,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:46:50.827,200.0,0.25,0.1,1000.0,30.0,0.9,18000.0,1000.0,20147.0,1800.0,0.0,1150.0,7.2,0.0,0.0
12:46:54.376,118314.0,0.25,0.1,1000.0,30.0,0.2,18000.0,1000.0,23112.0,0.0,0.0,2000.0,0.5,0.0,0.0
12:46:58.398,235284.0,0.25,0.1,1000.0,30.0,4.0,8600.0,1000.0,3461.0,190.0,0.0,650.0,10.1,0.0,0.0
12:47:02.419,121862.0,0.25,0.1,1000.0,30.0,0.0,14900.0,1000.0,32000.0,2280.0,0.0,0.0,4.8,0.0,0.0
12:47:06.433,200.0,0.25,0.1,1000.0,30.0,1.3,18000.0,1000.0,32000.0,640.0,0.0,1450.0,10.1,0.0,0.0
12:47:10.462,300000.0,0.25,0.1,1000.0,30.0,3.5,7700.0,1000.0,9391.0,930.0,0.0,1450.0,0.5,0.0,0.0
12:47:14.496,243788.0,0.25,0.1,1000.0,30.0,2.3,8300.0,1000.0,17054.0,2260.0,0.0,0.0,0.5,0.0,0.0
12:47:18.014,103427.0,0.25,0.1,1000.0,30.0,0.1,18000.0,1000.0,19848.0,2820.0,0.0,550.0,6.0,0.0,0.0
12:47:22.064,300000.0,0.25,0.1,1000.0,30.0,2.6,15200.0,1000.0,32000.0,0.0,0.0,1100.0,7.8,0.0,0.0
12:47:26.085,42174.0,0.25,0.1,1000.0,30.0,3.5,500.0,1000.0,19124.0,2280.0,0.0,450.0,6.5,0.0,0.0
12:47:30.111,203275.0,0.25,0.1,1000.0,30.0,4.9,500.0,1000.0,31537.0,2060.0,0.0,1750.0,2.4,0.0,0.0
12:47:34.138,300000.0,0.25,0.1,1000.0,30.0,5.1,5400.0,1000.0,4683.0,250.0,0.0,950.0,10.1,0.0,0.0
12:47:38.185,296609.0,0.25,0.1,1000.0,30.0,0.0,2000.0,1000.0,17508.0,3000.0,0.0,1250.0,1.5,0.0,0.0
12:47:42.208,96789.0,0.25,0.1,1000.0,30.0,4.9,10800.0,1000.0,24659.0,0.0,0.0,450.0,4.6,0.0,0.0
12:47:46.237,204324.0,0.25,0.1,1000.0,30.0,5.1,3100.0,1000.0,0.0,2500.0,0.0,1300.0,10.1,0.0,0.0
12:47:50.267,122084.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,32000.0,910.0,0.0,650.0,8.1,0.0,0.0
12:47:54.294,218285.0,0.25,0.1,1000.0,30.0,2.9,18000.0,1000.0,7856.0,0.0,0.0,550.0,0.5,0.0,0.0
12:47:58.325,279674.0,0.25,0.1,1000.0,30.0,1.4,7500.0,1000.0,10790.0,1560.0,0.0,0.0,5.6,0.0,0.0
12:48:02.350,176955.0,0.25,0.1,1000.0,30.0,0.0,6500.0,1000.0,17036.0,710.0,0.0,2000.0,1.2,0.0,0.0
12:48:06.372,184766.0,0.25,0.1,1000.0,30.0,2.4,500.0,1000.0,8789.0,3000.0,0.0,600.0,9.8,0.0,0.0
12:48:10.389,75212.0,0.25,0.1,1000.0,30.0,2.1,500.0,1000.0,9957.0,1980.0,0.0,1000.0,6.8,0.0,0.0
12:48:14.420,300000.0,0.25,0.1,1000.0,30.0,2.1,10700.0,1000.0,25545.0,1290.0,0.0,0.0,8.6,0.0,0.0
12:48:18.434,200.0,0.25,0.1,1000.0,30.0,0.0,1700.0,1000.0,9774.0,770.0,0.0,200.0,7.7,0.0,0.0
12:48:22.459,138661.0,0.25,0.1,1000.0,30.0,2.7,18000.0,1000.0,21738.0,0.0,0.0,1100.0,6.9,0.0,0.0
12:48:26.499,197214.0,0.25,0.1,1000.0,30.0,2.9,14700.0,1000.0,32000.0,3000.0,0.0,2000.0,7.9,0.0,0.0
12:48:30.019,26645.0,0.25,0.1,1000.0,30.0,0.6,4800.0,1000.0,786.0,2180.0,0.0,0.0,0.5,0.0,0.0
12:48:34.050,300000.0,0.25,0.1,1000.0,30.0,0.0,2900.0,1000.0,5971.0,0.0,0.0,1250.0,4.8,0.0,0.0
12:48:38.063,200.0,0.25,0.1,1000.0,30.0,5.1,4900.0,1000.0,7032.0,610.0,0.0,0.0,7.7,0.0,0.0
12:48:42.109,300000.0,0.25,0.1,1000.0,30.0,4.6,500.0,1000.0,5328.0,3000.0,0.0,1900.0,8.2,0.0,0.0
12:48:46.133,180721.0,0.25,0.1,1000.0,30.0,4.8,14100.0,1000.0,17480.0,2000.0,0.0,0.0,6.1,0.0,0.0
12:48:50.160,103114.0,0.25,0.1,1000.0,30.0,3.1,16700.0,1000.0,20751.0,1260.0,0.0,1100.0,8.4,0.0,0.0
12:48:54.189,110152.0,0.25,0.1,1000.0,30.0,3.0,18000.0,1000.0,0.0,2240.0,0.0,0.0,2.7,0.0,0.0
12:48:58.233,102578.0,0.25,0.1,1000.0,30.0,5.1,4900.0,1000.0,32000.0,0.0,0.0,1100.0,1.3,0.0,0.0
12:49:02.271,300000.0,0.25,0.1,1000.0,30.0,0.0,13500.0,1000.0,22406.0,2650.0,0.0,2000.0,9.6,0.0,0.0
12:49:06.283,200.0,0.25,0.1,1000.0,30.0,2.9,8400.0,1000.0,4166.0,280.0,0.0,1350.0,2.8,0.0,0.0
12:49:10.310,147997.0,0.25,0.1,1000.0,30.0,2.5,4300.0,1000.0,5609.0,2200.0,0.0,1850.0,7.3,0.0,0.0
12:49:14.335,122444.0,0.25,0.1,1000.0,30.0,1.0,500.0,1000.0,0.0,0.0,0.0,1300.0,1.9,0.0,0.0
12:49:18.369,300000.0,0.25,0.1,1000.0,30.0,0.4,18000.0,1000.0,23312.0,1060.0,0.0,500.0,0.5,0.0,0.0
12:49:22.399,277394.0,0.25,0.1,1000.0,30.0,2.5,18000.0,1000.0,32000.0,1750.0,0.0,950.0,10.0,0.0,0.0
12:49:26.428,300000.0,0.25,0.1,1000.0,30.0,3.1,1400.0,1000.0,16729.0,2430.0,0.0,1700.0,0.5,0.0,0.0
12:49:30.453,124417.0,0.25,0.1,1000.0,30.0,0.0,9800.0,1000.0,32000.0,2600.0,0.0,0.0,1.9,0.0,0.0
12:49:34.479,163611.0,0.25,0.1,1000.0,30.0,3.7,2800.0,1000.0,1306.0,1560.0,0.0,2000.0,9.3,0.0,0.0
12:49:38.497,200.0,0.25,0.1,1000.0,30.0,0.0,9800.0,1000.0,28606.0,0.0,0.0,1750.0,9.9,0.0,0.0
12:49:42.026,104859.0,0.25,0.1,1000.0,30.0,1.0,2100.0,1000.0,0.0,2470.0,0.0,1050.0,10.1,0.0,0.0
12:49:46.049,138713.0,0.25,0.1,1000.0,30.0,2.1,8300.0,1000.0,29463.0,3000.0,0.0,700.0,3.5,0.0,0.0
12:49:50.075,59345.0,0.25,0.1,1000.0,30.0,4.2,18000.0,1000.0,7703.0,0.0,0.0,2000.0,10.1,0.0,0.0
12:49:54.103,228765.0,0.25,0.1,1000.0,30.0,2.2,13900.0,1000.0,3985.0,2700.0,0.0,2000.0,8.8,0.0,0.0
12:49:58.135,300000.0,0.25,0.1,1000.0,30.0,1.2,16400.0,1000.0,25245.0,1690.0,0.0,1550.0,6.1,0.0,0.0
12:50:02.155,32491.0,0.25,0.1,1000.0,30.0,4.7,18000.0,1000.0,5543.0,3000.0,0.0,900.0,7.0,0.0,0.0
12:50:06.166,200.0,0.25,0.1,1000.0,30.0,4.1,13000.0,1000.0,898.0,2260.0,0.0,950.0,0.7,0.0,0.0
12:50:10.195,163350.0,0.25,0.1,1000.0,30.0,1.0,4400.0,1000.0,464.0,1380.0,0.0,1250.0,8.9,0.0,0.0
12:50:14.237,224900.0,0.25,0.1,1000.0,30.0,1.1,2700.0,1000.0,0.0,660.0,0.0,1450.0,0.5,0.0,0.0
12:50:18.264,154799.0,0.25,0.1,1000.0,30.0,3.9,8300.0,1000.0,13685.0,3000.0,0.0,0.0,3.2,0.0,0.0
12:50:22.303,272214.0,0.25,0.1,1000.0,30.0,2.2,4200.0,1000.0,0.0,110.0,0.0,2000.0,5.1,0.0,0.0
12:50:26.363,300000.0,0.25,0.1,1000.0,30.0,4.3,10400.0,1000.0,32000.0,2530.0,0.0,1550.0,8.4,0.0,0.0
12:50:30.385,170446.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,17028.0,630.0,0.0,800.0,0.5,0.0,0.0
12:50:34.407,79181.0,0.25,0.1,1000.0,30.0,4.2,500.0,1000.0,0.0,2630.0,0.0,200.0,0.5,0.0,0.0
12:50:38.443,245742.0,0.25,0.1,1000.0,30.0,0.0,10000.0,1000.0,21341.0,850.0,0.0,1350.0,0.5,0.0,0.0
12:50:42.464,200.0,0.25,0.1,1000.0,30.0,1.8,17200.0,1000.0,32000.0,2880.0,0.0,0.0,4.1,0.0,0.0
12:50:46.479,200.0,0.25,0.1,1000.0,30.0,3.8,16800.0,1000.0,32000.0,2510.0,0.0,1750.0,2.3,0.0,0.0
12:50:50.495,200.0,0.25,0.1,1000.0,30.0,1.0,700.0,1000.0,32000.0,700.0,0.0,1950.0,8.8,0.0,0.0
12:50:54.016,152848.0,0.25,0.1,1000.0,30.0,4.0,18000.0,1000.0,17367.0,1790.0,0.0,1800.0,1.2,0.0,0.0
12:50:58.051,38318.0,0.25,0.1,1000.0,30.0,0.9,4400.0,1000.0,1789.0,0.0,0.0,2000.0,0.5,0.0,0.0
