time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
17:13:04,AUTO,-0.00034403326571919024,0.000970354478340596,0.02069743350148201,0.0002112943329848349,0.00019274652004241943,0.0012795787770301104,-35.3632621,149.1652375,2.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,1.0,0.0,0.0,1500.0
17:13:06,AUTO,-8.991669346869458e-06,0.0013919873163104057,0.020171964541077614,0.00034286000300198793,0.0002939170808531344,0.001349189318716526,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,1.0,1500.0
17:13:08,AUTO,0.0024332627654075623,0.0010657027596607804,0.019868915900588036,-0.004840514622628689,0.0027235904708504677,0.0018332068575546145,-35.3632621,149.1652374,388.0,0.0,0.0,-98.0,0.0,0.0,-1110.0,-4.0,3.0,1.0,1500.0
17:13:10,AUTO,0.0456639900803566,0.010383427143096924,-0.03033125400543213,-0.1280401051044464,0.10186729580163956,-0.1039348840713501,-35.3632614,149.1652409,3275.0,9.0,52.0,-145.0,3.0,-11.0,-990.0,-127.0,102.0,-104.0,1500.0
17:13:12,AUTO,-0.05425715073943138,-0.0090554254129529,-0.0907507911324501,0.05663122236728668,0.0011641125893220305,-0.0028484759386628866,-35.3632611,149.1652449,6336.0,-2.0,-40.0,-149.0,-3.0,6.0,-1001.0,57.0,2.0,-2.0,1500.0
17:13:14,AUTO,0.06835170090198517,0.008683314546942711,-0.08713633567094803,0.012138823978602886,-0.008394324220716953,0.013714889995753765,-35.3632619,149.1652345,9457.0,-8.0,-11.0,-152.0,-2.0,6.0,-996.0,13.0,-7.0,13.0,1500.0
17:13:16,AUTO,-0.01103075873106718,-0.0034072408452630043,-0.10794911533594131,0.00872126780450344,0.004824938252568245,-0.02415444143116474,-35.3632625,149.1652364,12552.0,3.0,2.0,-152.0,0.0,-1.0,-1001.0,9.0,5.0,-24.0,1500.0
17:13:18,AUTO,0.00991927832365036,0.006734577007591724,-0.151716411113739,0.002013678662478924,0.0011557561811059713,-0.014603565447032452,-35.3632617,149.1652355,15673.0,0.0,0.0,-152.0,-1.0,0.0,-999.0,2.0,1.0,-14.0,1500.0
17:13:20,AUTO,0.004329053219407797,0.004545953124761581,-0.18122242391109467,-0.0037729796022176743,-0.0011733503779396415,-0.01738341897726059,-35.3632616,149.1652357,18800.0,-3.0,6.0,-152.0,0.0,0.0,-1000.0,-2.0,0.0,-17.0,1500.0
17:13:22,AUTO,0.0030291848815977573,0.0029201640281826258,-0.21940144896507263,0.00021451525390148163,0.0001370754325762391,-0.022478150203824043,-35.3632618,149.1652364,21924.0,-3.0,4.0,-153.0,0.0,0.0,-1000.0,1.0,0.0,-22.0,1500.0
17:13:24,AUTO,0.003196708159521222,0.002192593412473798,-0.2588035464286804,0.0025797071866691113,0.0002582519082352519,-0.01910383626818657,-35.3632619,149.1652367,25057.0,-2.0,3.0,-153.0,0.0,0.0,-1000.0,3.0,1.0,-19.0,1500.0
