time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
16:01:26.668,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:26.869,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:27.070,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:27.271,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:27.471,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:27.672,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:27.873,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:28.074,STABILIZE,-35.3632621,149.1652374,0,-0.0001837079762481153,0.0015876814723014832,0.02832701802253723,0.0001912670850288123,0.00017790921265259385,0.002277656923979521,0,1,-1000,0,0,0,-1,1,0,183943.0
16:01:28.274,STABILIZE,-35.3632622,149.1652374,6,-0.00010744115570560098,0.0014702577609568834,0.027345964685082436,0.00023819186026230454,0.0001747721980791539,0.0021118333097547293,0,1,-1000,0,0,0,-2,0,-1,183943.0
16:01:28.476,STABILIZE,-35.3632622,149.1652374,8,-0.00012238830095157027,0.001421501161530614,0.02719307318329811,0.00034213290200568736,0.0003085345961153507,0.0022543142549693584,0,1,-1000,1,0,0,-2,1,-1,183943.0
16:01:28.678,STABILIZE,-35.3632622,149.1652374,8,-0.00012238830095157027,0.001421501161530614,0.02719307318329811,0.00034213290200568736,0.0003085345961153507,0.0022543142549693584,0,1,-1000,1,0,0,-2,1,-1,183943.0
16:01:28.879,STABILIZE,-35.3632622,149.1652374,8,-0.00012238830095157027,0.001421501161530614,0.02719307318329811,0.00034213290200568736,0.0003085345961153507,0.0022543142549693584,0,1,-1000,0,0,0,-2,1,-1,183943.0
16:01:29.081,STABILIZE,-35.3632622,149.1652374,8,-0.00012238830095157027,0.001421501161530614,0.02719307318329811,0.00034213290200568736,0.0003085345961153507,0.0022543142549693584,0,1,-1000,0,0,0,-2,1,-1,183943.0
