,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
16:01:45.426,219353.0,0.3,0.3,-4.7,0.25,0.2,0.0,4796.0,320.0,1.0
16:01:51.495,30340.0,0.2,0.4,-0.7,0.25,0.4,0.0,2560.0,880.0,1.0
16:01:57.563,110347.0,0.3,0.5,-3.5,0.25,1.6,0.0,671.0,860.0,1.0
16:02:03.098,152431.0,0.2,0.5,-9.0,0.25,1.0,0.0,16937.0,110.0,1.0
16:02:09.065,55440.0,0.4,0.7,-3.8,0.25,1.2,0.0,4064.0,670.0,1.0
16:02:15.163,66635.0,0.3,0.7,-1.6,0.25,4.7,0.0,3711.0,440.0,1.0
16:02:21.139,22363.0,0.3,1.4,-7.4,0.25,0.8,0.0,7914.0,350.0,1.0
16:02:27.329,136613.0,0.2,0.5,-6.2,0.25,3.5,0.0,7204.0,160.0,1.0
16:02:33.298,3316.0,0.2,0.5,-7.9,0.25,2.5,0.0,8653.0,110.0,1.0
16:02:39.240,61116.0,0.4,0.4,-5.6,0.25,0.8,0.0,1775.0,570.0,1.0
16:02:44.224,98281.0,0.2,0.7,6.5,0.25,1.0,0.0,6792.0,290.0,1.0
16:02:50.229,94098.0,0.5,0.5,-8.7,0.25,1.6,0.0,2646.0,260.0,1.0
16:02:56.162,38972.0,0.5,0.9,-8.9,0.25,3.2,0.0,2233.0,210.0,1.0
16:03:02.077,48076.0,0.3,0.3,-4.3,0.25,1.6,0.0,23174.0,60.0,1.0
16:03:08.106,25491.0,0.4,0.7,8.7,0.25,2.4,0.0,355.0,110.0,1.0
16:03:14.024,23505.0,0.5,0.3,-1.2,0.25,1.9,0.0,8261.0,120.0,1.0
16:03:20.103,17250.0,0.2,0.5,4.2,0.25,0.4,0.0,24107.0,120.0,1.0
16:03:26.134,162041.0,0.2,0.5,-8.1,0.25,0.6,0.0,1328.0,410.0,1.0
16:03:32.162,99624.0,0.4,0.3,-9.0,0.25,1.0,0.0,14294.0,160.0,1.0
16:03:38.223,33805.0,0.5,0.9,1.8,0.25,0.6,0.0,5593.0,150.0,1.0
16:03:44.311,39076.0,0.3,0.4,-9.0,0.25,0.1,0.0,6133.0,770.0,1.0
16:03:50.300,4701.0,0.9,0.5,-9.2,0.25,1.3,0.0,5824.0,240.0,1.0
16:03:56.358,34339.0,0.2,0.4,-6.1,0.25,2.9,0.0,8419.0,160.0,1.0
16:04:02.348,156273.0,0.2,0.5,0.9,0.25,2.9,0.0,5042.0,240.0,1.0
16:04:08.372,167869.0,0.3,1.1,-7.2,0.25,0.8,0.0,12271.0,580.0,1.0
16:04:14.374,112378.0,0.2,0.2,-5.5,0.25,1.9,0.0,1196.0,670.0,1.0
