time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
21:33:34,0.0,-8.0,-994.5,157.0,-3.5,3.0,BRAKE,-0.006283051799982786,0.004812634550035,0.4150197058916092,0.16054751724004745,-0.004690406611189246,0.0025079030892811716,1500.0,-35.3632533,149.1652578,49998.0,5.0,-2.0,0.0
21:33:38,-2.5,-34.5,-1068.5,-732.0,6.0,-3.0,AUTO,-0.002265553965116851,-0.01565321907401085,0.4035448133945465,-0.73411625623703,0.0058336416259408,-0.0039843685226514935,1500.0,-35.363252200000005,149.1652621,46099.5,21.5,19.0,31.0
21:33:40,-21.0,-15.5,-1011.5,-360.5,-87.5,188.0,AUTO,-0.0013317815901245922,-0.10658325627446175,1.0876387357711792,-0.3658561557531357,-0.08839348703622818,0.18819610145874321,1500.0,-35.36324655,149.1652719,45936.0,59.0,75.0,-1.5
21:33:42,-71.0,-43.0,-1007.0,-152.0,5.0,19.0,AUTO,0.04606512188911438,-0.1886950358748436,1.027998149394989,-0.15339892357587814,-0.0021121876779943705,0.012018359964713454,1500.0,-35.3632238,149.16531120000002,45997.0,191.5,294.0,-5.0
21:33:44,-90.5,-38.0,-1014.5,407.0,377.0,-0.5,BRAKE,0.07915251702070236,0.2013646811246872,1.0508707761764526,0.40217047929763794,0.37687426805496216,-0.0016997847706079483,1500.0,-35.363179849999995,149.16539369999998,46334.0,218.5,363.5,-49.5
21:33:46,-15.0,-20.5,-1009.0,-531.0,-48.0,-6.5,BRAKE,0.002954005729407072,0.03401766624301672,1.0492629408836365,-0.5364169031381607,-0.04940154403448105,-0.007920464733615518,1500.0,-35.36316145,149.1654328,46377.0,26.0,71.0,7.0
21:33:50,-7.0,-49.5,-1170.0,-78.0,-50.5,21.0,AUTO,0.028147556819021702,0.012066552648320794,1.041329026222229,-0.06602020002901554,-0.05175010673701763,0.021033539902418852,1500.0,-35.3631506,149.16545085,43346.5,19.0,21.0,125.0
21:33:52,-8.5,10.5,-1011.5,539.0,-41.5,-39.5,AUTO,-0.004898740444332361,-0.02003760263323784,1.0297248363494873,0.538331612944603,-0.04352269973605871,-0.040799700655043125,1500.0,-35.363147600000005,149.16545939999997,42467.5,27.5,31.0,1.0
21:33:54,-45.0,-37.5,-1015.0,-250.5,-28.5,-9.0,AUTO,0.005551867245230824,-0.18424592912197113,1.019052803516388,-0.25240856409072876,-0.030538372695446014,-0.008977719931863248,1500.0,-35.36313695,149.16548104999998,42532.5,138.0,170.0,-7.5
21:33:56,-67.0,-26.5,-1008.0,338.5,313.0,1.0,BRAKE,0.06086168996989727,0.19721664488315582,1.0290738344192505,0.33148814737796783,0.31227750331163406,0.00040435418486595154,1500.0,-35.363102299999994,149.1655424,42924.5,192.0,266.5,-44.0
21:33:58,-11.0,11.0,-1008.5,75.0,-37.5,0.0,BRAKE,-0.019150638952851295,0.0304100438952446,1.0254358649253845,0.06577168405056,-0.03948137164115906,-0.0003441339358687401,1500.0,-35.3630879,149.165572,43050.5,33.0,37.5,2.5
21:34:02,-4.0,-76.5,-1136.0,-1066.5,-42.0,4.0,AUTO,0.0061279162764549255,-0.0025236576329916716,1.0268691778182983,-1.055154800415039,-0.04450429044663906,0.003837998607195914,1500.0,-35.3630788,149.1655809,40045.0,15.0,10.0,124.5
21:34:04,-7.5,-1.0,-1013.5,428.5,-40.0,-18.0,AUTO,0.008320740656927228,-0.027655787765979767,1.01952463388443,0.43147438764572144,-0.04251527041196823,-0.019670060370117426,1500.0,-35.36307525,149.16558735,39185.5,25.5,36.0,0.0
21:34:06,-45.0,-35.0,-1014.0,-243.5,-38.0,-1.0,AUTO,0.012824040371924639,-0.1849927380681038,1.0118770003318787,-0.24490071460604668,-0.04047784488648176,-0.0016640606336295605,1500.0,-35.36306465,149.16560855,39314.0,127.5,175.0,-12.0
21:34:08,-91.5,-62.0,-1007.5,-14.0,-10.5,1.5,AUTO,0.06113179959356785,-0.19713964313268661,1.0043906569480896,-0.014790255576372147,-0.01266347337514162,0.0016107202100101858,1500.0,-35.363029749999995,149.16567225,39784.0,253.0,383.0,-32.0
21:34:12,-66.5,-46.5,-984.0,-311.5,8.5,-1.0,AUTO,0.027798406779766083,0.04221801087260246,1.0123852491378784,-0.31821901071816683,0.006753056542947888,-0.0015019560232758522,1500.0,-35.36293175,149.16586565,41665.0,183.5,308.0,-11.0
21:34:14,-25.0,17.5,-999.5,627.0,36.0,-14.0,AUTO,0.02195918746292591,0.08374057710170746,1.0139703750610352,0.620203971862793,0.03419863246381283,-0.01590566523373127,1500.0,-35.3629083,149.16591345,41860.5,79.5,121.5,-7.0
21:34:16,-52.5,-39.5,-1038.0,-104.5,81.5,-6.0,AUTO,0.01991791184991598,-0.2382236197590828,1.009994924068451,-0.10301184840500355,0.0799025785527192,-0.008009774377569556,1500.0,-35.3628951,149.16593795,41932.5,145.5,210.0,-7.5
21:34:18,-69.0,-41.0,-988.5,-242.0,348.5,-12.5,BRAKE,0.05472462438046932,0.18921059370040894,1.0246816277503967,-0.24815068393945694,0.3465130105614662,-0.013314169365912676,1500.0,-35.36285905,149.16600284999998,42531.5,184.0,284.5,-50.5
21:34:20,-13.0,-36.5,-1008.5,-687.5,-34.0,9.5,BRAKE,-0.01626533642411232,0.025659926235675812,1.024765133857727,-0.6881642639636993,-0.037281036376953125,0.007976191584020853,1500.0,-35.36284499999999,149.1660339,42735.5,31.5,50.5,0.0
21:34:24,-4.0,-46.0,-1102.5,-25.5,-45.5,6.5,AUTO,0.025510315783321857,-0.0019735414534807205,1.023099660873413,-0.010652974247932434,-0.048668598756194115,0.005222009494900703,1500.0,-35.36283475,149.1660445,39787.0,13.5,12.5,128.0
21:34:28,-43.0,-28.0,-1018.5,-110.0,-58.0,-5.0,AUTO,0.02382292039692402,-0.18450448662042618,1.0100577473640442,-0.11259076744318008,-0.06090857181698084,-0.006454300484620035,1500.0,-35.3628207,149.16607015,39138.0,111.0,173.0,-18.5
21:34:30,-95.0,-41.0,-1027.0,51.0,100.0,1.0,AUTO,0.06540872901678085,-0.17376969754695892,1.004221796989441,0.04987502843141556,0.0981610044836998,-0.0006528598023578525,1500.0,-35.3627897,149.1661272,39809.0,227.0,371.0,-50.0
21:34:34,-30.5,-53.5,-991.5,-306.0,33.5,9.0,AUTO,0.021021192893385887,0.07326746359467506,1.0134738683700562,-0.30114434845745564,0.03102198988199234,0.007470995653420687,1500.0,-35.362724400000005,149.16626029999998,41714.5,81.5,147.0,-12.5
21:34:36,-3.0,6.5,-1005.0,-168.5,-243.5,-24.5,AUTO,-0.021109445951879025,-0.07246379554271698,1.0113301277160645,-0.17545630037784576,-0.2465415671467781,-0.02690077107399702,1500.0,-35.3627192,149.16627485,41787.0,14.0,15.5,2.0
21:34:38,-59.0,-44.5,-1019.0,-157.0,4.0,9.5,AUTO,0.048991769552230835,-0.1426660716533661,1.0052710175514221,-0.15727855637669563,0.0014124950394034386,0.007742049405351281,1500.0,-35.362701650000005,149.16630345,42013.5,166.5,239.5,-31.0
21:34:40,-69.5,-35.5,-993.5,167.0,214.0,-2.0,AUTO,0.06888676062226295,0.08148227445781231,1.0115546584129333,0.1639331467449665,0.2116222158074379,-0.0043892208486795425,1500.0,-35.36266545,149.16636920000002,42995.5,171.0,298.0,-65.5
21:34:42,-11.0,-22.0,-995.0,123.5,-91.5,15.5,BRAKE,0.01054189307615161,0.08256569132208824,1.0140502452850342,0.12816594541072845,-0.09512115642428398,0.013490739744156599,1500.0,-35.36264915,149.1664063,43563.0,17.5,65.5,-6.0
21:34:44,-5.0,-21.0,-996.0,-555.5,5.0,3.5,BRAKE,-0.0011195981587661663,-0.005691163009032607,1.0142799615859985,-0.5579438209533691,0.002764639211818576,0.0018768125446513295,1500.0,-35.362647249999995,149.1664134,43679.0,6.0,25.5,-5.5
21:34:48,-1.5,-60.0,-1117.5,-247.0,-40.0,7.0,AUTO,0.006508800492156297,-0.0015374044887721539,1.0131797194480896,-0.23341712821274996,-0.04338331148028374,0.005288569547701627,1500.0,-35.3626437,149.1664222,40783.5,6.0,11.5,131.0
21:34:50,-6.0,17.5,-1021.0,639.5,-33.5,-8.0,AUTO,0.005682589136995375,-0.023365670815110207,1.0130881667137146,0.6367945671081543,-0.036913035437464714,-0.0109850880689919,1500.0,-35.362641350000004,149.1664278,39900.0,22.0,28.5,-2.5
21:34:52,-34.5,-20.5,-1029.5,-170.5,-47.0,4.0,AUTO,0.0240536043420434,-0.16173682361841202,1.0038613080978394,-0.173691863194108,-0.0506050493568182,0.0020315158180892467,1500.0,-35.3626316,149.16644415000002,40203.5,100.5,150.0,-31.0
21:34:54,-65.5,-42.5,-997.0,13.5,53.0,3.0,AUTO,0.05767727084457874,-0.01658462407067418,1.0039930939674377,0.011687935795634985,0.05007559899240732,0.0010848892852663994,1500.0,-35.3626023,149.1664969,41311.5,167.0,280.0,-78.0
