,A.ALT_HOLD1
10:48:17.499,1
10:48:17.734,1
10:48:17.942,1
10:48:18.144,1
10:48:18.350,1
10:48:18.564,1
10:48:18.773,1
10:48:18.974,1
10:48:19.176,1
10:48:19.385,1
10:48:19.587,1
10:48:19.790,1
10:48:19.998,1
10:48:20.203,1
10:48:20.417,1
10:48:20.624,1
10:48:20.826,1
10:48:21.037,1
10:48:21.250,1
10:48:21.453,1
10:48:21.670,1
10:48:21.882,1
10:48:22.094,1
10:48:22.296,1
10:48:22.500,1
10:48:22.704,1
10:48:22.911,1
10:48:23.115,1
10:48:23.320,1
10:48:23.523,1
10:48:23.733,1
10:48:23.940,1
10:48:24.156,1
10:48:24.378,1
10:48:24.582,1
10:48:24.790,1
10:48:24.992,1
10:48:25.204,1
10:48:25.407,1
10:48:25.610,1
10:48:25.814,1
10:48:26.016,1
10:48:26.218,1
10:48:26.422,1
10:48:26.626,1
10:48:26.828,1
10:48:27.030,1
10:48:27.241,1
10:48:27.447,1
10:48:27.654,1
10:48:27.856,1
10:48:28.060,1
10:48:28.266,1
10:48:28.469,1
10:48:28.679,1
10:48:28.881,1
10:48:29.090,1
10:48:29.302,1
10:48:29.509,1
10:48:29.718,1
10:48:29.925,1
10:48:30.130,1
10:48:30.335,1
10:48:30.553,1
10:48:30.759,1
10:48:30.961,1
10:48:31.165,1
10:48:31.370,1
10:48:31.579,1
10:48:31.787,1
10:48:31.997,1
10:48:32.201,1
10:48:32.403,1
10:48:32.604,1
10:48:32.806,1
10:48:33.008,1
10:48:33.210,1
10:48:33.412,1
10:48:33.615,1
10:48:33.819,1
10:48:34.023,1
10:48:34.226,1
10:48:34.429,1
10:48:34.633,1
10:48:34.836,1
10:48:35.042,1
10:48:35.245,1
10:48:35.448,1
10:48:35.650,1
10:48:35.852,1
10:48:36.055,1
10:48:39.860,1
10:48:40.062,1
10:48:40.264,1
10:48:40.466,1
10:48:40.668,1
10:48:40.872,1
10:48:41.107,1
10:48:41.318,1
10:48:41.523,1
10:48:41.726,1
10:48:41.928,1
10:48:42.129,1
10:48:42.335,1
10:48:42.539,1
10:48:42.742,1
10:48:42.949,1
10:48:43.160,1
10:48:43.362,1
10:48:43.567,1
10:48:43.770,1
10:48:43.973,1
10:48:44.176,1
10:48:44.383,1
10:48:44.590,1
10:48:44.794,1
10:48:44.998,1
10:48:45.200,1
10:48:45.403,1
10:48:45.606,1
10:48:45.808,1
10:48:46.010,1
10:48:46.216,1
10:48:46.421,1
10:48:46.627,1
10:48:46.834,1
10:48:47.037,1
10:48:47.241,1
10:48:47.443,1
10:48:47.651,1
10:48:47.853,1
10:48:48.058,1
10:48:48.261,1
10:48:48.464,1
10:48:48.669,1
10:48:48.884,1
10:48:49.090,1
10:48:49.294,1
10:48:49.497,1
10:48:49.701,1
10:48:49.903,1
10:48:50.105,1
10:48:50.307,1
10:48:50.516,-1
10:48:50.721,1
10:48:50.925,1
10:48:51.132,1
10:48:51.335,1
10:48:51.540,1
