,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:50:01.536,5.0,5.0,0.0,-100.0,0.83,55.0,1.0,90.0,6.2,54.0,70.0,5.0,3.5,0.13,0.0,32000.0,0.0,2.0,70.0,1.0,0.1,0.0,59.0,0.0,0.5
10:50:12.104,5.0,5.0,0.0,-100.0,0.79,100.0,1.0,-100.0,6.0,58.0,70.0,3.0,5.0,0.1,0.0,21093.0,0.5,1.2,50.0,1.0,0.1,0.0,201.0,1000.0,0.5
10:50:34.273,5.0,5.0,0.0,10.0,0.79,-100.0,1.0,84.0,6.1,8.0,6.0,3.0,4.0,0.17,0.0,0.0,0.8,0.5,0.0,1.0,0.1,0.0,0.0,733.0,0.5
10:51:12.008,5.0,5.0,0.0,13.0,0.64,-100.0,1.0,-77.0,1.7,23.0,70.0,2.5,3.0,0.23,0.0,21640.0,0.4,1.8,130.0,1.0,0.1,0.0,704.0,0.0,0.5
10:51:19.054,5.0,5.0,0.0,-100.0,0.38,-100.0,1.0,-45.0,0.4,70.0,54.0,3.5,3.0,0.22,0.0,32000.0,0.2,1.3,440.0,1.0,0.1,0.0,968.0,0.0,0.5
10:51:40.227,5.0,5.0,0.0,34.0,1.0,-90.0,1.0,67.0,4.4,22.0,47.0,4.5,2.0,0.14,0.0,32000.0,0.1,2.0,1000.0,1.0,0.1,0.0,697.0,371.0,0.5
10:51:50.286,5.0,5.0,0.0,88.0,0.01,7.0,1.0,-9.0,0.0,14.0,53.0,2.0,2.0,0.21,0.0,15334.0,0.2,1.1,600.0,1.0,0.1,0.0,580.0,52.0,0.5
