,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
10:37:12.070,106182.0,0.25,0.1,1000.0,30.0,1.5,3200.0,1000.0,7465.0,240.0,0.0,900.0,1.8,0.0,0.0
10:37:17.928,39305.0,0.25,0.1,1000.0,30.0,3.2,1100.0,1000.0,8013.0,2810.0,0.0,1150.0,4.0,0.0,0.0
10:37:22.853,13569.0,0.25,0.1,1000.0,30.0,1.3,1200.0,1000.0,9855.0,2950.0,0.0,2000.0,1.4,0.0,0.0
10:37:28.323,3688.0,0.25,0.1,1000.0,30.0,0.2,1200.0,1000.0,12462.0,2060.0,0.0,950.0,4.0,0.0,0.0
10:37:34.320,25345.0,0.25,0.1,1000.0,30.0,4.2,1300.0,1000.0,4329.0,120.0,0.0,1150.0,1.0,0.0,0.0
10:37:40.271,16629.0,0.25,0.1,1000.0,30.0,3.1,10100.0,1000.0,11561.0,1500.0,0.0,350.0,1.9,0.0,0.0
10:37:46.156,5950.0,0.25,0.1,1000.0,30.0,4.1,6900.0,1000.0,709.0,1020.0,0.0,250.0,0.8,0.0,0.0
10:37:52.014,71794.0,0.25,0.1,1000.0,30.0,1.9,11100.0,1000.0,10596.0,1390.0,0.0,650.0,3.7,0.0,0.0
10:37:58.038,83042.0,0.25,0.1,1000.0,30.0,0.6,8700.0,1000.0,2392.0,1130.0,0.0,250.0,4.2,0.0,0.0
10:38:03.928,5096.0,0.25,0.1,1000.0,30.0,0.2,8100.0,1000.0,22042.0,2240.0,0.0,350.0,2.5,0.0,0.0
10:38:08.789,8187.0,0.25,0.1,1000.0,30.0,3.4,11100.0,1000.0,18778.0,2090.0,0.0,250.0,5.1,0.0,0.0
10:38:14.197,20153.0,0.25,0.1,1000.0,30.0,1.5,2800.0,1000.0,13183.0,930.0,0.0,950.0,0.7,0.0,0.0
10:38:20.178,10458.0,0.25,0.1,1000.0,30.0,3.5,600.0,1000.0,5781.0,1310.0,0.0,1650.0,6.3,0.0,0.0
10:38:26.191,100260.0,0.25,0.1,1000.0,30.0,1.9,5800.0,1000.0,10424.0,350.0,0.0,450.0,1.6,0.0,0.0
10:38:32.087,47966.0,0.25,0.1,1000.0,30.0,1.1,7400.0,1000.0,11124.0,1520.0,0.0,150.0,7.1,0.0,0.0
10:38:38.140,46651.0,0.25,0.1,1000.0,30.0,0.2,7100.0,1000.0,5448.0,2780.0,0.0,700.0,0.8,0.0,0.0
10:38:44.190,136117.0,0.25,0.1,1000.0,30.0,0.8,3200.0,1000.0,5676.0,850.0,0.0,450.0,4.4,0.0,0.0
10:38:49.969,54680.0,0.25,0.1,1000.0,30.0,3.9,7100.0,1000.0,25244.0,1150.0,0.0,1400.0,2.7,0.0,0.0
10:38:54.778,132190.0,0.25,0.1,1000.0,30.0,1.1,2800.0,1000.0,3349.0,30.0,0.0,1150.0,3.3,0.0,0.0
10:39:00.243,299955.0,0.25,0.1,1000.0,30.0,0.6,8100.0,1000.0,2033.0,2070.0,0.0,1500.0,1.2,0.0,0.0
10:39:06.040,29735.0,0.25,0.1,1000.0,30.0,3.5,11100.0,1000.0,6731.0,60.0,0.0,1650.0,7.4,0.0,0.0
10:39:12.049,108721.0,0.25,0.1,1000.0,30.0,0.3,7400.0,1000.0,14580.0,1340.0,0.0,1000.0,2.7,0.0,0.0
10:39:18.046,163459.0,0.25,0.1,1000.0,30.0,1.1,1300.0,1000.0,26552.0,1690.0,0.0,250.0,2.2,0.0,0.0
10:39:23.983,25174.0,0.25,0.1,1000.0,30.0,3.4,1200.0,1000.0,4542.0,1570.0,0.0,350.0,1.0,0.0,0.0
10:39:28.995,117022.0,0.25,0.1,1000.0,30.0,0.1,3100.0,1000.0,2020.0,2920.0,0.0,600.0,1.9,0.0,0.0
10:39:34.470,475.0,0.25,0.1,1000.0,30.0,1.9,1600.0,1000.0,4112.0,130.0,0.0,700.0,3.8,0.0,0.0
10:39:40.403,53748.0,0.25,0.1,1000.0,30.0,2.9,1400.0,1000.0,271.0,1230.0,0.0,750.0,4.6,0.0,0.0
10:39:46.305,199221.0,0.25,0.1,1000.0,30.0,3.8,5100.0,1000.0,22614.0,1510.0,0.0,350.0,1.1,0.0,0.0
10:39:52.306,85514.0,0.25,0.1,1000.0,30.0,1.8,4000.0,1000.0,26494.0,2340.0,0.0,1650.0,1.6,0.0,0.0
10:39:58.242,158350.0,0.25,0.1,1000.0,30.0,0.3,4500.0,1000.0,396.0,1820.0,0.0,850.0,4.8,0.0,0.0
10:40:04.188,70379.0,0.25,0.1,1000.0,30.0,3.9,11600.0,1000.0,7011.0,1220.0,0.0,350.0,0.8,0.0,0.0
10:40:09.878,74707.0,0.25,0.1,1000.0,30.0,0.8,13100.0,1000.0,8403.0,950.0,0.0,1050.0,2.8,0.0,0.0
10:40:14.730,14384.0,0.25,0.1,1000.0,30.0,0.6,4900.0,1000.0,7765.0,630.0,0.0,100.0,1.5,0.0,0.0
10:40:20.288,178875.0,0.25,0.1,1000.0,30.0,0.8,7100.0,1000.0,15804.0,890.0,0.0,350.0,5.7,0.0,0.0
10:40:26.184,22971.0,0.25,0.1,1000.0,30.0,0.3,9200.0,1000.0,324.0,220.0,0.0,900.0,1.2,0.0,0.0
10:40:32.085,10549.0,0.25,0.1,1000.0,30.0,3.5,7100.0,1000.0,3642.0,850.0,0.0,150.0,3.3,0.0,0.0
10:40:37.975,80768.0,0.25,0.1,1000.0,30.0,0.8,10100.0,1000.0,26649.0,60.0,0.0,250.0,1.4,0.0,0.0
10:40:42.916,18012.0,0.25,0.1,1000.0,30.0,3.2,2600.0,1000.0,8537.0,830.0,0.0,200.0,1.8,0.0,0.0
10:40:48.322,40521.0,0.25,0.1,1000.0,30.0,0.2,14200.0,1000.0,723.0,360.0,0.0,1150.0,2.5,0.0,0.0
10:40:54.389,166449.0,0.25,0.1,1000.0,30.0,3.5,800.0,1000.0,19282.0,1630.0,0.0,450.0,3.8,0.0,0.0
10:41:00.435,27358.0,0.25,0.1,1000.0,30.0,0.4,6600.0,1000.0,2349.0,60.0,0.0,1400.0,3.8,0.0,0.0
10:41:06.484,110137.0,0.25,0.1,1000.0,30.0,1.3,2800.0,1000.0,5903.0,2050.0,0.0,950.0,1.8,0.0,0.0
