,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
16:28:10.250,30.0,10000.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.1,0.1,0.0,100.0,-100.0,9842.0,0.05
16:28:14.192,130.0,2200.0,0.0,0.0,1.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,72.0,-26.0,2432.0,0.05
16:28:18.338,200.0,880.0,0.0,0.0,1.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,88.0,-70.0,5730.0,0.05
16:28:22.294,200.0,100.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,64.0,23.0,0.0,0.05
16:28:26.544,110.0,2550.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,24.1,0.1,0.0,22.0,100.0,2779.0,0.05
16:28:30.586,200.0,10000.0,0.0,0.0,1.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,83.0,-23.0,8531.0,0.05
16:28:34.315,130.0,120.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,1.0,-100.0,7771.0,0.05
16:28:38.372,90.0,7510.0,0.0,0.0,1.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,100.0,-100.0,472.0,0.05
16:28:42.322,180.0,10000.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,31.0,89.0,5416.0,0.05
16:28:46.277,30.0,2510.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,42.0,-36.0,5212.0,0.05
16:28:50.379,40.0,100.0,0.0,0.0,1.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,54.1,0.1,0.0,100.0,46.0,3210.0,0.05
16:28:54.238,50.0,2670.0,0.0,0.0,1.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,74.1,0.1,0.0,13.0,-100.0,3693.0,0.05
16:28:58.082,40.0,4440.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,72.1,0.1,0.0,39.0,100.0,3706.0,0.05
16:29:02.480,160.0,8620.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.1,0.1,0.0,61.0,17.0,0.0,0.05
16:29:06.755,30.0,3380.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,47.1,0.1,0.0,100.0,-17.0,6353.0,0.05
16:29:10.379,30.0,8410.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,27.0,-48.0,2854.0,0.05
16:29:14.231,200.0,6510.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,60.0,-75.0,1002.0,0.05
16:29:18.097,120.0,5820.0,0.0,0.0,1.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.1,0.1,0.0,6.0,21.0,0.0,0.05
16:29:22.060,200.0,100.0,0.0,0.0,1.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,76.0,-82.0,0.0,0.05
16:29:26.424,190.0,10000.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,58.1,0.1,0.0,1.0,-10.0,10000.0,0.05
16:29:30.619,200.0,1640.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,53.0,100.0,10000.0,0.05
16:29:34.734,110.0,5940.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,22.0,-4.0,10000.0,0.05
