time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
22:57:42.270,GUIDED,-35.3632621,149.1652374,0,-0.00015256529150065035,0.001355268293991685,0.02866264432668686,0.00030199953471310437,0.00015714872279204428,0.0024102209135890007,0,1,-1000,0,0,0,0,0,-1,1500.0,50.0
22:57:42.471,GUIDED,-35.3632621,149.1652374,0,-9.709686128189787e-05,0.0014116340316832066,0.028471553698182106,0.0003481207531876862,0.00018758000805974007,0.0023896172642707825,0,1,-1000,0,0,0,0,0,-1,1500.0,50.0
22:57:42.672,GUIDED,-35.3632621,149.1652374,0,-9.709686128189787e-05,0.0014116340316832066,0.028471553698182106,0.0003481207531876862,0.00018758000805974007,0.0023896172642707825,0,1,-1000,0,0,0,0,0,-1,1500.0,50.0
22:57:42.873,GUIDED,-35.3632621,149.1652374,0,-4.7028599510667846e-05,0.001469428651034832,0.028296902775764465,0.00014708357048220932,0.00033900028211064637,0.002523446222767234,0,1,-1000,0,0,0,0,0,-1,1500.0,50.0
22:57:43.073,GUIDED,-35.3632621,149.1652374,0,-9.905958904710133e-06,0.001519368845038116,0.028137771412730217,0.00021558639127761126,0.00029157771496102214,0.0024117075372487307,0,1,-1000,0,0,0,-1,0,-1,1500.0,50.0
22:57:43.274,GUIDED,-35.3632621,149.1652374,0,2.5327090042992495e-05,0.001558886026032269,0.027959756553173065,0.0002289209223818034,0.00015027335030026734,0.0023600799031555653,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:43.475,GUIDED,-35.3632621,149.1652374,0,4.388454181025736e-05,0.0015806249575689435,0.027760140597820282,0.000465899589471519,0.0002614506520330906,0.0023427153937518597,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:43.676,GUIDED,-35.3632621,149.1652374,0,4.388454181025736e-05,0.0015806249575689435,0.027760140597820282,0.000465899589471519,0.0002614506520330906,0.0023427153937518597,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:43.877,GUIDED,-35.3632621,149.1652374,0,4.388454181025736e-05,0.0015806249575689435,0.027760140597820282,0.000465899589471519,0.0002614506520330906,0.0023427153937518597,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:44.078,GUIDED,-35.3632621,149.1652374,0,4.388454181025736e-05,0.0015806249575689435,0.027760140597820282,0.000465899589471519,0.0002614506520330906,0.0023427153937518597,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:44.278,GUIDED,-35.3632621,149.1652374,0,4.388454181025736e-05,0.0015806249575689435,0.027760140597820282,0.000465899589471519,0.0002614506520330906,0.0023427153937518597,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
22:57:44.479,GUIDED,-35.3632621,149.1652374,0,-2.8840129743912257e-05,0.0015524033224210143,0.027066802605986595,0.000264464586507529,0.0002828348951879889,0.0022439956665039062,0,1,-1000,0,0,0,-1,1,0,1500.0,50.0
22:57:44.680,GUIDED,-35.3632621,149.1652374,0,-2.8840129743912257e-05,0.0015524033224210143,0.027066802605986595,0.000264464586507529,0.0002828348951879889,0.0022439956665039062,0,1,-1000,0,0,0,-1,1,0,1500.0,50.0
22:57:44.881,GUIDED,-35.3632621,149.1652374,6,-8.18249536678195e-05,0.0015129806706681848,0.026926428079605103,0.0003366622840985656,0.00033042411087080836,0.0022609250154346228,0,1,-1000,0,0,0,-2,1,0,1500.0,50.0
22:57:45.082,GUIDED,-35.3632622,149.1652375,6,-0.00014619750436395407,0.0014710936229676008,0.026761440560221672,0.0002500307746231556,0.0004606274305842817,0.0022970992140471935,0,1,-1000,0,0,0,-2,1,0,1500.0,50.0
22:57:45.282,GUIDED,-35.3632622,149.1652375,6,-0.00020015639893244952,0.0014357828767970204,0.026605231687426567,0.00020135869272053242,0.00035156929516233504,0.002035277895629406,0,1,-1000,0,0,0,-1,1,0,1500.0,50.0
22:57:45.483,GUIDED,-35.3632622,149.1652375,2,7.087895937729627e-05,0.001408517942763865,0.026458818465471268,0.0002757463953457773,0.0002676818985491991,0.002141570206731558,0,1,-1000,0,0,0,-1,3,1,1500.0,50.0
22:57:45.684,GUIDED,-35.3632622,149.1652375,2,7.087895937729627e-05,0.001408517942763865,0.026458818465471268,0.0002757463953457773,0.0002676818985491991,0.002141570206731558,0,1,-1000,0,0,0,-1,3,1,1500.0,50.0
22:57:45.884,GUIDED,-35.3632622,149.1652375,2,7.087895937729627e-05,0.001408517942763865,0.026458818465471268,0.0002757463953457773,0.0002676818985491991,0.002141570206731558,0,1,-1000,0,0,0,-1,3,1,1500.0,50.0
22:57:46.085,GUIDED,-35.3632622,149.1652375,2,7.087895937729627e-05,0.001408517942763865,0.026458818465471268,0.0002757463953457773,0.0002676818985491991,0.002141570206731558,0,1,-1000,0,0,0,-1,3,1,1500.0,50.0
22:57:46.286,GUIDED,-35.3632621,149.1652375,0,-4.0032748074736446e-05,0.0014436609344556928,0.02599620446562767,0.0003555305302143097,0.0002131268847733736,0.0020892885513603687,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:46.486,GUIDED,-35.3632621,149.1652374,0,-1.3040820704190992e-05,0.0015023688320070505,0.02585540898144245,0.0002298984327353537,0.0003059748560190201,0.0021436079405248165,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:46.687,GUIDED,-35.3632621,149.1652374,0,-1.3040820704190992e-05,0.0015023688320070505,0.02585540898144245,0.0002298984327353537,0.0003059748560190201,0.0021436079405248165,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:46.888,GUIDED,-35.3632621,149.1652374,0,1.52436559801572e-05,0.0015606048982590437,0.025684190914034843,0.00020319561008363962,0.0003015475522261113,0.0019911588169634342,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:47.089,GUIDED,-35.3632621,149.1652374,0,5.9602592955343425e-05,0.0016215209616348147,0.025546999648213387,0.0002151580119971186,0.00034988531842827797,0.00207883701659739,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:47.290,GUIDED,-35.3632621,149.1652374,0,0.00010141094389837235,0.00169587682466954,0.025405321270227432,0.0001769453810993582,0.00034279367537237704,0.0020651568192988634,0,1,-1000,0,0,1,0,0,1,1500.0,50.0
22:57:47.490,GUIDED,-35.3632621,149.1652374,0,0.0001466817775508389,0.0017649540677666664,0.02522934600710869,0.000251754536293447,0.000316041026962921,0.0020492051262408495,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:47.691,GUIDED,-35.3632621,149.1652374,0,0.0001466817775508389,0.0017649540677666664,0.02522934600710869,0.000251754536293447,0.000316041026962921,0.0020492051262408495,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:47.892,GUIDED,-35.3632621,149.1652374,0,0.0001466817775508389,0.0017649540677666664,0.02522934600710869,0.000251754536293447,0.000316041026962921,0.0020492051262408495,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:48.093,GUIDED,-35.3632621,149.1652374,0,0.0001466817775508389,0.0017649540677666664,0.02522934600710869,0.000251754536293447,0.000316041026962921,0.0020492051262408495,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:48.294,GUIDED,-35.3632621,149.1652374,0,0.0001466817775508389,0.0017649540677666664,0.02522934600710869,0.000251754536293447,0.000316041026962921,0.0020492051262408495,0,1,-1000,0,0,0,0,0,1,1500.0,50.0
22:57:48.494,GUIDED,-35.3632621,149.1652374,0,0.00036022058338858187,0.002068138914182782,0.024624984711408615,0.0002938918478321284,0.0004018518084194511,0.0019372529350221157,0,1,-1000,0,0,0,0,0,0,1500.0,50.0
22:57:48.695,GUIDED,-35.3632621,149.1652374,0,0.00036022058338858187,0.002068138914182782,0.024624984711408615,0.0002938918478321284,0.0004018518084194511,0.0019372529350221157,0,1,-1000,0,0,0,0,0,0,1500.0,50.0
22:57:48.896,GUIDED,-35.3632621,149.1652374,0,0.0004241203423589468,0.002142548095434904,0.02446725033223629,0.0003335875226184726,0.00027136298012919724,0.0019348151981830597,0,1,-1000,0,0,0,0,0,0,1500.0,50.0
22:57:49.097,GUIDED,-35.3632621,149.1652374,0,0.0004999915254302323,0.00222014426253736,0.024315742775797844,0.0004261107824277133,0.0002994644455611706,0.0019888216629624367,0,1,-1000,0,0,0,0,0,0,1500.0,50.0
22:57:49.297,GUIDED,-35.3632621,149.1652374,1,0.0023720196913927794,0.0005138731794431806,0.024202335625886917,0.012549175880849361,-0.015034429728984833,0.003377628978341818,0,0,-1129,12,-14,2,0,0,-11,1500.0,50.0
22:57:49.498,GUIDED,-35.3632621,149.1652374,76,0.003747715149074793,-0.000856592960190028,0.024114612489938736,-0.013242787681519985,0.0022961420472711325,0.0028552128933370113,0,0,-1140,-12,2,1,0,0,-45,1500.0,50.0
22:57:49.699,GUIDED,-35.3632621,149.1652374,76,0.003747715149074793,-0.000856592960190028,0.024114612489938736,-0.013242787681519985,0.0022961420472711325,0.0028552128933370113,0,0,-1140,-12,2,1,0,0,-45,1500.0,50.0
22:57:49.900,GUIDED,-35.3632621,149.1652374,76,0.003747715149074793,-0.000856592960190028,0.024114612489938736,-0.013242787681519985,0.0022961420472711325,0.0028552128933370113,0,0,-1140,-12,2,1,0,0,-45,1500.0,50.0
22:57:50.101,GUIDED,-35.3632621,149.1652374,76,0.003747715149074793,-0.000856592960190028,0.024114612489938736,-0.013242787681519985,0.0022961420472711325,0.0028552128933370113,0,0,-1140,-12,2,1,0,0,-45,1500.0,50.0
22:57:50.302,GUIDED,-35.3632621,149.1652374,758,0.0025753099471330643,0.00227276305668056,0.024095525965094566,0.01601267047226429,0.0006737655494362116,0.00108814996201545,0,0,-1079,16,1,0,0,0,-127,1500.0,50.0
22:57:50.503,GUIDED,-35.363262,149.1652374,1100,0.012884309515357018,0.0013221234548836946,0.024013368412852287,0.047753483057022095,-0.006046788301318884,0.002613377757370472,0,0,-1035,48,-5,1,0,1,-140,1500.0,50.0
22:57:50.703,GUIDED,-35.363262,149.1652375,1468,0.0247027724981308,-0.0003712240431923419,0.024085169658064842,0.04663371667265892,-0.006797554902732372,0.003226318396627903,0,0,-1035,48,-5,1,1,5,-145,1500.0,50.0
22:57:50.905,GUIDED,-35.363262,149.1652375,1468,0.0247027724981308,-0.0003712240431923419,0.024085169658064842,0.04663371667265892,-0.006797554902732372,0.003226318396627903,0,0,-1015,47,-6,2,1,5,-145,1500.0,50.0
22:57:51.106,GUIDED,-35.363262,149.1652377,1849,0.03609703853726387,-0.002248198725283146,0.02423226833343506,0.04483199119567871,-0.00799438077956438,0.0037249592132866383,0,-1,-1006,45,-7,2,1,12,-147,1500.0,50.0
22:57:51.307,GUIDED,-35.3632619,149.1652381,2234,0.04690876975655556,-0.004417706280946732,0.02444109134376049,0.042301345616579056,-0.009334290400147438,0.003918671980500221,0,-2,-1002,42,-8,2,3,21,-148,1500.0,50.0
22:57:51.508,GUIDED,-35.3632618,149.1652388,2619,0.056955598294734955,-0.00710932444781065,0.024643823504447937,0.03893702104687691,-0.01121065765619278,0.004219830967485905,1,-5,-999,39,-10,3,5,32,-148,1500.0,50.0
22:57:51.709,GUIDED,-35.3632618,149.1652388,2619,0.056955598294734955,-0.00710932444781065,0.024643823504447937,0.03893702104687691,-0.01121065765619278,0.004219830967485905,1,-5,-999,39,-10,3,5,32,-148,1500.0,50.0
22:57:51.912,GUIDED,-35.3632618,149.1652388,2619,0.056955598294734955,-0.00710932444781065,0.024643823504447937,0.03893702104687691,-0.01121065765619278,0.004219830967485905,1,-5,-999,39,-10,3,5,32,-148,1500.0,50.0
22:57:52.113,GUIDED,-35.3632618,149.1652388,2619,0.056955598294734955,-0.00710932444781065,0.024643823504447937,0.03893702104687691,-0.01121065765619278,0.004219830967485905,1,-5,-999,39,-10,3,5,32,-148,1500.0,50.0
22:57:52.315,GUIDED,-35.3632611,149.1652426,3763,-0.0036865402944386005,0.023860661312937737,-0.05187190696597099,-0.12846271693706512,0.0013901955680921674,-0.06725228577852249,4,-10,-1008,-128,1,-68,6,54,-145,1500.0,50.0
22:57:52.516,GUIDED,-35.363261,149.165244,4142,-0.022123992443084717,0.019226787611842155,-0.0644511878490448,-0.04049813747406006,-0.019240852445364,-0.05062185972929001,6,-10,-1010,-40,-18,-51,2,47,-147,1500.0,50.0
22:57:52.716,GUIDED,-35.3632609,149.1652451,4526,-0.029034551233053207,0.01409557368606329,-0.07428217679262161,-0.017274359241127968,-0.016364792361855507,-0.04379638656973839,4,-9,-1005,-16,-15,-44,0,38,-149,1500.0,50.0
22:57:52.917,GUIDED,-35.3632609,149.1652451,4526,-0.029034551233053207,0.01409557368606329,-0.07428217679262161,-0.017274359241127968,-0.016364792361855507,-0.04379638656973839,4,-9,-1005,-16,-15,-44,0,38,-149,1500.0,50.0
22:57:53.118,GUIDED,-35.3632609,149.165246,4913,-0.035190168768167496,0.009872416034340858,-0.08269934356212616,-0.052544914186000824,-0.01858934760093689,-0.02928774058818817,3,-7,-998,-52,-18,-30,-1,27,-149,1500.0,50.0
22:57:53.318,GUIDED,-35.3632609,149.1652466,5298,-0.05252906680107117,0.0034847718197852373,-0.08744645863771439,-0.0794920027256012,-0.02809211239218712,-0.013126378878951073,3,-4,-998,-78,-27,-14,-2,15,-149,1500.0,50.0
22:57:53.519,GUIDED,-35.3632609,149.1652468,5682,-0.07270058244466782,-0.003236102405935526,-0.08956564962863922,-0.07764003425836563,-0.024513257667422295,-0.005762722343206406,1,-1,-999,-77,-23,-6,-2,-1,-148,1500.0,50.0
22:57:53.721,GUIDED,-35.3632609,149.1652468,5682,-0.07270058244466782,-0.003236102405935526,-0.08956564962863922,-0.07764003425836563,-0.024513257667422295,-0.005762722343206406,1,-1,-999,-77,-23,-6,-2,-1,-148,1500.0,50.0
22:57:53.922,GUIDED,-35.3632609,149.1652468,5682,-0.07270058244466782,-0.003236102405935526,-0.08956564962863922,-0.07764003425836563,-0.024513257667422295,-0.005762722343206406,1,-1,-999,-77,-23,-6,-2,-1,-148,1500.0,50.0
22:57:54.124,GUIDED,-35.3632609,149.1652468,5682,-0.07270058244466782,-0.003236102405935526,-0.08956564962863922,-0.07764003425836563,-0.024513257667422295,-0.005762722343206406,1,-1,-999,-77,-23,-6,-2,-1,-148,1500.0,50.0
