time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
14:52:35.804,GUIDED,-35.3632621,149.1652374,0,0.0008057430968619883,0.0015452804509550333,0.026758257299661636,0.0004106656415387988,0.0003616989415604621,0.00230430718511343,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
14:52:36.008,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:36.213,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:36.421,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:36.623,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:36.826,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:37.028,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:37.230,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:37.432,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
14:52:37.636,GUIDED,-35.3632621,149.1652375,0,0.000617617683019489,0.0015780080575495958,0.025957651436328888,0.00028730311896651983,0.00028147309785708785,0.002360421698540449,0,1,-1000,0,0,0,-1,3,0,1500.0,50.0
