
20:28:28.694 : ============================================================

20:28:28.694 : {'window_size_lstm': 3, 'window_size_vio': 15}
20:28:28.849 : ------------------------------------------------------------
20:28:28.849 : Loop #1
20:36:15.945 : Generated Params : [210.0, 0.0, 0.0, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 87.1, 0.1, 0.0, 57.0, 5.0, 7553.0, 0.05, -70.0]
20:36:20.229 : Generated Params : [470.0, 0.0, 0.0, 1.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 80.1, 0.1, 0.0, 13.0, 36.0, 8281.0, 0.05, -70.0]
20:36:24.036 : Generated Params : [190.0, 0.0, 0.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 81.1, 0.1, 0.0, 51.0, 42.0, 6269.0, 0.05, -70.0]
20:36:30.791 : Generated Params : [120.0, 0.0, 0.0, 1.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 83.1, 0.1, 0.0, 30.0, -76.0, 5867.0, 0.05, -70.0]
20:36:35.023 : Generated Params : [290.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 44.0, 38.0, 2040.0, 0.05, -70.0]
20:36:38.773 : Generated Params : [440.0, 0.0, 0.0, 1.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 97.1, 0.1, 0.0, 27.0, -71.0, 6500.0, 0.05, -70.0]
20:36:43.022 : Generated Params : [350.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 70.0, 13.0, 2302.0, 0.05, -70.0]
20:36:46.779 : Generated Params : [290.0, 0.0, 0.0, 1.0, 95.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 45.1, 0.1, 0.0, 75.0, 11.0, 8662.0, 0.05, -70.0]
20:36:51.136 : Generated Params : [370.0, 0.0, 0.0, 1.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 99.1, 0.1, 0.0, 27.0, 75.0, 7930.0, 0.05, -70.0]
20:36:54.951 : Generated Params : [290.0, 0.0, 0.0, 1.0, -50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 46.0, -37.0, 8529.0, 0.05, -70.0]
20:36:59.506 : Generated Params : [120.0, 0.0, 0.0, 1.0, -79.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 50.0, 27.0, 3683.0, 0.05, -70.0]
20:37:05.857 : ------------------------------------------------------------
20:37:05.857 : Loop #4
20:38:41.136 : Generated Params : [150.0, 0.0, 0.0, 1.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 71.1, 0.1, 0.0, 21.0, -20.0, 1283.0, 0.05, -70.0]
20:38:45.058 : Generated Params : [190.0, 0.0, 0.0, 1.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 97.1, 0.1, 0.0, 21.0, -37.0, 90.0, 0.05, -70.0]
20:38:49.048 : Generated Params : [500.0, 0.0, 0.0, 1.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 88.1, 0.1, 0.0, 80.0, -4.0, 9593.0, 0.05, -70.0]
20:38:53.020 : Generated Params : [310.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 37.1, 0.1, 0.0, 58.0, -92.0, 8908.0, 0.05, -70.0]
20:38:57.118 : Generated Params : [60.0, 0.0, 0.0, 1.0, 73.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 96.1, 0.1, 0.0, 5.0, 15.0, 4820.0, 0.05, -70.0]
20:39:01.137 : Generated Params : [380.0, 0.0, 0.0, 1.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 98.1, 0.1, 0.0, 62.0, -36.0, 7333.0, 0.05, -70.0]
20:39:05.061 : Generated Params : [100.0, 0.0, 0.0, 1.0, 89.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 96.1, 0.1, 0.0, 93.0, -5.0, 1165.0, 0.05, -70.0]
20:39:09.018 : Generated Params : [250.0, 0.0, 0.0, 1.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 51.1, 0.1, 0.0, 2.0, 81.0, 593.0, 0.05, -70.0]
20:39:13.275 : Generated Params : [370.0, 0.0, 0.0, 1.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 84.1, 0.1, 0.0, 29.0, -62.0, 7492.0, 0.05, -70.0]
20:39:17.103 : Generated Params : [470.0, 0.0, 0.0, 1.0, 89.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 59.1, 0.1, 0.0, 62.0, -81.0, 7402.0, 0.05, -70.0]
20:39:21.093 : Generated Params : [240.0, 0.0, 0.0, 1.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 80.1, 0.1, 0.0, 93.0, 0.0, 6400.0, 0.05, -70.0]
20:39:25.061 : Generated Params : [320.0, 0.0, 0.0, 1.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 80.1, 0.1, 0.0, 62.0, 100.0, 1248.0, 0.05, -70.0]
20:39:29.031 : Generated Params : [410.0, 0.0, 0.0, 1.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 93.1, 0.1, 0.0, 29.0, -84.0, 2753.0, 0.05, -70.0]
20:39:33.069 : Generated Params : [210.0, 0.0, 0.0, 1.0, 79.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 26.0, 88.0, 2789.0, 0.05, -70.0]
20:39:37.072 : Generated Params : [340.0, 0.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 82.1, 0.1, 0.0, 43.0, -98.0, 5692.0, 0.05, -70.0]
20:39:41.051 : Generated Params : [390.0, 0.0, 0.0, 1.0, -6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 98.1, 0.1, 0.0, 96.0, 38.0, 2631.0, 0.05, -70.0]
20:39:45.164 : Generated Params : [40.0, 0.0, 0.0, 1.0, 83.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 96.1, 0.1, 0.0, 47.0, -25.0, 6456.0, 0.05, -70.0]
20:39:49.171 : Generated Params : [190.0, 0.0, 0.0, 1.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 91.1, 0.1, 0.0, 67.0, 64.0, 8860.0, 0.05, -70.0]
20:39:53.102 : Generated Params : [290.0, 0.0, 0.0, 1.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 82.1, 0.1, 0.0, 38.0, -62.0, 9005.0, 0.05, -70.0]
20:40:01.410 : ------------------------------------------------------------
20:40:01.411 : Loop #5
20:41:36.163 : Generated Params : [210.0, 0.0, 0.0, 1.0, -12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 99.1, 0.1, 0.0, 13.0, -37.0, 2519.0, 0.05, -70.0]
20:41:40.185 : Generated Params : [440.0, 0.0, 0.0, 1.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 89.1, 0.1, 0.0, 56.0, -68.0, 211.0, 0.05, -70.0]
20:41:44.139 : Generated Params : [350.0, 0.0, 0.0, 1.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 86.1, 0.1, 0.0, 30.0, -85.0, 1802.0, 0.05, -70.0]
20:41:48.082 : Generated Params : [500.0, 0.0, 0.0, 1.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 59.1, 0.1, 0.0, 59.0, 54.0, 1503.0, 0.05, -70.0]
20:41:52.119 : Generated Params : [500.0, 0.0, 0.0, 1.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 51.0, -65.0, 3681.0, 0.05, -70.0]
20:41:57.082 : Generated Params : [380.0, 0.0, 0.0, 1.0, -24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 17.0, 9.0, 3092.0, 0.05, -70.0]
20:42:00.923 : Generated Params : [470.0, 0.0, 0.0, 1.0, -31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 90.1, 0.1, 0.0, 5.0, -37.0, 2106.0, 0.05, -70.0]
20:42:05.232 : Generated Params : [320.0, 0.0, 0.0, 1.0, 88.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 60.1, 0.1, 0.0, 98.0, -42.0, 7861.0, 0.05, -70.0]
20:42:09.045 : Generated Params : [380.0, 0.0, 0.0, 1.0, 61.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 91.1, 0.1, 0.0, 72.0, 68.0, 7897.0, 0.05, -70.0]
20:42:12.876 : Generated Params : [280.0, 0.0, 0.0, 1.0, -22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 29.1, 0.1, 0.0, 32.0, -32.0, 9177.0, 0.05, -70.0]
20:42:17.520 : Generated Params : [210.0, 0.0, 0.0, 1.0, 96.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 97.1, 0.1, 0.0, 74.0, -44.0, 4321.0, 0.05, -70.0]
20:42:21.360 : Generated Params : [310.0, 0.0, 0.0, 1.0, -82.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 80.1, 0.1, 0.0, 23.0, 76.0, 7894.0, 0.05, -70.0]
20:42:25.121 : Generated Params : [470.0, 0.0, 0.0, 1.0, 74.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 76.0, -41.0, 7136.0, 0.05, -70.0]
20:42:29.119 : Generated Params : [410.0, 0.0, 0.0, 1.0, 97.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 69.1, 0.1, 0.0, 91.0, -11.0, 6216.0, 0.05, -70.0]
20:42:32.948 : Generated Params : [440.0, 0.0, 0.0, 1.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 77.1, 0.1, 0.0, 20.0, 31.0, 9065.0, 0.05, -70.0]
20:42:37.185 : Generated Params : [290.0, 0.0, 0.0, 1.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 91.1, 0.1, 0.0, 47.0, -61.0, 7287.0, 0.05, -70.0]
20:42:40.986 : Generated Params : [350.0, 0.0, 0.0, 1.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 86.1, 0.1, 0.0, 18.0, -31.0, 7380.0, 0.05, -70.0]
20:42:48.058 : ------------------------------------------------------------
20:42:48.059 : Loop #6
20:44:23.018 : Generated Params : [210.0, 0.0, 0.0, 1.0, -71.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 92.1, 0.1, 0.0, 86.0, -92.0, 9395.0, 0.05, -70.0]
20:44:26.950 : Generated Params : [250.0, 0.0, 0.0, 1.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 88.1, 0.1, 0.0, 11.0, 21.0, 8895.0, 0.05, -70.0]
20:44:31.279 : Generated Params : [290.0, 0.0, 0.0, 1.0, -53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 100.1, 0.1, 0.0, 21.0, 58.0, 2947.0, 0.05, -70.0]
20:44:35.117 : Generated Params : [40.0, 0.0, 0.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 68.1, 0.1, 0.0, 99.0, 86.0, 8211.0, 0.05, -70.0]
20:44:39.138 : Generated Params : [40.0, 0.0, 0.0, 1.0, -90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 89.1, 0.1, 0.0, 8.0, 9.0, 7550.0, 0.05, -70.0]
20:44:43.002 : Generated Params : [350.0, 0.0, 0.0, 1.0, -62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 93.1, 0.1, 0.0, 65.0, -55.0, 5534.0, 0.05, -70.0]
20:44:46.893 : Generated Params : [370.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 83.1, 0.1, 0.0, 20.0, -79.0, 9830.0, 0.05, -70.0]
20:44:51.255 : Generated Params : [30.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 49.1, 0.1, 0.0, 26.0, -31.0, 1986.0, 0.05, -70.0]
20:44:55.116 : Generated Params : [20.0, 0.0, 0.0, 1.0, -56.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 17.0, -62.0, 7775.0, 0.05, -70.0]
