time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
17:20:06.901,GUIDED,-35.3632621,149.1652374,0,-0.00043584228842519224,0.001407820382155478,0.028910811990499496,0.0002075007651001215,0.00028699071845039725,0.0023765559308230877,0,1,-1000,0,0,1,0,0,0,1500.0,30.0
17:20:07.102,GUIDED,-35.3632621,149.1652374,0,-0.000311920273816213,0.0015465769683942199,0.02843579277396202,0.00025665780412964523,0.0003439849824644625,0.002524050185456872,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:07.304,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:07.506,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:07.708,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:07.913,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:08.116,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:08.320,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:08.522,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:08.725,GUIDED,-35.3632621,149.1652374,0,-0.00028042966732755303,0.001567354309372604,0.028270529583096504,0.00022117581102065742,0.00032235131948255,0.0024472051300108433,0,1,-1000,0,0,0,-1,0,0,1500.0,30.0
17:20:08.926,GUIDED,-35.3632621,149.1652374,0,-0.00031718076206743717,0.0014933546772226691,0.02749638631939888,0.0002484977594576776,0.00023860103101469576,0.002339719794690609,0,2,-1000,0,0,0,-2,1,0,1500.0,30.0
17:20:09.128,GUIDED,-35.3632622,149.1652374,0,-0.0004042604996357113,0.0014029701706022024,0.027194954454898834,0.00025207686121575534,0.000247157528065145,0.0022813095711171627,0,2,-1000,0,0,0,-2,1,0,1500.0,30.0
17:20:09.330,GUIDED,-35.3632622,149.1652375,7,-0.0004633390926755965,0.0013478643959388137,0.027062293142080307,0.0004201593983452767,0.00022491530398838222,0.0022615196648985147,0,1,-1000,0,0,0,-2,1,0,1500.0,30.0
