,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
17:20:48.449,200.0,2200.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.1,0.1,0.0,94.0,-100.0,3684.0,0.05
17:20:52.515,140.0,7280.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,33.0,-100.0,0.0,0.05
17:20:56.453,80.0,2880.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.1,0.1,0.0,33.0,100.0,1610.0,0.05
17:21:00.417,100.0,4960.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,68.1,0.1,0.0,90.0,-1.0,3580.0,0.05
17:21:04.372,130.0,1170.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,38.1,0.1,0.0,80.0,-100.0,6615.0,0.05
17:21:08.358,40.0,3260.0,0.0,0.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,16.0,10.0,0.0,0.05
17:21:12.379,200.0,5550.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.1,0.1,0.0,93.0,17.0,0.0,0.05
17:21:16.903,170.0,10000.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,58.1,0.1,0.0,73.0,-2.0,10000.0,0.05
17:21:21.002,200.0,1200.0,0.0,0.0,1.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.1,0.1,0.0,28.0,100.0,9677.0,0.05
17:21:26.281,90.0,8050.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,-100.0,5600.0,0.05
17:21:30.020,200.0,10000.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.1,0.1,0.0,1.0,76.0,0.0,0.05
17:21:34.111,90.0,5920.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.1,0.1,0.0,1.0,51.0,0.0,0.05
17:21:38.042,200.0,100.0,0.0,0.0,1.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,55.0,91.0,7852.0,0.05
17:21:42.109,200.0,2500.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,100.0,-7.0,0.0,0.05
17:21:46.465,30.0,2610.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.1,0.1,0.0,46.0,100.0,6652.0,0.05
17:21:50.295,200.0,220.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,29.1,0.1,0.0,16.0,-100.0,4488.0,0.05
17:21:54.142,200.0,7820.0,0.0,0.0,1.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,84.1,0.1,0.0,41.0,100.0,8061.0,0.05
17:21:58.304,180.0,100.0,0.0,0.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,62.1,0.1,0.0,7.0,33.0,9495.0,0.05
