time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:52:19.633,0,0,-1,0,0
11:52:19.835,0,0,-1,1,0
11:52:20.038,0,0,-1,1,0
11:52:20.240,0,0,-1,1,0
11:52:20.442,0,0,-1,1,0
11:52:20.644,0,0,-1,1,0
11:52:20.848,0,0,-1,1,0
11:52:21.052,0,0,-1,1,0
11:52:21.257,0,0,-1,1,0
11:52:21.460,0,0,-1,1,0
11:52:21.663,0,0,-2,1,0
11:52:21.870,0,2,-2,1,0
11:52:22.073,0,2,-2,1,0
11:52:22.275,0,2,-2,1,0
11:52:22.477,0,2,-2,1,0
11:52:22.680,0,2,-2,1,0
11:52:22.884,0,2,-2,1,0
11:52:23.086,0,2,-2,1,0
11:52:23.291,0,2,-2,1,0
11:52:23.494,0,2,-2,1,0
11:52:23.699,0,9,0,0,-1
11:52:23.901,0,10,0,0,0
11:52:24.102,0,10,0,0,0
11:52:24.304,0,10,0,0,0
11:52:24.506,0,10,0,0,0
11:52:24.709,0,10,0,0,0
11:52:24.910,0,10,0,0,0
11:52:25.113,0,10,0,0,0
11:52:25.318,0,10,0,0,0
11:52:25.521,0,10,0,0,0
11:52:25.725,0,10,0,0,0
11:52:25.926,0,44,0,0,-29
11:52:26.130,0,44,0,0,-29
11:52:26.332,0,44,0,0,-29
11:52:26.534,0,44,0,0,-29
11:52:26.737,0,44,0,0,-29
11:52:26.943,0,44,0,0,-29
11:52:27.145,0,44,0,0,-29
11:52:27.350,0,44,0,0,-29
11:52:27.553,0,44,0,0,-29
11:52:27.756,0,1685,1,10,-147
11:52:27.959,0,2457,4,28,-148
11:52:28.161,0,2457,4,28,-148
11:52:28.364,0,2457,4,28,-148
11:52:28.567,0,2457,4,28,-148
11:52:28.770,0,2457,4,28,-148
11:52:28.973,0,2457,4,28,-148
11:52:29.174,0,2457,4,28,-148
11:52:29.378,0,2457,4,28,-148
11:52:29.580,0,3828,5,52,-145
11:52:29.782,0,4978,4,20,-148
11:52:29.985,0,5361,2,1,-148
11:52:30.188,0,5361,2,1,-148
11:52:30.395,0,5361,2,1,-148
11:52:30.599,0,5361,2,1,-148
11:52:30.802,0,5361,2,1,-148
11:52:31.003,0,5361,2,1,-148
11:52:31.208,0,5361,2,1,-148
11:52:31.410,0,5361,2,1,-148
11:52:31.612,0,8052,-21,-55,-151
11:52:31.813,0,8052,-21,-55,-151
11:52:32.015,0,8443,-24,-47,-152
11:52:32.219,0,8443,-24,-47,-152
11:52:32.421,0,8443,-24,-47,-152
11:52:32.623,0,8443,-24,-47,-152
11:52:32.827,0,8443,-24,-47,-152
11:52:33.029,0,8443,-24,-47,-152
11:52:33.232,0,8443,-24,-47,-152
11:52:33.435,0,8443,-24,-47,-152
11:52:33.637,0,11169,31,31,-146
11:52:33.840,0,11548,42,26,-147
11:52:34.044,0,11548,42,26,-147
11:52:34.246,0,11548,42,26,-147
11:52:34.448,0,11548,42,26,-147
11:52:34.651,0,11548,42,26,-147
11:52:34.852,0,11548,42,26,-147
11:52:35.055,0,11548,42,26,-147
11:52:35.257,0,11548,42,26,-147
11:52:35.463,0,11548,42,26,-147
11:52:35.665,0,11548,42,26,-147
11:52:35.870,0,13879,10,-18,-153
11:52:36.075,0,14669,-6,-13,-153
11:52:36.278,0,14669,-6,-13,-153
11:52:36.480,0,14669,-6,-13,-153
11:52:36.685,0,14669,-6,-13,-153
11:52:36.888,0,14669,-6,-13,-153
11:52:37.091,0,14669,-6,-13,-153
11:52:37.293,0,14669,-6,-13,-153
11:52:37.495,0,14669,-6,-13,-153
11:52:37.697,0,17018,-18,11,-151
11:52:37.903,0,17798,-14,10,-152
11:52:38.104,0,17798,-14,10,-152
11:52:38.307,0,17798,-14,10,-152
11:52:38.508,0,17798,-14,10,-152
11:52:38.712,0,17798,-14,10,-152
11:52:38.915,0,17798,-14,10,-152
11:52:39.120,0,17798,-14,10,-152
11:52:39.322,0,17798,-14,10,-152
11:52:39.524,0,17798,-14,10,-152
11:52:39.726,0,20524,-1,1,-152
11:52:39.927,0,20915,0,0,-152
11:52:40.129,0,20915,0,0,-152
11:52:40.335,0,20915,0,0,-152
11:52:40.541,0,20915,0,0,-152
11:52:40.743,0,20915,0,0,-152
11:52:40.945,0,20915,0,0,-152
11:52:41.150,0,20915,0,0,-152
11:52:41.351,0,20915,0,0,-152
11:52:41.553,0,22088,0,1,-153
11:52:41.756,0,23652,0,3,-153
11:52:41.958,0,24043,0,3,-153
11:52:42.160,0,24043,0,3,-153
11:52:42.363,0,24043,0,3,-153
11:52:42.569,0,24043,0,3,-153
11:52:42.773,0,24043,0,3,-153
11:52:42.977,0,24043,0,3,-153
11:52:43.179,0,24043,0,3,-153
11:52:43.380,0,24043,0,3,-153
11:52:43.583,0,24043,0,3,-153
11:52:43.786,0,26390,-4,0,-153
11:52:43.989,0,27171,-4,3,-153
11:52:44.195,0,27171,-4,3,-153
11:52:44.399,0,27171,-4,3,-153
11:52:44.602,0,27171,-4,3,-153
11:52:44.805,0,27171,-4,3,-153
11:52:45.007,0,27171,-4,3,-153
11:52:45.211,0,27171,-4,3,-153
11:52:45.413,0,27171,-4,3,-153
11:52:45.616,0,28340,-2,8,-152
11:52:45.817,0,29894,0,8,-152
11:52:46.018,0,30284,0,7,-152
11:52:46.220,0,30284,0,7,-152
11:52:46.422,0,30284,0,7,-152
11:52:46.623,0,30284,0,7,-152
11:52:46.825,0,30284,0,7,-152
11:52:47.028,0,30284,0,7,-152
11:52:47.231,0,30284,0,7,-152
11:52:47.433,0,30284,0,7,-152
11:52:47.636,0,32231,0,2,-152
11:52:47.839,0,33010,0,1,-153
11:52:48.040,0,33401,0,0,-153
11:52:48.242,0,33401,0,0,-153
11:52:48.444,0,33401,0,0,-153
11:52:48.646,0,33401,0,0,-153
11:52:48.848,0,33401,0,0,-153
11:52:49.049,0,33401,0,0,-153
11:52:49.257,0,33401,0,0,-153
11:52:49.460,0,33401,0,0,-153
11:52:49.662,0,34799,0,0,-153
11:52:49.869,0,36358,0,0,-153
11:52:50.071,0,36358,0,0,-153
11:52:50.273,0,36358,0,0,-153
11:52:50.475,0,36358,0,0,-153
11:52:50.677,0,36358,0,0,-153
11:52:50.879,0,36358,0,0,-153
11:52:51.083,0,36358,0,0,-153
11:52:51.286,0,36358,0,0,-153
11:52:51.488,0,37527,0,0,-153
11:52:51.690,0,39089,0,0,-153
11:52:51.893,0,39479,0,0,-153
11:52:52.094,0,39479,0,0,-153
11:52:52.296,0,39479,0,0,-153
11:52:52.500,0,39479,0,0,-153
11:52:52.704,0,39479,0,0,-153
11:52:52.912,0,39479,0,0,-153
11:52:53.114,0,39479,0,0,-153
11:52:53.318,0,39479,0,0,-153
11:52:53.520,0,40647,0,0,-153
11:52:53.722,0,42205,-1,0,-153
11:52:53.923,0,42595,-1,0,-153
11:52:54.124,0,42595,-1,0,-153
11:52:54.326,0,42595,-1,0,-153
11:52:54.528,0,42595,-1,0,-153
11:52:54.731,0,42595,-1,0,-153
11:52:54.933,0,42595,-1,0,-153
11:52:55.140,0,42595,-1,0,-153
11:52:55.342,0,42595,-1,0,-153
11:52:55.547,0,42595,-1,0,-153
11:52:55.749,0,43764,-1,1,-153
11:52:55.950,0,45719,-1,1,-153
11:52:56.154,0,45719,-1,1,-153
11:52:56.358,0,45719,-1,1,-153
11:52:56.560,0,45719,-1,1,-153
11:52:56.764,0,45719,-1,1,-153
11:52:56.965,0,45719,-1,1,-153
11:52:57.166,0,45719,-1,1,-153
11:52:57.369,0,45719,-1,1,-153
11:52:57.573,0,45719,-1,1,-153
11:52:57.775,0,47658,-1,1,-152
11:52:57.979,0,48827,-1,1,-152
11:52:58.182,0,48827,-1,1,-152
11:52:58.384,0,48827,-1,1,-152
11:52:58.586,0,48827,-1,1,-152
11:52:58.789,0,48827,-1,1,-152
11:52:58.990,0,48827,-1,1,-152
11:52:59.193,0,48827,-1,1,-152
11:52:59.394,0,48827,-1,1,-152
11:52:59.598,0,48827,-1,1,-152
11:52:59.800,0,50392,-1,1,-152
11:53:00.004,0,51950,-1,1,-153
11:53:00.211,1,51950,-1,1,-153
11:53:00.422,1,51950,-1,1,-153
11:53:00.625,1,51950,-1,1,-153
11:53:00.831,1,51950,-1,1,-153
11:53:01.038,1,51950,-1,1,-153
11:53:01.242,1,51950,-1,1,-153
11:53:01.445,1,51950,-1,1,-153
11:53:01.647,1,53118,-1,1,-152
11:53:01.851,1,54528,-28,-29,-103
11:53:02.052,1,54766,-31,-38,-82
11:53:02.256,1,54766,-31,-38,-82
11:53:02.459,1,54766,-31,-38,-82
11:53:02.662,1,54766,-31,-38,-82
11:53:02.866,1,54766,-31,-38,-82
11:53:03.070,1,54766,-31,-38,-82
11:53:03.273,1,54766,-31,-38,-82
11:53:03.476,1,54766,-31,-38,-82
11:53:03.679,1,55222,9,6,7
11:53:03.880,1,55125,18,23,28
11:53:04.083,1,55031,20,28,42
11:53:04.284,1,55031,20,28,42
11:53:04.486,1,55031,20,28,42
11:53:04.689,1,55031,20,28,42
11:53:04.896,1,55031,20,28,42
11:53:05.097,1,55031,20,28,42
11:53:05.299,1,55031,20,28,42
11:53:05.501,1,55031,20,28,42
11:53:05.703,1,54640,18,27,66
11:53:05.905,1,53684,7,13,142
11:53:06.107,1,53254,4,13,189
11:53:06.309,1,53254,4,13,189
11:53:06.511,1,53254,4,13,189
11:53:06.715,1,53254,4,13,189
11:53:06.917,1,53254,4,13,189
11:53:07.121,1,53254,4,13,189
11:53:07.324,1,53254,4,13,189
11:53:07.528,1,53254,4,13,189
11:53:07.730,1,48404,0,-6,252
11:53:07.934,1,47765,0,-11,236
11:53:08.141,1,47765,0,-11,236
11:53:08.345,1,47765,0,-11,236
11:53:08.550,1,47765,0,-11,236
11:53:08.753,1,47765,0,-11,236
11:53:08.957,1,47765,0,-11,236
11:53:09.159,1,47765,0,-11,236
11:53:09.363,1,47765,0,-11,236
11:53:09.565,1,47765,0,-11,236
11:53:09.766,1,43956,4,-13,198
11:53:09.969,1,43434,5,-15,199
11:53:10.173,1,43434,5,-15,199
11:53:10.377,1,43434,5,-15,199
11:53:10.580,1,43434,5,-15,199
11:53:10.782,1,43434,5,-15,199
11:53:10.983,1,43434,5,-15,199
11:53:11.185,1,43434,5,-15,199
11:53:11.387,1,43434,5,-15,199
11:53:11.590,1,41993,7,-13,110
11:53:11.791,1,41039,7,-8,126
11:53:11.993,1,40705,7,-6,126
11:53:12.195,1,40705,7,-6,126
11:53:12.399,1,40705,7,-6,126
11:53:12.604,1,40705,7,-6,126
11:53:12.810,1,40705,7,-6,126
11:53:13.014,1,40705,7,-6,126
11:53:13.216,1,40705,7,-6,126
11:53:13.418,1,40705,7,-6,126
11:53:13.621,1,39690,7,-3,129
11:53:13.823,1,38208,7,-9,143
11:53:14.025,1,37830,7,-11,145
11:53:14.228,1,37830,7,-11,145
11:53:14.432,1,37830,7,-11,145
11:53:14.637,1,37830,7,-11,145
11:53:14.840,1,37830,7,-11,145
11:53:15.042,1,37830,7,-11,145
11:53:15.244,1,37830,7,-11,145
11:53:15.447,1,37830,7,-11,145
11:53:15.649,1,36728,6,-15,146
11:53:15.850,1,35236,6,-18,133
11:53:16.051,1,34874,5,-18,141
11:53:16.258,1,34874,5,-18,141
11:53:16.460,1,34874,5,-18,141
11:53:16.664,1,34874,5,-18,141
11:53:16.865,1,34874,5,-18,141
11:53:17.067,1,34874,5,-18,141
11:53:17.268,1,34874,5,-18,141
11:53:17.470,1,34874,5,-18,141
11:53:17.674,1,33762,6,-11,84
11:53:17.876,1,33308,6,-6,87
11:53:18.079,1,33075,6,-2,97
11:53:18.280,1,33075,6,-2,97
11:53:18.496,1,33075,6,-2,97
11:53:18.698,1,33075,6,-2,97
11:53:18.899,1,33075,6,-2,97
11:53:19.101,1,33075,6,-2,97
11:53:19.303,1,33075,6,-2,97
11:53:19.506,1,33075,6,-2,97
11:53:19.708,1,31674,4,11,200
11:53:19.913,1,30222,3,14,329
