time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,alt,lat,lon,relative_alt,vx,vy,vz,EK2_ALT_SOURCE
08:56:16,1500.0,0.01838798262178898,-0.000265124486759305,0.020045816898345947,0.04738283157348633,-0.006964315194636583,0.0021023820154368877,585.219970703125,0.0,0.0,-1024.0,48.0,-6.0,1.0,AUTO,585220.0,-35.3632621,149.1652375,1263.0,0.0,3.0,-142.0,0.0
08:56:50,1500.0,0.0020759457256644964,0.0012276905278364818,-0.090132142106692,0.002244363189674914,0.0014013175580961008,0.0063732098788022995,630.0999755859375,0.0,0.0,-1000.3333333333334,2.6666666666666665,2.3333333333333335,6.0,AUTO,630100.0,-35.363262,149.1652373,46145.666666666664,-1.0,1.0,-153.0,0.0
08:59:19,1500.0,0.024135499882201355,-0.001648604949878063,-0.636499414841334,0.3910001466671626,0.0007912238555339476,-0.0019099332469825943,588.663319905599,0.3333333333333333,0.16666666666666666,-1004.0,388.8333333333333,2.3333333333333335,0.5,RTL,588663.3333333334,-35.36326296666667,149.1652359,4708.0,7.166666666666667,12.5,34.166666666666664,0.0
