,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
19:35:54.818,1.7,0.1,89.0,560.0,0.1,0.0,0.0,20.0,40.0,100.0,63.0,88.0,21.0,3.0,42.0,110.0,31.0,15.0,8.0,39.0,7.0,45.0,0.0,1.0,30.0
19:35:59.674,0.5,0.1,51.0,3482.0,0.1,0.0,0.0,20.0,80.0,160.0,6.0,69.0,23.0,120.0,81.0,57.0,25.0,12.0,67.0,56.0,15.0,115.0,0.0,1.0,25.0
19:36:04.789,0.9,0.1,159.0,4085.0,0.1,0.0,0.0,130.0,40.0,80.0,51.0,16.0,2.0,5.0,62.0,92.0,5.0,96.0,48.0,27.0,56.0,19.0,0.0,1.0,20.0
19:36:09.516,0.3,0.1,103.0,4098.0,0.1,0.0,0.0,70.0,100.0,160.0,69.0,41.0,7.0,42.0,21.0,56.0,73.0,14.0,75.0,7.0,98.0,2.0,0.0,1.0,30.0
19:36:13.621,0.9,0.1,228.0,1329.0,0.1,0.0,0.0,10.0,70.0,40.0,8.0,86.0,9.0,39.0,34.0,8.0,57.0,7.0,84.0,42.0,61.0,45.0,0.0,1.0,45.0
19:36:18.667,0.7,0.1,72.0,1112.0,0.1,0.0,0.0,120.0,10.0,60.0,37.0,41.0,4.0,104.0,120.0,8.0,15.0,62.0,41.0,92.0,19.0,66.0,0.0,1.0,15.0
19:36:23.516,1.2,0.1,33.0,1121.0,0.1,0.0,0.0,70.0,70.0,220.0,25.0,41.0,3.0,4.0,112.0,30.0,107.0,53.0,53.0,27.0,56.0,21.0,0.0,1.0,15.0
19:36:27.865,0.5,0.1,85.0,713.0,0.1,0.0,0.0,20.0,80.0,130.0,22.0,21.0,9.0,27.0,60.0,93.0,3.0,9.0,54.0,7.0,110.0,30.0,0.0,1.0,35.0
19:36:32.700,1.9,0.1,174.0,3144.0,0.1,0.0,0.0,10.0,70.0,80.0,25.0,8.0,3.0,19.0,13.0,5.0,45.0,10.0,17.0,25.0,19.0,42.0,0.0,1.0,15.0
19:36:37.705,1.7,0.1,63.0,3746.0,0.1,0.0,0.0,40.0,20.0,130.0,12.0,28.0,4.0,99.0,15.0,110.0,17.0,49.0,5.0,60.0,58.0,60.0,0.0,1.0,35.0
