,A.BRAKE1
19:35:21.929,-1
19:35:22.131,-1
19:35:22.333,-1
19:35:22.535,-1
19:35:22.737,-1
19:35:22.938,-1
19:35:23.139,-1
19:35:23.340,-1
19:35:23.541,-1
19:35:23.743,-1
19:35:23.944,-1
19:35:24.145,-1
19:35:24.347,-1
19:35:24.549,-1
19:35:24.750,-1
19:35:24.951,-1
19:35:25.152,-1
19:35:25.353,-1
19:35:25.554,-1
19:35:25.755,-1
19:35:25.957,-1
19:35:26.163,-1
19:35:26.364,-1
19:35:26.564,-1
19:35:26.765,-1
19:35:26.967,-1
19:35:27.168,-1
19:35:27.369,-1
19:35:27.570,-1
19:35:27.770,-1
19:35:27.971,-1
19:35:28.172,-1
19:35:28.373,-1
19:35:28.574,-1
19:35:28.775,-1
19:35:28.975,-1
19:35:29.176,-1
19:35:29.377,-1
19:35:29.579,-1
19:35:29.780,-1
19:35:29.981,-1
19:35:30.182,-1
19:35:30.384,-1
19:35:30.585,-1
19:35:30.786,-1
19:35:30.987,-1
19:35:31.188,-1
19:35:31.388,-1
19:35:31.589,-1
19:35:31.790,-1
19:35:31.992,-1
19:35:32.193,-1
19:35:32.394,-1
19:35:32.595,-1
19:35:32.796,-1
19:35:32.996,-1
19:35:33.197,-1
19:35:33.398,-1
19:35:33.599,-1
19:35:33.800,-1
19:35:34.002,-1
19:35:34.203,-1
19:35:34.405,-1
19:35:34.606,-1
19:35:34.807,-1
19:35:35.008,-1
19:35:35.209,-1
19:35:35.410,-1
19:35:35.611,-1
19:35:35.813,-1
19:35:36.016,-1
19:35:36.218,-1
19:35:36.421,-1
19:35:36.622,-1
19:35:36.823,-1
19:35:37.024,-1
19:35:37.225,-1
19:35:37.426,-1
19:35:37.627,-1
19:35:37.828,-1
19:35:38.030,-1
19:35:38.231,-1
19:35:38.432,-1
19:35:38.633,-1
19:35:38.834,-1
19:35:39.035,-1
19:35:39.236,-1
19:35:39.437,-1
19:35:39.638,-1
19:35:39.839,-1
19:35:40.043,-1
19:35:40.244,-1
19:35:40.446,-1
19:35:40.647,-1
19:35:40.848,-1
19:35:41.049,-1
19:35:41.250,-1
19:35:41.452,-1
19:35:41.653,-1
19:35:41.854,-1
19:35:42.057,-1
19:35:42.257,-1
19:35:42.458,-1
19:35:42.659,-1
19:35:42.860,-1
19:35:43.061,-1
19:35:43.262,-1
19:35:43.463,-1
19:35:43.664,-1
19:35:43.866,-1
19:35:44.066,-1
19:35:44.268,-1
19:35:44.469,-1
19:35:44.670,-1
19:35:44.870,-1
19:35:45.071,-1
19:35:45.272,-1
19:35:45.473,-1
19:35:45.674,-1
19:35:45.875,-1
19:35:46.077,-1
19:35:46.279,-1
19:35:46.480,-1
19:35:46.681,-1
19:35:46.882,-1
19:35:47.083,-1
19:35:47.284,-1
19:35:47.485,-1
19:35:47.686,-1
19:35:47.886,-1
19:35:48.088,-1
19:35:48.289,-1
19:35:48.490,-1
19:35:48.691,-1
19:35:48.892,-1
19:35:49.093,-1
19:35:49.293,-1
19:35:49.494,-1
19:35:49.695,-1
19:35:49.896,-1
19:35:50.097,-1
19:35:50.299,-1
19:35:50.500,-1
19:35:50.700,-1
19:35:50.901,-1
19:35:51.102,-1
19:35:51.303,-1
19:35:51.504,-1
19:35:51.706,-1
19:35:51.909,-1
19:35:52.110,-1
19:35:52.312,-1
19:35:52.516,-1
19:35:52.722,-1
19:35:52.924,-1
19:35:53.126,-1
19:35:53.329,-1
19:35:53.530,-1
19:35:53.735,-1
19:35:53.939,-1
19:35:54.143,-1
19:35:54.346,-1
19:35:54.548,-1
19:35:54.753,-1
19:35:54.954,-1
19:35:55.155,-1
19:35:55.356,-1
19:35:55.557,-1
19:35:55.759,-1
19:35:55.962,-1
19:35:56.163,-1
19:35:56.365,-1
