,A.LAND2
14:26:56.116,-1.0
14:26:56.320,-1.0
14:26:56.522,-1.0
14:26:56.728,-1.0
14:26:56.930,-1.0
14:26:57.131,-1.0
14:26:57.339,-1.0
14:26:57.540,-1.0
14:26:57.742,-1.0
14:26:57.943,-1.0
14:26:58.145,-1.0
14:26:58.351,-1.0
14:26:58.554,-1.0
14:26:58.756,-1.0
14:26:58.958,-1.0
14:26:59.159,-1.0
14:26:59.361,-1.0
14:26:59.563,-1.0
14:26:59.766,-1.0
14:26:59.967,-1.0
14:27:00.171,-1.0
14:27:00.374,-1.0
14:27:00.576,-1.0
14:27:00.777,-1.0
14:27:00.984,-1.0
14:27:01.188,-1.0
14:27:01.390,-1.0
14:27:01.592,-1.0
14:27:01.794,-1.0
14:27:01.996,-1.0
14:27:02.198,-1.0
14:27:02.407,-1.0
14:27:02.610,-1.0
14:27:02.813,-1.0
14:27:03.017,-1.0
14:27:03.220,-1.0
14:27:03.422,-1.0
14:27:03.624,-1.0
14:27:03.826,-1.0
14:27:04.027,-1.0
14:27:04.229,-1.0
14:27:04.431,-1.0
14:27:04.633,-1.0
14:27:04.836,-1.0
14:27:05.038,-1.0
14:27:05.239,-1.0
14:27:05.441,-1.0
14:27:05.644,-1.0
14:27:05.846,-1.0
14:27:06.048,-1.0
14:27:06.252,-1.0
14:27:06.458,-1.0
14:27:06.661,-1.0
14:27:06.866,-1.0
14:27:07.068,-1.0
14:27:07.270,-1.0
14:27:07.471,-1.0
14:27:07.673,-1.0
14:27:07.877,-1.0
14:27:08.082,-1.0
14:27:08.284,-1.0
14:27:08.485,-1.0
14:27:08.689,-1.0
14:27:08.890,-1.0
14:27:09.091,-1.0
14:27:09.296,-1.0
14:27:09.499,-1.0
14:27:09.701,-1.0
14:27:09.903,-1.0
14:27:10.104,-1.0
14:27:10.308,-1.0
14:27:10.509,-1.0
14:27:10.711,-1.0
14:27:10.917,-1.0
14:27:11.124,-1.0
14:27:11.325,-1.0
14:27:11.527,-1.0
14:27:11.729,-1.0
14:27:11.931,-1.0
14:27:12.133,-1.0
14:27:12.337,-1.0
14:27:12.540,-1.0
14:27:12.745,-1.0
14:27:12.949,-1.0
14:27:13.153,-1.0
14:27:13.357,-1.0
14:27:13.561,-1.0
14:27:13.762,-1.0
14:27:13.964,-1.0
14:27:14.168,-1.0
14:27:14.371,-1.0
14:27:14.575,-1.0
14:27:14.779,-1.0
14:27:14.982,-1.0
14:27:15.186,-1.0
14:27:15.388,-1.0
14:27:15.590,-1.0
14:27:15.793,-1.0
14:27:15.994,-1.0
14:27:16.196,-1.0
14:27:16.398,-1.0
14:27:16.601,-1.0
14:27:16.802,-1.0
14:27:17.004,-1.0
14:27:17.207,-1.0
14:27:17.408,-1.0
14:27:17.610,-1.0
14:27:17.814,-1.0
14:27:18.018,-1.0
14:27:18.222,-1.0
14:27:18.425,-1.0
14:27:18.627,-1.0
14:27:18.829,-1.0
14:27:19.033,-1.0
14:27:19.239,-1.0
14:27:19.443,-1.0
14:27:19.648,-1.0
14:27:19.850,-1.0
14:27:20.051,-1.0
14:27:20.255,-1.0
14:27:20.456,-1.0
14:27:20.660,-1.0
14:27:20.864,-1.0
14:27:21.065,-1.0
14:27:21.270,-1.0
14:27:21.472,-1.0
14:27:21.674,-1.0
14:27:21.878,-1.0
14:27:22.079,-1.0
14:27:22.281,-1.0
14:27:22.483,-1.0
14:27:22.687,-1.0
14:27:22.888,-1.0
14:27:23.090,-1.0
14:27:23.292,-1.0
14:27:23.495,-1.0
14:27:23.697,-1.0
14:27:23.900,-1.0
14:27:24.101,-1.0
14:27:24.304,-1.0
14:27:24.506,-1.0
14:27:24.710,-1.0
14:27:24.911,-1.0
14:27:25.114,-1.0
14:27:25.318,-1.0
14:27:25.524,-1.0
14:27:25.729,-1.0
14:27:25.931,-1.0
14:27:26.149,-1.0
14:27:26.351,-1.0
14:27:26.554,-1.0
14:27:26.756,-1.0
14:27:26.960,-1.0
14:27:27.165,-1.0
14:27:27.368,-1.0
14:27:27.571,-1.0
14:27:27.772,-1.0
14:27:27.974,-1.0
14:27:28.176,-1.0
14:27:28.378,-1.0
14:27:28.580,-1.0
14:27:28.782,-1.0
14:27:28.985,-1.0
14:27:29.187,-1.0
14:27:29.389,-1.0
14:27:29.590,-1.0
14:27:29.791,-1.0
14:27:29.993,-1.0
14:27:30.196,-1.0
14:27:30.399,-1.0
14:27:30.601,-1.0
14:27:30.805,-1.0
14:27:31.008,-1.0
14:27:31.210,-1.0
14:27:31.420,-1.0
14:27:31.623,-1.0
14:27:31.826,-1.0
14:27:32.027,-1.0
14:27:32.232,-1.0
14:27:32.435,-1.0
14:27:32.636,-1.0
14:27:32.841,-1.0
14:27:33.046,-1.0
14:27:33.250,-1.0
14:27:33.453,-1.0
14:27:33.656,-1.0
14:27:33.859,-1.0
14:27:34.061,-1.0
14:27:34.265,-1.0
14:27:34.467,-1.0
14:27:34.671,-1.0
14:27:34.872,-1.0
14:27:35.074,-1.0
14:27:35.277,-1.0
14:27:35.481,-1.0
14:27:35.682,-1.0
14:27:35.888,-1.0
14:27:36.090,-1.0
14:27:36.292,-1.0
14:27:36.494,-1.0
14:27:36.695,-1.0
14:27:36.897,-1.0
14:27:37.100,-1.0
14:27:37.305,-1.0
14:27:37.506,-1.0
14:27:37.708,-1.0
14:27:37.909,-1.0
14:27:38.116,-1.0
14:27:38.317,-1.0
14:27:38.523,-1.0
14:27:38.724,-1.0
14:27:38.926,-1.0
14:27:39.134,-1.0
14:27:39.337,-1.0
14:27:39.542,-1.0
14:27:39.747,-1.0
14:27:39.950,-1.0
14:27:40.155,-1.0
14:27:40.357,-1.0
14:27:40.558,-1.0
14:27:40.761,-1.0
14:27:40.963,-1.0
14:27:41.165,-1.0
14:27:41.368,-1.0
14:27:41.572,-1.0
14:27:41.773,-1.0
14:27:41.975,-1.0
14:27:42.177,-1.0
14:27:42.379,-1.0
14:27:42.581,-1.0
14:27:42.783,-1.0
14:27:42.985,-1.0
14:27:43.191,-1.0
14:27:43.393,-1.0
14:27:43.596,-1.0
14:27:43.797,-1.0
14:27:43.998,-1.0
14:27:44.208,-1.0
14:27:44.411,-1.0
14:27:44.614,-1.0
14:27:44.818,-1.0
14:27:45.019,-1.0
14:27:45.220,-1.0
14:27:45.423,-1.0
14:27:45.625,-1.0
14:27:45.827,-1.0
14:27:46.029,-1.0
14:27:46.232,-1.0
14:27:46.434,-1.0
14:27:46.638,-1.0
14:27:46.839,-1.0
14:27:47.042,-1.0
14:27:47.245,-1.0
14:27:47.447,-1.0
14:27:47.649,-1.0
14:27:47.852,-1.0
14:27:48.054,-1.0
14:27:48.256,-1.0
14:27:48.458,-1.0
14:27:48.662,-1.0
14:27:48.865,-1.0
14:27:49.067,-1.0
14:27:49.269,-1.0
14:27:49.471,-1.0
14:27:49.674,-1.0
14:27:49.876,-1.0
14:27:50.078,-1.0
14:27:50.281,-1.0
14:27:50.483,-1.0
14:27:50.684,-1.0
14:27:50.886,-1.0
14:27:51.091,-1.0
14:27:51.293,-1.0
14:27:51.495,-1.0
14:27:51.700,-1.0
14:27:51.903,-1.0
14:27:52.104,-1.0
14:27:52.307,-1.0
14:27:52.508,-1.0
14:27:52.709,-1.0
14:27:52.911,-1.0
14:27:53.112,-1.0
14:27:53.316,-1.0
14:27:53.519,-1.0
14:27:53.720,-1.0
14:27:53.922,-1.0
14:27:54.124,-1.0
14:27:54.325,-1.0
14:27:54.529,-1.0
14:27:54.735,-1.0
14:27:54.936,-1.0
14:27:55.141,-1.0
14:27:55.346,-1.0
14:27:55.552,-1.0
14:27:55.754,-1.0
14:27:55.958,-1.0
14:27:56.163,-1.0
14:27:56.365,-1.0
14:27:56.567,-1.0
14:27:56.769,-1.0
14:27:56.970,-1.0
14:27:57.174,-1.0
14:27:57.376,-1.0
14:27:57.579,-1.0
14:27:57.780,-1.0
14:27:57.981,-1.0
14:27:58.183,-1.0
14:27:58.384,-1.0
14:27:58.586,-1.0
14:27:58.787,-1.0
14:27:58.992,-1.0
14:27:59.194,-1.0
14:27:59.396,-1.0
14:27:59.598,-1.0
14:27:59.800,-1.0
14:28:00.001,-1.0
14:28:00.204,-1.0
14:28:00.408,-1.0
14:28:00.610,-1.0
14:28:00.811,-1.0
14:28:01.014,-1.0
14:28:01.216,-1.0
14:28:01.418,-1.0
14:28:01.621,-1.0
14:28:01.825,-1.0
14:28:02.026,-1.0
14:28:02.227,-1.0
14:28:02.429,-1.0
14:28:02.631,-1.0
14:28:02.836,-1.0
14:28:03.037,-1.0
14:28:03.239,-1.0
14:28:03.443,-1.0
14:28:03.645,-1.0
14:28:03.846,-1.0
14:28:04.048,-1.0
14:28:04.255,-1.0
14:28:04.457,-1.0
14:28:04.664,-1.0
14:28:04.867,-1.0
14:28:05.068,-1.0
14:28:05.271,-1.0
14:28:05.473,-1.0
14:28:05.677,-1.0
14:28:05.879,-1.0
14:28:06.081,-1.0
14:28:06.283,-1.0
14:28:06.484,-1.0
14:28:06.687,-1.0
14:28:06.889,-1.0
14:28:07.091,-1.0
14:28:07.296,-1.0
14:28:07.498,-1.0
14:28:07.700,-1.0
14:28:07.901,-1.0
14:28:08.103,-1.0
14:28:08.305,-1.0
14:28:08.508,-1.0
14:28:08.710,-1.0
14:28:08.912,-1.0
14:28:09.116,-1.0
14:28:09.318,-1.0
14:28:09.520,-1.0
14:28:09.721,-1.0
14:28:09.925,-1.0
14:28:10.127,-1.0
14:28:10.329,-1.0
14:28:10.534,-1.0
14:28:10.737,-1.0
14:28:10.938,-1.0
14:28:11.140,-1.0
14:28:11.343,-1.0
14:28:11.546,-1.0
14:28:11.748,-1.0
14:28:11.950,-1.0
14:28:12.153,-1.0
14:28:12.355,-1.0
14:28:12.557,-1.0
14:28:12.758,-1.0
14:28:12.960,-1.0
14:28:13.163,-1.0
14:28:13.365,-1.0
14:28:13.566,-1.0
14:28:13.770,-1.0
14:28:13.972,-1.0
14:28:14.174,-1.0
14:28:14.376,-1.0
14:28:14.577,-1.0
14:28:14.780,-1.0
14:28:14.982,-1.0
14:28:15.186,-1.0
14:28:15.388,-1.0
14:28:15.589,-1.0
14:28:15.791,-1.0
14:28:15.993,-1.0
14:28:16.195,-1.0
14:28:16.397,-1.0
14:28:16.599,-1.0
14:28:16.802,-1.0
14:28:17.005,-1.0
14:28:17.207,-1.0
14:28:17.409,-1.0
14:28:17.611,-1.0
14:28:17.813,-1.0
14:28:18.015,-1.0
14:28:18.216,-1.0
14:28:18.420,-1.0
14:28:18.630,-1.0
14:28:18.831,-1.0
14:28:19.034,-1.0
14:28:19.236,-1.0
14:28:19.437,-1.0
14:28:19.641,-1.0
14:28:19.843,-1.0
14:28:20.045,-1.0
14:28:20.256,-1.0
14:28:20.459,-1.0
14:28:20.660,-1.0
14:28:20.865,-1.0
14:28:21.068,-1.0
14:28:21.271,-1.0
14:28:21.473,-1.0
14:28:21.675,-1.0
14:28:21.880,-1.0
14:28:22.082,-1.0
14:28:22.288,-1.0
14:28:22.495,-1.0
14:28:22.697,-1.0
14:28:22.899,-1.0
14:28:23.100,-1.0
14:28:23.303,-1.0
14:28:23.504,-1.0
14:28:23.706,-1.0
14:28:23.908,-1.0
14:28:24.110,-1.0
14:28:24.314,-1.0
14:28:24.515,-1.0
14:28:24.717,-1.0
14:28:24.920,-1.0
14:28:25.122,-1.0
14:28:25.325,-1.0
14:28:25.528,-1.0
14:28:25.731,-1.0
14:28:25.933,-1.0
14:28:26.135,-1.0
14:28:26.339,-1.0
14:28:26.541,-1.0
14:28:26.743,-1.0
14:28:26.947,-1.0
14:28:27.150,-1.0
14:28:27.351,-1.0
14:28:27.554,-1.0
14:28:27.756,-1.0
14:28:27.958,-1.0
14:28:28.161,-1.0
14:28:28.363,-1.0
14:28:28.564,-1.0
14:28:28.767,-1.0
14:28:28.968,-1.0
14:28:29.172,-1.0
14:28:29.374,-1.0
14:28:29.579,-1.0
14:28:29.790,-1.0
14:28:29.992,-1.0
14:28:30.197,-1.0
14:28:30.400,-1.0
14:28:30.603,-1.0
14:28:30.804,-1.0
14:28:31.007,-1.0
14:28:31.209,-1.0
14:28:31.410,-1.0
14:28:31.612,-1.0
14:28:31.815,-1.0
14:28:32.018,-1.0
14:28:32.224,-1.0
14:28:32.427,-1.0
14:28:32.629,-1.0
14:28:32.831,-1.0
14:28:33.036,-1.0
14:28:33.239,-1.0
14:28:33.441,-1.0
14:28:33.644,-1.0
14:28:33.848,0.68
14:28:34.049,0.62
14:28:34.254,0.62
14:28:34.455,0.62
14:28:34.658,0.62
14:28:34.861,0.62
14:28:35.067,0.62
14:28:35.268,0.62
14:28:35.470,0.62
14:28:35.672,0.62
14:28:35.875,0.32
14:28:36.077,0.832
14:28:36.282,0.832
14:28:36.484,0.832
14:28:36.687,0.832
14:28:36.888,0.832
14:28:37.090,0.832
14:28:37.294,0.832
14:28:37.498,0.832
14:28:37.699,0.716
14:28:37.901,0.989
14:28:38.103,1.0
14:28:38.306,1.0
14:28:38.509,1.0
14:28:38.713,1.0
14:28:38.915,1.0
14:28:39.117,1.0
14:28:39.319,1.0
14:28:39.522,1.0
14:28:39.727,1.0
14:28:39.931,1.0
14:28:40.133,1.0
14:28:40.338,1.0
14:28:40.542,1.0
14:28:40.744,1.0
14:28:40.946,1.0
14:28:41.148,1.0
14:28:41.360,1.0
14:28:41.562,1.0
14:28:41.763,1.0
14:28:41.966,1.0
14:28:42.172,1.0
14:28:42.375,1.0
14:28:42.578,1.0
14:28:42.783,1.0
14:28:42.986,1.0
14:28:43.188,1.0
14:28:43.391,1.0
14:28:43.592,1.0
14:28:43.794,1.0
14:28:43.996,0.933
14:28:44.202,0.733
14:28:44.403,0.733
14:28:44.605,0.733
14:28:44.806,0.733
14:28:45.009,0.733
14:28:45.212,0.733
14:28:45.416,0.733
14:28:45.617,0.733
14:28:45.822,0.2
14:28:46.024,0.277
14:28:46.227,0.277
14:28:46.429,0.277
14:28:46.632,0.277
14:28:46.834,0.277
14:28:47.038,0.277
14:28:47.239,0.277
14:28:47.441,0.277
14:28:47.644,0.277
14:28:47.845,0.338
14:28:48.046,0.245
14:28:48.250,0.245
14:28:48.453,0.245
14:28:48.655,0.245
14:28:48.857,0.245
14:28:49.060,0.245
14:28:49.266,0.245
14:28:49.473,0.245
14:28:49.674,0.355
14:28:49.877,0.355
14:28:50.079,0.355
14:28:50.292,0.355
14:28:50.493,0.355
14:28:50.696,0.355
14:28:50.900,0.355
14:28:51.102,0.355
14:28:51.305,0.355
14:28:51.507,0.355
14:28:51.709,0.345
14:28:51.911,0.3
14:28:52.113,0.233
14:28:52.314,0.233
14:28:52.518,0.233
14:28:52.721,0.233
14:28:52.923,0.233
14:28:53.125,0.233
14:28:53.329,0.233
14:28:53.531,0.233
14:28:53.734,-1.0
14:28:53.936,-1.0
14:28:54.138,-1.0
14:28:54.341,-1.0
14:28:54.544,-1.0
14:28:54.749,-1.0
14:28:54.951,-1.0
14:28:55.152,-1.0
14:28:55.354,-1.0
14:28:55.556,-1.0
14:28:55.759,-1.0
14:28:55.964,-1.0
14:28:56.167,1.0
14:28:56.371,1.0
14:28:56.572,1.0
14:28:56.776,1.0
14:28:56.978,1.0
14:28:57.180,1.0
