,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
08:41:42.994,620.0,20.0,-2.6,0.5,1.0,760.0,1300.0,950.0,0.0,0.0,100.0,8.0,34.0,-1.0,-0.5,-0.5,248.0,0.0,1.0,1500.0,25.0,63.0,1.0,0.0,8554.0
08:41:47.313,1420.0,50.0,-4.0,0.5,1.0,210.0,650.0,1400.0,0.0,0.0,700.0,16.0,52.0,-1.0,-0.5,-0.5,107.0,0.0,1.0,2700.0,13.0,3.0,1.0,0.0,9146.0
08:41:52.217,720.0,20.0,-3.9,0.5,1.0,410.0,350.0,1100.0,0.0,0.0,620.0,88.0,44.0,-1.0,-0.5,-0.5,76.0,0.0,1.0,2600.0,87.0,59.0,1.0,0.0,22261.0
08:41:56.148,1020.0,30.0,-3.4,0.5,1.0,510.0,1250.0,1700.0,0.0,0.0,220.0,88.0,47.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,2100.0,70.0,61.0,1.0,0.0,2839.0
08:42:00.033,120.0,320.0,-4.8,0.5,1.0,110.0,100.0,1050.0,0.0,0.0,630.0,26.0,51.0,-1.0,-0.5,-0.5,139.0,0.0,1.0,1400.0,93.0,18.0,1.0,0.0,7033.0
08:42:03.905,1020.0,30.0,-4.8,0.5,1.0,260.0,350.0,950.0,0.0,0.0,550.0,68.0,3.0,-1.0,-0.5,-0.5,198.0,0.0,1.0,500.0,8.0,57.0,1.0,0.0,24654.0
08:42:08.272,1470.0,120.0,-2.1,0.5,1.0,260.0,350.0,1250.0,0.0,0.0,120.0,89.0,22.0,-1.0,-0.5,-0.5,133.0,0.0,1.0,1900.0,44.0,41.0,1.0,0.0,21789.0
08:42:12.128,620.0,260.0,-4.2,0.5,1.0,60.0,1500.0,1800.0,0.0,0.0,210.0,94.0,13.0,-1.0,-0.5,-0.5,69.0,0.0,1.0,1700.0,2.0,10.0,1.0,0.0,1892.0
08:42:15.981,1220.0,160.0,-3.4,0.5,1.0,510.0,250.0,1050.0,0.0,0.0,950.0,2.0,62.0,-1.0,-0.5,-0.5,181.0,0.0,1.0,2700.0,96.0,35.0,1.0,0.0,3879.0
08:42:20.324,370.0,230.0,-3.1,0.5,1.0,510.0,450.0,950.0,0.0,0.0,280.0,47.0,82.0,-1.0,-0.5,-0.5,156.0,0.0,1.0,500.0,24.0,10.0,1.0,0.0,14563.0
08:42:24.154,1020.0,380.0,-2.6,0.5,1.0,410.0,1750.0,1250.0,0.0,0.0,350.0,15.0,52.0,-1.0,-0.5,-0.5,132.0,0.0,1.0,1100.0,2.0,8.0,1.0,0.0,3360.0
08:42:27.974,620.0,450.0,-4.0,0.5,1.0,360.0,250.0,1150.0,0.0,0.0,590.0,18.0,21.0,-1.0,-0.5,-0.5,184.0,0.0,1.0,1700.0,24.0,88.0,1.0,0.0,22497.0
08:42:32.296,1670.0,310.0,-3.7,0.5,1.0,60.0,350.0,1500.0,0.0,0.0,80.0,6.0,99.0,-1.0,-0.5,-0.5,117.0,0.0,1.0,4400.0,11.0,63.0,1.0,0.0,3381.0
08:42:36.162,220.0,140.0,-4.8,0.5,1.0,260.0,100.0,900.0,0.0,0.0,920.0,19.0,44.0,-1.0,-0.5,-0.5,147.0,0.0,1.0,2200.0,24.0,29.0,1.0,0.0,8976.0
08:42:40.170,1720.0,260.0,-1.5,0.5,1.0,210.0,350.0,1250.0,0.0,0.0,180.0,34.0,75.0,-1.0,-0.5,-0.5,196.0,0.0,1.0,1700.0,21.0,8.0,1.0,0.0,17484.0
08:42:44.002,1420.0,370.0,-3.7,0.5,1.0,210.0,1050.0,1400.0,0.0,0.0,290.0,19.0,12.0,-1.0,-0.5,-0.5,82.0,0.0,1.0,2000.0,21.0,8.0,1.0,0.0,2238.0
08:42:47.876,270.0,230.0,-4.9,0.5,1.0,760.0,450.0,950.0,0.0,0.0,100.0,35.0,24.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,2400.0,3.0,29.0,1.0,0.0,19123.0
08:42:52.218,220.0,280.0,-2.4,0.5,1.0,810.0,650.0,950.0,0.0,0.0,60.0,32.0,67.0,-1.0,-0.5,-0.5,111.0,0.0,1.0,1500.0,12.0,38.0,1.0,0.0,5713.0
08:42:56.079,220.0,370.0,-3.1,0.5,1.0,210.0,1750.0,1150.0,0.0,0.0,320.0,8.0,16.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,2400.0,50.0,2.0,1.0,0.0,533.0
08:42:59.919,220.0,450.0,-0.3,0.5,1.0,210.0,1000.0,1250.0,0.0,0.0,280.0,24.0,56.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,1200.0,42.0,1.0,1.0,0.0,498.0
08:43:04.264,870.0,310.0,-4.2,0.5,1.0,210.0,450.0,1050.0,0.0,0.0,30.0,29.0,24.0,-1.0,-0.5,-0.5,44.0,0.0,1.0,1100.0,2.0,69.0,1.0,0.0,2329.0
08:43:08.126,420.0,300.0,-4.2,0.5,1.0,660.0,450.0,1050.0,0.0,0.0,380.0,56.0,63.0,-1.0,-0.5,-0.5,119.0,0.0,1.0,200.0,21.0,75.0,1.0,0.0,20094.0
08:43:11.982,520.0,310.0,-4.8,0.5,1.0,410.0,1050.0,900.0,0.0,0.0,10.0,70.0,78.0,-1.0,-0.5,-0.5,159.0,0.0,1.0,500.0,11.0,88.0,1.0,0.0,15146.0
08:43:16.340,620.0,160.0,-2.9,0.5,1.0,210.0,1050.0,1050.0,0.0,0.0,210.0,15.0,44.0,-1.0,-0.5,-0.5,85.0,0.0,1.0,3600.0,25.0,94.0,1.0,0.0,12051.0
08:43:20.130,1020.0,90.0,-4.7,0.5,1.0,110.0,600.0,1950.0,0.0,0.0,160.0,96.0,19.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,3100.0,19.0,35.0,1.0,0.0,26848.0
08:43:24.043,1170.0,280.0,-1.2,0.5,1.0,110.0,1250.0,900.0,0.0,0.0,280.0,18.0,2.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,1200.0,70.0,67.0,1.0,0.0,26049.0
08:43:27.938,1020.0,220.0,-2.6,0.5,1.0,410.0,700.0,1050.0,0.0,0.0,160.0,45.0,11.0,-1.0,-0.5,-0.5,79.0,0.0,1.0,1100.0,28.0,1.0,1.0,0.0,1017.0
08:43:32.265,1070.0,110.0,-3.5,0.5,1.0,260.0,2000.0,1050.0,0.0,0.0,530.0,18.0,8.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,800.0,89.0,8.0,1.0,0.0,8988.0
08:43:36.212,770.0,250.0,-4.7,0.5,1.0,410.0,1750.0,1950.0,0.0,0.0,470.0,100.0,45.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,400.0,63.0,48.0,1.0,0.0,18088.0
08:43:40.091,970.0,140.0,-4.2,0.5,1.0,1010.0,500.0,1550.0,0.0,0.0,110.0,78.0,89.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,400.0,29.0,6.0,1.0,0.0,28703.0
08:43:43.970,670.0,190.0,0.1,0.5,1.0,110.0,1000.0,950.0,0.0,0.0,60.0,8.0,55.0,-1.0,-0.5,-0.5,241.0,0.0,1.0,2800.0,29.0,8.0,1.0,0.0,9228.0
08:43:48.317,120.0,50.0,-3.2,0.5,1.0,710.0,350.0,900.0,0.0,0.0,190.0,6.0,16.0,-1.0,-0.5,-0.5,151.0,0.0,1.0,1800.0,6.0,21.0,1.0,0.0,2970.0
08:43:52.168,520.0,400.0,-4.6,0.5,1.0,860.0,650.0,1050.0,0.0,0.0,150.0,38.0,6.0,-1.0,-0.5,-0.5,105.0,0.0,1.0,1800.0,12.0,4.0,1.0,0.0,17185.0
08:43:55.999,120.0,500.0,-2.6,0.5,1.0,110.0,1300.0,1950.0,0.0,0.0,80.0,2.0,78.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,500.0,1.0,44.0,1.0,0.0,4682.0
08:43:59.895,770.0,20.0,-0.6,0.5,1.0,60.0,1400.0,950.0,0.0,0.0,240.0,75.0,19.0,-1.0,-0.5,-0.5,97.0,0.0,1.0,1500.0,10.0,28.0,1.0,0.0,6573.0
08:44:04.243,1270.0,20.0,-4.6,0.5,1.0,710.0,900.0,1250.0,0.0,0.0,590.0,48.0,61.0,-1.0,-0.5,-0.5,204.0,0.0,1.0,2000.0,78.0,11.0,1.0,0.0,12869.0
08:44:08.167,70.0,450.0,-4.8,0.5,1.0,410.0,2000.0,1400.0,0.0,0.0,680.0,39.0,28.0,-1.0,-0.5,-0.5,27.0,0.0,1.0,1600.0,81.0,58.0,1.0,0.0,9301.0
08:44:12.033,370.0,280.0,-4.8,0.5,1.0,610.0,1250.0,950.0,0.0,0.0,20.0,28.0,44.0,-1.0,-0.5,-0.5,181.0,0.0,1.0,300.0,47.0,8.0,1.0,0.0,22510.0
08:44:15.945,1770.0,310.0,-3.1,0.5,1.0,110.0,2000.0,1300.0,0.0,0.0,150.0,100.0,95.0,-1.0,-0.5,-0.5,54.0,0.0,1.0,900.0,90.0,63.0,1.0,0.0,2901.0
08:44:22.309,420.0,460.0,-1.3,0.5,1.0,760.0,350.0,1250.0,0.0,0.0,290.0,32.0,11.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,3600.0,12.0,71.0,1.0,0.0,756.0
08:44:26.151,1870.0,80.0,-4.7,0.5,1.0,410.0,150.0,2000.0,0.0,0.0,990.0,99.0,50.0,-1.0,-0.5,-0.5,79.0,0.0,1.0,3900.0,24.0,18.0,1.0,0.0,2642.0
08:44:30.050,370.0,260.0,-3.9,0.5,1.0,210.0,1250.0,900.0,0.0,0.0,110.0,95.0,41.0,-1.0,-0.5,-0.5,36.0,0.0,1.0,1200.0,41.0,100.0,1.0,0.0,8230.0
08:44:39.967,1370.0,160.0,-4.6,0.5,1.0,60.0,750.0,1150.0,0.0,0.0,820.0,94.0,16.0,-1.0,-0.5,-0.5,230.0,0.0,1.0,1400.0,57.0,8.0,1.0,0.0,7441.0
