time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
12:56:44,-0.03370132856070995,0.0022147275740280747,0.1888193835814794,0.27985358238220215,-0.023052164042989414,-0.020148425673445065,AUTO,-35.363261566666665,149.1652379,50021.0,-9.0,-23.666666666666668,8.0,0.0,29.666666666666668,-1020.0,283.3333333333333,-21.666666666666668,-19.0,1500.0
12:56:46,-0.07462132225433986,-0.06746726855635643,-0.41765667001406354,0.10894675056139629,-0.03443515176574389,-0.8302361369132996,AUTO,-35.36326243333334,149.16522603333334,49970.666666666664,8.666666666666666,-113.66666666666667,0.0,-21.333333333333332,9.0,-1002.3333333333334,108.33333333333333,-32.666666666666664,-829.3333333333334,1500.0
12:56:48,0.03498818725347519,-0.1620819866657257,-1.4074443976084392,0.09069229910771053,0.04826425823072592,0.08218185106913249,AUTO,-35.3632605,149.16518250000001,49948.333333333336,25.333333333333332,-310.3333333333333,-0.6666666666666666,-66.33333333333333,-30.666666666666668,-1010.6666666666666,92.0,49.0,82.33333333333333,1500.0
12:56:50,0.0391340417166551,-0.1737289528052012,-1.3909053405125935,0.08501777114967506,-0.2378549575805664,-0.023902980610728264,AUTO,-35.36325456666666,149.16509843333333,49982.0,37.666666666666664,-435.0,2.0,-96.66666666666667,-37.666666666666664,-963.6666666666666,86.66666666666667,-236.0,-23.0,1500.0
12:56:52,0.04926551133394241,-0.2079200098911921,-1.4036200046539307,0.14200949172178903,-0.07148624956607819,-0.01990264654159546,AUTO,-35.363247,149.1649887,49990.333333333336,39.0,-528.3333333333334,11.333333333333334,-116.0,-42.333333333333336,-986.3333333333334,142.66666666666666,-70.33333333333333,-18.333333333333332,1500.0
12:56:55,0.07500147819519043,-0.05222103837877512,-1.4183647632598877,0.1568777896463871,0.16188126057386398,-0.023740543983876705,AUTO,-35.36323745,149.16482785,50042.0,47.5,-532.0,-5.0,-111.5,-42.0,-999.0,160.0,162.5,-22.5,1500.0
12:56:57,0.048008646816015244,0.01745518296957016,-1.4232085347175598,-0.21909233927726746,-0.12548721954226494,0.015214581449981779,AUTO,-35.36323095,149.16473805,50037.5,35.0,-267.5,7.5,-57.5,-54.0,-1009.5,-220.5,-124.5,15.0,1500.0
12:57:01,0.006194198504090309,0.044273898005485535,-1.4415708184242249,-0.027387619018554688,-0.0432965038344264,-0.0073521374724805355,AUTO,-35.36322455,149.16465720000002,49982.0,8.5,-38.5,0.0,-5.0,-6.0,-1006.0,-26.0,-42.5,-6.5,1500.0
12:57:03,0.0030008419416844845,-0.012073471210896969,-1.4488437175750732,0.09543812274932861,-0.00823229132220149,0.0004270094505045563,AUTO,-35.363224349999996,149.16465595,49979.5,-2.5,-2.5,-0.5,-1.0,5.5,-1008.0,96.5,-7.5,0.5,1500.0
12:57:05,0.008954636054113507,0.004170969645201694,-1.454147756099701,0.12098345160484314,0.022550817113369703,-0.005588272702880204,RTL,-35.3632251,149.16465490000002,49977.0,3.5,-9.0,1.0,-0.5,0.5,-1005.0,121.5,22.5,-4.5,1500.0
12:57:07,-0.006184158613905311,0.06798740662634373,-1.4592854976654053,-0.0647705573355779,0.026022877544164658,-0.0007476676255464554,RTL,-35.3632248,149.16465875,49966.0,-3.5,59.5,-0.5,11.5,5.5,-1000.0,-63.0,26.5,0.0,1500.0
12:57:09,-0.015589265618473291,0.14835071563720703,-1.4629667401313782,-0.279943086206913,0.043717652559280396,-0.004827194847166538,RTL,-35.3632271,149.1646874,49946.5,-10.0,216.5,1.0,43.5,21.0,-998.0,-278.0,44.0,-4.0,1500.0
12:57:13,-0.059556785970926285,0.1570109724998474,-1.4685395956039429,0.16098246723413467,-0.043381527066230774,-0.0038763319607824087,RTL,-35.3632374,149.1648605,49942.0,-35.5,528.5,-0.5,97.5,71.0,-1004.0,162.0,-43.0,-3.0,1500.0
