,A.RTL3
12:55:50.501,-1.0
12:55:50.702,-1.0
12:55:50.903,-1.0
12:55:51.104,-1.0
12:55:51.305,-1.0
12:55:51.506,-1.0
12:55:51.708,-1.0
12:55:51.910,-1.0
12:55:52.112,-1.0
12:55:52.312,-1.0
12:55:52.513,-1.0
12:55:52.714,-1.0
12:55:52.915,-1.0
12:55:53.117,-1.0
12:55:53.318,-1.0
12:55:53.519,-1.0
12:55:53.720,-1.0
12:55:53.922,-1.0
12:55:54.125,-1.0
12:55:54.326,-1.0
12:55:54.527,-1.0
12:55:54.728,-1.0
12:55:54.929,-1.0
12:55:55.130,-1.0
12:55:55.331,-1.0
12:55:55.532,-1.0
12:55:55.733,-1.0
12:55:55.934,-1.0
12:55:56.137,-1.0
12:55:56.338,-1.0
12:55:56.540,-1.0
12:55:56.741,-1.0
12:55:56.942,-1.0
12:55:57.143,-1.0
12:55:57.344,-1.0
12:55:57.545,-1.0
12:55:57.747,-1.0
12:55:57.948,-1.0
12:55:58.151,-1.0
12:55:58.352,-1.0
12:55:58.553,-1.0
12:55:58.754,-1.0
12:55:58.955,-1.0
12:55:59.156,-1.0
12:55:59.357,-1.0
12:55:59.559,-1.0
12:55:59.760,-1.0
12:55:59.961,-1.0
12:56:00.163,-1.0
12:56:00.364,-1.0
12:56:00.565,-1.0
12:56:00.767,-1.0
12:56:00.968,-1.0
12:56:01.169,-1.0
12:56:01.371,-1.0
12:56:01.572,-1.0
12:56:01.773,-1.0
12:56:01.974,-1.0
12:56:02.176,-1.0
12:56:02.377,-1.0
12:56:02.578,-1.0
12:56:02.779,-1.0
12:56:02.980,-1.0
12:56:03.181,-1.0
12:56:03.382,-1.0
12:56:03.583,-1.0
12:56:03.785,-1.0
12:56:03.986,-1.0
12:56:04.187,-1.0
12:56:04.389,-1.0
12:56:04.590,-1.0
12:56:04.791,-1.0
12:56:04.992,-1.0
12:56:05.193,-1.0
12:56:05.394,-1.0
12:56:05.595,-1.0
12:56:05.796,-1.0
12:56:05.997,-1.0
12:56:06.198,-1.0
12:56:06.399,-1.0
12:56:06.600,-1.0
12:56:06.801,-1.0
12:56:07.002,-1.0
12:56:07.203,-1.0
12:56:07.404,-1.0
12:56:07.604,-1.0
12:56:07.806,-1.0
12:56:08.007,-1.0
12:56:08.208,-1.0
12:56:08.409,-1.0
12:56:08.610,-1.0
12:56:08.812,-1.0
12:56:09.013,-1.0
12:56:09.214,-1.0
12:56:09.415,-1.0
12:56:09.617,-1.0
12:56:09.818,-1.0
12:56:10.019,-1.0
12:56:10.220,-1.0
12:56:10.421,-1.0
12:56:10.623,-1.0
12:56:10.824,-1.0
12:56:11.026,-1.0
12:56:11.227,-1.0
12:56:11.455,-1.0
12:56:11.656,-1.0
12:56:11.857,-1.0
12:56:12.059,-1.0
12:56:12.260,-1.0
12:56:12.462,-1.0
12:56:12.662,-1.0
12:56:12.863,-1.0
12:56:13.065,-1.0
12:56:13.267,-1.0
12:56:13.468,-1.0
12:56:13.669,-1.0
12:56:13.870,-1.0
12:56:14.071,-1.0
12:56:14.272,-1.0
12:56:14.474,-1.0
12:56:14.675,-1.0
12:56:14.876,-1.0
12:56:15.078,-1.0
12:56:15.279,-1.0
12:56:15.480,-1.0
12:56:15.682,-1.0
12:56:15.882,-1.0
12:56:16.084,-1.0
12:56:16.284,-1.0
12:56:16.485,-1.0
12:56:16.687,-1.0
12:56:16.888,-1.0
12:56:17.089,-1.0
12:56:17.292,-1.0
12:56:17.493,-1.0
12:56:17.695,-1.0
12:56:17.896,-1.0
12:56:18.098,-1.0
12:56:18.299,-1.0
12:56:18.500,-1.0
12:56:18.701,-1.0
12:56:18.902,-1.0
12:56:19.103,-1.0
12:56:19.305,-1.0
12:56:19.506,-1.0
12:56:19.826,-1.0
12:56:20.028,-1.0
12:56:20.229,-1.0
12:56:20.430,-1.0
12:56:20.631,-1.0
12:56:20.833,-1.0
12:56:21.035,-1.0
12:56:21.236,-1.0
12:56:21.438,-1.0
12:56:21.639,-1.0
12:56:21.841,-1.0
12:56:22.042,-1.0
12:56:22.244,-1.0
12:56:22.445,-1.0
12:56:22.646,-1.0
12:56:22.847,-1.0
12:56:23.051,-1.0
12:56:23.253,-1.0
12:56:23.455,-1.0
12:56:23.656,-1.0
12:56:23.857,-1.0
12:56:24.058,-1.0
12:56:24.259,-1.0
12:56:24.460,-1.0
12:56:24.662,-1.0
12:56:24.863,-1.0
12:56:25.064,-1.0
12:56:25.276,-1.0
12:56:25.478,-1.0
12:56:25.680,-1.0
12:56:25.881,-1.0
12:56:26.083,-1.0
12:56:26.284,-1.0
12:56:26.485,-1.0
12:56:26.687,-1.0
12:56:26.888,-1.0
12:56:27.089,-1.0
12:56:27.291,-1.0
12:56:27.492,-1.0
12:56:27.693,-1.0
12:56:27.895,-1.0
12:56:28.096,-1.0
12:56:28.297,-1.0
12:56:28.498,-1.0
12:56:28.699,-1.0
12:56:28.902,-1.0
12:56:29.103,-1.0
12:56:29.305,-1.0
12:56:29.506,-1.0
12:56:29.777,-1.0
12:56:29.979,-1.0
12:56:30.180,-1.0
12:56:30.381,-1.0
12:56:30.583,-1.0
12:56:30.785,-1.0
12:56:30.988,-1.0
12:56:31.189,-1.0
12:56:31.393,-1.0
12:56:31.596,-1.0
12:56:31.798,-1.0
12:56:31.999,-1.0
12:56:32.200,-1.0
12:56:32.402,-1.0
12:56:32.603,-1.0
12:56:32.804,-1.0
12:56:33.005,-1.0
12:56:33.207,-1.0
12:56:33.409,-1.0
12:56:33.610,-1.0
12:56:33.812,-1.0
12:56:34.012,-1.0
12:56:34.214,-1.0
