,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
03:21:35.049,64288.0,0.25,0.1,1000.0,30.0,2.9,1900.0,1000.0,2938.0,2580.0,0.0,100.0,0.7,0.0,0.0
03:21:40.811,75250.0,0.25,0.1,1000.0,30.0,0.6,12000.0,1000.0,15273.0,490.0,0.0,650.0,4.2,0.0,0.0
03:21:45.572,10130.0,0.25,0.1,1000.0,30.0,1.5,8700.0,1000.0,20136.0,20.0,0.0,350.0,0.8,0.0,0.0
03:21:50.749,27086.0,0.25,0.1,1000.0,30.0,0.8,16200.0,1000.0,21962.0,440.0,0.0,1900.0,4.2,0.0,0.0
03:21:55.530,75333.0,0.25,0.1,1000.0,30.0,3.2,4000.0,1000.0,21330.0,170.0,0.0,100.0,2.2,0.0,0.0
03:22:00.762,142897.0,0.25,0.1,1000.0,30.0,0.6,8400.0,1000.0,2270.0,1470.0,0.0,350.0,7.5,0.0,0.0
03:22:05.520,64593.0,0.25,0.1,1000.0,30.0,0.1,15900.0,1000.0,7567.0,2630.0,0.0,1150.0,2.5,0.0,0.0
03:22:10.695,66840.0,0.25,0.1,1000.0,30.0,1.0,1100.0,1000.0,10436.0,2030.0,0.0,1550.0,4.2,0.0,0.0
03:22:15.342,155699.0,0.25,0.1,1000.0,30.0,0.3,7400.0,1000.0,6733.0,1850.0,0.0,350.0,8.5,0.0,0.0
03:22:21.035,21168.0,0.25,0.1,1000.0,30.0,0.8,600.0,1000.0,4025.0,290.0,0.0,200.0,3.3,0.0,0.0
03:22:26.714,91181.0,0.25,0.1,1000.0,30.0,1.3,17800.0,1000.0,3178.0,1470.0,0.0,350.0,4.0,0.0,0.0
03:22:31.353,41867.0,0.25,0.1,1000.0,30.0,0.8,2800.0,1000.0,18753.0,1190.0,0.0,350.0,4.2,0.0,0.0
03:22:37.147,277694.0,0.25,0.1,1000.0,30.0,0.8,11300.0,1000.0,3600.0,1040.0,0.0,500.0,1.7,0.0,0.0
03:22:42.906,8120.0,0.25,0.1,1000.0,30.0,2.6,5500.0,1000.0,2694.0,670.0,0.0,250.0,4.6,0.0,0.0
03:22:47.650,185044.0,0.25,0.1,1000.0,30.0,1.6,15600.0,1000.0,28371.0,710.0,0.0,1400.0,3.8,0.0,0.0
03:22:52.907,47390.0,0.25,0.1,1000.0,30.0,0.2,7300.0,1000.0,13230.0,190.0,0.0,100.0,2.5,0.0,0.0
03:22:57.671,6826.0,0.25,0.1,1000.0,30.0,2.9,13600.0,1000.0,4368.0,440.0,0.0,850.0,4.2,0.0,0.0
03:23:02.875,232534.0,0.25,0.1,1000.0,30.0,2.4,10700.0,1000.0,16664.0,520.0,0.0,450.0,7.2,0.0,0.0
03:23:07.653,246573.0,0.25,0.1,1000.0,30.0,0.1,1100.0,1000.0,3951.0,1310.0,0.0,1000.0,0.8,0.0,0.0
03:23:12.955,241988.0,0.25,0.1,1000.0,30.0,0.2,8100.0,1000.0,26142.0,1630.0,0.0,600.0,2.2,0.0,0.0
03:23:17.657,46058.0,0.25,0.1,1000.0,30.0,0.2,4600.0,1000.0,14497.0,330.0,0.0,1750.0,2.9,0.0,0.0
03:23:22.785,22770.0,0.25,0.1,1000.0,30.0,0.3,5100.0,1000.0,2757.0,700.0,0.0,1400.0,3.5,0.0,0.0
03:23:27.469,40641.0,0.25,0.1,1000.0,30.0,3.7,5800.0,1000.0,2399.0,670.0,0.0,1650.0,1.0,0.0,0.0
03:23:33.108,9284.0,0.25,0.1,1000.0,30.0,3.4,10500.0,1000.0,4851.0,2750.0,0.0,1400.0,5.7,0.0,0.0
03:23:38.660,180746.0,0.25,0.1,1000.0,30.0,1.0,8400.0,1000.0,13759.0,1620.0,0.0,1250.0,3.5,0.0,0.0
03:23:43.291,258320.0,0.25,0.1,1000.0,30.0,2.2,13800.0,1000.0,3816.0,1210.0,0.0,450.0,1.1,0.0,0.0
03:23:48.944,39401.0,0.25,0.1,1000.0,30.0,2.5,7100.0,1000.0,7791.0,1280.0,0.0,2000.0,2.7,0.0,0.0
03:23:53.634,129545.0,0.25,0.1,1000.0,30.0,2.6,12100.0,1000.0,332.0,760.0,0.0,200.0,5.1,0.0,0.0
03:23:59.859,76967.0,0.25,0.1,1000.0,30.0,3.1,1100.0,1000.0,1543.0,650.0,0.0,600.0,5.4,0.0,0.0
03:24:04.597,61174.0,0.25,0.1,1000.0,30.0,1.6,8900.0,1000.0,6440.0,910.0,0.0,650.0,1.1,0.0,0.0
03:24:09.780,97509.0,0.25,0.1,1000.0,30.0,3.2,7600.0,1000.0,10457.0,220.0,0.0,1650.0,2.0,0.0,0.0
03:24:14.522,64841.0,0.25,0.1,1000.0,30.0,3.1,9900.0,1000.0,18108.0,660.0,0.0,1400.0,1.6,0.0,0.0
03:24:19.800,62436.0,0.25,0.1,1000.0,30.0,1.9,7900.0,1000.0,14405.0,160.0,0.0,1050.0,1.0,0.0,0.0
03:24:24.532,115273.0,0.25,0.1,1000.0,30.0,4.1,17800.0,1000.0,2404.0,1280.0,0.0,250.0,0.7,0.0,0.0
03:24:29.729,16637.0,0.25,0.1,1000.0,30.0,0.8,8900.0,1000.0,18306.0,2230.0,0.0,850.0,6.4,0.0,0.0
03:24:34.442,48110.0,0.25,0.1,1000.0,30.0,1.1,11100.0,1000.0,10370.0,2470.0,0.0,450.0,5.1,0.0,0.0
03:24:40.176,165619.0,0.25,0.1,1000.0,30.0,1.9,4900.0,1000.0,8511.0,940.0,0.0,900.0,1.4,0.0,0.0
03:24:45.913,23792.0,0.25,0.1,1000.0,30.0,1.1,11700.0,1000.0,2648.0,1220.0,0.0,650.0,3.3,0.0,0.0
03:24:50.655,132668.0,0.25,0.1,1000.0,30.0,1.0,3400.0,1000.0,2540.0,220.0,0.0,150.0,4.2,0.0,0.0
03:24:55.815,162206.0,0.25,0.1,1000.0,30.0,2.6,3200.0,1000.0,4566.0,1560.0,0.0,1000.0,1.6,0.0,0.0
03:25:00.573,129962.0,0.25,0.1,1000.0,30.0,1.3,14800.0,1000.0,1397.0,790.0,0.0,250.0,3.3,0.0,0.0
03:25:05.848,25372.0,0.25,0.1,1000.0,30.0,3.5,3200.0,1000.0,3631.0,490.0,0.0,150.0,4.2,0.0,0.0
03:25:10.561,42692.0,0.25,0.1,1000.0,30.0,1.0,2600.0,1000.0,1379.0,440.0,0.0,350.0,1.6,0.0,0.0
03:25:15.786,156166.0,0.25,0.1,1000.0,30.0,1.1,11800.0,1000.0,11933.0,60.0,0.0,500.0,3.5,0.0,0.0
03:25:20.473,66561.0,0.25,0.1,1000.0,30.0,2.4,2800.0,1000.0,4573.0,330.0,0.0,900.0,3.1,0.0,0.0
03:25:26.158,20514.0,0.25,0.1,1000.0,30.0,0.6,1900.0,1000.0,10771.0,440.0,0.0,1400.0,1.8,0.0,0.0
03:25:31.927,150800.0,0.25,0.1,1000.0,30.0,1.3,5300.0,1000.0,10502.0,2870.0,0.0,150.0,4.6,0.0,0.0
03:25:36.616,117340.0,0.25,0.1,1000.0,30.0,0.2,13800.0,1000.0,2478.0,1340.0,0.0,700.0,0.8,0.0,0.0
03:25:41.762,77304.0,0.25,0.1,1000.0,30.0,1.0,1900.0,1000.0,9157.0,1310.0,0.0,850.0,2.5,0.0,0.0
03:25:46.474,142558.0,0.25,0.1,1000.0,30.0,0.6,9900.0,1000.0,16792.0,1850.0,0.0,700.0,6.4,0.0,0.0
03:25:52.294,39918.0,0.25,0.1,1000.0,30.0,0.4,2800.0,1000.0,8839.0,1320.0,0.0,700.0,1.5,0.0,0.0
03:25:57.956,36176.0,0.25,0.1,1000.0,30.0,2.4,3800.0,1000.0,5275.0,420.0,0.0,1750.0,0.8,0.0,0.0
03:26:02.715,115622.0,0.25,0.1,1000.0,30.0,4.8,6400.0,1000.0,22720.0,2040.0,0.0,500.0,1.8,0.0,0.0
03:26:07.928,13263.0,0.25,0.1,1000.0,30.0,0.6,3300.0,1000.0,7593.0,290.0,0.0,600.0,8.6,0.0,0.0
03:26:12.541,15731.0,0.25,0.1,1000.0,30.0,4.4,5800.0,1000.0,1928.0,330.0,0.0,1250.0,2.2,0.0,0.0
03:26:17.700,249867.0,0.25,0.1,1000.0,30.0,1.9,1400.0,1000.0,6328.0,60.0,0.0,600.0,9.6,0.0,0.0
03:26:22.418,275197.0,0.25,0.1,1000.0,30.0,0.3,2600.0,1000.0,12459.0,850.0,0.0,500.0,4.8,0.0,0.0
03:26:28.122,150021.0,0.25,0.1,1000.0,30.0,0.6,3300.0,1000.0,10091.0,670.0,0.0,650.0,3.3,0.0,0.0
03:26:33.788,8065.0,0.25,0.1,1000.0,30.0,4.4,4600.0,1000.0,12530.0,1690.0,0.0,1650.0,2.5,0.0,0.0
03:26:38.440,185375.0,0.25,0.1,1000.0,30.0,0.8,4300.0,1000.0,6645.0,170.0,0.0,200.0,1.9,0.0,0.0
03:26:44.165,165772.0,0.25,0.1,1000.0,30.0,1.6,1700.0,1000.0,8249.0,220.0,0.0,100.0,1.8,0.0,0.0
03:26:49.864,70055.0,0.25,0.1,1000.0,30.0,2.4,6100.0,1000.0,5141.0,440.0,0.0,1500.0,8.3,0.0,0.0
03:26:54.544,157047.0,0.25,0.1,1000.0,30.0,0.4,6600.0,1000.0,9905.0,830.0,0.0,1150.0,1.6,0.0,0.0
03:26:59.663,19021.0,0.25,0.1,1000.0,30.0,0.3,3400.0,1000.0,1683.0,1340.0,0.0,150.0,7.9,0.0,0.0
03:27:04.440,141402.0,0.25,0.1,1000.0,30.0,0.1,16600.0,1000.0,4869.0,890.0,0.0,1050.0,6.1,0.0,0.0
03:27:10.171,104562.0,0.25,0.1,1000.0,30.0,0.1,12000.0,1000.0,2056.0,160.0,0.0,100.0,4.6,0.0,0.0
