time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz
18:41:49,STABILIZE,-0.0006349798641167581,0.0011321508791297674,0.026077174581587315,0.00027988001238554716,0.0002355162869207561,0.0020481914980337024,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0,583960.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
18:41:51,STABILIZE,-0.0008697596301014224,0.0009811801719479263,0.02528221656878789,0.00019543551995108524,0.000285812362562865,0.0019240844994783401,0.0,1.0,-1000.0,0.0,0.25,0.0,583960.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0
18:41:54,STABILIZE,-0.0009366807644255459,0.0009333565249107778,0.024327296763658524,0.00026918278308585286,0.00031678815139457583,0.00170387071557343,0.0,1.0,-1000.0,0.0,0.0,0.0,583950.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0
18:42:02,AUTO,-0.0010660706320777535,0.0009890361689031124,0.02202751860022545,0.0003346442827023566,0.0002518935361877084,0.0014850685838609934,0.0,1.0,-1000.0,1.0,0.0,1.0,583950.0,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0
18:42:03,AUTO,-0.0009456134866923094,0.0010333835380151868,0.021820024028420447,0.00027671020943671466,0.00029378844192251563,0.001439237711019814,0.0,1.2,-1000.0,0.8,0.6,0.2,583950.0,-35.363262139999996,149.1652375,4.2,-0.6,0.0,0.0
18:42:04,AUTO,-0.0008345143869519234,0.0011464048875495791,0.02167128212749958,0.0001909220591187477,0.00022089359117671847,0.001432918943464756,0.0,1.0,-1000.0,0.0,1.0,0.0,583950.0,-35.3632621,149.1652375,5.0,0.0,0.0,0.0
18:42:05,AUTO,-0.0005363532516639679,0.0014836029382422566,0.021389048919081687,0.00035046429838985204,0.00029156391974538565,0.0014776096679270268,0.0,1.2,-1000.0,0.8,0.4,0.6,583962.0,-35.3632621,149.16523742,16.0,0.0,-1.2,-3.0
18:42:06,AUTO,-0.0003266618587076664,0.0017161944415420294,0.02121339924633503,0.0003487275098450482,0.0003360767150297761,0.0014551591593772173,0.0,2.0,-1000.0,0.0,0.0,0.0,583970.0,-35.3632621,149.1652374,23.0,0.0,0.0,-3.0
18:42:07,AUTO,0.006962412782013416,0.0004455074551515281,0.02095864787697792,0.02118260822026059,-0.0009915512287989258,0.0016121288295835256,0.0,0.0,-1078.6,21.6,-0.4,0.6,584698.0,-35.3632621,149.1652374,752.4,0.0,1.2,-117.8
18:42:08,AUTO,0.03395681828260422,-0.00284314202144742,0.021164126694202423,0.04580872505903244,-0.00738612562417984,0.0030982603784650564,0.0,-1.0,-1007.0,46.0,-6.0,2.0,585720.0,-35.363262,149.1652376,1779.0,1.0,11.0,-149.0
18:42:09,AUTO,0.010981484028161504,0.011805110983550549,-0.04223687341436744,-0.07681437423452735,0.015919999685138464,-0.05960809662938118,3.2,-9.6,-1000.2,-75.6,16.2,-59.4,587634.0,-35.36326124,149.16524216,3689.0,5.2,48.0,-147.6
18:42:10,AUTO,-0.04862479865550995,0.007649201434105635,-0.0758359506726265,-0.08647025376558304,-0.021933451294898987,-0.027610471472144127,4.0,-7.0,-1000.0,-85.0,-21.0,-28.0,588780.0,-35.3632609,149.1652456,4833.0,0.0,28.0,-149.0
18:42:11,AUTO,-0.04180659111589193,-0.002443501353263855,-0.09254387468099594,0.06044092625379562,0.0056550337467342615,-0.005051080498378724,-4.6,8.4,-1001.6,60.8,6.0,-4.6,590700.0,-35.36326112,149.16524314,6753.2,-3.8,-49.0,-149.2
18:42:12,AUTO,0.006574536673724651,0.005142101086676121,-0.09528683125972748,0.0680711567401886,0.01304632518440485,0.0017622285522520542,-6.0,13.0,-1004.0,68.0,13.0,1.0,591860.0,-35.3632615,149.1652383,7913.0,-8.0,-59.0,-151.0
18:42:13,AUTO,0.058162353187799457,-0.007957288436591626,-0.07577669098973275,-0.026135144010186195,-0.03398750047199428,0.035228945594280955,1.4,2.8,-997.2,-25.4,-33.2,34.4,593812.0,-35.36326292,149.16523396,9866.6,-11.2,4.0,-150.6
18:42:14,AUTO,-0.0008699604077264667,-0.026185736060142517,-0.05826970189809799,-0.09704109281301498,0.05048075690865517,-0.040098048746585846,2.0,-6.0,-1003.0,-96.0,51.0,-40.0,594960.0,-35.3632633,149.1652353,11018.0,10.0,31.0,-147.0
18:42:15,AUTO,-0.01868321988731623,0.0071753507450921464,-0.126263989508152,0.02308606917504221,0.01448193695396185,-0.04237507916986942,-3.0,-2.0,-1001.4,23.2,14.6,-42.2,596892.0,-35.36326158,149.16523686,12948.2,12.4,-4.0,-151.2
18:42:16,AUTO,0.0023731659166514874,0.014457501471042633,-0.15175727009773254,0.026102257892489433,0.004112987779080868,-0.01849498599767685,-3.0,1.0,-1000.0,26.0,4.0,-18.0,598060.0,-35.3632609,149.1652361,14119.0,3.0,-12.0,-152.0
18:42:17,AUTO,0.011294164787977934,0.00859120087698102,-0.15942294895648956,-0.003896005032584071,-0.0064998061396181585,-0.004315096978098154,0.0,0.6,-999.6,-3.0,-5.2,-4.2,600018.0,-35.363261019999996,149.16523514,16070.2,-6.8,1.2,-151.0
18:42:18,AUTO,0.0058113993145525455,0.003732200711965561,-0.16379326581954956,-0.006705698557198048,-0.004705434665083885,-0.0085423793643713,1.0,0.0,-1000.0,-6.0,-4.0,-9.0,601180.0,-35.3632614,149.1652352,17239.0,-8.0,7.0,-151.0
