time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
18:36:10,616995.0,-35.3632624,149.1652381,33060.0,-0.5,0.5,-148.0,0.0,-0.5,-962.0,-98.0,93.0,226.0,-0.007570407178718597,0.010769255284685642,-0.15948501229286194,-0.09912805981002748,0.09287116292398423,0.22690327046439052,LOITER
18:36:11,617737.5,-35.363264425000004,149.165235475,33800.5,-24.5,-29.25,54.0,1.25,-41.75,-790.75,-614.0,-102.75,-3.25,0.003208956084563397,-0.030041366117075086,0.18086107820272446,-0.6126246005296707,-0.10393111407756805,-0.002995889459270984,LOITER
18:36:12,616865.0,-35.3632654,149.1652339,32928.5,2.0,-2.0,175.0,0.0,-26.5,-891.5,746.5,31.0,-31.5,0.08028579503297806,-0.050234926864504814,0.1582636907696724,0.7515179552137852,0.03020945657044649,-0.03151697013527155,LOITER
18:36:13,614330.0,-35.3632638,149.1652378,30392.75,23.25,31.5,195.25,1.75,-31.75,-1013.5,-1142.75,39.75,-36.0,-0.022221283637918532,0.0030045355088077486,0.1394629403948784,-1.1468477919697762,0.03907710686326027,-0.03622741985600442,LOITER
18:36:14,612860.0,-35.36326255,149.1652418,28924.0,20.0,14.5,178.0,4.0,-73.5,-1003.0,-258.5,-5.0,-19.0,-0.02885582111775875,0.017742348834872246,0.12674392014741898,-0.2525582015514374,-0.00584166741464287,-0.019358379766345024,AUTO
18:36:15,611365.0,-35.363261574999996,149.165245425,27428.25,13.5,-21.75,53.25,2.25,-32.25,-1075.25,-149.25,-8.0,-7.0,-0.03222108259797096,0.006789977429434657,0.1031331978738308,-0.1470343436812982,-0.009203086665365845,-0.006990257708821446,AUTO
18:36:16,611115.0,-35.363261449999996,149.1652465,27180.0,11.5,-32.0,8.0,0.5,-6.5,-1047.0,-438.5,-7.5,7.5,-0.039794933050870895,0.0026773030404001474,0.09242408350110054,-0.44049128890037537,-0.009061723947525024,0.007977496134117246,AUTO
18:36:17,611390.0,-35.363261325,149.165246575,27454.75,10.5,-36.75,-51.5,-1.0,-1.5,-1049.5,-10.75,1.75,2.75,-0.019321697764098644,0.002373417082708329,0.08425320312380791,-0.01062447763979435,0.0013908037508372217,0.0032560352119617164,AUTO
18:36:18,611890.0,-35.36326115,149.16524635000002,27957.0,9.5,-34.5,-88.0,-1.5,-3.5,-1047.5,-111.0,0.0,-0.5,-0.01575160026550293,0.0043370663188397884,0.08007529377937317,-0.1106894314289093,-0.00025090371491387486,-0.0005252755654510111,AUTO
18:36:19,613380.0,-35.3632609,149.16524535,29443.25,6.25,-24.5,-139.5,-1.5,1.75,-1025.75,28.75,0.5,-1.0,0.007966291785123758,0.004650114686228335,0.07239096611738205,0.03009028360247612,-0.0002789415302686393,-0.0012938351574121043,AUTO
18:36:20,614500.0,-35.363260749999995,149.16524529999998,30563.0,4.0,-0.5,-148.0,-0.5,0.0,-1002.0,47.5,-3.0,1.5,0.046912696212530136,0.0038008616538718343,0.071183692663908,0.04897751472890377,-0.0037924001226201653,0.0019917211611755192,AUTO
18:36:21,616375.0,-35.3632604,149.165249925,32437.75,2.25,30.25,-144.5,1.25,-7.0,-1003.0,-130.5,-2.0,-44.25,-0.03418483166024089,0.013517407234758139,0.03232050477527082,-0.12994627561420202,-0.0029539463575929403,-0.045092107728123665,AUTO
18:36:22,617510.0,-35.36326015,149.16525085,33571.0,2.0,-20.5,-148.0,-1.5,1.5,-1002.5,40.5,0.5,-22.5,-0.06862660497426987,0.007843187544494867,0.004868436488322914,0.04238308686763048,-0.0001399811590090394,-0.022915412671864033,AUTO
18:36:23,619420.0,-35.363260075,149.1652438,35487.0,-9.75,-53.5,-149.5,-7.75,13.5,-1003.5,69.5,14.0,-0.5,0.009793562931008637,0.02040990861132741,-0.005567882093600929,0.0705448966473341,0.014050986617803574,-0.0009486404960625805,AUTO
18:36:24,620595.0,-35.3632609,149.16523925,36655.5,-23.0,-28.5,-151.5,-0.5,11.0,-1000.0,19.5,-41.0,50.0,0.05227279290556908,0.019433460664004087,0.005633335676975548,0.020489039947278798,-0.041963919065892696,0.05010834988206625,AUTO
18:36:25,622540.0,-35.36326165,149.165237725,38603.5,8.0,27.25,-149.0,-0.75,-2.25,-998.25,-28.25,36.0,-11.0,0.04537691501900554,-0.025253196363337338,0.07146835047751665,-0.027567896991968155,0.035737620666623116,-0.011393345077522099,AUTO
18:36:26,623695.0,-35.3632602,149.1652393,39762.0,19.5,36.0,-149.0,-2.5,-7.0,-1002.0,-41.0,34.5,-65.0,0.011322957929223776,0.012959272135049105,0.026333719491958618,-0.04093820974230766,0.03439323231577873,-0.06558910198509693,AUTO
18:36:27,625645.0,-35.363258175,149.16524047500002,41709.75,2.0,10.25,-152.0,-1.75,-1.0,-1000.5,23.25,2.5,-21.5,0.0008370516588911414,0.0289397775195539,-0.0372061375528574,0.024377042893320322,0.0017819767235778272,-0.022571389097720385,AUTO
18:36:28,626825.0,-35.363258,149.1652401,42886.0,-10.0,7.5,-152.0,0.0,1.0,-1000.0,21.5,-4.0,-6.0,0.016381756868213415,0.02586224675178528,-0.047631679102778435,0.022039097733795643,-0.005090349353849888,-0.007032155524939299,AUTO
18:36:29,628775.0,-35.363259,149.165240025,44840.5,-15.5,15.75,-151.5,2.0,0.25,-999.75,-9.0,-10.25,-4.5,0.014367687399499118,0.012181885540485382,-0.049640594981610775,-0.008868389966664836,-0.011863327585160732,-0.005267254775390029,LOITER
18:36:30,629940.0,-35.3632596,149.1652402,46002.5,-11.0,7.0,-144.5,1.0,-1.5,-952.5,-306.0,69.0,94.0,-0.0504203790333122,0.009869471192359924,-0.050642237067222595,-0.30616023391485214,0.06883125845342875,0.09332173503935337,LOITER
18:36:31,630497.5,-35.363260975,149.16523462499998,46561.0,-15.75,-31.5,77.5,-2.75,53.0,-807.25,591.5,-26.5,-3.75,0.06830607773736119,-0.0067176055163145065,0.03035152656957507,0.5884899087250233,-0.027706747059710324,-0.004381579288747162,LOITER
18:36:32,629460.0,-35.3632616,149.16523295000002,45524.5,-3.0,25.0,189.5,3.5,-23.0,-934.5,-1372.0,19.5,1.0,0.08830324932932854,-0.00691546150483191,0.021815432235598564,-1.375803917646408,0.019327878952026367,0.00035599246621131897,LOITER
18:36:33,626952.5,-35.363261175000005,149.165239175,43018.5,7.0,65.5,188.5,6.5,24.0,-1016.0,1345.75,12.0,13.0,0.03874485776759684,0.015471916878595948,0.017678532283753157,1.3472948148846626,0.011767682037316263,0.012946740258485079,LOITER
18:36:34,625530.0,-35.363260749999995,149.1652435,41593.0,5.0,49.0,177.0,4.5,38.5,-985.0,-284.5,-0.5,16.0,-0.03953980468213558,0.018797770142555237,0.01659951452165842,-0.2906629741191864,-0.001417708583176136,0.015740871313028038,AUTO
18:36:35,624010.0,-35.36326045,149.165247,40073.75,1.25,11.25,52.75,2.0,12.0,-1078.0,-138.75,0.25,0.0,-0.01741668931208551,0.01171535113826394,0.011783910915255547,-0.14137764275074005,-0.0006015980761731043,-0.00026682615862227976,AUTO
18:36:36,623755.0,-35.3632604,149.1652479,39818.0,0.0,1.5,7.0,0.5,7.0,-1059.0,459.0,-2.0,-1.5,0.0024163869384210557,0.00954415276646614,0.00876567792147398,0.4602925553917885,-0.0029747510561719537,-0.0023385646927636117,AUTO
18:36:37,624025.0,-35.3632605,149.165248275,40090.75,0.5,-1.5,-53.0,0.25,2.5,-1050.0,49.0,-0.75,-0.25,0.0029080792155582458,0.006781964679248631,0.004514156142249703,0.04876338690519333,-0.001813596478314139,-0.0012165688385721296,AUTO
18:36:38,624530.0,-35.3632605,149.16524825,40594.5,1.0,-0.5,-89.0,0.0,5.5,-1049.0,123.0,-1.5,0.5,0.007797969505190849,0.005409210454672575,0.0021232443396002054,0.12340891361236572,-0.0028917104937136173,1.0188377927988768e-05,AUTO
18:36:39,625966.6666666666,-35.36326056666667,149.16524776666668,42034.333333333336,2.6666666666666665,4.666666666666667,-140.33333333333334,-0.3333333333333333,0.6666666666666666,-1027.3333333333333,38.0,-1.3333333333333333,0.0,0.02147573201606671,0.004582661824921767,-0.0006512144791486207,0.038281883423527084,-0.002341426443308592,-0.0007698968596135577,AUTO
18:36:40,627090.0,-35.36326046666667,149.16524816666666,43151.333333333336,5.333333333333333,25.333333333333332,-147.66666666666666,0.0,-1.6666666666666667,-1001.6666666666666,44.333333333333336,-5.0,2.3333333333333335,0.05476881687839826,0.0015200114770171542,-0.0012100265982250373,0.044653369734684624,-0.006254319877674182,0.0019737299686918655,AUTO
18:36:45,630532.5,-35.3632592125,149.1652536,46596.875,-2.5,-12.75,-147.0,-1.875,2.0,-1001.0,-20.0,-4.125,-16.25,-0.05669912789016962,0.013002065126784146,-0.08270734967663884,-0.02054918883368373,-0.004975449628545903,-0.017692602094030008,AUTO
18:36:46,632961.6666666666,-35.363260499999996,149.1652419,49026.833333333336,-17.833333333333332,-64.0,-101.66666666666667,-4.666666666666667,15.666666666666666,-947.1666666666666,128.5,-18.666666666666668,58.833333333333336,0.03875479195266962,0.002561726840212941,-0.014394930731214117,0.12818730583724877,-0.01971489059117933,0.05784795309106509,AUTO
18:36:57,634116.0,-35.36326066,149.16524216,50180.0,7.4,56.8,2.8,4.4,-38.8,-920.8,-666.6,20.6,2.0,0.004224083013832569,0.022544150799512865,-0.009195858985185624,-0.6669845074415207,0.01993869887664914,0.0012381991953589022,LOITER
18:36:58,633890.0,-35.36326,149.1652459,49957.0,1.0,36.0,95.0,3.0,-96.0,-836.0,-1597.0,-12.0,-2.0,-0.030314624309539795,0.027754219248890877,-0.009690876118838787,-1.5944668054580688,-0.01331266574561596,-0.003825955092906952,LOITER
18:37:06,631810.0,-35.363259979999995,149.16524886000002,47874.0,-2.8,20.2,183.6,1.0,-25.6,-980.6,-267.6,-6.6,-6.4,0.004550691321492195,0.01236824095249176,-0.01180538311600685,-0.26725943088531495,-0.008018420776352286,-0.007650559302419424,LOITER
18:37:19,628900.0,-35.3632601,149.16524936666667,44966.666666666664,-1.0,9.333333333333334,173.0,0.0,61.666666666666664,-1036.0,736.0,7.666666666666667,-23.333333333333332,0.004735195077955723,0.0090388556321462,-0.015677978284657,0.7311801115671793,0.007108365185558796,-0.02477434075747927,LOITER
18:37:29,626380.0,-35.3632602,149.165249375,42444.75,0.25,2.5,167.75,2.6666666666666665,-38.333333333333336,-994.0,-1200.3333333333333,0.0,-5.0,-0.0075660040602087975,0.011083364486694336,-0.016957415733486414,-0.7813029680401087,0.0008302529458887875,-0.011751739875762723,LOITER
18:37:30,625290.0,-35.3632602,149.1652499,41352.0,1.0,-1.0,169.0,3.5,5.5,-987.0,1199.0,6.5,-5.0,0.025857258588075638,0.012919057160615921,-0.015583723783493042,1.9201730489730835,0.006089234724640846,0.0170552097260952,AUTO
18:37:31,624302.5,-35.3632602,149.16525105,40369.5,0.5,-6.75,124.5,4.25,17.75,-1116.0,-148.75,-5.25,4.0,-0.027976917859632522,0.012309606419876218,-0.018094892613589764,-0.1530912071466446,-0.006275124265812337,0.0028510865522548556,AUTO
18:37:32,623573.3333333334,-35.3632602,149.16525266666667,39638.666666666664,0.0,-19.0,39.333333333333336,1.0,-7.333333333333333,-1068.0,-616.3333333333334,-3.0,2.6666666666666665,-0.039632038523753486,0.010027743255098661,-0.02103077123562495,-0.6197661757469177,-0.004120828351005912,0.001595912268385291,AUTO
18:37:42,623560.0,-35.36326024,149.1652527,39623.8,0.0,-29.4,-31.2,-0.2,6.2,-1051.4,-36.2,0.4,0.0,-0.012928916793316602,0.00602286346256733,-0.02237201891839504,-0.03744892030954361,-0.0005802721483632922,-0.0006803672295063734,AUTO
18:37:50,624810.0,-35.3632603,149.1652522,40875.5,1.75,-23.75,-111.5,0.0,1.5,-1045.5,20.25,1.5,0.5,-0.00733182649128139,0.006852788385003805,-0.024601363576948643,0.020299280062317848,0.0011015181808033958,-0.0005134145903866738,AUTO
18:38:04,626982.5,-35.363260125,149.165253,43051.0,6.0,3.5,-146.25,0.0,-2.5,-1000.25,37.0,-2.5,-5.0,0.04300099238753319,0.0017383947706548497,-0.026220995467156172,0.037793166702613235,-0.003612142289057374,-0.00574932640301995,AUTO
18:38:13,629242.5,-35.363259075,149.16525845,45308.75,2.25,0.75,-145.5,0.75,-4.25,-1007.0,-47.75,-11.5,-29.25,-0.06869040429592133,0.014380809618160129,-0.08733581565320492,-0.04749600403010845,-0.012961398169863969,-0.031028556171804667,AUTO
18:38:33,633170.0,-35.3632609,149.1652403,49232.5,-17.0,-67.0,-91.5,-7.333333333333333,19.333333333333332,-943.0,180.33333333333334,-39.333333333333336,16.333333333333332,0.09403154626488686,-0.012494774535298347,-0.01595079619437456,0.1439848095178604,-0.028505195397883654,-0.004593018675222993,AUTO
18:38:41,633903.3333333334,-35.36326123333333,149.16523786666667,49968.666666666664,4.666666666666667,40.0,-36.666666666666664,2.0,-7.333333333333333,-967.6666666666666,-150.33333333333334,27.0,3.3333333333333335,0.08717988928159077,0.0015436034106339018,-0.023830800627668697,-0.15033883104721704,0.026674911379814148,0.0025217158642287054,AUTO
18:38:42,633990.0,-35.36326004285714,149.16524397142857,50054.71428571428,4.857142857142857,53.857142857142854,38.42857142857143,3.857142857142857,17.285714285714285,-911.4285714285714,468.2857142857143,9.571428571428571,2.5714285714285716,0.008432301409941698,0.025639147364667485,-0.022647356880562648,0.4674055916922433,0.008370150745447193,0.0012135117348017438,LOITER
18:38:51,631792.5,-35.3632596,149.16525072500002,47855.5,-2.5,22.25,185.5,5.25,-26.5,-975.5,-432.75,-3.0,6.5,-0.017914688680320978,0.016212011454626918,-0.02370756585150957,-0.4324121028184891,-0.004208654063404538,0.005181753425858915,LOITER
18:39:03,627310.0,-35.363260114285715,149.1652526,43374.28571428572,-0.42857142857142855,-16.571428571428573,104.14285714285714,-2.0,-25.333333333333332,-1086.0,-145.0,-1.6666666666666667,-3.6666666666666665,0.009755099924015147,0.00452269460739834,-0.025876081947769438,0.9760945311614445,0.0015142659956057156,-0.0004176822258159518,AUTO
18:39:12,626835.0,-35.3632601,149.16525115000002,42897.0,0.5,-1.0,-50.5,0.0,-10.0,-1053.0,8.0,0.0,-2.0,0.0044130266178399324,0.010608688928186893,-0.027786080725491047,0.26378169655799866,0.0011468363227322698,-0.0014034341438673437,AUTO
18:39:21,628120.0,-35.3632601,149.16525185,44184.0,0.0,-4.666666666666667,-117.33333333333333,0.5,1.0,-1044.25,65.5,-1.5,0.5,0.0020254875416867435,0.009382826120903095,-0.0291361166164279,0.027088798582553864,-0.0024441809315855303,-0.00033868555328808725,AUTO
18:39:42,633462.0,-35.363260399999994,149.16524784,49524.8,-9.6,-34.2,-64.8,-5.333333333333333,13.666666666666666,-957.0,101.0,-13.666666666666666,-0.6666666666666666,0.05540723088779487,-0.0013784239514886092,-0.028819709395368893,0.08270946548630793,-0.010290503657112518,-0.003712302597705275,AUTO
18:39:43,634135.0,-35.36326055,149.16524629999998,50204.0,4.0,35.0,-9.5,0.0,33.5,-970.5,555.0,11.5,8.5,0.034146033227443695,0.012274821288883686,-0.0320368018001318,0.554148718714714,0.010918803978711367,0.007376441033557057,AUTO
18:39:44,634093.3333333334,-35.363260033333326,149.1652484,50160.0,1.3333333333333333,34.0,21.333333333333332,0.3333333333333333,11.0,-991.6666666666666,-91.33333333333333,-34.0,-2.0,0.015052426295975843,0.011611820120985309,-0.03145720002551874,-0.09488680213689804,-0.035938334030409656,-0.003652919801728179,AUTO
18:39:45,633719.0,-35.36325505000001,149.16525661999998,49784.2,37.9,60.2,47.2,-2.7,-0.4,-959.3,4.2,26.7,143.1,0.029373843455687165,0.016121843084692954,0.1983957713469863,0.0032757073640823364,0.02520539928227663,0.14168894896283746,LOITER
18:39:46,630242.0,-35.3632512,149.16526368,46304.0,-0.8,18.6,177.0,1.25,33.5,-1001.0,15.0,-12.75,-1.0,0.007402364909648895,0.008918767981231212,0.31611953377723695,0.48559980392456054,-0.016742791049182415,-0.002581082098186016,LOITER
18:39:47,625245.0,-35.363252200000005,149.16526548333334,41310.0,8.666666666666666,1.0,135.08333333333334,0.0,0.5714285714285714,-1030.5714285714287,-111.14285714285714,-7.428571428571429,-2.7142857142857144,-0.0018095375853590667,-0.0009324084967374802,0.3137163321177165,-0.0372107004125913,-0.013313337927684188,0.004157737023585166,AUTO
18:39:48,623507.5,-35.36323470833333,149.16528819166666,39571.583333333336,139.16666666666666,128.75,-18.583333333333332,-38.0,-20.625,-1017.625,19.875,-38.875,177.25,0.0374331494482855,-0.1258609862998128,0.7630224227905273,-0.09335970133543015,-0.03596363216638565,0.18510684021748602,AUTO
18:39:49,624436.6666666666,-35.36314712,149.16540342,40500.53333333333,175.13333333333333,219.93333333333334,44.2,-52.6,-24.4,-962.1333333333333,201.73333333333332,81.46666666666667,0.6666666666666666,0.05234621397903538,0.12683162151370198,0.8705074433237314,-0.14547474803111982,0.09808737225830555,0.0032739999478508253,LOITER
18:39:50,618554.5454545454,-35.363130727272726,149.16542964545454,34617.454545454544,-8.181818181818182,-7.0,150.27272727272728,-1.5454545454545454,-7.636363636363637,-1051.1818181818182,-339.1818181818182,-2.0,-8.181818181818182,0.015667854157592438,-0.006592425047918888,0.883897704737527,0.17252939646797522,-0.009921195580058597,-0.00024813570364910575,AUTO
18:39:51,616716.6666666666,-35.363119555555556,149.1654434111111,32781.666666666664,88.88888888888889,101.44444444444444,-25.333333333333332,-21.571428571428573,-29.142857142857142,-1033.2857142857142,-172.28571428571428,-34.142857142857146,-21.714285714285715,0.019826790317893028,-0.10011077485978603,0.8353965505957603,-0.13131525926291943,-0.037508882116526365,-0.0225745793140959,AUTO
18:39:52,617900.0,-35.36308665,149.165488575,33966.5,249.75,261.0,-82.0,-74.33333333333333,-35.0,-1027.3333333333333,12.0,34.0,-11.333333333333334,0.040110448375344276,-0.14245780184864998,0.8239827901124954,0.011349400345352478,0.052179033955326304,-0.03123747487552464,AUTO
18:39:53,619993.5714285715,-35.362995264285715,149.16560310000003,36058.857142857145,370.42857142857144,380.2142857142857,-87.35714285714286,-88.22222222222223,-86.66666666666667,-1000.6666666666666,-2.888888888888889,64.33333333333333,-6.777777777777778,0.09441403592271465,-0.05542576565806355,0.5250964100871768,-0.0018964135753256933,0.06266914208286575,0.008278054318257741,LOITER
18:39:54,621542.5,-35.362919000000005,149.16570715,37607.75,66.5,134.5,116.75,0.0,-58.5,-880.25,-1370.25,-114.25,11.0,0.0394212618470192,0.34985108077526095,0.9344433665275573,-1.1361040025949478,0.034676384180784225,0.12560198763385416,LOITER
18:39:55,617142.7272727273,-35.36292580909091,149.1657042909091,33207.818181818184,6.454545454545454,-62.36363636363637,127.9090909090909,10.545454545454545,7.2727272727272725,-1068.6363636363637,243.9090909090909,-66.72727272727273,-4.0,-0.050241906728063314,-0.025753300304391553,0.987077133996146,0.2878567089459726,-0.05298258573956056,0.005090331122378952,AUTO
18:39:56,615867.5,-35.3629218,149.1657061,31932.0,102.25,44.75,-33.75,-22.0,-21.25,-1029.0,-71.75,-29.0,-32.0,0.00022264221915975214,-0.07216602452099323,0.8775627195835114,0.03547627106308937,-0.030616791173815727,-0.0287469802191481,AUTO
18:39:57,617808.8888888889,-35.36289141111112,149.16574103333335,33872.333333333336,172.44444444444446,174.22222222222223,-109.33333333333333,-51.57142857142857,-22.857142857142858,-1027.7142857142858,40.142857142857146,2.857142857142857,-8.714285714285714,0.04773332753583141,-0.07731724712673736,0.8622104888376982,0.018967625887497612,-0.022753250132233876,-0.015968367538374405,AUTO
18:39:58,620896.0,-35.362839279999996,149.16580872,36960.8,241.6,293.6,-100.8,-69.75,-52.75,-1006.0,-5.25,77.0,-64.25,0.07113278806209564,-0.09287698119878769,0.7563792943954468,0.0007607268169522285,0.06537767499685287,-0.07766735702753066,AUTO
