time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,EK2_ALT_SOURCE
15:19:16,1500.0,STABILIZE,-0.0010458111530169845,0.0009814639808610082,0.02285597175359726,0.00030582386534661055,0.0002520087524317205,0.0015784044517204165,584000.0,-35.3632622,149.1652375,14.0,-1.0,1.0,0.0,584.0,0.0,1.5,-1000.0,0.0,0.0,0.5,0.0
15:19:18,1500.0,AUTO,-0.000860598316648975,0.0009756068175192922,0.022357813082635403,0.0002486740704625845,0.00027487394982017577,0.0015604304207954556,584000.0,-35.3632622,149.1652375,16.0,-1.0,0.75,-1.0,584.0,0.0,1.25,-1000.0,0.25,0.25,0.75,0.0
15:19:25,1500.0,AUTO,0.0024272778537124395,0.002678234502673149,0.004925379157066345,0.002136330131907016,-0.00036807134747505186,0.0012950052565429359,586688.0,-35.363262,149.16523736,2693.2,-0.4,0.0,-89.2,586.68798828125,0.0,0.0,-981.8,2.2,0.4,0.6,0.0
15:20:11,1500.0,AUTO,0.0501662769044439,-0.034610713832080364,0.01655890652909875,0.18304422001043955,0.03435168508440256,0.0006434576256045451,602186.6666666666,-35.363277950000004,149.1651014666667,18192.5,-22.666666666666668,-54.5,28.833333333333332,602.1866556803385,-0.8333333333333334,36.0,-1047.1666666666667,187.16666666666666,34.833333333333336,1.3333333333333333,0.0
15:20:13,1500.0,AUTO,-0.035701390666266285,0.005523402942344546,0.015872539797176916,-0.012712479258577028,0.0010032287682406604,-0.011140451300889254,602323.3333333334,-35.363278666666666,149.16510198333336,18327.666666666668,0.6666666666666666,-22.5,-57.833333333333336,602.3233133951823,2.6666666666666665,-2.0,-1053.0,-11.166666666666666,1.8333333333333333,-9.833333333333334,0.0
15:20:27,1500.0,AUTO,0.002094235892097155,-0.0004678364881935219,8.245553908636793e-05,0.6744937101999918,0.00010826628810415666,-0.000967236856619517,614473.3333333334,-35.36327781666667,149.16509386666667,30476.666666666668,0.6666666666666666,-5.333333333333333,158.33333333333334,614.4733174641927,-2.0,66.0,-1019.5,681.0,1.1666666666666667,0.3333333333333333,0.0
15:20:33,1500.0,AUTO,-0.05741637417425712,0.00157414307371558,-0.08226130530238152,-0.10008477171262105,0.0036061014592026672,-0.0438982971633474,619145.0,-35.36327565,149.16510424999998,35150.0,7.0,27.333333333333332,-147.0,619.1449890136719,2.3333333333333335,-8.166666666666666,-1001.5,-98.66666666666667,5.0,-42.0,0.0
15:20:45,1500.0,AUTO,0.03579902462661266,-0.024550418539244372,-0.0953865721821785,-0.0806577615827943,0.07340332182745139,-0.0040202452801167965,633985.0,-35.363273166666666,149.16509228333334,49988.333333333336,45.333333333333336,90.5,10.0,633.9849955240885,3.6666666666666665,-32.666666666666664,-1029.3333333333333,-80.16666666666667,74.5,-2.3333333333333335,0.0
15:22:33,1500.0,ALT_HOLD,0.0024358128596629414,-0.00023071525616355108,0.17945976555347443,-0.03133513459137508,0.0013904958364686795,0.0031444246747664045,618341.4285714285,-35.3624024,149.16692348571428,34346.28571428572,21.857142857142858,12.285714285714286,166.0,618.3414132254464,-5.285714285714286,7.571428571428571,-1011.2857142857143,-25.0,3.857142857142857,5.714285714285714,0.0
15:23:04,1500.0,ALT_HOLD,-0.1837524026632309,0.059826361015439034,0.1776115819811821,-0.17901669349521399,0.04844944359501824,0.22342688776552677,635552.5,-35.362388275,149.16690442499998,51556.5,-32.75,-123.75,-85.25,635.552490234375,-2.25,24.5,-894.25,-175.5,52.0,226.25,0.0
