time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
01:51:31,RTL,0.5,3.0,-1048.5,88.0,-0.5,-4.0,113557.5,-35.3623796,149.16523305,50247.5,0.0,8.0,-108.0,5.228433292359114e-05,0.0017513130442239344,0.10685978084802628,0.08701224997639656,-0.002189858816564083,-0.0057655025739222765
01:51:33,RTL,1.5,-7.0,-996.5,-42.0,51.0,-56.5,6450.0,-35.3623796,149.16523615,53052.0,4.0,36.0,-147.5,0.03522140718996525,0.0034851969685405493,0.08450505509972572,-0.043122002854943275,0.05045493692159653,-0.05736749118659645
01:51:34,RTL,3.25,-9.0,-1006.0,-96.5,-19.25,-40.25,136770.0,-35.3623794,149.1652407,54563.75,-1.5,28.75,-147.0,-0.054813375463709235,0.015385348466224968,0.03133425489068031,-0.09818798385094851,-0.020624787779524922,-0.04205590207129717
01:51:35,RTL,-2.5,4.5,-1002.0,52.0,1.0,-10.5,136770.0,-35.362379450000006,149.16524025,56098.0,-2.5,-36.5,-149.0,-0.05775785818696022,0.0017401144723407924,0.008891129633411765,0.051222315058112144,0.0002943298313766718,-0.012265130877494812
01:51:37,RTL,-0.5,5.5,-999.5,0.0,-20.0,32.0,182488.5,-35.3623804,149.16523095,59197.0,-12.0,-15.0,-151.5,0.04093207232654095,-0.010869471356272697,0.02716688858345151,-0.0012360624969005585,-0.021216541528701782,0.031430569593794644
01:51:39,RTL,-2.5,-1.5,-1001.0,10.5,14.5,-35.5,228207.0,-35.3623792,149.16523145000002,62293.5,8.5,1.0,-151.5,-0.008478990523144603,0.009436660446226597,-0.004764406010508537,0.00942008348647505,0.014000483322888613,-0.03709012363106012
01:51:40,RTL,-1.0,0.0,-1000.0,12.0,0.75,-11.75,93327.0,-35.36237835,149.16523115,63856.75,-1.5,-1.75,-152.0,0.004122064246985246,0.014880710281431675,-0.031282374169677496,0.01132562616840005,-0.0005466335132950917,-0.01371592259965837
01:51:41,RTL,0.5,0.0,-999.5,-1.0,-2.5,-7.0,93327.0,-35.3623784,149.16523105,65420.0,-8.5,3.5,-151.5,0.00649031181819737,0.010045072063803673,-0.0419081375002861,-0.002199841313995421,-0.0044866090174764395,-0.00881418795324862
01:51:43,RTL,0.5,0.0,-1001.0,1.5,1.0,-21.0,158074.5,-35.3623792,149.16523195,68533.5,-7.0,6.0,-152.0,-0.0014183333260007203,0.002062401734292507,-0.07502933591604233,0.0007467958494089544,-0.00028642796678468585,-0.02236178983002901
01:51:45,RTL,0.0,0.0,-1000.0,3.0,2.5,-20.5,222822.0,-35.3623794,149.16523235,71652.0,-3.0,3.0,-152.0,0.0007464835816790583,0.004000187385827303,-0.12284285575151443,0.002476475667208433,0.0015185462543740869,-0.022321379743516445
01:51:46,RTL,0.0,0.0,-1000.0,1.75,2.75,-19.5,156353.0,-35.3623794,149.16523245000002,73211.25,-3.25,3.25,-152.0,0.001793546456610784,0.005134700215421617,-0.14543036371469498,0.00048234310816042125,0.0016406253271270543,-0.021196199115365744
01:51:47,RTL,0.0,0.0,-1000.0,0.0,1.5,-18.5,156353.0,-35.362379450000006,149.1652327,74768.5,-4.0,4.0,-152.0,0.0005041075928602368,0.004933192860335112,-0.16663482785224915,-0.0006985722575336695,0.0007348882500082254,-0.020291567780077457
01:51:49,RTL,0.0,0.0,-1000.0,2.5,2.5,-16.5,139268.0,-35.3623796,149.16523315,77885.0,-3.5,3.0,-152.0,-0.00035133984056301415,0.0036986274644732475,-0.20821818709373474,0.0008840456139296293,0.0013529022689908743,-0.018421479500830173
01:51:51,RTL,0.5,0.0,-999.0,-2.0,0.0,23.0,122183.0,-35.3623799,149.16523354999998,80990.5,-4.5,5.5,-152.0,0.0013410470110102324,0.004350873758085072,-0.1986246332526207,-0.003943205578252673,-0.0014160297578200698,0.021934461779892445
01:51:52,RTL,0.25,0.0,-1000.25,0.25,0.0,19.5,203192.0,-35.36238005,149.16523395,82541.25,-3.5,4.75,-152.0,-0.0014388912677532062,0.0022840042074676603,-0.1790705807507038,-0.0015380940458271652,-0.0010844192147487774,0.018607494421303272
01:51:53,RTL,0.0,0.0,-1000.0,3.5,4.0,16.0,203192.0,-35.3623801,149.16523415,84093.5,-1.5,2.0,-152.0,-0.0016786637715995312,0.0018916348926723003,-0.1628129929304123,0.0025226703146472573,0.002885532332584262,0.015022267121821642
01:51:55,RTL,0.0,0.0,-999.5,2.0,1.5,13.5,167332.5,-35.3623801,149.16523404999998,87202.5,-1.0,0.0,-152.0,3.0191120458766818e-05,0.0022584806429222226,-0.13684357702732086,0.00040902948239818215,0.0004547745920717716,0.012513858266174793
01:51:57,RTL,0.0,0.0,-1000.0,2.0,3.5,9.5,131473.0,-35.362379950000005,149.16523375,90308.5,-1.0,1.0,-152.0,0.0007648953178431839,0.0032000973587855697,-0.11714059114456177,0.00037561554927378893,0.002225944888778031,0.008339151740074158
01:51:58,RTL,0.0,0.0,-1000.0,0.5,1.75,8.5,170207.0,-35.3623799,149.1652337,91868.5,-1.0,1.0,-152.0,0.0003752020202227868,0.003326238424051553,-0.10918381065130234,-0.0012831313360948116,0.00023966300068423152,0.007478946587070823
01:51:59,RTL,0.0,0.0,-999.5,1.0,2.0,8.5,170207.0,-35.362379849999996,149.16523365,93417.0,-2.0,1.0,-152.0,0.0003043063697987236,0.003096526488661766,-0.1023898646235466,-0.0003855995601043105,0.0003557777963578701,0.0073539926670491695
01:52:01,RTL,0.0,0.0,-1000.0,2.0,2.0,6.0,217129.5,-35.3623798,149.1652336,96526.0,-2.0,1.0,-152.0,0.00030076147959334776,0.0028673106571659446,-0.08976505696773529,0.0007299211574718356,0.0008797332411631942,0.005061001051217318
01:52:03,RTL,0.0,0.0,-999.5,3.0,3.5,7.0,264052.0,-35.3623798,149.16523354999998,99631.5,-2.0,1.5,-152.0,0.0008959394181147218,0.0026721216272562742,-0.07911187782883644,0.0018132654950022697,0.0024185122456401587,0.005940929055213928
01:52:04,RTL,0.0,0.0,-1000.25,1.75,2.25,7.5,100116.0,-35.3623798,149.1652335,101184.5,-2.0,2.0,-152.0,0.0005391315062297508,0.002877515333238989,-0.0734352171421051,0.0004362615291029215,0.0004170102474745363,0.006351886899210513
01:52:05,RTL,0.0,0.0,-1000.0,2.0,2.5,7.0,100116.0,-35.3623798,149.1652335,102736.5,-1.5,2.0,-152.0,0.00010885823576245457,0.002561848144978285,-0.06868480145931244,0.0008456368814222515,0.001193288597278297,0.005920019233599305
01:52:07,RTL,0.0,0.0,-1000.0,4.0,1.0,5.0,181703.5,-35.3623798,149.1652335,105844.0,-2.0,1.0,-152.0,-0.0001519779907539487,0.0024341732496395707,-0.06077687628567219,0.0023619390558451414,-0.000878813792951405,0.0039331684820353985
01:52:09,RTL,0.0,0.0,-1000.0,2.5,2.0,5.0,263291.0,-35.3623798,149.1652335,108949.5,-1.0,1.0,-152.0,0.00038293546822387725,0.002243989729322493,-0.05350140109658241,0.0008916310034692287,0.0002493028878234327,0.00399178359657526
01:52:10,RTL,0.0,0.0,-999.5,1.25,2.25,5.25,255339.0,-35.3623798,149.1652335,110500.75,-1.0,1.0,-152.0,0.0005996887848596089,0.0023129942128434777,-0.05040397308766842,-0.0001295052352361381,0.0008225826895795763,0.003981822403147817
01:52:11,RTL,0.0,0.0,-1000.0,0.5,1.5,5.5,255339.0,-35.3623798,149.1652335,112054.5,-1.0,1.0,-152.0,0.0002909481409005821,0.0022138614440336823,-0.04736069217324257,-0.000924551161006093,-0.00015584839275106788,0.004147310042753816
01:52:13,RTL,0.0,0.0,-1000.0,1.5,2.0,4.0,168926.5,-35.3623798,149.1652335,115160.0,-1.0,1.5,-152.0,0.0008221803582273424,0.0025610056472942233,-0.04207237996160984,-7.336947601288557e-05,0.0007088169222697616,0.002674416289664805
01:52:15,RTL,0.0,0.0,-1000.5,4.0,2.5,4.0,82514.0,-35.3623798,149.1652335,118269.0,-1.5,1.5,-152.0,-0.000488551304442808,0.002483952441252768,-0.037061676383018494,0.0028179067885503173,0.0007398166926577687,0.002977752825245261
01:52:16,RTL,0.0,0.0,-999.75,2.75,2.0,4.25,236277.0,-35.3623798,149.1652335,119822.5,-2.0,1.0,-152.0,-0.00035101871253573336,0.00243035500170663,-0.035156967118382454,0.0009019021817948669,0.0002506009768694639,0.003130953758955002
01:52:17,RTL,0.0,0.0,-1000.0,3.5,3.0,4.0,236277.0,-35.3623798,149.1652335,121375.5,-1.5,1.0,-152.0,5.095034430269152e-05,0.0022453160490840673,-0.033068520948290825,0.0024514764081686735,0.0011327255051583052,0.0027335293125361204
01:52:19,RTL,0.0,0.0,-999.5,2.5,1.5,3.5,260533.5,-35.3623798,149.1652335,124484.0,-1.0,1.0,-152.0,5.502077738128719e-05,0.001950964331626892,-0.029534906148910522,0.0006090945098549128,0.00014108570758253336,0.0021997104049660265
01:52:21,RTL,0.0,0.0,-1000.0,0.5,2.0,4.0,284790.0,-35.3623798,149.1652335,127589.5,-1.0,1.0,-152.0,0.00030781571695115417,0.0020669758087024093,-0.025735553354024887,-0.000847760122269392,0.0002456766087561846,0.002398223557975143
01:52:22,RTL,0.0,0.0,-999.75,2.75,2.5,3.75,197511.0,-35.3623798,149.1652335,129148.5,-1.0,1.0,-152.0,0.00020857520939898677,0.0020773684373125434,-0.024367403704673052,0.0010037215834017843,0.0004241265414748341,0.002532417856855318
01:52:23,RTL,0.0,0.0,-1000.5,3.0,2.0,3.5,197511.0,-35.3623798,149.1652335,130702.5,-1.0,1.0,-152.0,0.00025511679268674925,0.0023141553392633796,-0.022936534136533737,0.001527913729660213,0.0007340461015701294,0.002340620616450906
01:52:25,RTL,0.0,0.0,-999.5,3.5,3.5,4.0,236764.5,-35.3623798,149.1652335,133805.0,-1.0,1.0,-152.0,0.00017075342475436628,0.002132539637386799,-0.02067847177386284,0.0016823229379951954,0.0017212001839652658,0.0025404018815606833
01:52:27,RTL,0.0,0.0,-999.5,1.5,2.0,3.0,276018.0,-35.3623798,149.1652335,136912.0,-1.0,1.0,-152.0,0.00012444509047782049,0.0022686151787638664,-0.018708347342908382,-0.00025661836843937635,0.0003874092362821102,0.001894568558782339
01:52:28,RTL,0.0,0.0,-1000.0,1.75,2.25,1.75,144595.0,-35.3623798,149.1652335,138472.5,-1.0,1.0,-152.0,4.399198678584071e-05,0.0022036752779968083,-0.017789421137422323,-0.0001623450662009418,0.00037792566581629217,0.00046393374213948846
01:52:29,RTL,0.0,0.0,-1000.0,1.5,2.0,1.5,144595.0,-35.3623798,149.1652335,140025.5,-1.0,1.0,-152.0,-0.000172700278199045,0.00216350588016212,-0.01686976570636034,0.00010417751036584377,0.0004524535033851862,-1.0032323189079762e-05
01:52:31,RTL,0.0,0.0,-999.5,2.0,2.5,2.5,82148.5,-35.3623798,149.1652335,143134.5,-1.0,1.0,-152.0,9.39053588808747e-05,0.002141023753210902,-0.015501449350267649,-0.00023231212981045246,0.0007253435906022787,0.0007569296867586672
01:52:33,RTL,0.0,0.0,-999.5,3.5,2.5,5.0,19702.0,-35.3623798,149.1652335,146238.5,-1.0,1.0,-152.0,0.00010622523586789612,0.0022407715441659093,-0.014007561840116978,0.0016057883622124791,0.000523499445989728,0.0030901075806468725
01:52:34,RTL,0.0,0.0,-1000.0,2.5,2.25,3.0,275705.0,-35.3623798,149.1652335,147792.0,-1.0,1.0,-152.0,0.00037359340785769746,0.0021011847420595586,-0.013660086318850517,0.0006680383230559528,0.00016818154836073518,0.0012062895111739635
01:52:35,RTL,0.0,0.0,-1000.0,1.0,0.5,4.0,275705.0,-35.3623798,149.1652335,149344.5,-1.0,1.0,-152.0,0.00028118531190557405,0.0021027070470154285,-0.012881855480372906,-0.0009275405900552869,-0.0015006583998911083,0.002924329019151628
01:52:37,RTL,0.0,0.0,-1000.0,3.5,2.0,1.5,193117.0,-35.3623798,149.1652335,152453.5,-1.0,1.0,-152.0,0.0001637412169657182,0.0021755382185801864,-0.011141413357108831,0.0013726303586736321,-0.00011996552348136902,-0.00015190790873020887
01:52:39,RTL,0.0,0.0,-999.5,1.5,1.5,3.5,110529.0,-35.3623798,149.1652335,155560.0,-1.0,1.0,-152.0,1.856624658103101e-05,0.002173146465793252,-0.010457772295922041,-0.0004709003842435777,-0.00025344686582684517,0.002138455747626722
01:52:40,RTL,0.0,0.0,-999.75,3.5,2.75,3.0,186781.0,-35.3623798,149.1652335,157111.25,-1.0,1.0,-152.0,0.0001271487135454663,0.0022587439161725342,-0.010041209636256099,0.0015235451282933354,0.0009089963277801871,0.0014406464761123061
01:52:41,RTL,0.0,0.0,-999.0,-1.0,2.5,2.5,186781.0,-35.3623798,149.1652335,158667.0,-1.0,1.0,-152.0,-0.00027219160801905673,0.0021149658132344484,-0.009648357052356005,-0.0033102118177339435,0.0006846372270956635,0.0007745266193524003
01:52:43,RTL,0.0,0.0,-1000.0,3.0,1.5,1.5,217885.0,-35.3623798,149.1652335,161780.0,-1.0,1.0,-152.0,-3.395775638637133e-05,0.0021601332118734717,-0.009274980518966913,0.0012141804909333587,-0.0007140124798752367,-0.00025680469116196036
01:52:45,RTL,0.0,0.0,-999.5,3.5,2.5,2.5,248989.0,-35.3623798,149.1652335,164882.0,-1.0,1.0,-152.0,3.088235916948179e-05,0.0021399317774921656,-0.008498959243297577,0.001049209968186915,0.0006644789827987552,0.0007942388765513897
01:52:46,RTL,0.0,0.0,-999.75,2.5,2.5,2.0,17666.0,-35.3623798,149.1652335,166435.75,-1.0,1.0,-152.0,3.9840325371187646e-05,0.0022042450145818293,-0.008309953147545457,-0.00011439260561019182,0.0005206266068853438,0.00036158261355012655
01:52:47,RTL,0.0,0.0,-999.5,3.5,1.5,3.0,17666.0,-35.3623798,149.1652335,167989.0,-1.0,1.0,-152.0,0.0002604997057460423,0.0020658260909840465,-0.008122598752379417,0.0010750649962574244,-0.000658253557048738,0.0016663374844938517
01:52:49,RTL,0.0,0.0,-1000.0,2.5,2.5,5.0,84824.5,-35.3623798,149.1652335,171102.5,-1.0,1.0,-152.0,0.00022298638941720128,0.0018930070800706744,-0.007692424580454826,0.00025607243878766894,-2.234848216176033e-05,0.0032619989942759275
01:52:51,RTL,0.0,0.0,-1000.0,3.0,2.0,1.5,151983.0,-35.3623798,149.1652335,174212.0,-1.0,1.0,-152.0,0.00018712416203925386,0.0023054437479004264,-0.007519161328673363,0.001179938786663115,-0.0004102421225979924,-0.0003592661232687533
01:52:52,RTL,0.0,0.0,-1000.0,1.0,1.5,3.5,83013.0,-35.3623798,149.1652335,175763.0,-1.0,1.0,-152.0,-6.722056696162326e-05,0.0024191942648030818,-0.0067827500170096755,-0.001396799780195579,-0.0006950844544917345,0.0017045139102265239
01:52:53,RTL,0.0,0.0,-1000.5,5.0,2.0,3.5,83013.0,-35.3623798,149.1652335,177315.5,-1.0,1.0,-152.0,-0.0003217787016183138,0.0022174883633852005,-0.006274522980675101,0.002407879917882383,-0.0004998267977498472,0.001343338517472148
01:52:55,RTL,0.0,0.0,-1000.0,2.0,2.5,1.0,127319.5,-35.3623798,149.1652335,180421.5,-1.0,1.0,-152.0,-3.1791038054507226e-05,0.002124132472090423,-0.006266911746934056,-0.0003215051838196814,0.0001284389290958643,-0.0010446790256537497
01:52:57,RTL,0.0,0.0,-1000.0,1.5,3.0,3.0,171626.0,-35.3623798,149.1652335,183531.0,-1.0,1.0,-152.0,-5.834596413478721e-05,0.0019325044704601169,-0.006002072710543871,-0.0005887753213755786,0.0006046433700248599,0.001337131718173623
01:52:58,RTL,0.0,0.0,-1000.0,3.5,3.5,2.75,101512.0,-35.3623798,149.1652335,185082.75,-1.0,1.0,-152.0,0.0002705456754483748,0.002191286825109273,-0.0058931352104991674,0.0011590946814976633,0.0007545347907580435,0.0009003735613077879
01:52:59,RTL,0.0,0.0,-1000.0,0.5,1.5,2.5,101512.0,-35.3623798,149.1652335,186636.5,-1.0,1.0,-152.0,0.00028845791530329734,0.0021088775247335434,-0.005710500059649348,-0.001548789325170219,-0.0007406207150779665,0.0005139284767210484
01:53:01,RTL,0.0,0.0,-999.5,2.0,3.0,2.0,78293.0,-35.3623798,149.1652335,189742.5,-1.0,1.0,-152.0,0.0001534046241431497,0.001847505453042686,-0.005897147813811898,-0.00010216818191111088,0.0007945618126541376,0.00019796157721430063
01:53:03,RTL,0.0,0.0,-999.5,1.0,3.0,3.0,55074.0,-35.3623798,149.1652335,192853.0,-1.0,1.0,-152.0,-0.00011677041038637981,0.002073885640129447,-0.00554436887614429,-0.001289152423851192,0.0009065080666914582,0.0011479896493256092
01:53:04,RTL,0.0,0.0,-1000.25,3.75,2.75,2.5,272897.0,-35.3623798,149.1652335,194406.75,-1.0,1.0,-152.0,-0.00022503276068164269,0.002487525809556246,-0.005505203967913985,0.0013271122006699443,0.0005374266183935106,0.0003155076992698014
01:53:05,RTL,0.0,0.0,-1000.5,4.0,2.0,3.0,272897.0,-35.3623798,149.1652335,195959.5,-1.0,1.0,-152.0,2.1679123165085912e-05,0.0023481035605072975,-0.005437240703031421,0.0013198561500757933,-0.00037823052844032645,0.001042378251440823
01:53:07,RTL,0.0,0.0,-1000.5,2.5,2.5,1.5,179974.0,-35.3623798,149.1652335,199070.0,-1.0,1.0,-152.0,-0.00016277979011647403,0.0021860519191250205,-0.0054051687475293875,0.0002414168557152152,-0.0001830726396292448,-0.00046593439765274525
01:53:09,RTL,0.0,0.0,-1000.5,4.0,1.5,3.0,87051.0,-35.3623798,149.1652335,202179.5,-1.0,1.0,-152.0,5.49473479622975e-05,0.0021426628809422255,-0.004542244598269463,0.0016246028244495392,-0.0008751741843298078,0.0005533783696591854
01:53:10,RTL,0.0,0.0,-999.5,2.5,3.75,2.75,171267.0,-35.3623798,149.1652335,203732.5,-1.0,1.0,-152.0,1.5589548638672568e-06,0.001974981714738533,-0.004887538496404886,-0.0001357541768811643,0.0013557629426941276,0.00040733537753112614
01:53:11,RTL,0.0,0.0,-1000.5,3.5,2.0,3.0,171267.0,-35.3623798,149.1652335,205286.5,-1.0,1.0,-152.0,0.00030918025731807575,0.001843079226091504,-0.004851662553846836,0.0009929320076480508,-0.000599374296143651,0.0010741088772192597
01:53:13,RTL,0.0,0.0,-1000.0,2.5,2.5,1.5,113294.5,-35.3623798,149.1652335,208393.5,-1.0,1.0,-152.0,0.0002400799494353123,0.002130974316969514,-0.004622646374627948,0.00013405934441834688,0.0002072544302791357,-0.0010306639596819878
01:53:15,RTL,0.0,0.0,-1000.0,2.5,3.0,3.5,55322.0,-35.3623798,149.1652335,211502.0,-1.0,1.0,-152.0,0.00023533943021902815,0.002212935476563871,-0.004639153368771076,6.487325299531221e-05,0.0007633117493242025,0.001735309953801334
01:53:16,RTL,0.0,0.0,-1000.0,1.75,3.75,1.25,26085.0,-35.3623798,149.1652335,213055.0,-1.0,1.0,-152.0,-0.00017183822001243243,0.002633768424857408,-0.004796438151970506,-0.0007641134434379637,0.0007804813794791698,-0.0010730104695539922
01:53:17,RTL,0.0,0.0,-1000.5,3.0,1.5,2.5,26085.0,-35.3623798,149.1652335,214609.5,-1.0,1.0,-152.0,-0.00023679766309214756,0.0023400912759825587,-0.004864630289375782,0.0004881631466560066,-0.0007190493633970618,0.0005178083665668964
01:53:19,RTL,0.0,0.0,-999.5,2.5,3.5,2.5,55660.0,-35.3623798,149.1652335,217715.5,-1.0,1.0,-152.0,-0.00011896076375705888,0.002179019385948777,-0.004710518987849355,7.177016232162714e-05,0.0008661362808197737,0.00039273675065487623
01:53:21,RTL,0.0,0.0,-999.5,3.5,2.0,5.0,85235.0,-35.3623798,149.1652335,220821.5,-1.0,1.0,-152.0,-5.617905935650924e-05,0.002120307879522443,-0.004809285048395395,0.0009812454227358103,-0.0004944326356053352,0.002638567239046097
01:53:22,RTL,0.0,0.0,-1000.0,3.25,2.75,4.0,157626.0,-35.3623798,149.1652335,222376.75,-1.0,1.0,-152.0,-0.00011090312364103738,0.0020713703997898847,-0.0047067091800272465,0.0004026671522296965,-7.015714072622359e-05,0.0013779476867057383
01:53:23,RTL,0.0,0.0,-1000.0,3.5,2.5,3.0,157626.0,-35.3623798,149.1652335,223930.5,-1.0,1.0,-152.0,-0.0001828090607887134,0.0018829329055733979,-0.004691517911851406,0.0010300554567947984,-6.290641613304615e-05,0.0005287963431328535
01:53:25,RTL,0.0,0.0,-1000.0,4.0,2.5,4.0,180963.5,-35.3623798,149.1652335,227036.0,-1.0,1.0,-152.0,0.0001358592307951767,0.0019639820675365627,-0.0041442555375397205,0.0016393734840676188,-2.9361573979258537e-05,0.001678041706327349
01:53:27,RTL,0.0,0.0,-1000.0,1.5,2.5,3.0,204301.0,-35.3623798,149.1652335,230147.5,-1.0,1.0,-152.0,0.00016712211800040677,0.0020791523857042193,-0.0042465366423130035,-0.0011179960565641522,-0.0005751545540988445,0.0007162863621488214
01:53:28,RTL,0.0,0.0,-999.5,3.25,3.75,3.25,57633.0,-35.3623798,149.1652335,231696.25,-1.0,1.0,-152.0,0.00016804651818347338,0.002191847946960479,-0.004261733265593648,0.0007636753143742681,0.000961506855674088,0.0010660471743904054
01:53:29,RTL,0.0,0.0,-1000.0,1.5,2.5,1.5,57633.0,-35.3623798,149.1652335,233333.0,-1.0,1.0,-152.0,-6.171894710860215e-07,0.0021882480941712856,-0.004407163709402084,-0.001029166392982006,-0.0002255322178825736,-0.001212320406921208
01:53:31,RTL,0.0,0.0,-1000.0,3.5,4.0,4.0,137714.5,-35.3623798,149.1652335,236444.0,-1.0,1.0,-152.0,-0.00034314527874812484,0.002209335914812982,-0.00439301785081625,0.0005635102279484272,0.001262606936506927,0.0014118473045527935
01:53:33,RTL,0.0,0.0,-1000.0,4.0,3.5,5.0,217796.0,-35.3623798,149.1652335,239470.5,-1.0,1.0,-152.0,1.9939256162615493e-05,0.002233783481642604,-0.004380352795124054,0.0011867505963891745,0.0004572364268824458,0.0024437265237793326
01:53:34,RTL,0.0,0.0,-999.5,3.25,4.25,3.0,127335.0,-35.3623798,149.1652335,241026.25,-1.0,1.0,-152.0,-4.5473880618374096e-05,0.0021515332045964897,-0.004510766942985356,0.0007535548065789044,0.001077029446605593,0.0005080364644527435
01:53:35,RTL,0.0,0.0,-1000.0,3.5,1.5,4.0,127335.0,-35.3623798,149.1652335,242658.5,-1.0,1.0,-152.0,-0.00010373900659033097,0.0021185423247516155,-0.004569728625938296,0.0004808714147657156,-0.0011183652095496655,0.0017309935064986348
01:53:37,RTL,0.0,0.0,-999.5,2.5,4.5,2.0,77349.5,-35.3623798,149.1652335,245843.0,-1.0,1.0,-152.0,0.00021252566602925071,0.0017816307372413576,-0.004632180090993643,-0.00014160072896629572,0.0013372708344832063,-0.0005384912365116179
01:53:39,RTL,0.0,0.0,-1000.0,5.5,3.5,4.0,27364.0,-35.3623798,149.1652335,248951.0,-1.0,1.0,-152.0,0.00010750906585599296,0.002116768970154226,-0.004799076588824391,0.0029686541529372334,0.00044621864799410105,0.0014987410977482796
01:53:40,RTL,0.0,0.0,-999.75,3.25,3.5,3.25,296629.0,-35.3623798,149.1652335,250502.0,-1.0,1.0,-152.0,0.0002042557498498354,0.002031496784184128,-0.0046369158662855625,0.000541803048690781,0.0002973467926494777,0.0005177031853236258
01:53:41,RTL,0.0,0.0,-1000.0,2.0,2.0,5.0,296629.0,-35.3623798,149.1652335,252055.5,-1.0,1.0,-152.0,1.794957688616705e-05,0.0023053670302033424,-0.004036445985548198,-0.0010805060155689716,-0.0006490659434348345,0.002769463462755084
01:53:43,RTL,0.0,0.0,-999.5,2.0,4.5,2.5,191016.5,-35.3623798,149.1652335,255161.5,-1.0,1.0,-152.0,-9.151889389613643e-05,0.00251215067692101,-0.003971930593252182,-0.0008875152561813593,0.0017736334120854735,-6.26265536993742e-05
01:53:45,RTL,0.0,0.0,-1000.0,3.0,3.5,2.0,85404.0,-35.3623798,149.1652335,258272.0,-1.0,1.0,-152.0,-9.524244342173915e-05,0.0020587261533364654,-0.0041612975765019655,6.446568295359612e-05,0.00012770213652402163,-0.00041740649612620473
01:53:46,RTL,0.0,0.0,-999.75,2.5,3.25,3.25,11613.0,-35.3623798,149.1652335,259826.0,-1.0,1.0,-152.0,-1.9050153241551016e-05,0.002160068543162197,-0.004183200770057738,-0.0004155266797170043,0.0003186643007211387,0.0005492924246937037
01:53:47,RTL,0.0,0.0,-1000.0,5.5,3.5,4.0,11613.0,-35.3623798,149.1652335,261380.0,-1.0,1.0,-152.0,-0.00015854297816986218,0.0022206702269613743,-0.004371561808511615,0.0024977984139695764,0.0005189166404306889,0.0008838187204673886
01:53:49,RTL,0.0,0.0,-1000.5,4.5,2.5,4.5,124065.0,-35.3623798,149.1652335,264489.0,-1.0,1.0,-152.0,6.372421921696514e-06,0.0016529302229173481,-0.00443093036301434,0.0017856028862297535,-0.0004596810322254896,0.001479778322391212
01:53:51,RTL,0.0,0.0,-1000.0,3.0,2.5,3.5,236517.0,-35.3623798,149.1652335,267596.5,-1.0,1.0,-152.0,0.00023598491873144667,0.0020092682680115104,-0.004399171331897378,0.0004240312846377492,-0.0005189015064388514,0.00040554406587034464
01:53:52,RTL,0.0,0.0,-1000.0,2.25,4.25,4.5,64993.0,-35.3623798,149.1652335,269150.25,-1.0,1.0,-152.0,0.0003238312710891478,0.0020936826476827264,-0.004289726493880153,-0.0005064968718215823,0.001194106531329453,0.0016762480954639614
01:53:53,RTL,0.0,0.0,-1000.0,3.5,3.5,1.5,64993.0,-35.3623798,149.1652335,270703.5,-1.0,1.0,-152.0,0.00020461331587284803,0.0022098071640357375,-0.004284846130758524,0.00025781465228646994,0.0002445300342515111,-0.0014034659834578633
01:53:55,RTL,0.0,0.0,-999.5,2.0,3.5,2.5,84515.5,-35.3623798,149.1652335,273811.5,-1.0,1.0,-152.0,0.00010466058529345901,0.002408314496278763,-0.0046855611726641655,-0.0009159721666947007,0.00017926900181919336,-0.0002277257153764367
01:53:57,RTL,0.0,0.0,-1000.0,3.0,4.0,4.5,104038.0,-35.3623798,149.1652335,276917.0,-1.0,1.0,-152.0,-0.0004004553775303066,0.002274780534207821,-0.00402090756688267,-0.0004192190244793892,0.000664791907183826,0.001376452506519854
01:53:58,RTL,0.0,0.0,-999.75,3.75,3.5,2.75,101223.0,-35.3623798,149.1652335,278468.5,-1.0,1.0,-152.0,-0.00010412650499347365,0.0019903354404959828,-0.00394307920942083,0.0004452294670045376,0.0003193081356585026,3.194401506334543e-05
01:53:59,RTL,0.0,0.0,-999.5,1.5,3.5,2.5,101223.0,-35.3623798,149.1652335,280020.5,-1.0,1.0,-152.0,-3.477519157968345e-05,0.0017018350190483034,-0.0041086976416409016,-0.0015592119889333844,0.00029757642187178135,-0.00037529226392507553
01:54:01,RTL,0.0,0.0,-1000.0,3.5,3.5,4.0,86865.0,-35.3623798,149.1652335,283128.0,-1.0,1.0,-152.0,-3.5842438592226245e-05,0.002004831680096686,-0.004121208097785711,6.949645467102528e-05,0.0002013880293816328,0.0010720257414504886
01:54:03,RTL,0.0,0.0,-999.5,2.0,3.5,3.5,72507.0,-35.3623798,149.1652335,286238.0,-1.0,1.0,-152.0,0.00047328970686066896,0.0020291918190196157,-0.004201526287943125,-0.0015940123703330755,8.807727135717869e-05,0.0006811833009123802
01:54:04,RTL,0.0,0.0,-999.75,3.75,4.0,2.5,40821.0,-35.3623798,149.1652335,287791.5,-1.0,1.0,-152.0,0.00020255176605132874,0.0020900642848573625,-0.004071670933626592,0.0008062401902861893,0.0008021208923310041,-0.00020347972167655826
01:54:05,RTL,0.0,0.0,-999.5,4.0,32.5,3.0,40821.0,-35.362379849999996,149.1652335,289344.5,-3.0,1.0,-151.5,0.00010862386261578649,0.012009727535769343,-0.004353346768766642,0.0006512106629088521,0.029057354549877346,0.0003053848631680012
