,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
17:10:50.357,0.0,0.0,1.0,-99.0,-0.5,250.0,-1.0,-0.5,77.0,100.0,39.0,1800.0,246.0,0.0,53.0,6.0,10.0,0.365,3.0,4.0,0.06,0.02,1.0,-138.0,-103.0
17:10:56.285,0.0,0.0,1.0,48.0,-0.5,150.0,-1.0,-0.5,5.0,80.0,21.0,1100.0,147.0,0.0,6.0,63.0,3.0,0.405,3.0,6.0,0.04,0.0,1.0,-141.0,-159.0
17:11:02.069,0.0,0.0,1.0,-33.0,-0.5,550.0,-1.0,-0.5,-31.0,34.0,8.0,700.0,31.0,0.0,37.0,12.0,9.0,0.51,3.0,4.0,0.04,0.0,1.0,-129.0,72.0
17:11:19.198,0.0,0.0,1.0,-149.0,-0.5,130.0,-1.0,-0.5,-133.0,26.0,65.0,800.0,46.0,0.0,1.0,11.0,4.0,0.305,3.0,9.0,0.07,0.01,1.0,-37.0,-76.0
17:11:23.747,0.0,0.0,1.0,-83.0,-0.5,210.0,-1.0,-0.5,-139.0,6.0,22.0,1400.0,142.0,0.0,71.0,35.0,7.0,0.425,3.0,6.0,0.13,0.0,1.0,-66.0,-113.0
17:11:28.575,0.0,0.0,1.0,-113.0,-0.5,60.0,-1.0,-0.5,48.0,41.0,96.0,900.0,199.0,0.0,4.0,99.0,10.0,0.275,3.0,3.0,0.04,0.01,1.0,-83.0,-97.0
17:11:33.271,0.0,0.0,1.0,-152.0,-0.5,30.0,-1.0,-0.5,104.0,62.0,21.0,1100.0,32.0,0.0,38.0,64.0,10.0,0.45,3.0,9.0,0.08,0.0,1.0,-59.0,66.0
17:11:37.942,0.0,0.0,1.0,17.0,-0.5,1000.0,-1.0,-0.5,-138.0,75.0,24.0,600.0,137.0,0.0,28.0,16.0,3.0,0.505,3.0,7.0,0.15,0.01,1.0,-169.0,-103.0
17:11:42.681,0.0,0.0,1.0,-101.0,-0.5,880.0,-1.0,-0.5,22.0,47.0,75.0,700.0,124.0,0.0,13.0,94.0,5.0,0.375,3.0,7.0,0.08,0.0,1.0,50.0,-38.0
17:11:47.325,0.0,0.0,1.0,8.0,-0.5,410.0,-1.0,-0.5,-109.0,38.0,52.0,500.0,169.0,0.0,6.0,6.0,9.0,0.445,3.0,9.0,0.08,0.0,1.0,-17.0,-48.0
17:11:51.793,0.0,0.0,1.0,159.0,-0.5,570.0,-1.0,-0.5,-146.0,34.0,21.0,600.0,56.0,0.0,19.0,6.0,8.0,0.375,3.0,9.0,0.18,0.0,1.0,96.0,-125.0
17:11:56.511,0.0,0.0,1.0,-162.0,-0.5,120.0,-1.0,-0.5,88.0,24.0,15.0,2400.0,144.0,0.0,41.0,2.0,5.0,0.525,3.0,9.0,0.07,0.01,1.0,-2.0,-18.0
