,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
00:14:59.725,36525.0,0.5,0.3,-3.7,0.25
00:15:04.299,66155.0,0.5,0.7,-9.4,0.25
00:15:08.901,4663.0,0.2,0.5,-5.8,0.25
00:15:13.531,77478.0,0.2,1.3,-2.0,0.25
00:15:18.605,6326.0,0.4,0.7,-8.9,0.25
00:15:23.107,93364.0,0.2,0.9,-8.1,0.25
00:15:28.726,8332.0,0.5,0.2,-5.0,0.25
00:15:33.384,29593.0,0.2,0.4,-1.4,0.25
00:15:38.995,46000.0,0.3,0.2,-5.9,0.25
00:15:43.665,23666.0,0.3,0.3,-6.8,0.25
00:15:48.879,36454.0,0.4,0.5,-7.4,0.25
00:15:53.507,1105.0,0.2,0.2,-4.2,0.25
00:15:58.492,726.0,0.4,0.2,-9.4,0.25
00:16:03.083,84550.0,0.2,0.2,-8.2,0.25
00:16:08.654,50263.0,0.3,0.5,-1.0,0.25
00:16:13.288,19900.0,0.4,0.4,1.7,0.25
00:16:18.888,192030.0,0.2,0.2,-4.3,0.25
00:16:23.619,89244.0,0.7,0.9,-9.2,0.25
00:16:28.604,95922.0,0.2,0.2,-9.8,0.25
00:16:33.255,4961.0,0.2,0.5,-3.3,0.25
00:16:38.898,84950.0,0.5,0.2,-7.9,0.25
00:16:43.592,165882.0,0.2,0.5,-7.9,0.25
00:16:48.616,119789.0,0.4,0.4,-7.6,0.25
00:16:53.192,88297.0,0.2,0.5,1.2,0.25
00:16:58.844,26672.0,0.2,0.5,-8.9,0.25
00:17:03.425,32361.0,0.3,0.3,5.2,0.25
00:17:09.032,44822.0,0.5,0.4,-8.8,0.25
00:17:14.602,7278.0,0.5,0.5,-4.3,0.25
00:17:19.134,10500.0,0.4,0.2,-6.2,0.25
00:17:24.653,54076.0,0.5,0.4,-7.1,0.25
00:17:29.297,110504.0,0.2,0.7,-1.1,0.25
00:17:34.687,12475.0,0.5,0.5,-8.8,0.25
00:17:39.364,70314.0,0.3,0.4,-8.5,0.25
00:17:45.042,93841.0,0.3,0.3,-6.2,0.25
00:17:50.705,69110.0,0.3,0.5,-6.1,0.25
00:17:55.322,54316.0,0.3,0.7,-9.9,0.25
00:18:00.922,17732.0,0.7,0.3,-3.5,0.25
00:18:05.566,83469.0,0.5,0.7,-9.8,0.25
00:18:10.689,44031.0,0.2,0.5,-3.2,0.25
00:18:15.333,39283.0,0.2,0.5,-3.8,0.25
00:18:21.062,33827.0,0.2,0.2,-0.4,0.25
00:18:26.541,77653.0,0.7,0.2,-8.4,0.25
00:18:31.262,105610.0,0.2,0.4,-1.8,0.25
00:18:36.748,37460.0,0.2,0.7,-8.9,0.25
00:18:41.298,19128.0,0.2,0.7,-9.6,0.25
00:18:46.826,18140.0,0.7,0.3,-6.5,0.25
00:18:51.362,102121.0,0.4,0.2,-7.8,0.25
00:18:56.814,151846.0,0.3,0.2,-8.9,0.25
00:19:01.472,6074.0,0.7,0.2,-6.2,0.25
00:19:07.069,90608.0,0.2,0.2,-2.4,0.25
00:19:12.552,1422.0,0.3,0.5,-5.3,0.25
00:19:17.074,120653.0,0.3,0.5,-5.2,0.25
00:19:22.611,38021.0,0.3,0.9,-9.4,0.25
00:19:27.181,114646.0,0.2,0.3,-6.1,0.25
00:19:32.645,63189.0,0.3,0.3,-0.0,0.25
00:19:37.188,36395.0,0.4,0.5,-8.8,0.25
00:19:42.683,81706.0,0.3,0.7,-8.1,0.25
00:19:47.304,46155.0,0.4,0.7,-9.4,0.25
00:19:52.772,41455.0,0.7,0.4,-3.8,0.25
00:19:57.375,41211.0,0.3,0.5,-5.5,0.25
00:20:02.878,38266.0,0.2,0.9,-5.3,0.25
00:20:07.455,86678.0,0.5,0.3,-6.5,0.25
00:20:12.904,15401.0,0.2,0.2,-2.3,0.25
00:20:17.492,17713.0,0.5,0.7,-6.6,0.25
00:20:22.985,707.0,0.3,0.7,-3.9,0.25
00:20:27.542,13672.0,0.3,0.2,-4.5,0.25
00:20:32.540,6706.0,0.3,0.5,-2.4,0.25
