time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
06:07:41,STABILIZE,0.0,1.0,-1000.0,0.3333333333333333,0.0,0.0,0.00013971488806419075,0.001433404628187418,0.02679445408284664,0.0002681165933609009,0.0002595361147541553,0.0021164678037166595,-35.3632622,149.1652375,31.0,-2.0,1.0,0.0,1500.0
06:07:55,AUTO,0.0,1.0,-1000.0,1.0,0.3333333333333333,0.3333333333333333,-0.0007942198038411638,0.0010048705541218321,0.02198955789208412,0.000245232794744273,0.0001907319917033116,0.0015119666544099648,-35.3632622,149.1652375,7.333333333333333,-1.0,2.0,1.0,1500.0
06:07:56,AUTO,0.0,1.3333333333333333,-1000.0,0.6666666666666666,1.0,0.0,-0.0009297981159761548,0.0010274078231304884,0.021716856087247532,0.0003064606571570039,0.0002769510999011497,0.0014687561585257451,-35.363262166666665,149.1652375,6.0,-0.6666666666666666,0.6666666666666666,0.0,300000.0
06:07:57,AUTO,0.0,1.6666666666666667,-1000.0,1.0,0.6666666666666666,0.6666666666666666,-0.0008963466583130261,0.0011210367471600573,0.021564106767376263,0.0002689655326927702,0.00029933526335905,0.0014885547570884228,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,300000.0
06:07:59,AUTO,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.3333333333333333,-0.0003056252656582122,0.001682433532550931,0.021064385150869686,0.00036499096313491464,0.00030147356058781344,0.0014364918073018391,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,300000.0
06:08:00,AUTO,0.0,0.0,-1109.3333333333333,-0.3333333333333333,4.0,0.0,0.002778757596388459,0.000997955564040846,0.020825487251083057,-0.0013297968544065952,0.00377929435732464,0.0008661679263847569,-35.3632621,149.1652375,418.3333333333333,0.0,1.0,-95.33333333333333,130383.0
06:08:01,AUTO,0.0,-0.3333333333333333,-1024.3333333333333,46.0,-6.0,1.3333333333333333,0.02050782274454832,-0.0005981972014221052,0.020635465780893963,0.04608029748002688,-0.007004912011325359,0.0022686481242999434,-35.363262033333335,149.16523756666666,1373.0,0.3333333333333333,5.0,-142.66666666666666,130383.0
06:08:03,AUTO,3.6666666666666665,-9.0,-1005.6666666666666,-38.666666666666664,-24.666666666666668,-32.0,-0.03187261832257112,0.010165571545561155,-0.06658922508358955,-0.03980528252820174,-0.025954388392468292,-0.03199355614682039,-35.3632609,149.16524483333333,4415.333333333333,1.6666666666666667,36.666666666666664,-148.33333333333334,130383.0
06:08:04,AUTO,-3.0,6.0,-1002.0,53.333333333333336,1.6666666666666667,-15.666666666666666,-0.06040596216917038,0.0011413049263258774,-0.10103621830542882,0.05272626131772995,0.0009998210977452497,-0.015861304476857185,-35.3632608,149.1652452666667,6339.666666666667,-3.0,-36.333333333333336,-149.0,232423.0
06:08:05,AUTO,-6.0,12.333333333333334,-1002.6666666666666,66.33333333333333,10.0,-2.6666666666666665,-0.014323691371828318,0.005735314994429548,-0.10690526415904363,0.06601091474294662,0.010164164317150911,-0.002576466902003934,-35.363261200000004,149.16524106666668,7494.333333333333,-10.333333333333334,-58.333333333333336,-150.0,232423.0
