,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
05:00:15.115,242458.0,0.2,1.6,-4.5,0.25,0.0,0.0,11145.0,1000.0,1.0
05:00:19.162,200910.0,0.7,0.6,-10.0,0.25,4.6,0.0,8817.0,1000.0,1.0
05:00:23.184,171167.0,0.5,2.0,-6.8,0.25,4.7,0.0,12915.0,400.0,1.0
05:00:27.205,185476.0,0.4,0.9,0.3,0.25,2.5,0.0,15292.0,30.0,1.0
05:00:31.270,300000.0,0.9,1.1,-0.0,0.25,1.0,0.0,0.0,1000.0,1.0
05:00:35.284,4477.0,0.0,0.0,-6.3,0.25,5.1,0.0,26507.0,1000.0,1.0
05:00:39.299,8425.0,0.4,0.1,-8.6,0.25,0.0,0.0,0.0,220.0,1.0
05:00:43.312,26410.0,0.6,1.2,10.1,0.25,1.0,0.0,0.0,510.0,1.0
05:00:47.341,200.0,0.0,1.3,10.1,0.25,0.0,0.0,17635.0,670.0,1.0
05:00:51.375,300000.0,0.0,2.0,10.1,0.25,2.8,0.0,20632.0,700.0,1.0
05:00:55.395,200.0,0.7,1.4,-0.8,0.25,1.0,0.0,32000.0,370.0,1.0
05:00:59.422,240563.0,0.0,2.0,5.1,0.25,4.2,0.0,10369.0,820.0,1.0
05:01:03.473,299998.0,0.5,0.0,4.9,0.25,0.0,0.0,4225.0,500.0,1.0
05:01:07.489,200.0,1.0,0.6,10.1,0.25,3.5,0.0,0.0,1000.0,1.0
05:01:11.501,200.0,1.1,1.6,10.1,0.25,3.5,0.0,0.0,1000.0,1.0
05:01:15.024,124027.0,1.1,1.7,-5.9,0.25,4.1,0.0,7775.0,770.0,1.0
05:01:19.050,114051.0,0.4,0.0,-10.0,0.25,5.1,0.0,992.0,220.0,1.0
05:01:23.082,300000.0,0.0,1.5,0.8,0.25,2.5,0.0,0.0,500.0,1.0
05:01:27.098,200.0,1.1,1.7,4.5,0.25,0.7,0.0,8839.0,1000.0,1.0
05:01:31.123,170198.0,0.9,0.0,10.1,0.25,4.1,0.0,17699.0,1000.0,1.0
05:01:35.160,300000.0,0.5,1.1,1.3,0.25,3.5,0.0,0.0,1000.0,1.0
05:01:39.181,57020.0,0.0,0.0,10.1,0.25,3.9,0.0,9760.0,760.0,1.0
05:01:43.213,276069.0,0.0,2.0,-9.7,0.25,1.8,0.0,0.0,1000.0,1.0
05:01:47.244,296833.0,1.0,1.4,-7.6,0.25,1.7,0.0,10986.0,1000.0,1.0
05:01:51.286,200.0,0.2,2.0,-1.5,0.25,3.8,0.0,32000.0,500.0,1.0
05:01:55.315,300000.0,0.8,0.0,9.2,0.25,4.2,0.0,14141.0,780.0,1.0
05:01:59.350,294981.0,1.1,2.0,6.2,0.25,2.9,0.0,0.0,1000.0,1.0
05:02:03.378,36003.0,1.1,0.4,4.9,0.25,0.0,0.0,1717.0,530.0,1.0
05:02:07.398,153873.0,0.4,1.0,-4.4,0.25,2.8,0.0,801.0,280.0,1.0
05:02:11.412,200.0,0.6,0.3,-2.7,0.25,2.5,0.0,18693.0,520.0,1.0
05:02:15.426,200.0,1.1,1.4,2.6,0.25,1.5,0.0,12537.0,460.0,1.0
05:02:19.454,79652.0,0.8,2.0,10.1,0.25,2.0,0.0,21727.0,1000.0,1.0
05:02:23.499,300000.0,0.6,0.0,-10.0,0.25,3.8,0.0,14829.0,0.0,1.0
05:02:27.014,200.0,0.7,0.8,-7.2,0.25,0.0,0.0,10637.0,0.0,1.0
05:02:31.045,219282.0,1.0,1.9,3.1,0.25,5.1,0.0,32000.0,420.0,1.0
05:02:35.074,243475.0,0.4,1.2,-8.5,0.25,2.0,0.0,14312.0,1000.0,1.0
05:02:39.088,2910.0,1.0,2.0,10.1,0.25,0.5,0.0,19855.0,750.0,1.0
05:02:43.115,134839.0,0.7,1.8,-2.3,0.25,5.1,0.0,32000.0,600.0,1.0
05:02:47.145,197251.0,0.5,1.5,10.1,0.25,5.1,0.0,32000.0,580.0,1.0
05:02:51.182,300000.0,0.0,2.0,9.9,0.25,0.3,0.0,31776.0,340.0,1.0
