,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
12:36:40.242,5.0,5.0,0.0,-27.0,0.01,-51.0,1.0,100.0,5.9,13.0,-1.0,3.5,3.0,0.19,0.0,25682.0,0.6,0.6,620.0,1.0,0.1,0.0,896.0,185.0,0.5
12:36:52.300,5.0,5.0,0.0,100.0,0.01,85.0,1.0,-3.0,7.7,33.0,53.0,2.0,2.0,0.15,0.0,29071.0,0.0,1.8,640.0,1.0,0.1,0.0,1000.0,1000.0,0.5
12:36:58.326,5.0,5.0,0.0,-100.0,0.37,100.0,1.0,48.0,10.1,70.0,13.0,5.5,2.0,0.18,0.0,20020.0,0.5,2.0,1000.0,1.0,0.1,0.0,927.0,873.0,0.5
12:37:18.500,5.0,5.0,0.0,100.0,1.0,100.0,1.0,100.0,10.1,15.0,64.0,4.0,4.5,0.3,0.0,25703.0,1.1,0.2,500.0,1.0,0.1,0.0,0.0,482.0,0.5
