,A.ALT_HOLD1
12:34:58.477,1
12:34:58.681,1
12:34:58.885,1
12:34:59.091,1
12:34:59.297,1
12:34:59.499,1
12:34:59.704,1
12:34:59.911,1
12:35:00.115,1
12:35:00.321,1
12:35:00.532,1
12:35:00.735,1
12:35:00.939,1
12:35:01.145,1
12:35:01.346,1
12:35:01.549,1
12:35:01.755,1
12:35:01.959,1
12:35:02.162,-1
12:35:02.390,1
12:35:02.592,1
12:35:02.797,1
12:35:03.004,1
12:35:03.211,1
12:35:03.413,1
12:35:03.622,1
12:35:03.825,1
12:35:04.030,1
12:35:04.239,1
12:35:04.444,1
12:35:04.646,1
12:35:04.853,1
12:35:05.057,1
12:35:05.263,1
12:35:05.473,1
12:35:05.678,1
12:35:05.888,1
12:35:06.091,1
12:35:06.293,1
12:35:06.496,1
12:35:06.704,1
12:35:06.906,1
12:35:07.110,1
12:35:07.318,1
12:35:07.520,-1
12:35:07.722,1
12:35:07.927,1
12:35:08.131,1
12:35:08.344,1
12:35:08.548,1
12:35:08.762,1
12:35:08.971,1
12:35:09.175,1
12:35:09.378,1
12:35:09.581,1
12:35:09.784,1
12:35:09.993,1
12:35:10.195,1
12:35:10.397,1
12:35:10.602,1
12:35:10.807,1
12:35:11.010,1
12:35:11.213,1
12:35:11.416,1
12:35:11.618,1
12:35:11.823,1
12:35:12.026,1
12:35:12.232,1
12:35:12.434,1
12:35:12.636,1
12:35:12.837,1
12:35:13.042,1
12:35:13.244,1
12:35:13.446,1
12:35:13.647,1
12:35:13.850,1
12:35:14.055,1
12:35:14.261,1
12:35:14.464,1
12:35:14.668,1
12:35:14.873,1
12:35:15.079,1
12:35:15.285,1
12:35:15.488,1
12:35:15.689,1
12:35:15.892,1
12:35:16.097,1
12:35:19.880,1
12:35:20.083,1
12:35:20.292,1
12:35:20.500,1
12:35:20.709,1
12:35:20.923,1
12:35:21.128,1
12:35:21.343,1
12:35:21.544,1
12:35:21.747,1
12:35:21.956,1
12:35:22.158,1
12:35:22.362,1
12:35:22.566,1
12:35:22.769,1
12:35:22.975,1
12:35:23.179,1
12:35:23.383,1
12:35:23.585,1
12:35:23.791,1
12:35:23.997,1
12:35:24.201,1
12:35:24.405,1
12:35:24.608,-1
12:35:24.811,1
12:35:25.018,1
12:35:25.221,1
12:35:25.425,1
12:35:25.633,1
12:35:25.838,1
12:35:26.040,1
12:35:26.255,1
12:35:26.457,-1
12:35:26.659,1
12:35:26.872,1
12:35:27.076,1
12:35:27.280,1
12:35:27.484,1
12:35:27.686,1
12:35:27.892,1
12:35:28.102,1
12:35:28.307,1
12:35:28.511,1
12:35:28.714,1
12:35:28.917,1
12:35:29.122,1
12:35:29.327,1
12:35:29.529,1
12:35:29.732,1
12:35:29.937,1
12:35:30.140,1
12:35:30.344,1
12:35:30.548,1
12:35:30.751,1
12:35:30.954,1
12:35:31.157,1
12:35:31.360,1
12:35:31.565,1
12:35:31.769,1
12:35:31.971,1
12:35:32.175,1
12:35:32.377,1
12:35:32.580,1
12:35:32.784,1
12:35:32.988,1
12:35:33.193,1
12:35:33.395,1
12:35:33.602,1
12:35:33.809,1
12:35:34.014,1
12:35:34.216,-1
12:35:34.419,1
12:35:34.627,1
12:35:34.829,1
12:35:35.031,1
12:35:35.235,1
12:35:35.439,1
12:35:35.644,1
12:35:35.848,1
12:35:36.049,1
12:35:36.253,1
12:35:36.455,1
12:35:36.659,1
12:35:36.860,1
12:35:37.062,1
12:35:37.264,1
12:35:37.467,1
12:35:37.675,1
12:35:37.879,1
12:35:38.082,1
12:35:38.284,1
12:35:38.486,1
12:35:38.696,1
12:35:38.900,1
12:35:39.106,1
12:35:39.316,1
12:35:39.520,1
12:35:39.721,1
12:35:39.925,1
12:35:40.133,1
12:35:40.336,1
12:35:40.538,1
12:35:40.742,1
12:35:40.946,1
12:35:41.149,1
12:35:41.352,1
12:35:41.554,1
12:35:41.756,1
12:35:41.959,1
12:35:42.164,1
12:35:42.366,1
12:35:42.573,-1
12:35:42.778,-1
12:35:42.985,-1
12:35:43.189,-1
12:35:43.392,-1
12:35:43.599,-1
12:35:43.800,-1
12:35:44.005,-1
12:35:44.207,-1
12:35:44.410,1
12:35:44.614,1
12:35:44.816,1
12:35:45.022,1
12:35:45.229,1
12:35:45.432,1
12:35:45.634,1
12:35:45.838,1
12:35:46.043,1
12:35:46.245,1
12:35:46.448,1
12:35:46.656,1
12:35:46.859,1
12:35:47.064,1
12:35:47.267,1
12:35:47.475,1
12:35:47.681,1
12:35:47.886,1
12:35:48.088,1
12:35:48.294,1
12:35:48.497,1
12:35:48.700,1
12:35:48.904,1
12:35:49.107,1
12:35:49.315,1
12:35:49.519,1
12:35:49.723,1
12:35:49.925,1
