,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
04:28:39.013,26645.0,0.4,1.4,6.0,0.25,1.9,0.0,2675.0,1000.0,1.0
04:28:43.025,92454.0,0.2,1.3,1.0,0.25,1.7,0.0,17682.0,680.0,1.0
04:28:47.046,143394.0,1.1,0.6,-4.6,0.25,5.1,0.0,2187.0,690.0,1.0
04:28:51.074,226748.0,1.1,0.0,-10.0,0.25,2.7,0.0,0.0,0.0,1.0
04:28:55.112,300000.0,0.2,1.3,-4.6,0.25,1.5,0.0,27976.0,1000.0,1.0
04:28:59.132,101257.0,0.6,1.4,-4.1,0.25,4.2,0.0,25298.0,0.0,1.0
04:29:03.167,138539.0,0.0,0.6,3.0,0.25,3.8,0.0,0.0,0.0,1.0
04:29:07.189,117306.0,0.5,2.0,10.1,0.25,1.1,0.0,0.0,890.0,1.0
04:29:11.215,240362.0,0.5,2.0,1.6,0.25,2.8,0.0,32000.0,570.0,1.0
04:29:15.242,141936.0,0.7,1.4,10.1,0.25,2.3,0.0,32000.0,880.0,1.0
04:29:19.263,151058.0,1.1,1.7,10.1,0.25,0.0,0.0,18460.0,370.0,1.0
04:29:23.293,239097.0,0.4,0.0,-3.1,0.25,0.0,0.0,0.0,1000.0,1.0
04:29:27.306,200.0,0.0,2.0,1.0,0.25,2.2,0.0,32000.0,0.0,1.0
04:29:31.321,26667.0,0.4,2.0,-10.0,0.25,1.2,0.0,22687.0,520.0,1.0
04:29:35.352,206619.0,1.0,2.0,10.1,0.25,1.2,0.0,0.0,1000.0,1.0
04:29:39.383,200.0,1.0,0.0,10.1,0.25,4.3,0.0,6164.0,870.0,1.0
04:29:43.423,300000.0,0.2,0.5,10.1,0.25,0.0,0.0,10857.0,60.0,1.0
04:29:47.470,146411.0,0.7,0.5,-6.1,0.25,3.4,0.0,29929.0,1000.0,1.0
04:29:51.499,221727.0,0.3,1.2,-9.1,0.25,5.1,0.0,13114.0,0.0,1.0
04:29:55.025,200.0,1.0,0.0,-8.6,0.25,5.1,0.0,0.0,1000.0,1.0
04:29:59.040,4203.0,0.5,0.5,-3.9,0.25,2.4,0.0,12188.0,320.0,1.0
04:30:03.065,121342.0,1.1,2.0,-2.5,0.25,1.1,0.0,32000.0,880.0,1.0
04:30:07.078,28972.0,0.5,2.0,10.1,0.25,5.1,0.0,28336.0,1000.0,1.0
04:30:11.108,300000.0,0.9,0.6,6.4,0.25,0.8,0.0,0.0,330.0,1.0
04:30:15.142,300000.0,0.0,2.0,2.6,0.25,1.1,0.0,15142.0,40.0,1.0
04:30:19.169,147812.0,0.9,0.0,10.1,0.25,0.0,0.0,3933.0,220.0,1.0
04:30:23.194,124648.0,0.1,2.0,6.4,0.25,0.0,0.0,32000.0,550.0,1.0
04:30:27.222,292836.0,0.6,0.0,-10.0,0.25,4.4,0.0,13876.0,990.0,1.0
04:30:31.266,300000.0,0.1,1.7,7.8,0.25,2.5,0.0,15676.0,960.0,1.0
04:30:35.292,200591.0,1.1,1.5,-0.9,0.25,5.1,0.0,0.0,700.0,1.0
04:30:39.319,247031.0,0.0,0.7,4.7,0.25,0.0,0.0,15734.0,540.0,1.0
04:30:43.343,225357.0,0.2,2.0,4.0,0.25,3.6,0.0,18536.0,460.0,1.0
04:30:47.386,278232.0,0.8,0.4,-10.0,0.25,0.8,0.0,5387.0,370.0,1.0
04:30:51.416,276995.0,1.1,0.5,-4.4,0.25,5.1,0.0,26387.0,1000.0,1.0
04:30:55.444,300000.0,1.0,1.9,2.6,0.25,3.0,0.0,4347.0,1000.0,1.0
04:30:59.477,300000.0,0.5,0.0,-1.8,0.25,0.6,0.0,18692.0,710.0,1.0
04:31:03.495,100556.0,0.4,1.3,-5.2,0.25,3.7,0.0,25609.0,950.0,1.0
04:31:07.024,285940.0,0.0,0.8,-4.2,0.25,3.4,0.0,11663.0,1000.0,1.0
04:31:11.059,300000.0,1.0,1.4,-4.7,0.25,5.1,0.0,32000.0,770.0,1.0
