time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
04:28:22,1500.0,STABILIZE,-35.3632622,149.1652374,0.0,-2.0,0.0,-3.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0005997815169394016,0.0014086709124967456,0.027903685346245766,0.00015853997319936752,0.00038176600355654955,0.0022500352934002876
04:28:28,1500.0,STABILIZE,-35.3632621,149.1652375,0.0,-1.0,0.5,-1.5,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0009467980125918984,0.0009355608781334013,0.024840567260980606,0.00023240569862537086,0.0003053256659768522,0.0017781518399715424
04:28:34,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.5,-1000.0,0.5,1.0,0.0,-0.0008528963371645659,0.0009619190532248467,0.022795969620347023,0.00031343052978627384,0.0002904360881075263,0.001575200876686722
04:28:38,1500.0,AUTO,-35.36326215,149.1652375,0.5,-0.5,0.5,0.0,0.0,1.0,-1000.0,0.5,0.5,1.0,-0.0005810048314742744,0.0010581666720099747,0.021706202998757362,0.0002114825474563986,0.00021955781267024577,0.0014899546513333917
04:28:39,26645.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.0,0.5,0.75,-0.0003448804418439977,0.0012427406618371606,0.021440232172608376,0.0003101241745753214,0.00028148585988674313,0.001440085150534287
04:28:40,26645.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.0,0.0,1.0,-9.421934464626247e-05,0.0015197445754893124,0.021160172298550606,0.0003689112199936062,0.0003077922447118908,0.0014429492875933647
04:28:42,26645.0,AUTO,-35.3632621,149.1652375,909.0,0.0,2.5,-122.5,0.0,0.0,-1062.0,22.0,-1.5,1.5,0.012660844717174768,8.134916424751282e-05,0.020669953897595406,0.021229697158560157,-0.0017492343904450536,0.0022478984901681542
04:28:43,92454.0,AUTO,-35.363261824999995,149.16523857500002,2354.5,4.25,26.5,-147.5,0.25,-4.25,-1000.25,27.75,0.0,-11.5,0.0497271241620183,-0.00620872009312734,0.01342193246819079,0.02762863878160715,-0.000868478324264288,-0.010972025978844613
04:28:44,92454.0,AUTO,-35.3632613,149.16524305000002,3873.0,-1.5,44.5,-146.0,5.0,-10.5,-997.5,-81.5,39.0,-95.5,0.002223106101155281,0.032266983296722174,-0.07637185603380203,-0.08216986805200577,0.03799276612699032,-0.09550267085433006
04:28:46,92454.0,AUTO,-35.36326375,149.1652434,6932.5,-5.5,-42.5,-149.5,-3.0,7.5,-1001.5,62.0,-0.5,22.5,-0.02463630517013371,-0.031062672846019268,-0.08410616591572762,0.061592791229486465,-0.00130500178784132,0.023395119234919548
