time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
06:12:40,1500.0,STABILIZE,-35.3632621,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,0.5,0.0,0.0,-0.0006196486647240818,0.0009936750866472721,0.025686165317893028,0.0002672945847734809,0.00029167364118620753,0.001822618069127202
06:12:52,52179.0,AUTO,-35.3632621,149.1652375,8.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0006902706809341908,0.0011476424988359213,0.022555174306035042,0.00031388591742143035,0.00026048492873087525,0.0016083968803286552
06:12:53,182215.0,AUTO,-35.3632621,149.1652375,10.2,0.0,0.0,0.0,0.0,1.2,-1000.0,0.8,0.6,0.2,-0.00041678678244352343,0.0014962526271119713,0.02219775877892971,0.00029824019875377414,0.00028240019455552103,0.0014909908641129732
06:12:54,182215.0,AUTO,-35.3632621,149.1652375,11.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.00022655223438050598,0.0017095116199925542,0.021952573210000992,0.00025400688173249364,0.0003012539818882942,0.0015141194453462958
06:12:56,101013.5,AUTO,-35.363262,149.1652377,1787.0,1.0,11.0,-148.0,0.0,-1.0,-1007.0,45.0,-7.0,2.0,0.033799491822719574,-0.0030394105706363916,0.021212780848145485,0.0450943298637867,-0.007699880748987198,0.0027451845817267895
06:12:58,19812.0,AUTO,-35.3632606,149.1652459,4841.0,8.0,28.0,-150.0,2.0,-8.0,-999.0,-68.0,35.0,-56.0,-0.038924217224121094,-0.0038718406576663256,-0.0607256144285202,-0.06902292370796204,0.03489423170685768,-0.056283507496118546
06:12:59,155507.0,AUTO,-35.363260600000004,149.16524366000004,6758.2,-12.2,-49.2,-149.2,-4.4,9.4,-1002.0,60.6,4.8,-22.4,-0.04979806803166866,0.01501629576086998,-0.1235280454158783,0.06034099534153938,0.0042095024604350325,-0.022458950895816086
06:13:00,155507.0,AUTO,-35.3632618,149.1652388,7910.0,-28.0,-63.0,-151.0,-5.0,14.0,-1004.0,73.0,7.0,-4.0,-0.00023383052030112594,0.019313666969537735,-0.1328388750553131,0.07234200090169907,0.006809922866523266,-0.0043069967068731785
06:13:02,169020.0,AUTO,-35.3632667,149.1652339,11024.0,16.0,27.0,-151.0,0.0,-3.0,-1000.0,28.0,-34.0,77.0,0.05262348800897598,-0.08059465885162354,-0.021372303366661072,0.02810906060039997,-0.03515704721212387,0.077724389731884
06:13:04,182533.0,AUTO,-35.3632576,149.1652384,14087.0,23.0,-21.0,-154.0,-9.0,-2.0,-1001.0,42.0,19.0,-57.0,-0.04033323749899864,0.047224126756191254,-0.19092780351638794,0.041483331471681595,0.01878674142062664,-0.056781817227602005
06:13:05,267112.0,AUTO,-35.3632588,149.16523504,16043.0,-40.0,-12.0,-152.2,2.2,7.6,-999.6,51.0,-18.2,-1.4,0.02474716641008854,0.05073837786912918,-0.22032485008239747,0.050539258494973184,-0.019206417305395008,-0.001341639459133148
06:13:06,267112.0,AUTO,-35.363262,149.1652349,17207.0,-57.0,24.0,-150.0,12.0,6.0,-998.0,-44.0,-138.0,105.0,0.046450693160295486,0.011417900212109089,-0.20057088136672974,-0.04487011954188347,-0.13970847427845,0.10543245822191238
06:13:08,150103.0,AUTO,-35.3632626,149.1652355,20170.0,2.0,-62.0,-119.0,-9.0,10.0,-944.0,240.0,-101.0,163.0,-0.035743728280067444,0.047117479145526886,-0.008177895098924637,0.23987938463687897,-0.10204397141933441,0.16361668705940247
06:13:10,33094.0,AUTO,-35.3632628,149.1652323,21686.0,5.0,41.0,-41.0,4.0,-8.0,-979.0,-60.0,16.0,2.0,0.03074837289750576,-0.0006716586649417877,-0.008983302861452103,-0.06107405200600624,0.015118747018277645,0.0026597920805215836
06:13:11,83237.0,AUTO,-35.36326212,149.16523746000001,22013.6,4.4,31.0,-12.0,2.4,-7.8,-963.0,-64.0,7.8,-2.8,-0.016314827464520933,0.009597991313785314,-0.0125959150493145,-0.0652920248452574,0.007539626385550946,-0.002970509137958288
06:13:12,83237.0,AUTO,-35.3632619,149.1652393,22018.0,0.0,6.0,16.0,1.0,0.0,-980.0,-210.0,-38.0,-7.0,-0.06213545426726341,0.010670778341591358,-0.015649423003196716,-0.21212896704673767,-0.03939384967088699,-0.006749818567186594
06:13:14,88201.0,AUTO,-35.3632597,149.1652315,21771.0,38.0,-64.0,0.0,-23.0,-23.0,-999.0,-485.0,2.0,-731.0,-0.027394626289606094,-0.06186467781662941,-0.1484159231185913,-0.48526427149772644,0.00214232481084764,-0.7316350340843201
06:13:16,93165.0,AUTO,-35.363245,149.1652026,21726.0,140.0,-174.0,1.0,-47.0,-53.0,-991.0,-307.0,-38.0,-48.0,0.040741849690675735,-0.14143189787864685,-0.8944583535194397,-0.307966023683548,-0.03892442211508751,-0.04796868935227394
06:13:17,57794.0,AUTO,-35.36322464,149.16516840000003,21659.6,220.4,-277.8,2.8,-71.0,-39.6,-999.0,54.2,-29.0,10.0,0.04805270805954933,-0.1673194497823715,-0.9237203359603882,0.05296207033097744,-0.03016001172363758,0.010235231195110828
06:13:18,57794.0,AUTO,-35.3632088,149.1651424,21613.0,266.0,-344.0,6.0,-89.0,-52.0,-998.0,-101.0,-42.0,8.0,0.044973649084568024,-0.19312997162342072,-0.921568751335144,-0.10388227552175522,-0.04321328550577164,0.008315550163388252
06:13:20,72397.5,AUTO,-35.36315515,149.1650534,21499.0,359.0,-491.0,2.0,-122.5,-71.0,-995.5,-1.5,20.0,2.5,0.056422311812639236,-0.1761631816625595,-0.9252114593982697,-0.0034104082733392715,0.020104804076254368,0.0025603437097743154
06:13:22,87001.0,AUTO,-35.36308595,149.1649367,21448.5,393.0,-547.0,3.0,-129.0,-72.0,-985.0,-12.0,32.5,-2.0,0.0722070187330246,-0.1250661313533783,-0.9281729459762573,-0.005370003171265125,0.02740357629954815,-0.003499732818454504
