,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
05:39:39.968,-1.0,-1.0,-1.0,-1
05:39:40.170,-1.0,-1.0,-1.0,-1
05:39:40.372,-1.0,-1.0,-1.0,-1
05:39:40.574,-1.0,-1.0,-1.0,-1
05:39:40.776,-1.0,-1.0,-1.0,-1
05:39:40.979,-1.0,-1.0,-1.0,-1
05:39:41.181,-1.0,-1.0,-1.0,-1
05:39:41.383,-1.0,-1.0,-1.0,-1
05:39:41.586,-1.0,-1.0,-1.0,-1
05:39:41.788,-1.0,-1.0,-1.0,-1
05:39:41.990,-1.0,-1.0,-1.0,-1
05:39:42.192,-1.0,-1.0,-1.0,-1
05:39:42.394,-1.0,-1.0,-1.0,-1
05:39:42.596,-1.0,-1.0,-1.0,-1
05:39:42.798,-1.0,-1.0,-1.0,-1
05:39:43.001,-1.0,-1.0,-1.0,-1
05:39:43.203,-1.0,-1.0,-1.0,-1
05:39:43.405,-1.0,-1.0,-1.0,-1
05:39:43.608,-1.0,-1.0,-1.0,-1
05:39:43.818,-1.0,-1.0,-1.0,-1
05:39:44.021,-1.0,-1.0,-1.0,-1
05:39:44.222,-1.0,-1.0,-1.0,-1
05:39:44.424,-1.0,-1.0,-1.0,-1
05:39:44.626,-1.0,-1.0,-1.0,-1
05:39:44.828,-1.0,-1.0,-1.0,-1
05:39:45.030,-1.0,-1.0,-1.0,-1
05:39:45.233,-1.0,-1.0,-1.0,-1
05:39:45.435,-1.0,-1.0,-1.0,-1
05:39:45.637,-1.0,-1.0,-1.0,-1
05:39:45.839,-1.0,-1.0,-1.0,-1
05:39:46.042,-1.0,-1.0,-1.0,-1
05:39:46.245,-1.0,-1.0,-1.0,-1
05:39:46.446,-1.0,-1.0,-1.0,-1
05:39:46.648,-1.0,-1.0,-1.0,-1
05:39:46.850,-1.0,-1.0,-1.0,-1
05:39:47.052,-1.0,-1.0,-1.0,-1
05:39:47.255,-1.0,-1.0,-1.0,-1
05:39:47.457,-1.0,-1.0,-1.0,-1
05:39:47.663,-1.0,-1.0,-1.0,-1
05:39:47.865,-1.0,-1.0,-1.0,-1
05:39:48.068,-1.0,-1.0,-1.0,-1
05:39:48.270,-1.0,-1.0,-1.0,-1
05:39:48.472,-1.0,-1.0,-1.0,-1
05:39:48.673,-1.0,-1.0,-1.0,-1
05:39:48.875,-1.0,-1.0,-1.0,-1
05:39:49.078,-1.0,-1.0,-1.0,-1
05:39:49.280,-1.0,-1.0,-1.0,-1
05:39:49.483,-1.0,-1.0,-1.0,-1
05:39:49.686,-1.0,-1.0,-1.0,-1
05:39:49.889,-1.0,-1.0,-1.0,-1
05:39:50.091,-1.0,-1.0,-1.0,-1
05:39:50.294,-1.0,-1.0,-1.0,-1
05:39:50.495,-1.0,-1.0,-1.0,-1
