,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:47:49.148,378.0,1.1,0.2,-7.4,0.25,3.1,0.0,7584.0,750.0,1.0
01:47:55.904,43189.0,0.5,0.2,-8.8,0.25,1.5,0.0,26354.0,530.0,1.0
01:48:00.734,13928.0,0.7,0.4,-4.3,0.25,4.7,0.0,4456.0,630.0,1.0
01:48:05.948,43884.0,0.2,0.9,0.1,0.25,0.1,0.0,2345.0,110.0,1.0
01:48:10.695,86506.0,0.3,1.1,-2.4,0.25,1.3,0.0,11402.0,80.0,1.0
01:48:15.942,262331.0,0.5,0.4,-7.6,0.25,0.6,0.0,7611.0,40.0,1.0
01:48:20.533,31673.0,0.4,0.2,-8.7,0.25,3.2,0.0,3823.0,60.0,1.0
01:48:25.693,34552.0,0.2,0.5,0.3,0.25,1.3,0.0,13700.0,60.0,1.0
01:48:30.345,5535.0,0.7,0.3,-7.1,0.25,0.4,0.0,12726.0,60.0,1.0
01:48:36.018,4234.0,0.5,0.9,-0.4,0.25,4.7,0.0,2457.0,240.0,1.0
01:48:41.758,86857.0,0.4,0.2,-6.6,0.25,5.0,0.0,23682.0,100.0,1.0
01:48:46.353,18221.0,0.4,0.7,-6.5,0.25,2.8,0.0,21038.0,30.0,1.0
01:48:51.999,56681.0,0.7,0.3,-0.8,0.25,1.3,0.0,9950.0,350.0,1.0
01:48:57.637,73421.0,0.5,2.0,-5.0,0.25,0.8,0.0,2760.0,30.0,1.0
01:49:02.399,1959.0,0.5,0.4,-7.6,0.25,1.1,0.0,954.0,120.0,1.0
01:49:08.237,22061.0,0.3,0.5,-4.4,0.25,0.3,0.0,16195.0,440.0,1.0
01:49:13.919,59708.0,0.2,0.4,-6.3,0.25,2.9,0.0,403.0,110.0,1.0
01:49:18.780,119037.0,0.2,0.3,-7.1,0.25,2.4,0.0,6503.0,440.0,1.0
01:49:23.925,919.0,0.9,0.3,-2.7,0.25,2.1,0.0,2396.0,240.0,1.0
01:49:28.639,34823.0,0.5,0.4,-7.2,0.25,2.5,0.0,9648.0,410.0,1.0
01:49:33.939,14715.0,0.5,0.7,-1.7,0.25,2.4,0.0,4138.0,630.0,1.0
01:49:38.655,102490.0,0.2,0.3,-7.4,0.25,1.6,0.0,19750.0,210.0,1.0
01:49:43.773,63458.0,0.5,0.2,-3.1,0.25,3.1,0.0,8903.0,250.0,1.0
01:49:48.492,88288.0,0.2,0.4,-5.6,0.25,2.9,0.0,6698.0,480.0,1.0
01:49:54.281,219880.0,0.2,0.7,-3.1,0.25,1.6,0.0,19628.0,240.0,1.0
01:50:00.015,37373.0,0.3,0.7,-7.6,0.25,1.6,0.0,28744.0,240.0,1.0
01:50:05.668,22023.0,0.5,0.5,-6.6,0.25,0.8,0.0,2552.0,60.0,1.0
01:50:10.364,531.0,0.4,0.2,-5.0,0.25,0.6,0.0,3095.0,80.0,1.0
01:50:16.037,10395.0,0.2,1.1,1.2,0.25,0.1,0.0,24389.0,30.0,1.0
01:50:21.763,89406.0,0.4,0.2,-8.4,0.25,3.4,0.0,6046.0,290.0,1.0
01:50:26.420,172805.0,0.2,0.7,-6.6,0.25,3.7,0.0,7802.0,160.0,1.0
01:50:32.154,20289.0,0.3,0.5,-0.5,0.25,0.6,0.0,15504.0,310.0,1.0
01:50:37.865,23303.0,0.9,0.3,-8.8,0.25,1.8,0.0,8796.0,20.0,1.0
01:50:42.555,58176.0,0.4,0.5,-7.9,0.25,3.5,0.0,8785.0,80.0,1.0
01:50:47.678,141968.0,0.3,0.3,-9.2,0.25,2.2,0.0,23498.0,10.0,1.0
01:50:52.429,126184.0,0.2,0.3,3.5,0.25,1.6,0.0,7691.0,10.0,1.0
01:50:58.181,177352.0,0.3,1.4,2.0,0.25,0.1,0.0,19185.0,320.0,1.0
01:51:03.822,43495.0,0.5,0.5,-1.4,0.25,1.5,0.0,843.0,570.0,1.0
01:51:08.502,19545.0,0.7,0.9,-4.9,0.25,1.6,0.0,10176.0,570.0,1.0
01:51:13.735,68139.0,0.4,0.3,-8.4,0.25,2.1,0.0,7435.0,30.0,1.0
01:51:18.504,130412.0,0.5,0.7,-7.6,0.25,0.8,0.0,4060.0,770.0,1.0
01:51:23.944,16750.0,0.3,0.7,-8.1,0.25,3.8,0.0,9500.0,80.0,1.0
01:51:28.747,299957.0,0.4,0.2,-7.1,0.25,1.6,0.0,8398.0,370.0,1.0
01:51:33.958,45386.0,0.3,0.5,-6.1,0.25,2.2,0.0,5664.0,190.0,1.0
01:51:38.659,5916.0,0.7,1.1,-5.9,0.25,0.8,0.0,8799.0,100.0,1.0
01:51:43.884,23190.0,0.7,0.2,0.1,0.25,1.8,0.0,8877.0,470.0,1.0
01:51:48.672,212005.0,0.4,0.5,-2.0,0.25,1.1,0.0,2074.0,320.0,1.0
01:51:53.865,17978.0,0.3,0.7,-5.6,0.25,0.4,0.0,24469.0,380.0,1.0
01:51:58.459,20651.0,0.4,0.3,-8.1,0.25,1.6,0.0,23739.0,980.0,1.0
01:52:04.118,157157.0,0.5,0.2,-2.6,0.25,0.4,0.0,7699.0,60.0,1.0
01:52:09.910,17727.0,0.3,0.3,-8.9,0.25,2.1,0.0,5983.0,730.0,1.0
01:52:14.567,21068.0,0.3,0.3,-6.6,0.25,0.6,0.0,17064.0,150.0,1.0
01:52:19.686,31239.0,0.2,1.3,-8.9,0.25,0.3,0.0,336.0,860.0,1.0
01:52:24.474,36054.0,0.3,0.3,-3.1,0.25,0.6,0.0,23755.0,860.0,1.0
01:52:30.322,76632.0,0.9,0.3,-7.1,0.25,1.6,0.0,1632.0,510.0,1.0
01:52:35.975,65829.0,0.7,0.2,-8.9,0.25,0.1,0.0,11952.0,180.0,1.0
01:52:40.763,85922.0,0.3,0.3,5.8,0.25,0.8,0.0,13346.0,240.0,1.0
01:52:46.067,30382.0,0.2,0.9,-8.4,0.25,1.9,0.0,999.0,470.0,1.0
01:52:51.651,120095.0,0.2,0.2,-7.9,0.25,3.1,0.0,16264.0,80.0,1.0
01:52:56.382,80411.0,0.2,0.2,-9.2,0.25,0.8,0.0,20026.0,20.0,1.0
01:53:02.123,147782.0,1.1,0.3,-5.2,0.25,0.1,0.0,3043.0,110.0,1.0
01:53:07.777,76583.0,0.5,0.2,-2.6,0.25,2.4,0.0,9660.0,20.0,1.0
01:53:12.546,135161.0,0.5,0.4,-9.4,0.25,0.4,0.0,10488.0,350.0,1.0
01:53:17.694,95397.0,0.5,0.7,1.3,0.25,0.8,0.0,17807.0,120.0,1.0
01:53:22.393,76765.0,0.2,0.4,-7.9,0.25,5.0,0.0,19057.0,80.0,1.0
01:53:27.997,39943.0,0.4,0.3,-1.9,0.25,1.1,0.0,15091.0,20.0,1.0
01:53:32.726,40915.0,0.9,0.5,1.4,0.25,0.1,0.0,7812.0,210.0,1.0
01:53:37.856,51807.0,0.5,0.7,-5.2,0.25,2.1,0.0,1711.0,110.0,1.0
01:53:42.659,31109.0,0.4,0.5,-6.5,0.25,2.1,0.0,6619.0,130.0,1.0
01:53:47.843,18759.0,0.4,0.5,-9.6,0.25,1.9,0.0,5645.0,740.0,1.0
01:53:52.610,239643.0,0.5,0.4,-3.0,0.25,4.1,0.0,17011.0,190.0,1.0
01:53:57.937,269552.0,0.3,1.8,-8.1,0.25,4.5,0.0,29955.0,210.0,1.0
01:54:02.705,135717.0,0.4,0.4,-6.2,0.25,0.1,0.0,16371.0,190.0,1.0
01:54:08.026,4712.0,0.3,0.9,0.5,0.25,1.6,0.0,2892.0,410.0,1.0
01:54:13.811,51925.0,0.5,0.3,-9.4,0.25,3.5,0.0,8936.0,120.0,1.0
01:54:18.659,151620.0,0.7,0.5,1.4,0.25,1.0,0.0,519.0,60.0,1.0
01:54:24.837,118608.0,0.2,0.3,-9.6,0.25,1.6,0.0,2875.0,370.0,1.0
01:54:29.980,206318.0,0.7,0.3,-7.8,0.25,0.6,0.0,19420.0,180.0,1.0
01:54:34.752,19649.0,0.5,0.2,9.1,0.25,0.1,0.0,4874.0,290.0,1.0
01:54:39.529,182786.0,0.7,0.4,-9.4,0.25,0.8,0.0,11103.0,440.0,1.0
01:54:44.875,291267.0,0.2,0.2,-6.2,0.25,2.8,0.0,7028.0,340.0,1.0
01:54:49.528,71101.0,0.9,0.5,3.4,0.25,0.3,0.0,11870.0,40.0,1.0
01:54:54.718,149848.0,0.3,1.5,-7.9,0.25,0.8,0.0,3481.0,130.0,1.0
