,A.RTL3
16:31:53.611,-1.0
16:31:53.814,-1.0
16:31:54.016,-1.0
16:31:54.218,-1.0
16:31:54.420,-1.0
16:31:54.622,-1.0
16:31:54.824,-1.0
16:31:55.041,-1.0
16:31:55.246,-1.0
16:31:55.450,-1.0
16:31:55.654,-1.0
16:31:55.856,-1.0
16:31:56.057,-1.0
16:31:56.259,-1.0
16:31:56.464,-1.0
16:31:56.668,-1.0
16:31:56.871,-1.0
16:31:57.072,-1.0
16:31:57.273,-1.0
16:31:57.477,-1.0
16:31:57.686,-1.0
16:31:57.891,-1.0
16:31:58.095,-1.0
16:31:58.297,-1.0
16:31:58.500,-1.0
16:31:58.702,-1.0
16:31:58.903,-1.0
16:31:59.105,-1.0
16:31:59.307,-1.0
16:31:59.508,-1.0
16:31:59.709,-1.0
16:31:59.911,-1.0
16:32:00.113,-1.0
16:32:00.315,-1.0
16:32:00.519,-1.0
16:32:00.722,-1.0
16:32:00.924,-1.0
16:32:01.126,-1.0
16:32:01.329,-1.0
16:32:01.530,-1.0
16:32:01.732,-1.0
16:32:01.935,-1.0
16:32:02.137,-1.0
16:32:05.923,-1.0
16:32:06.127,-1.0
16:32:06.329,-1.0
16:32:06.531,-1.0
16:32:06.733,-1.0
16:32:06.935,-1.0
16:32:07.137,-1.0
16:32:07.340,-1.0
16:32:07.544,-1.0
16:32:07.746,-1.0
16:32:07.948,-1.0
16:32:08.151,-1.0
16:32:08.355,-1.0
16:32:08.557,-1.0
16:32:08.758,-1.0
16:32:08.961,-1.0
16:32:09.163,-1.0
16:32:09.365,-1.0
16:32:09.567,-1.0
16:32:09.769,-1.0
16:32:09.970,-1.0
16:32:10.172,-1.0
16:32:10.378,-1.0
16:32:10.580,-1.0
16:32:10.783,-1.0
16:32:10.998,-1.0
16:32:11.202,-1.0
16:32:11.408,-1.0
16:32:11.610,-1.0
16:32:11.812,-1.0
16:32:12.014,-1.0
16:32:12.215,-1.0
16:32:12.417,-1.0
16:32:12.618,-1.0
16:32:12.821,-1.0
16:32:13.024,-1.0
16:32:13.227,-1.0
16:32:13.428,-1.0
16:32:13.630,-1.0
16:32:13.831,-1.0
16:32:14.033,-1.0
16:32:14.237,-1.0
16:32:14.440,-1.0
16:32:14.643,-1.0
16:32:14.846,-1.0
16:32:15.050,-1.0
16:32:15.254,-1.0
16:32:15.457,-1.0
16:32:15.659,-1.0
16:32:15.862,-1.0
16:32:16.063,-1.0
16:32:16.265,-1.0
16:32:16.468,-1.0
16:32:16.671,-1.0
16:32:16.874,-1.0
16:32:17.075,-1.0
16:32:17.277,-1.0
16:32:17.478,-1.0
16:32:17.680,-1.0
16:32:17.882,-1.0
16:32:18.083,-1.0
16:32:18.284,-1.0
16:32:18.485,-1.0
16:32:18.687,-1.0
16:32:18.890,-1.0
16:32:19.092,-1.0
16:32:19.293,-1.0
16:32:19.495,-1.0
16:32:19.697,-1.0
16:32:19.900,-1.0
16:32:20.103,-1.0
16:32:20.306,-1.0
16:32:20.508,-1.0
16:32:20.714,-1.0
16:32:20.916,-1.0
16:32:21.119,-1.0
16:32:21.321,-1.0
16:32:21.522,-1.0
16:32:21.724,-1.0
16:32:21.926,-1.0
16:32:22.128,-1.0
16:32:22.331,-1.0
16:32:22.533,-1.0
16:32:22.735,-1.0
16:32:22.936,-1.0
16:32:23.139,-1.0
16:32:23.341,-1.0
16:32:23.544,-1.0
16:32:23.745,-1.0
16:32:23.947,-1.0
16:32:24.148,-1.0
16:32:24.350,-1.0
16:32:24.552,-1.0
16:32:24.754,-1.0
16:32:24.958,-1.0
16:32:25.162,-1.0
16:32:25.365,-1.0
16:32:25.567,-1.0
16:32:25.769,-1.0
16:32:25.970,-1.0
16:32:26.172,-1.0
16:32:26.374,-1.0
16:32:26.576,-1.0
16:32:26.778,-1.0
16:32:26.980,-1.0
16:32:27.182,-1.0
16:32:27.384,-1.0
16:32:27.585,-1.0
16:32:27.788,-1.0
16:32:27.989,-1.0
16:32:28.190,-1.0
16:32:28.393,-1.0
16:32:28.599,-1.0
16:32:28.801,-1.0
16:32:29.002,-1.0
16:32:29.207,-1.0
16:32:29.410,-1.0
16:32:29.613,-1.0
16:32:29.814,-1.0
16:32:30.016,-1.0
16:32:30.218,-1.0
16:32:30.422,-1.0
16:32:30.624,-1.0
16:32:30.826,-1.0
16:32:31.030,-1.0
16:32:31.231,-1.0
16:32:31.433,-1.0
16:32:31.635,-1.0
16:32:31.838,-1.0
16:32:32.040,-1.0
16:32:32.241,-1.0
16:32:32.442,-1.0
16:32:32.644,-1.0
16:32:32.848,-1.0
16:32:33.050,-1.0
16:32:33.252,-1.0
16:32:33.455,-1.0
16:32:33.657,-1.0
16:32:33.860,-1.0
16:32:34.062,-1.0
16:32:34.265,-1.0
16:32:34.466,-1.0
16:32:34.668,-1.0
16:32:34.870,-1.0
16:32:35.072,-1.0
16:32:35.275,-1.0
16:32:35.477,-1.0
16:32:35.679,-1.0
16:32:35.882,-1.0
16:32:36.085,-1.0
16:32:36.289,-1.0
16:32:36.491,-1.0
16:32:36.693,-1.0
16:32:36.894,-1.0
16:32:37.097,-1.0
16:32:37.299,-1.0
16:32:37.501,-1.0
16:32:37.705,-1.0
16:32:37.906,-1.0
16:32:38.108,-1.0
16:32:41.376,-1.0
16:32:41.578,-1.0
16:32:41.779,-1.0
16:32:41.981,-1.0
16:32:42.182,-1.0
16:32:42.384,-1.0
16:32:42.587,-1.0
16:32:42.789,-1.0
16:32:42.993,-1.0
16:32:43.196,-1.0
16:32:43.398,-1.0
16:32:43.600,-1.0
16:32:43.803,-1.0
16:32:44.007,-1.0
16:32:44.209,-1.0
16:32:44.411,-1.0
16:32:44.616,-1.0
16:32:44.819,-1.0
16:32:45.026,-1.0
16:32:45.229,-1.0
16:32:45.431,-1.0
16:32:45.632,-1.0
16:32:45.833,-1.0
16:32:46.036,-1.0
16:32:46.238,-1.0
16:32:46.442,-1.0
16:32:46.646,-1.0
16:32:46.847,-1.0
16:32:47.049,-1.0
16:32:47.251,-1.0
16:32:47.453,-1.0
16:32:47.654,-1.0
16:32:47.859,-1.0
16:32:48.060,-1.0
16:32:48.265,-1.0
16:32:48.468,-1.0
16:32:48.670,-1.0
16:32:48.874,-1.0
16:32:49.076,-1.0
16:32:49.279,-1.0
16:32:49.481,-1.0
16:32:49.683,-1.0
16:32:49.885,-1.0
16:32:50.088,-1.0
16:32:50.290,-1.0
16:32:50.492,-1.0
16:32:50.698,-1.0
16:32:50.900,-1.0
16:32:51.108,-1.0
16:32:51.313,-1.0
16:32:51.521,-1.0
16:32:51.724,-1.0
16:32:51.926,-1.0
16:32:52.130,-1.0
16:32:52.336,-1.0
16:32:52.540,-1.0
16:32:52.742,-1.0
16:32:52.945,-1.0
16:32:53.147,-1.0
16:32:53.348,-1.0
16:32:53.551,-1.0
16:32:53.753,-1.0
16:32:53.954,-1.0
16:32:54.156,-1.0
16:32:54.358,-1.0
16:32:54.559,-1.0
16:32:54.761,-1.0
16:32:54.963,-1.0
16:32:55.164,-1.0
16:32:55.368,-1.0
16:32:55.570,-1.0
16:32:55.773,-1.0
16:32:55.975,-1.0
16:32:56.176,-1.0
16:32:56.379,-1.0
16:32:56.580,-1.0
16:32:56.782,-1.0
16:32:56.985,-1.0
16:32:57.188,-1.0
16:32:57.391,-1.0
16:32:57.592,-1.0
16:32:57.797,-1.0
16:32:58.004,-1.0
16:32:58.205,-1.0
16:32:58.407,-1.0
16:32:58.608,-1.0
16:32:58.810,-1.0
16:32:59.012,-1.0
16:32:59.214,-1.0
16:32:59.416,-1.0
16:32:59.617,-1.0
16:32:59.820,-1.0
16:33:00.022,-1.0
16:33:00.224,-1.0
16:33:00.425,-1.0
16:33:00.628,-1.0
16:33:00.831,-1.0
16:33:01.032,-1.0
16:33:01.234,-1.0
16:33:01.435,-1.0
16:33:01.637,-1.0
16:33:01.839,-1.0
16:33:02.041,-1.0
16:33:02.245,-1.0
16:33:02.448,-1.0
16:33:02.650,-1.0
16:33:02.851,-1.0
16:33:03.052,-1.0
16:33:03.254,-1.0
16:33:03.456,-1.0
16:33:03.658,-1.0
16:33:03.860,-1.0
16:33:04.061,-1.0
16:33:04.263,-1.0
16:33:04.464,-1.0
16:33:04.667,-1.0
16:33:04.869,-1.0
16:33:05.070,-1.0
16:33:05.272,-1.0
16:33:05.473,-1.0
16:33:05.674,-1.0
16:33:05.876,-1.0
16:33:06.078,-1.0
16:33:06.279,-1.0
16:33:06.485,-1.0
16:33:06.688,-1.0
16:33:06.890,-1.0
16:33:07.092,-1.0
16:33:07.294,-1.0
16:33:07.496,-1.0
16:33:07.699,-1.0
