time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz
16:31:53,1500.0,-0.0004815070249605924,0.001400732749607414,0.02936037853360176,0.00020626720506697894,0.00025117952609434726,0.0024730476550757887,0.0,1.0,-1000.0,0.0,0.0,0.3333333333333333,STABILIZE,-35.3632621,149.1652374,42.0,-1.0,0.5,-0.25
16:32:12,1500.0,0.006818149238824844,0.0013400695752352476,0.02229398861527443,0.0440780371427536,-0.004887968767434359,0.0011623399332165718,0.0,0.0,-1047.0,44.0,-4.0,0.0,AUTO,-35.3632621,149.1652375,942.0,0.0,1.0,-136.0
16:32:14,1500.0,-0.03446577861905098,0.019387662410736084,-0.05986936762928963,-0.1717030107975006,-0.02671259082853794,-0.05546990782022476,5.0,-11.0,-1007.0,-171.0,-26.0,-56.0,AUTO,-35.3632611,149.1652434,3966.0,4.0,48.0,-144.0
16:32:16,1500.0,-0.008786161430180073,0.005649493541568518,-0.10423360764980316,0.06801097095012665,0.009495066478848457,-0.0012026855256408453,-5.0,13.0,-1003.0,68.0,10.0,-1.0,AUTO,-35.3632617,149.1652392,7033.0,-13.0,-60.0,-149.0
16:32:18,1500.0,0.02400357462465763,-0.05910826474428177,-0.029265541583299637,-0.10652966797351837,0.03666752576828003,0.006930510513484478,1.0,-4.0,-996.0,-106.0,37.0,6.0,AUTO,-35.3632644,149.1652338,10155.0,10.0,24.0,-148.0
16:32:20,1500.0,-0.002120500896126032,0.023166969418525696,-0.14694896340370178,0.03219594433903694,0.005101754330098629,-0.02708432264626026,-4.0,0.0,-1001.0,32.0,5.0,-27.0,AUTO,-35.3632603,149.1652351,13108.0,10.0,-10.0,-152.0
16:32:22,1500.0,0.008677472826093435,0.006501266499981284,-0.1548990085721016,-0.010609481949359179,-0.010327039286494255,-0.0031942126515787095,2.0,0.0,-1000.0,-9.0,-9.5,-3.5,AUTO,-35.3632609,149.16523460000002,16033.5,-13.0,9.5,-152.0
16:32:24,1500.0,0.0003092565748374909,-0.0008712045382708311,-0.19393253326416016,0.003123583272099495,0.0008917704108171165,-0.02597135119140148,0.5,0.0,-1000.0,2.5,1.5,-25.5,AUTO,-35.3632621,149.1652361,19362.0,-2.0,4.0,-153.0
16:32:26,1500.0,0.004052659496665001,0.0036810114979743958,-0.24316897988319397,0.0013716301182284951,0.00014035351341590285,-0.020478757098317146,0.0,0.0,-1000.0,2.0,0.0,-21.0,AUTO,-35.3632621,149.1652363,22497.0,-1.0,3.0,-153.0
16:32:28,1500.0,-0.009197277016937733,0.006571538047865033,-0.26883697509765625,-0.005253960378468037,0.00433795340359211,0.018024648539721966,0.0,0.0,-1001.5,-4.5,5.0,17.5,AUTO,-35.3632621,149.1652367,25421.5,-3.0,1.0,-151.5
16:32:30,1500.0,0.0043239593505859375,0.0017593280645087361,-0.21590174734592438,-0.009125352837145329,0.000797530054114759,0.020809544250369072,1.0,-1.0,-999.0,-8.0,1.0,20.0,AUTO,-35.3632624,149.1652371,28736.0,-1.0,8.0,-152.0
16:32:32,1500.0,-0.0006600106717087328,0.0011809453135356307,-0.17921684682369232,0.003472736803814769,-0.0010427681263536215,0.015869226306676865,0.0,0.0,-1001.0,4.0,0.0,15.0,AUTO,-35.3632624,149.165238,31855.0,0.0,2.0,-153.0
16:32:34,1500.0,0.0014790429268032312,0.0013909968547523022,-0.15223608911037445,0.0035613179206848145,-0.0010180241661146283,0.011449106968939304,0.0,0.0,-1001.0,4.0,0.0,11.0,AUTO,-35.3632623,149.165238,34970.0,0.0,0.0,-153.0
16:32:36,1500.0,0.002166180405765772,0.001587358070537448,-0.13181622326374054,0.0027952794916927814,8.018448716029525e-05,0.007964498363435268,0.0,0.0,-1001.0,3.0,0.0,7.0,AUTO,-35.3632622,149.1652377,38088.0,0.0,0.0,-153.0
