,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:10:42.532,12709.0,0.0,0.0,0.3,0.5,370.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,8.4,11.0,5.0,3.0
12:10:46.638,4487.0,0.0,0.0,0.3,0.9,380.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.4,0.3,484.0,2.5,3.0
12:10:50.827,3050.0,0.0,0.0,0.2,1.5,440.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,3.1,2.2,109.0,5.5,5.0
12:10:55.036,16153.0,0.0,0.0,0.3,1.8,150.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,1.6,3.8,695.0,4.5,2.5
12:11:00.318,15256.0,0.0,0.0,0.4,0.2,870.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,7.5,4.8,403.0,4.0,2.5
12:11:04.426,3099.0,0.0,0.0,0.5,0.4,80.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,1.7,6.7,242.0,4.0,4.0
12:11:08.479,1672.0,0.0,0.0,0.3,0.7,210.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,1.6,1.8,599.0,3.5,2.5
12:11:13.162,13745.0,0.0,0.0,0.2,0.5,190.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,5.3,9.2,385.0,3.0,4.0
12:11:17.194,29250.0,0.0,0.0,0.2,0.5,130.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,0.7,1.9,324.0,5.5,3.5
12:11:21.195,1762.0,0.0,0.0,0.2,1.3,80.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.2,4.5,257.0,3.5,4.0
12:11:25.232,26320.0,0.0,0.0,0.9,0.3,110.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.2,3.9,325.0,2.5,5.0
12:11:29.266,1061.0,0.0,0.0,0.7,1.5,160.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.2,0.2,471.0,5.0,5.0
12:11:33.342,4383.0,0.0,0.0,0.7,0.4,680.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,1.9,1.5,165.0,5.0,5.5
12:11:37.345,15469.0,0.0,0.0,0.3,1.3,1000.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,1.1,8.6,5.0,3.5,5.5
12:11:41.396,13933.0,0.0,0.0,0.3,0.9,110.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,3.7,3.2,269.0,2.5,3.5
12:11:45.453,69.0,0.0,0.0,0.7,0.2,680.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6,2.1,899.0,2.5,4.0
12:11:49.727,19105.0,0.0,0.0,0.3,0.3,60.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,1.1,2.2,588.0,5.0,2.5
12:11:54.529,2649.0,0.0,0.0,0.2,2.0,130.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.6,2.4,301.0,3.0,4.5
12:11:59.135,15.0,0.0,0.0,0.4,0.2,420.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,5.4,3.5,141.0,4.5,6.0
12:12:03.294,9417.0,0.0,0.0,0.2,0.9,210.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,1.5,1.5,575.0,6.0,2.5
12:12:07.319,888.0,0.0,0.0,1.1,0.5,820.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,5.1,3.8,171.0,3.5,5.5
12:12:11.316,9310.0,0.0,0.0,0.2,0.2,960.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,4.6,6.9,58.0,4.5,3.5
12:12:15.364,15117.0,0.0,0.0,0.4,1.8,390.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,3.8,1.3,123.0,4.5,4.0
12:12:19.484,24406.0,0.0,0.0,0.7,0.4,150.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.4,7.6,565.0,4.0,5.0
12:12:23.969,12964.0,0.0,0.0,0.3,0.3,20.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.8,10.1,205.0,4.0,4.5
12:12:28.647,12584.0,0.0,0.0,0.5,0.5,120.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.8,8.3,658.0,3.5,4.0
12:12:33.196,4738.0,0.0,0.0,0.7,0.9,700.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1.6,3.9,412.0,2.5,2.5
12:12:37.205,3869.0,0.0,0.0,0.7,1.7,580.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,1.2,2.4,127.0,5.5,3.0
12:12:41.383,6689.0,0.0,0.0,0.9,1.5,60.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,1.6,0.8,338.0,3.5,4.0
