,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
14:06:14.341,2470.0,0.2,0.5,-0.0,0.25
14:06:20.190,91035.0,0.2,0.2,-6.8,0.25
14:06:26.023,37612.0,0.5,0.4,-7.4,0.25
14:06:31.915,16511.0,0.3,1.1,-5.6,0.25
14:06:36.689,834.0,0.2,1.2,-9.4,0.25
14:06:42.073,436.0,0.4,0.3,-4.3,0.25
14:06:47.853,50592.0,0.2,0.2,-7.4,0.25
14:06:52.771,41578.0,0.3,0.9,-9.7,0.25
14:06:58.145,124746.0,0.2,0.4,-6.8,0.25
14:07:04.059,76709.0,0.7,0.2,-6.5,0.25
14:07:09.984,21286.0,0.5,0.7,-8.9,0.25
14:07:14.910,160934.0,0.3,0.4,-7.6,0.25
14:07:20.270,46883.0,0.4,0.9,-9.2,0.25
14:07:26.238,8542.0,0.3,0.2,-6.2,0.25
14:07:32.099,162954.0,0.2,0.2,-8.2,0.25
14:07:37.942,8280.0,0.2,0.5,1.0,0.25
14:07:42.885,131744.0,0.5,0.3,-9.2,0.25
14:07:48.240,38647.0,0.5,0.9,-7.1,0.25
14:07:54.196,58911.0,0.3,0.5,-2.2,0.25
14:07:59.933,17087.0,0.2,0.4,5.2,0.25
14:08:04.689,101686.0,0.2,0.2,-3.7,0.25
14:08:09.926,10277.0,0.5,0.3,-1.7,0.25
14:08:14.851,12818.0,0.3,0.5,-3.2,0.25
14:08:20.238,58934.0,0.2,0.5,-8.1,0.25
14:08:26.145,48298.0,0.5,0.7,-6.5,0.25
14:08:31.930,7021.0,0.3,0.3,-2.4,0.25
14:08:36.866,56617.0,0.2,0.2,2.6,0.25
14:08:42.243,36739.0,0.4,0.5,-7.4,0.25
14:08:48.154,42575.0,0.3,0.5,-2.9,0.25
14:08:53.967,89276.0,0.4,0.4,-5.6,0.25
14:08:58.757,124420.0,0.3,0.2,-8.4,0.25
14:09:04.100,85705.0,0.2,1.2,-8.4,0.25
14:09:09.869,67993.0,0.2,1.3,-9.6,0.25
14:09:14.746,40145.0,0.3,0.4,-6.5,0.25
14:09:20.044,25429.0,0.2,0.5,-4.7,0.25
14:09:25.854,4342.0,0.2,0.3,-9.8,0.25
14:09:30.871,93109.0,0.3,0.2,-5.6,0.25
14:09:36.185,165169.0,0.3,0.2,-2.7,0.25
14:09:42.054,79284.0,0.2,0.9,-6.5,0.25
14:09:47.954,49286.0,0.2,0.2,5.9,0.25
14:09:52.689,33103.0,0.2,0.2,-9.7,0.25
14:09:58.091,20133.0,0.3,0.3,3.1,0.25
14:10:03.976,78052.0,0.5,0.3,-9.4,0.25
14:10:08.923,21747.0,0.3,1.2,-9.9,0.25
14:10:14.303,22071.0,0.2,0.3,-3.1,0.25
14:10:20.320,103354.0,0.4,0.5,-9.2,0.25
14:10:26.350,77070.0,0.4,0.7,-9.6,0.25
14:10:31.996,9250.0,0.3,0.3,-5.6,0.25
14:10:36.811,5882.0,0.5,0.3,0.6,0.25
14:10:42.205,13349.0,0.2,0.5,-8.7,0.25
14:10:47.995,122027.0,0.2,0.3,-0.1,0.25
14:10:53.528,186719.0,0.2,0.4,-9.7,0.25
14:10:58.888,169401.0,0.2,0.7,-6.3,0.25
14:11:03.930,67940.0,0.4,0.4,-8.4,0.25
14:11:09.253,51909.0,0.2,0.5,-8.8,0.25
14:11:15.130,918.0,0.2,0.9,0.5,0.25
14:11:21.060,46032.0,0.4,0.2,-4.8,0.25
14:11:27.044,88745.0,0.5,0.2,-8.9,0.25
14:11:33.044,2254.0,0.2,0.2,-0.4,0.25
14:11:39.006,157301.0,0.2,0.2,-1.3,0.25
14:11:45.036,16810.0,0.2,0.5,-3.7,0.25
14:11:51.065,182717.0,0.2,0.5,-8.7,0.25
14:11:56.976,23197.0,0.3,0.5,-4.1,0.25
14:12:01.932,138049.0,0.3,0.2,-5.0,0.25
14:12:07.343,96392.0,0.4,0.5,-9.9,0.25
14:12:13.144,40437.0,0.4,0.3,-5.9,0.25
14:12:18.997,47766.0,0.2,0.3,-8.8,0.25
14:12:24.010,18090.0,0.2,0.3,-8.9,0.25
