time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz
15:40:44,1500.0,-0.0005325438687577844,0.0009559704922139645,0.02371707372367382,0.0003162296488881111,0.00032142765121534467,0.001556003582663834,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
15:40:50,1500.0,-0.0010647393064573407,0.0009870125213637948,0.022054916247725487,0.0003184623783454299,0.0002774117165245116,0.0016102686058729887,0.0,1.0,-1000.0,0.0,0.0,0.0,AUTO,-35.3632622,149.1652374,0.0,-1.0,-1.0,-2.0
15:40:51,200.0,-0.0007738688436802477,0.001028940052492544,0.021855151746422052,0.0002495716034900397,0.0002749911363935098,0.0014272991102188826,0.0,1.0,-1000.0,0.5,0.5,0.25,AUTO,-35.36326215,149.165237475,8.5,-0.5,0.0,-1.5
15:40:52,200.0,-0.0006303597474470735,0.0011496722581796348,0.021661865524947643,0.00024238938931375742,0.0002850618911907077,0.0014459937810897827,0.0,1.0,-1000.0,0.5,0.5,0.5,AUTO,-35.3632621,149.1652375,10.5,0.0,0.0,-1.0
15:40:54,200.0,-3.3195847208844498e-06,0.0016906032105907798,0.02107385639101267,0.0003448295465204865,0.0003046973724849522,0.0014345195959322155,0.0,1.0,-1000.0,0.5,0.5,0.5,AUTO,-35.3632621,149.1652375,11.0,0.0,0.0,0.0
15:40:55,280358.0,0.008338361652567983,0.00048619276785757395,0.020785845071077346,0.019931461103260516,-0.0013426668127067387,0.0013672601897269487,0.0,0.0,-1076.0,20.2,-0.8,0.4,AUTO,-35.36326208,149.1652375,761.6,0.2,2.2,-116.6
15:40:56,280358.0,0.035063788294792175,-0.0030540244188159704,0.020939799025654793,0.04489293321967125,-0.007740916218608618,0.003046083729714155,0.0,-1.0,-1007.0,45.0,-7.0,2.0,AUTO,-35.363262,149.1652377,1791.0,1.0,12.0,-147.0
15:40:58,280358.0,-0.03854798525571823,0.006193649023771286,-0.07106020674109459,-0.05729696713387966,-0.015041334554553032,-0.03337288834154606,4.0,-8.0,-1001.5,-56.0,-14.0,-33.0,AUTO,-35.36326085,149.16524555,4648.0,1.0,32.0,-148.0
15:40:59,117956.0,-0.049972605891525745,9.08556821741513e-05,-0.1010745745152235,0.058858634904026985,0.0038943676045164466,-0.010527224279940128,-4.0,7.25,-1001.25,58.75,4.25,-10.25,AUTO,-35.36326095,149.165244275,6558.5,-5.0,-46.0,-148.25
15:41:00,117956.0,-0.002318392042070627,0.006333877565339208,-0.10572347044944763,0.06773988902568817,0.011445982847362757,-0.0006935745477676392,-6.5,12.5,-1003.5,68.0,11.5,-0.5,AUTO,-35.3632614,149.16523965,7711.5,-11.0,-60.0,-149.5
15:41:02,117956.0,0.01565435910015367,-0.05103130824863911,-0.0466004665941,-0.11753741279244423,0.0329214190132916,-0.001577930524945259,2.5,-6.0,-999.0,-116.5,33.5,-2.0,AUTO,-35.363263950000004,149.16523535,10824.0,8.0,31.0,-147.0
15:41:03,200.0,-0.02362133632414043,0.010374520177720115,-0.13077367469668388,0.023063320215442218,0.02510234876535833,-0.060581124387681484,-4.25,-2.75,-1002.5,23.25,25.25,-60.5,AUTO,-35.3632614,149.1652373,12742.75,21.25,-4.5,-151.25
15:41:04,200.0,0.00032720237504690886,0.021207060664892197,-0.16409139335155487,0.03208216652274132,0.005359399598091841,-0.025047292932868004,-4.0,0.5,-999.5,32.0,6.0,-25.0,AUTO,-35.3632603,149.1652364,13913.5,6.0,-14.5,-152.0
15:41:06,200.0,-0.012185080093331635,0.003413507016375661,-0.16945725679397583,-0.10030737519264221,-0.007533799158409238,-0.009105493547394872,2.0,0.0,-995.0,-99.0,-6.5,-8.5,AUTO,-35.3632612,149.16523545,17029.5,-12.0,5.0,-149.5
15:41:07,148601.0,0.004584686364978552,-0.0006666430272161961,0.032372839748859406,0.12395604699850082,-0.09439727757126093,0.10689028771594167,1.0,9.25,-953.25,124.0,-93.25,106.5,AUTO,-35.3632633,149.165232625,18781.25,-29.0,-33.0,-114.0
15:41:08,148601.0,0.0649385005235672,-0.03918876312673092,0.03634017892181873,0.007418645080178976,0.009646465186960995,-0.029842684976756573,1.0,2.5,-964.0,8.0,10.0,-29.5,AUTO,-35.363264799999996,149.16523065,19551.0,-9.0,-0.5,-81.5
15:41:10,148601.0,-0.006130439229309559,0.013351143337786198,0.02587728202342987,-0.016585364006459713,0.010855667060241103,0.0006067275244276971,2.0,-9.5,-976.5,-15.5,11.5,0.5,AUTO,-35.36326255,149.165237,20661.0,15.0,35.5,-30.0
15:41:11,199343.0,-0.031137801706790924,0.02266585687175393,0.022165583912283182,0.027988633955828846,0.03578069672221318,-0.00576942233601585,0.0,-2.75,-959.75,28.5,36.5,-5.5,AUTO,-35.3632614,149.16523985,20812.75,0.0,5.25,8.25
15:41:12,199343.0,-0.030219473876059055,0.03263853117823601,0.020159918814897537,-0.5212602615356445,0.013198589440435171,-0.004466098384000361,0.5,-19.0,-1022.0,-520.0,14.0,-4.0,AUTO,-35.363261699999995,149.1652393,20682.0,-17.5,-20.0,16.0
15:41:14,199343.0,-0.08252206072211266,-0.014030042570084333,-1.0535037517547607,0.2657063156366348,-0.06206291913986206,-2.1948498487472534,-9.5,32.5,-1013.5,266.0,-61.0,-2194.5,AUTO,-35.36327145,149.16523239999998,20690.0,-101.5,-51.0,-15.0
15:41:15,282136.0,0.05239754542708397,-0.1419920064508915,-2.74725741147995,0.10970658995211124,-0.009106236509978771,-0.11166679486632347,-42.5,-22.0,-1017.75,110.25,-8.0,-111.75,AUTO,-35.363288325,149.165223275,20929.25,-198.5,-101.5,-25.5
15:41:16,282136.0,0.05678968504071236,-0.12311903014779091,-2.656020164489746,0.01879708841443062,0.06676635146141052,0.09894957579672337,-61.0,-39.5,-1017.0,19.5,67.0,98.5,AUTO,-35.363303849999994,149.16521415,21154.5,-256.0,-137.5,-37.0
15:41:18,282136.0,0.04047167859971523,-0.08224468305706978,-2.6492592096328735,-0.0022237543016672134,0.008367573143914342,0.0014009050937602296,-83.5,-48.0,-999.5,-1.5,9.0,1.0,AUTO,-35.36335695,149.1651786,22060.5,-314.0,-169.0,-49.0
