time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
15:17:10,300000.0,0.00027011882048100233,0.0015398918185383081,0.02751319669187069,0.00017670681700110435,0.00021664940868504345,0.0023112595081329346,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632621,149.1652374,0.0,-1.0,1.0,2.0,STABILIZE
15:17:12,300000.0,0.00023450869775842875,0.0014526199083775282,0.026404820382595062,0.0003410364151932299,0.0003061179013457149,0.0022118124179542065,0.0,1.0,-1000.0,0.5,0.0,0.5,-35.3632622,149.1652375,0.0,-2.0,2.0,2.0,STABILIZE
15:17:24,300000.0,-0.0008131045809326073,0.0009688513819128275,0.022342348471283913,0.00021296559134498239,0.00023056015682717165,0.0016410348083203037,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-35.3632622,149.1652375,8.0,-1.0,1.0,-1.0,AUTO
15:17:25,200.0,-0.0005533642251975834,0.0011347597852970164,0.02204756624996662,0.000778004682312409,0.00033139738176638883,0.001555202839275201,0.0,1.0,-1000.6666666666666,1.0,0.0,0.6666666666666666,-35.3632621,149.1652375,10.666666666666666,0.0,0.0,-0.6666666666666666,AUTO
15:17:26,200.0,-0.0004083830281160772,0.0013341730227693915,0.021831049894293148,0.0002448201024283965,0.0003293887518035869,0.0015023747303833563,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-35.3632621,149.1652375,11.0,0.0,0.0,0.0,AUTO
15:17:28,200.0,0.0026898274275784693,0.0002417253660193334,0.021310921758413315,-0.001751524085799853,0.002442847549294432,0.0011847223310420911,0.0,0.0,-1126.3333333333333,-1.0,2.6666666666666665,0.3333333333333333,-35.3632621,149.1652375,238.0,0.0,0.0,-72.0,AUTO
15:17:29,200.0,0.03508038197954496,-0.0032576133962720633,0.020878983040650684,0.044575011978546776,-0.00813041968892018,0.002771825762465596,0.0,-1.3333333333333333,-1008.0,44.666666666666664,-7.0,1.6666666666666667,-35.36326196666666,149.16523776666668,1798.6666666666667,1.6666666666666667,12.666666666666666,-147.0,AUTO
15:17:30,200.0,0.052270794908205666,-0.0006783617039521536,-0.006821097495655219,-0.042881932109594345,0.03634611299882332,-0.050591303035616875,1.3333333333333333,-8.0,-994.3333333333334,-42.0,36.333333333333336,-50.333333333333336,-35.363261599999994,149.1652399,2945.0,7.333333333333333,43.333333333333336,-146.66666666666666,AUTO
15:17:32,200.0,-0.06304549425840378,-0.010812982451170683,-0.09931857883930206,0.047914572060108185,-0.023077332104245823,0.00955230308075746,0.3333333333333333,4.666666666666667,-1003.0,48.333333333333336,-22.0,9.0,-35.363262,149.16524560000002,5992.0,-13.333333333333334,-26.666666666666668,-149.0,AUTO
15:17:33,200.0,0.014280905636648336,-0.008862019361307224,-0.09443613638480504,0.06528996924559276,0.009979606295625368,0.007046418264508247,-6.0,11.0,-1003.0,65.33333333333333,10.0,6.333333333333333,-35.363263100000005,149.16523913333333,7922.333333333333,-3.6666666666666665,-50.333333333333336,-151.0,AUTO
15:17:34,200.0,0.05087897181510925,-0.011561558271447817,-0.08184255162874858,0.014073172273735205,-0.036483168601989746,0.04859889671206474,-3.3333333333333335,5.0,-999.0,14.333333333333334,-36.0,47.666666666666664,-35.3632633,149.16523593333332,9097.666666666666,1.0,-19.666666666666668,-152.0,AUTO
15:17:36,200.0,-0.006539503190045555,0.022304226954778034,-0.11772534251213074,0.014112304896116257,0.011212669545784593,-0.03588846946756045,-3.0,-1.6666666666666667,-1001.6666666666666,14.333333333333334,11.0,-35.666666666666664,-35.363260133333334,149.1652356,12182.333333333334,13.666666666666666,-3.0,-151.66666666666666,AUTO
15:17:37,129247.0,0.010537938214838505,0.01588174281641841,-0.1350153684616089,0.003787659079534933,-0.01351216621696949,0.0017472654581069946,0.5,1.0,-999.0,4.0,-12.5,1.0,-35.36325985,149.165235,14095.0,-10.5,0.5,-152.0,AUTO
15:17:38,129247.0,0.008268120931461453,0.006427005049772561,-0.1348724029958248,-0.0054530552588403225,-0.01108270836994052,-0.0029057516221655533,2.0,0.75,-999.5,-4.25,-9.75,-3.25,-35.363260625,149.16523512499998,15263.75,-13.5,6.0,-151.25,AUTO
15:17:40,129247.0,0.0009867350454442203,-0.0015156518396300573,-0.16884504755338034,0.00179118001445507,0.003432702040299773,-0.026898236945271492,0.3333333333333333,0.0,-1000.0,2.0,3.6666666666666665,-26.666666666666668,-35.36326206666667,149.1652361,18410.666666666668,-3.3333333333333335,4.333333333333333,-152.0,AUTO
15:17:41,207193.0,0.0038081208476796746,0.00223671889398247,-0.20109322667121887,0.002200756222009659,0.002438086085021496,-0.02378921117633581,0.0,0.0,-1000.0,2.5,2.5,-23.5,-35.3632621,149.1652362,20319.5,0.0,2.0,-152.0,AUTO
15:17:42,207193.0,0.00437486672308296,0.0038111699977889657,-0.21859749779105186,-0.00013463577488437295,0.0013681050040759146,-0.021695679519325495,0.0,0.0,-999.75,0.5,1.75,-21.5,-35.3632621,149.165236275,21488.5,-0.25,2.75,-152.75,AUTO
15:17:44,207193.0,0.0009878348209895194,0.003808491164818406,-0.2565712407231331,-0.01609784475294873,0.00798460011719726,-0.00964713329449296,0.0,0.0,-996.0,-15.0,8.25,-9.75,-35.3632621,149.16523675000002,24607.0,-1.75,3.25,-152.75,AUTO
15:17:45,260752.0,0.005568303749896586,0.00405850971583277,-0.228532075881958,0.014243640005588531,-0.008731330279260874,0.03432190977036953,0.0,0.0,-1001.0,14.5,-7.0,33.5,-35.3632622,149.1652368,26545.5,-6.0,0.5,-153.0,AUTO
15:17:46,260752.0,0.008274723426438868,0.0007047716790111735,-0.20664654672145844,-0.0003708618169184774,-0.000777368521085009,0.02451073843985796,0.25,0.0,-999.25,0.5,0.25,23.5,-35.363262399999996,149.165236875,27712.0,-3.5,4.25,-152.5,AUTO
15:17:49,260752.0,-0.023842523340135813,0.026509063318371773,-0.08750277012586594,-0.11151529103517532,0.10543179884552956,0.3361523672938347,-0.5,-0.5,-972.5,-110.0,106.0,335.5,-35.3632624,149.165238,32742.5,-3.5,-2.5,-144.5,AUTO
15:17:50,200.0,-0.02996899397112429,0.015711819054558873,0.17502620816230774,0.062207236886024475,-0.11513875029049814,0.19588246902276296,2.25,8.0,-948.75,63.0,-113.75,195.5,-35.36326355,149.165236375,33722.25,-26.5,-29.75,-111.5,AUTO
15:17:53,200.0,0.0003564264625310898,0.015807551331818104,0.1525857076048851,-0.00943368673324585,0.00485746975755319,-0.014326639007776976,-0.5,-18.5,-972.5,-9.0,5.5,-13.5,-35.3632616,149.1652376,35568.0,14.0,22.0,-15.0,AUTO
15:17:54,258540.0,-0.025061821143026464,0.026305851060897112,0.1387571133673191,-0.3407178372144699,-0.013787816395051777,0.003949799691326916,0.75,-2.0,-992.5,-339.0,-12.75,4.25,-35.363261,149.16523875,35569.75,0.5,7.75,8.0,AUTO
15:17:55,258540.0,0.05088636465370655,-0.015047099906951189,0.13045581430196762,0.16104107350111008,-0.018612033687531948,-0.010274043306708336,1.5,-15.0,-1013.5,161.0,-17.5,-9.5,-35.363261550000004,149.1652393,35449.0,-5.5,19.0,-1.5,AUTO
15:17:57,258540.0,0.06654321774840355,-0.14757654815912247,1.134232997894287,0.18676124513149261,-0.023654071614146233,0.7214228510856628,-30.5,-20.0,-1029.5,187.5,-22.0,721.0,-35.36325965,149.1652567,35752.0,29.5,186.5,-32.5,AUTO
15:17:58,300000.0,0.011442593764513731,-0.18364696577191353,1.5415509343147278,-0.023440204095095396,0.020626684417948127,0.28568100184202194,-56.75,-27.25,-1033.0,-22.25,21.5,285.75,-35.3632572,149.165274975,36066.25,43.0,277.25,-48.75,AUTO
15:17:59,300000.0,0.037282608449459076,-0.048770971596241,1.5280453562736511,-0.042331838980317116,0.030802631750702858,-0.03784886281937361,-72.0,-39.5,-996.0,-40.0,31.0,-37.0,-35.36325185,149.16531759999998,36909.5,49.0,334.0,-79.5,AUTO
15:18:01,300000.0,0.030944465659558773,0.025603112764656544,1.515181541442871,0.2283788111526519,0.03230501897633076,-0.010578224901109934,-47.5,-13.0,-986.5,230.5,32.5,-10.0,-35.363245199999994,149.16538055,38251.5,28.0,224.0,-47.0,AUTO
15:18:02,174059.0,0.016920126043260098,0.04802173003554344,1.5103521347045898,-0.17862187791615725,0.030352982692420483,-0.0009567019587848336,-33.75,-27.0,-982.75,-177.0,30.75,-0.75,-35.363243874999995,149.165396725,38546.25,20.75,165.75,-31.25,AUTO
15:18:03,174059.0,-0.000764151569455862,0.0846760980784893,1.5049460530281067,-0.5307023078203201,0.02394711133092642,0.0029803640791215003,-13.0,-31.0,-991.0,-529.0,24.5,2.5,-35.36324275,149.1654133,38805.0,10.0,57.0,-7.0,AUTO
15:18:05,174059.0,-0.014331850223243237,-0.17171675711870193,1.4972872734069824,-0.13744905591011047,-0.08495017606765032,-0.01062457135412842,-21.0,-6.5,-1033.0,-135.5,-83.5,-9.5,-35.36324185,149.16542045,38815.0,20.5,86.0,-7.5,AUTO
15:18:06,162887.0,0.010593121842248365,-0.13676365092396736,1.490533709526062,0.0888548232614994,0.06000215944368392,-0.010879542969632894,-40.75,-14.25,-1031.75,90.5,61.0,-9.75,-35.3632397,149.165432825,38965.25,37.25,182.25,-29.0,AUTO
15:18:07,162887.0,0.04562230035662651,-0.03774087689816952,1.4833303093910217,0.1868407391011715,0.23913934081792831,-0.008815710403723642,-62.0,-22.0,-1026.0,188.0,239.5,-8.0,-35.3632343,149.16546525,39526.0,40.5,262.0,-61.5,AUTO
15:18:09,162887.0,0.011151234619319439,0.08771387860178947,1.4809446334838867,0.042154841125011444,-0.03601442836225033,-0.011299313977360725,-6.0,17.0,-966.5,44.5,-34.0,-10.0,-35.363230349999995,149.16550095000002,40442.5,-16.0,24.5,-8.5,AUTO
15:18:10,90423.0,-0.0046772402711212635,0.021440987708047032,1.4787629842758179,-0.04626326262950897,-0.11168535775505006,0.0057130432105623186,2.25,-10.75,-991.25,-45.0,-109.75,6.0,-35.36323095,149.165501525,40458.75,-17.0,-12.75,2.75,AUTO
15:18:11,90423.0,0.007462840992957354,-0.12381834164261818,1.474489986896515,0.26012999191880226,-0.21205194294452667,0.013093269430100918,-10.5,-6.0,-1014.5,261.5,-210.0,13.0,-35.36323075,149.1655021,40415.0,-0.5,36.5,0.5,AUTO
15:18:13,90423.0,0.060408592224121094,0.013872993178665638,1.4619414806365967,0.1539779007434845,0.2631429582834244,-0.001084497940610163,-47.5,-22.5,-1015.5,156.0,264.0,0.0,-35.363223649999995,149.16553835,40924.5,13.5,223.0,-52.0,AUTO
15:18:14,9139.0,0.052042633295059204,0.15250174887478352,1.4662767946720123,0.16848762147128582,0.10408452153205872,0.008447510277619585,-28.25,-10.75,-981.25,170.75,105.75,9.25,-35.36322185,149.165553525,41295.5,-9.75,129.25,-38.75,AUTO
15:18:15,9139.0,-0.007288527442142367,0.06861940957605839,1.4640606045722961,-0.2612934298813343,-0.18146955594420433,-0.03811225853860378,10.0,7.0,-978.5,-257.5,-179.0,-36.5,-35.363222699999994,149.16555975,41514.0,-38.5,-33.5,1.0,AUTO
