time_stamp,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
00:16:39,STABILIZE,1500.0,0.0,1.0,-1000.0,0.0,0.5,0.0,-0.0006243447423912585,0.0009779931278899312,0.025153256952762604,0.0003132714191451669,0.0003074902924709022,0.0019817757420241833,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0
00:16:55,AUTO,1500.0,0.0,1.0,-1000.0,0.5,0.5,0.0,-0.00065727109904401,0.0010225908481515944,0.020783779211342335,0.0003283328260295093,0.00035612162901088595,0.001378988439682871,-35.36326215,149.1652375,0.0,-0.5,0.5,0.0
00:16:57,AUTO,943.5,0.0,1.0,-1000.0,0.0,0.0,0.5,-9.156788019026862e-05,0.001481392013374716,0.020321433432400227,0.0003125705989077687,0.0002681310288608074,0.0013442490599118173,-35.3632621,149.1652375,0.0,0.0,0.0,0.0
00:16:59,AUTO,387.0,0.0,0.0,-1074.5,20.5,-0.5,0.5,0.009181382949464023,0.00040168021951103583,0.019792232662439346,0.019888655748218298,-0.0016019747126847506,0.0012207809486426413,-35.3632621,149.1652375,721.5,0.0,1.0,-112.5
00:17:01,AUTO,387.0,3.5,-8.5,-1000.5,-47.0,56.0,-96.5,0.01333746686577797,0.016188165871426463,-0.052619969472289085,-0.04815235920250416,0.055374620482325554,-0.09668433293700218,-35.36326125,149.16524225,3638.0,4.0,45.5,-146.5
00:17:02,AUTO,191570.0,4.25,-2.25,-1002.0,-30.0,-69.0,18.25,-0.053392126224935055,0.004640935221686959,-0.09975730441510677,-0.031136901583522558,-0.07014273595996201,0.01855116756632924,-35.363261425000005,149.16524605,5165.0,-12.5,12.25,-148.0
00:17:03,AUTO,191570.0,-4.0,8.0,-1001.5,47.0,15.5,9.5,-0.04502232372760773,-0.02674007136374712,-0.07102726399898529,0.04698283597826958,0.015303063672035933,0.009997848188504577,-35.363261949999995,149.16524405,6700.0,3.5,-42.5,-148.0
00:17:05,AUTO,191570.0,-4.0,4.0,-1000.0,25.5,40.0,-43.0,0.05286984145641327,0.030102616176009178,-0.0927681140601635,0.02574080601334572,0.03953266516327858,-0.04348277021199465,-35.3632604,149.1652337,9797.0,-0.5,-15.0,-151.0
00:17:07,AUTO,191570.0,5.0,-2.0,-1003.0,-14.5,-12.0,-9.5,-0.02143221814185381,-0.01609039306640625,-0.1003728061914444,-0.015448748599737883,-0.012499487493187189,-0.008881979156285524,-35.3632631,149.16523734999998,12879.0,-11.5,19.5,-150.0
00:17:08,AUTO,19195.0,-1.5,0.0,-1000.25,22.75,14.25,-32.25,-0.01253314275527373,-0.012867066194303334,-0.1251223385334015,0.02273678034543991,0.014031073777005076,-0.03249299572780728,-35.363263325000005,149.16523795,14437.5,5.5,-6.5,-151.0
