,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
00:16:52.160,-1.0,-1.0,-1.0,-1
00:16:52.362,-1.0,-1.0,-1.0,-1
00:16:52.563,-1.0,-1.0,-1.0,-1
00:16:52.764,-1.0,-1.0,-1.0,-1
00:16:52.966,-1.0,-1.0,-1.0,-1
00:16:53.167,-1.0,-1.0,-1.0,-1
00:16:53.369,-1.0,-1.0,-1.0,-1
00:16:53.570,-1.0,-1.0,-1.0,-1
00:16:53.772,-1.0,-1.0,-1.0,-1
00:16:53.973,-1.0,-1.0,-1.0,-1
00:16:54.175,-1.0,-1.0,-1.0,-1
00:16:54.377,-1.0,-1.0,-1.0,-1
00:16:59.960,-1.0,-1.0,-1.0,-1
00:17:00.162,-1.0,-1.0,-1.0,-1
00:17:00.363,-1.0,-1.0,-1.0,-1
00:17:00.565,-1.0,-1.0,-1.0,-1
00:17:00.766,-1.0,-1.0,-1.0,-1
00:17:01.008,-1.0,-1.0,-1.0,-1
00:17:01.254,-1.0,-1.0,-1.0,-1
00:17:01.532,-1.0,-1.0,-1.0,-1
00:17:01.773,-1.0,-1.0,-1.0,-1
00:17:01.976,-1.0,-1.0,-1.0,-1
00:17:02.186,-1.0,-1.0,-1.0,-1
00:17:02.390,-1.0,-1.0,-1.0,-1
00:17:02.592,-1.0,-1.0,-1.0,-1
00:17:02.794,-1.0,-1.0,-1.0,-1
00:17:02.997,-1.0,-1.0,-1.0,-1
00:17:03.200,-1.0,-1.0,-1.0,-1
00:17:03.402,-1.0,-1.0,-1.0,-1
00:17:03.604,-1.0,-1.0,-1.0,-1
00:17:03.806,-1.0,-1.0,-1.0,-1
00:17:04.008,-1.0,-1.0,-1.0,-1
00:17:04.210,-1.0,-1.0,-1.0,-1
00:17:04.412,-1.0,-1.0,-1.0,-1
00:17:04.614,-1.0,-1.0,-1.0,-1
00:17:04.817,-1.0,-1.0,-1.0,-1
00:17:05.019,-1.0,-1.0,-1.0,-1
00:17:05.220,-1.0,-1.0,-1.0,-1
00:17:05.426,-1.0,-1.0,-1.0,-1
00:17:05.629,-1.0,-1.0,-1.0,-1
00:17:05.832,-1.0,-1.0,-1.0,-1
00:17:06.034,-1.0,-1.0,-1.0,-1
00:17:06.235,-1.0,-1.0,-1.0,-1
00:17:06.450,-1.0,-1.0,-1.0,-1
00:17:06.664,-1.0,-1.0,-1.0,-1
00:17:06.989,-1.0,-1.0,-1.0,-1
00:17:07.231,-1.0,-1.0,-1.0,-1
00:17:07.442,-1.0,-1.0,-1.0,-1
00:17:07.644,-1.0,-1.0,-1.0,-1
00:17:07.851,-1.0,-1.0,-1.0,-1
00:17:08.055,-1.0,-1.0,-1.0,-1
00:17:08.256,-1.0,-1.0,-1.0,-1
00:17:08.458,-1.0,-1.0,-1.0,-1
00:17:08.659,-1.0,-1.0,-1.0,-1
00:17:08.861,-1.0,-1.0,-1.0,-1
00:17:09.062,-1.0,-1.0,-1.0,-1
00:17:09.264,-1.0,-1.0,-1.0,-1
00:17:09.465,-1.0,-1.0,-1.0,-1
00:17:09.667,-1.0,-1.0,-1.0,-1
00:17:09.868,-1.0,-1.0,-1.0,-1
00:17:10.070,-1.0,-1.0,-1.0,-1
00:17:10.271,-1.0,-1.0,-1.0,-1
00:17:10.473,-1.0,-1.0,-1.0,-1
00:17:10.674,-1.0,-1.0,-1.0,-1
00:17:10.876,-1.0,-1.0,-1.0,-1
00:17:11.078,-1.0,-1.0,-1.0,-1
00:17:11.279,-1.0,-1.0,-1.0,-1
00:17:11.481,-1.0,-1.0,-1.0,-1
00:17:11.683,-1.0,-1.0,-1.0,-1
