,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
06:29:16.367,300000.0,1.1,1.7,2.1,0.25
06:29:20.389,180777.0,0.8,2.0,7.2,0.25
06:29:24.414,300000.0,1.1,0.9,5.5,0.25
06:29:28.429,87161.0,0.5,0.0,-9.6,0.25
06:29:32.448,197280.0,1.1,0.7,-4.9,0.25
06:29:36.484,300000.0,1.1,0.0,-8.0,0.25
06:29:40.506,212280.0,0.1,0.5,7.5,0.25
06:29:44.025,197878.0,0.3,0.2,10.1,0.25
06:29:48.037,200.0,0.0,1.9,-8.4,0.25
06:29:52.060,158094.0,0.0,2.0,-7.7,0.25
06:29:56.075,55066.0,0.6,0.3,4.7,0.25
06:30:00.120,201180.0,0.0,1.0,-1.7,0.25
06:30:04.145,300000.0,0.0,0.0,5.1,0.25
06:30:08.167,210945.0,0.9,0.0,8.4,0.25
06:30:12.192,193355.0,0.8,1.2,-1.1,0.25
06:30:16.225,300000.0,0.5,2.0,6.3,0.25
06:30:20.259,281446.0,0.0,1.0,10.1,0.25
06:30:24.281,127387.0,1.1,0.3,-7.2,0.25
06:30:28.298,93823.0,1.1,0.2,-2.3,0.25
06:30:32.322,184875.0,0.3,1.3,-1.6,0.25
06:30:36.333,200.0,0.6,0.2,-3.8,0.25
06:30:40.352,188515.0,0.0,0.8,10.1,0.25
06:30:44.380,260955.0,0.5,0.0,-5.5,0.25
06:30:48.405,300000.0,0.4,1.0,3.6,0.25
06:30:52.425,192390.0,0.1,0.8,1.2,0.25
06:30:56.450,227596.0,0.1,0.0,0.2,0.25
06:31:00.473,60467.0,1.1,0.3,-6.2,0.25
06:31:04.489,200.0,1.1,1.6,-10.0,0.25
06:31:08.516,300000.0,0.8,1.4,-10.0,0.25
06:31:12.038,211664.0,1.1,0.9,-4.1,0.25
06:31:16.067,278998.0,0.0,0.7,10.1,0.25
06:31:20.093,121309.0,0.6,0.0,-10.0,0.25
06:31:24.107,37356.0,0.4,0.2,-10.0,0.25
06:31:28.140,130885.0,0.0,0.8,-1.0,0.25
06:31:32.155,36037.0,1.1,1.7,2.7,0.25
06:31:36.181,211940.0,0.1,1.6,1.4,0.25
06:31:40.201,161304.0,0.0,0.4,-1.0,0.25
06:31:44.213,200.0,0.7,2.0,10.1,0.25
06:31:48.229,73405.0,0.2,1.5,10.1,0.25
06:31:52.258,300000.0,0.3,1.2,6.2,0.25
06:31:56.291,300000.0,0.8,1.9,-10.0,0.25
06:32:00.310,150772.0,0.5,1.0,4.2,0.25
06:32:04.322,200.0,0.8,1.4,-10.0,0.25
06:32:08.357,146569.0,0.3,0.9,2.1,0.25
06:32:12.380,136732.0,0.3,0.6,5.4,0.25
06:32:16.397,140711.0,0.4,0.4,-10.0,0.25
06:32:20.423,237898.0,1.1,0.2,-5.2,0.25
06:32:24.447,240378.0,1.0,2.0,3.8,0.25
06:32:28.463,30562.0,0.3,1.9,6.0,0.25
06:32:32.490,212080.0,0.0,0.3,1.1,0.25
06:32:36.515,256468.0,0.3,0.8,-1.2,0.25
06:32:40.038,223092.0,0.1,2.0,-5.4,0.25
06:32:44.076,214486.0,1.1,0.0,-10.0,0.25
06:32:48.106,192978.0,0.3,1.9,10.1,0.25
06:32:52.132,300000.0,0.4,1.9,-1.3,0.25
06:32:56.156,251240.0,1.1,0.0,-3.2,0.25
06:33:00.183,142928.0,0.3,1.4,10.1,0.25
06:33:04.211,257528.0,0.0,0.0,10.1,0.25
06:33:08.236,282533.0,1.1,0.6,-9.9,0.25
06:33:12.277,300000.0,1.1,2.0,-10.0,0.25
06:33:16.290,200.0,0.6,0.8,9.1,0.25
06:33:20.313,202394.0,0.0,1.1,-7.8,0.25
06:33:24.342,144591.0,0.7,1.4,10.1,0.25
06:33:28.363,107317.0,0.4,0.4,10.1,0.25
06:33:32.390,200.0,0.0,1.0,-4.5,0.25
06:33:36.423,300000.0,0.0,1.6,-10.0,0.25
06:33:40.437,32624.0,0.9,1.2,5.6,0.25
06:33:44.460,195228.0,0.0,1.0,9.5,0.25
06:33:48.479,200.0,1.0,1.6,-1.4,0.25
06:33:52.499,13107.0,1.1,0.4,6.7,0.25
06:33:56.022,145219.0,1.1,0.0,10.1,0.25
06:34:00.042,93503.0,0.6,2.0,-3.6,0.25
06:34:04.061,88022.0,0.0,0.0,-10.0,0.25
06:34:08.075,50053.0,0.6,0.7,-10.0,0.25
06:34:12.100,85539.0,0.7,1.1,1.5,0.25
06:34:16.113,200.0,0.0,0.0,0.1,0.25
06:34:20.127,200.0,0.7,0.0,10.1,0.25
06:34:24.138,200.0,0.0,1.7,-6.2,0.25
06:34:27.165,300000.0,0.3,1.7,-8.3,0.25
06:34:30.209,283857.0,0.7,2.0,-2.5,0.25
