time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
14:47:39,-0.0004050078277941793,0.0009723925613798201,0.02340775914490223,0.0003823673469014466,0.0001622404088266194,0.001635642722249031,-35.3632622,149.16523755,0.0,-1.0,3.0,1.0,0.0,1.5,-1000.0,0.0,0.0,0.0,STABILIZE,123463.0
14:47:41,-0.0008311836863867939,0.0009693914907984436,0.022736934944987297,0.00021316501079127192,0.0002511576167307794,0.0017088064923882484,-35.3632622,149.1652375,0.0,-1.0,1.5,1.0,0.0,1.5,-1000.0,0.0,0.0,0.5,AUTO,123463.0
14:47:42,-0.0009542387560941279,0.000985640348517336,0.022409436758607626,0.00029498309595510364,0.0002643369953148067,0.0015277718484867364,-35.36326215,149.1652375,5.5,-0.5,0.25,0.0,0.0,1.5,-1000.0,0.0,0.25,0.5,AUTO,300000.0
14:47:43,-0.0008440436504315585,0.001095757179427892,0.022241304628551006,0.000191570317838341,0.00026938162045553327,0.0015283249085769057,-35.3632621,149.1652375,11.5,0.0,0.0,-1.0,0.0,1.0,-1000.0,1.0,0.0,0.0,AUTO,300000.0
14:47:45,-0.00037003013130743057,0.0016522090299986303,0.021717719733715057,0.00034280281397514045,0.0003272743779234588,0.001475089113228023,-35.3632621,149.1652375,11.5,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,1.0,AUTO,300000.0
14:47:46,0.004178857692750171,0.000845553327962989,0.02138148294761777,0.012810187821742147,0.0005909168103244156,0.0012560622053570114,-35.3632621,149.1652375,599.5,0.0,1.0,-108.75,0.0,0.0,-1091.0,13.25,1.25,0.5,AUTO,204800.0
14:47:47,0.029271576553583145,-0.0020702991751022637,0.021333444863557816,0.045811545103788376,-0.007506946101784706,0.002749412087723613,-35.363262,149.1652376,1604.0,1.0,9.0,-145.5,0.0,-0.5,-1011.0,46.0,-6.5,2.0,AUTO,204800.0
14:47:49,-0.038714196532964706,0.0036200047470629215,-0.06669553928077221,-0.05757814459502697,-0.006515017710626125,-0.037564389407634735,-35.36326085,149.16524545,4650.0,3.0,32.0,-148.0,3.5,-8.0,-1001.5,-56.5,-6.0,-37.5,AUTO,204800.0
14:47:50,-0.04994966788217425,0.003975278523284942,-0.10570869967341423,0.05899222753942013,0.003815080795902759,-0.013784602866508067,-35.3632608,149.165244075,6566.75,-6.5,-46.5,-148.0,-4.0,7.25,-1001.25,59.25,4.25,-13.75,AUTO,200.0
14:47:51,-0.001529894769191742,0.009667581878602505,-0.11161530017852783,0.06866426393389702,0.009837815538048744,-0.0014072497724555433,-35.3632615,149.16523945,7724.5,-15.5,-60.0,-149.5,-4.5,14.0,-1003.0,68.5,10.0,-1.0,AUTO,200.0
14:47:53,0.028530480340123177,-0.06558690965175629,-0.03246074728667736,-0.10231324285268784,0.005402218550443649,0.025857333093881607,-35.3632646,149.16523519999998,10826.0,12.0,32.0,-147.0,2.0,-5.0,-995.5,-101.0,6.0,25.5,AUTO,200.0
14:47:54,-0.030304361134767532,0.014768186170840636,-0.13047944381833076,0.01865409454330802,0.035374341532588005,-0.07444311678409576,-35.36326105,149.16523755,12748.0,30.0,-3.5,-150.5,-5.75,-5.0,-1004.25,19.25,35.5,-74.25,AUTO,212540.0
14:47:55,-0.0043236573110334575,0.02946790400892496,-0.1720276102423668,0.04818057268857956,0.01028099562972784,-0.030972173437476158,-35.3632595,149.16523655,13920.0,8.0,-18.0,-152.0,-5.0,0.5,-1001.0,48.5,10.5,-30.5,AUTO,212540.0
14:47:57,0.006067917449399829,0.0023814217711333185,-0.16585420072078705,-0.019586049485951662,-0.011469629593193531,-0.002388422202784568,-35.36326095,149.1652354,17040.0,-16.5,9.5,-151.0,3.0,0.0,-999.0,-18.5,-10.5,-3.0,AUTO,212540.0
14:47:58,-0.03729999857023358,0.016306819394230843,-0.020798499695956707,0.09848248679190874,-0.04626463400200009,0.21374162007123232,-35.363262825,149.16523410000002,18872.75,-26.75,-33.0,-124.75,0.75,8.25,-954.75,99.0,-45.25,212.75,AUTO,60752.0
14:47:59,0.05558459646999836,-0.0398440808057785,0.04389234818518162,0.06878864206373692,-0.024140442837961018,-0.03516162000596523,-35.3632646,149.16523115,19717.0,-19.5,-21.5,-88.5,0.0,8.0,-957.5,69.0,-23.0,-35.5,AUTO,60752.0
14:48:01,0.0025915743317455053,0.009959794580936432,0.024015573784708977,-0.027988769114017487,0.016172924544662237,0.0034079900942742825,-35.3632631,149.1652356,20880.0,17.5,40.5,-31.5,0.5,-10.0,-977.5,-27.0,16.5,2.5,AUTO,60752.0
14:48:02,-0.03171294485218823,0.020425752736628056,0.02077854797244072,0.0825546570122242,-0.010000439477153122,-0.002382994905929081,-35.36326155,149.16523935,21064.25,3.5,12.75,4.5,0.25,0.25,-968.0,83.5,-8.75,-2.0,AUTO,300000.0
14:48:03,-0.046596551313996315,0.005564731312915683,0.018825427629053593,-0.41378846764564514,-0.03195245284587145,-0.0030790272867307067,-35.3632615,149.16523925,20946.5,-6.5,-21.0,19.5,-1.0,-29.0,-1009.5,-413.0,-30.5,-3.0,AUTO,300000.0
14:48:05,-0.06103186495602131,-0.06897693872451782,-0.519324004650116,0.3835151195526123,-0.04626486636698246,-0.8450104892253876,-35.36326185,149.1652271,20819.5,6.0,-109.5,-1.0,-20.5,26.0,-1011.0,383.5,-45.0,-845.0,AUTO,300000.0
14:48:06,0.018182350788265467,-0.1580183170735836,-1.384849101305008,0.05325659643858671,-0.06603461690247059,-0.41152545252407435,-35.3632606,149.16520615000002,20826.5,18.75,-218.5,0.25,-42.25,-21.75,-1003.0,54.0,-64.75,-411.25,AUTO,144657.0
14:48:07,0.047701483592391014,-0.1796296313405037,-1.4805917143821716,0.09921911358833313,0.0038416855968534946,0.09641149640083313,-35.3632592,149.16518595,20818.5,26.5,-302.0,0.5,-59.5,-38.5,-1009.5,99.5,4.5,95.5,AUTO,144657.0
14:48:09,0.06266062334179878,-0.20516777783632278,-1.4521406888961792,-0.003445606678724289,0.0018304712721146643,0.0006292012985795736,-35.3632522,149.16509735,20809.0,55.0,-509.0,-0.5,-98.5,-49.0,-1001.0,-2.5,2.0,0.0,AUTO,144657.0
14:48:10,0.07407314702868462,-0.17667102441191673,-1.4537351727485657,-0.0024381211114814505,0.01237415336072445,0.0011095469672000036,-35.36324555,149.16501957500003,20854.25,65.0,-604.0,-7.25,-110.0,-64.25,-990.25,-2.0,12.5,1.0,AUTO,282069.0
