,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
14:47:42.239,300000.0,0.25,0.1,1000.0,30.0
14:47:46.287,204800.0,0.25,0.1,1000.0,30.0
14:47:50.299,200.0,0.25,0.1,1000.0,30.0
14:47:54.326,212540.0,0.25,0.1,1000.0,30.0
14:47:58.353,60752.0,0.25,0.1,1000.0,30.0
14:48:02.394,300000.0,0.25,0.1,1000.0,30.0
14:48:06.416,144657.0,0.25,0.1,1000.0,30.0
14:48:10.479,282069.0,0.25,0.1,1000.0,30.0
14:48:14.504,223720.0,0.25,0.1,1000.0,30.0
14:48:18.046,273495.0,0.25,0.1,1000.0,30.0
14:48:22.101,245200.0,0.25,0.1,1000.0,30.0
14:48:26.127,282276.0,0.25,0.1,1000.0,30.0
14:48:30.150,142681.0,0.25,0.1,1000.0,30.0
14:48:34.190,300000.0,0.25,0.1,1000.0,30.0
14:48:38.216,237211.0,0.25,0.1,1000.0,30.0
14:48:42.228,200.0,0.25,0.1,1000.0,30.0
14:48:46.256,193759.0,0.25,0.1,1000.0,30.0
14:48:50.279,196734.0,0.25,0.1,1000.0,30.0
14:48:54.334,300000.0,0.25,0.1,1000.0,30.0
14:48:58.364,74886.0,0.25,0.1,1000.0,30.0
14:49:02.396,190906.0,0.25,0.1,1000.0,30.0
14:49:06.419,168358.0,0.25,0.1,1000.0,30.0
14:49:10.435,45998.0,0.25,0.1,1000.0,30.0
14:49:14.469,300000.0,0.25,0.1,1000.0,30.0
14:49:18.489,24284.0,0.25,0.1,1000.0,30.0
14:49:22.025,300000.0,0.25,0.1,1000.0,30.0
14:49:26.056,257723.0,0.25,0.1,1000.0,30.0
14:49:30.086,214642.0,0.25,0.1,1000.0,30.0
14:49:34.121,123887.0,0.25,0.1,1000.0,30.0
14:49:38.144,143589.0,0.25,0.1,1000.0,30.0
14:49:42.164,65826.0,0.25,0.1,1000.0,30.0
14:49:46.182,200.0,0.25,0.1,1000.0,30.0
14:49:50.202,200.0,0.25,0.1,1000.0,30.0
14:49:54.231,227121.0,0.25,0.1,1000.0,30.0
14:49:58.258,23918.0,0.25,0.1,1000.0,30.0
14:50:02.302,213753.0,0.25,0.1,1000.0,30.0
14:50:06.342,300000.0,0.25,0.1,1000.0,30.0
14:50:10.391,83831.0,0.25,0.1,1000.0,30.0
14:50:14.426,300000.0,0.25,0.1,1000.0,30.0
14:50:18.457,150060.0,0.25,0.1,1000.0,30.0
14:50:22.483,109134.0,0.25,0.1,1000.0,30.0
14:50:26.008,107583.0,0.25,0.1,1000.0,30.0
14:50:30.038,200.0,0.25,0.1,1000.0,30.0
14:50:34.056,200.0,0.25,0.1,1000.0,30.0
14:50:38.083,220526.0,0.25,0.1,1000.0,30.0
14:50:42.113,80704.0,0.25,0.1,1000.0,30.0
14:50:46.164,300000.0,0.25,0.1,1000.0,30.0
14:50:50.202,227307.0,0.25,0.1,1000.0,30.0
14:50:54.243,154294.0,0.25,0.1,1000.0,30.0
14:50:58.271,227008.0,0.25,0.1,1000.0,30.0
14:51:02.307,248693.0,0.25,0.1,1000.0,30.0
14:51:06.336,242437.0,0.25,0.1,1000.0,30.0
14:51:10.378,300000.0,0.25,0.1,1000.0,30.0
14:51:14.408,107978.0,0.25,0.1,1000.0,30.0
