time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
16:50:03,1500.0,-0.0009739510715007782,0.0009209218551404774,0.02474767652650674,0.00023336914212753376,0.0002541348124699046,0.0018283107395594318,0.0,1.25,-1000.25,0.0,0.0,0.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.2,STABILIZE
16:50:09,1500.0,-0.0011387418877954285,0.0009523026528768241,0.023102248708407085,0.00021968772246812782,0.0003149386417741577,0.0016330121628319223,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,STABILIZE
16:50:11,1500.0,-0.0010910865967161953,0.0009801529813557863,0.022539709694683552,0.00030706345569342375,0.0003126504016108811,0.0015398513060063124,0.0,2.0,-1000.0,1.0,0.0,0.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,STABILIZE
16:50:18,1500.0,0.009117410227190703,0.0002800573129206896,0.021437815157696605,0.019904860790120438,-0.0024720935034565628,0.0014298064779723063,0.0,0.875,-1013.875,20.25,-2.25,0.5,-35.3632621375,149.165237475,687.25,-0.375,2.5,-70.875,AUTO
16:50:19,1500.0,0.05222553014755249,-0.006508635822683573,0.02112315222620964,0.04068935103714466,-0.010426114778965712,0.0034934876020997763,0.5,-4.0,-1000.5,40.5,-9.0,3.0,-35.36326185,149.16523834999998,2508.0,4.0,26.5,-148.0,AUTO
16:50:21,1500.0,-0.05991145937393109,0.009162554860571012,-0.07695821610589822,-0.04985903645865619,-0.013043690201205512,-0.03840425300101439,2.3333333333333335,-4.5,-1005.0,-49.166666666666664,-11.833333333333334,-38.0,-35.36326098333333,149.16524431666667,4798.166666666667,0.16666666666666666,12.0,-147.66666666666666,AUTO
16:50:23,1500.0,0.03956626635044813,0.009322936879470944,-0.10097500868141651,0.05871679075062275,-0.0009734657651279122,0.008238698675995693,-2.75,10.5,-1002.5,59.0,-0.5,7.25,-35.363262524999996,149.16523527500001,8284.75,-16.25,-37.25,-152.75,AUTO
16:50:25,1500.0,-0.014808105925718943,-0.002666212928791841,-0.08751969784498215,-0.009648886198798815,0.0365513109912475,-0.0635451873143514,-2.0,-5.0,-1003.0,-19.5,44.25,-61.25,-35.3632627,149.16523513333334,11423.666666666666,22.333333333333332,8.333333333333334,-151.0,AUTO
16:50:27,1500.0,0.011184725211933255,0.015967272222042084,-0.15336387231945992,0.007431909267324954,-0.005875512579223141,-0.007786438101902604,-0.75,0.0,-999.25,8.25,-4.75,-7.75,-35.3632606,149.16523450000003,14357.5,-3.25,-1.5,-153.0,AUTO
16:50:29,1500.0,0.0023899858933873475,0.0008985616623249371,-0.17028073966503143,-0.004105178275494836,-0.002784672542475164,-0.017234175466001034,1.5,0.0,-1000.0,-3.0,-1.5,-17.0,-35.363261625,149.1652354,17485.5,-7.5,9.0,-153.0,AUTO
16:50:34,1500.0,0.0019090410321950912,0.001190402073552832,-0.20747150778770446,0.0032395351212471724,0.002256758464500308,-0.024579299613833427,0.0,0.0,-1000.0,3.4,2.8,-24.0,-35.363262,149.16523618000002,20023.2,-1.8,3.6,-153.6,AUTO
16:50:36,1500.0,0.003411633428186178,0.003280065100019177,-0.2482892299691836,-0.00040098952983195585,0.0004481405097370346,-0.020469354776044685,0.0,0.0,-999.8333333333334,0.5,0.8333333333333334,-20.333333333333332,-35.363262,149.16523644999998,22881.5,-1.0,3.0,-154.0,AUTO
16:50:38,1500.0,0.0015743680608769257,0.00507809283832709,-0.25495339930057526,0.0008145237031082312,0.0007335830790301164,0.028127108545353014,0.0,0.0,-998.6666666666666,1.6666666666666667,2.0,27.5,-35.363262133333336,149.16523675000002,26157.333333333332,-4.0,1.3333333333333333,-153.16666666666666,AUTO
16:50:40,1500.0,0.003888752032071352,0.001121732429601252,-0.20617658793926238,-0.005920133646577596,0.0009166802279651165,0.020777434483170508,0.4,-0.8,-1000.0,-4.4,1.4,20.0,-35.3632624,149.16523726,29082.2,-0.8,7.4,-153.0,AUTO
16:50:42,1500.0,-1.8996007080810767e-05,0.0011700795924601455,-0.17467680325110754,0.0006060249482591947,-5.291309207677841e-06,0.015996422463407118,0.0,0.0,-999.8333333333334,1.5,0.6666666666666666,15.166666666666666,-35.363262383333335,149.16523801666665,31919.333333333332,0.0,2.5,-153.0,AUTO
16:50:44,1500.0,0.0017203002469614148,0.001130269025452435,-0.1492776870727539,-0.0005361864692531526,0.0004255423322319984,0.011898409202694893,0.0,0.0,-999.8,0.4,1.0,11.2,-35.363262260000006,149.16523797999997,34841.0,0.0,0.0,-153.0,AUTO
16:50:46,1500.0,0.0029218033887445927,0.001472502015531063,-0.12640516459941864,0.003930164501070976,0.0008401932427659631,0.010114517994225025,0.0,0.0,-1000.0,4.0,1.0,10.0,-35.3632621,149.1652377,38427.0,0.0,0.0,-153.0,AUTO
16:50:47,1500.0,0.002465983759611845,0.0014451639726758003,-0.11632058322429657,-0.0008899418055079878,0.0008351601893082262,0.0074805962853133675,0.0,0.0,-999.6,0.2,1.4,7.0,-35.3632621,149.16523752,40458.8,0.0,0.2,-153.0,AUTO
16:51:09,1500.0,0.07409604266285896,-0.13067955896258354,0.7500312477350235,-0.031187644228339195,0.009414927451871336,0.007222095693578012,-132.25,-81.75,-985.25,-30.5,10.5,7.25,-35.36301025,149.16547285000001,50012.75,541.5,411.75,-2.5,AUTO
16:51:11,1500.0,0.07048259551326434,-0.13976641992727915,0.7395360271135966,-0.04630935611203313,-0.0071630403205441935,0.0023609024938195944,-133.66666666666666,-79.16666666666667,-988.5,-45.666666666666664,-6.0,2.3333333333333335,-35.362930133333336,149.16554896666668,49982.5,545.3333333333334,414.1666666666667,-0.6666666666666666,AUTO
16:51:13,1500.0,0.08289788911739986,-0.13127870857715607,0.72821377714475,0.014048797854532799,0.0013135147746652365,-0.005508471008700629,-137.5,-73.83333333333333,-987.6666666666666,14.666666666666666,2.5,-5.0,-35.36283135,149.16564106666667,49998.0,546.3333333333334,419.1666666666667,-1.0,AUTO
16:51:15,1500.0,0.08288701027631759,-0.12767625451087952,0.7178531885147095,-0.02952570468187332,-0.0004020416876301169,-0.004575145500712097,-133.66666666666666,-73.16666666666667,-987.1666666666666,0.16666666666666666,-2.1666666666666665,-6.333333333333333,-35.362733066666664,149.16573309999998,50006.666666666664,539.3333333333334,419.5,0.5,AUTO
16:51:17,1500.0,0.08475647866725922,-0.11301277577877045,0.7081308166186014,0.01731244505693515,0.053571619714299835,-0.008873249782482162,-136.75,-79.75,-994.75,7.0,37.0,-5.25,-35.362617300000004,149.1658423,50012.666666666664,536.0,414.0,-0.3333333333333333,AUTO
16:51:21,1500.0,0.06134900823235512,0.04709908148894707,0.6993928154309591,0.024164754897356033,0.029170493440081675,-0.0010523070037985842,-80.83333333333333,-53.5,-1001.6666666666666,24.166666666666668,30.5,-0.5,-35.36247004999999,149.16598228333336,50031.833333333336,311.6666666666667,243.83333333333334,4.5,AUTO
16:51:23,1500.0,0.016742374328896404,0.07962706536054612,0.6926908612251281,-0.06002859473228454,-0.0011221583932638167,0.0029876076616346834,-32.4,-28.0,-1001.4,-60.0,0.0,3.6,-35.362428560000005,149.16602356,50011.2,129.6,95.2,2.4,AUTO
16:51:25,1500.0,-0.005934164975769818,0.03882111273705959,0.6890424609184265,-0.13893474042415618,-0.02071915939450264,0.00019481037743389605,-5.0,-3.8333333333333335,-1006.8333333333334,-23.333333333333332,-18.5,1.6666666666666667,-35.362417519999994,149.16603460000002,50004.6,24.0,3.0,1.4,AUTO
