,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:13:57.497,200.0,0.0,0.7,-10.0,0.25
05:14:01.015,35183.0,1.1,2.0,6.7,0.25
05:14:05.037,56936.0,0.3,1.1,1.0,0.25
05:14:09.050,200.0,0.5,1.9,8.9,0.25
05:14:13.082,187787.0,0.0,0.0,8.8,0.25
05:14:17.098,93949.0,0.3,1.7,10.1,0.25
05:14:21.109,200.0,1.1,0.0,10.1,0.25
05:14:25.144,294610.0,1.1,0.3,10.1,0.25
05:14:29.164,146636.0,0.7,0.0,-10.0,0.25
05:14:33.188,200.0,0.3,2.0,5.7,0.25
05:14:37.212,197244.0,0.6,0.1,-7.1,0.25
05:14:41.238,214451.0,0.8,0.0,3.5,0.25
05:14:45.258,185197.0,0.1,2.0,-6.3,0.25
05:14:49.284,277175.0,0.3,2.0,4.8,0.25
05:14:53.309,179626.0,0.8,1.0,4.6,0.25
05:14:57.322,200.0,1.1,2.0,7.8,0.25
05:15:01.353,299454.0,0.0,1.1,10.1,0.25
05:15:05.364,200.0,0.5,0.4,-10.0,0.25
05:15:09.384,113221.0,0.4,0.0,2.2,0.25
05:15:13.411,293125.0,1.0,2.0,-10.0,0.25
05:15:17.423,22996.0,0.5,1.5,2.6,0.25
05:15:21.444,175643.0,0.5,0.0,6.9,0.25
05:15:25.472,161567.0,0.8,1.0,0.5,0.25
05:15:29.506,300000.0,0.3,1.6,-1.9,0.25
05:15:33.032,172233.0,0.7,0.1,9.1,0.25
05:15:37.055,192150.0,0.8,0.3,-10.0,0.25
05:15:41.074,145638.0,1.0,1.3,10.1,0.25
05:15:45.113,204312.0,0.0,1.7,5.4,0.25
05:15:49.146,172996.0,1.1,1.0,-5.7,0.25
05:15:53.181,300000.0,1.0,1.1,5.5,0.25
05:15:57.201,200.0,0.5,0.3,-10.0,0.25
05:16:01.219,66091.0,0.6,1.0,-6.7,0.25
05:16:05.250,207304.0,0.0,2.0,5.9,0.25
05:16:09.280,300000.0,0.6,1.1,0.5,0.25
05:16:13.312,300000.0,0.7,0.5,-0.7,0.25
05:16:17.346,300000.0,0.1,1.9,-0.2,0.25
05:16:21.362,200.0,0.3,1.9,9.3,0.25
05:16:25.377,91775.0,0.0,0.3,0.9,0.25
05:16:29.389,200.0,1.1,0.0,10.1,0.25
05:16:33.412,155917.0,1.1,1.5,10.1,0.25
05:16:37.451,197170.0,0.8,0.8,4.7,0.25
05:16:41.468,73993.0,0.2,0.3,-3.6,0.25
05:16:45.486,84715.0,0.8,0.2,5.9,0.25
05:16:49.518,300000.0,1.1,0.0,-7.3,0.25
05:16:53.051,137658.0,0.3,2.0,3.6,0.25
05:16:57.069,94575.0,0.0,1.3,2.7,0.25
05:17:01.093,170108.0,0.6,1.8,10.1,0.25
05:17:05.122,243312.0,0.7,0.7,1.7,0.25
05:17:09.169,100243.0,0.9,1.5,1.0,0.25
05:17:13.185,100169.0,0.8,0.0,1.1,0.25
05:17:17.214,300000.0,0.7,0.2,9.6,0.25
05:17:21.245,289876.0,0.0,1.7,8.7,0.25
05:17:25.271,234232.0,1.1,0.2,10.1,0.25
05:17:29.296,193434.0,1.0,0.0,-10.0,0.25
05:17:33.312,57035.0,0.4,1.2,-0.2,0.25
05:17:37.337,106770.0,0.7,2.0,3.0,0.25
05:17:41.359,163073.0,0.4,1.0,-1.4,0.25
05:17:45.397,275663.0,1.1,1.3,4.0,0.25
05:17:49.419,132547.0,0.8,0.8,-7.2,0.25
05:17:53.455,193662.0,0.9,0.0,10.1,0.25
05:17:57.468,200.0,0.5,0.2,4.1,0.25
05:18:01.498,300000.0,0.2,1.5,1.3,0.25
05:18:05.040,253671.0,0.1,0.0,10.1,0.25
05:18:09.053,200.0,0.6,0.9,-4.5,0.25
05:18:13.094,294312.0,1.1,0.4,10.1,0.25
05:18:17.113,27330.0,0.9,0.0,-10.0,0.25
05:18:21.135,147658.0,0.1,2.0,1.8,0.25
05:18:25.157,145741.0,1.1,0.9,0.7,0.25
05:18:29.188,159224.0,0.6,2.0,10.1,0.25
05:18:33.201,200.0,0.9,1.9,-2.9,0.25
05:18:37.230,285424.0,0.2,0.0,-10.0,0.25
05:18:41.243,24374.0,0.2,1.8,-2.8,0.25
05:18:45.270,300000.0,0.3,0.4,6.3,0.25
05:18:49.309,300000.0,0.7,1.9,1.2,0.25
05:18:53.334,217915.0,0.0,1.8,-3.9,0.25
05:18:57.350,200.0,0.1,1.6,-9.9,0.25
05:19:01.362,200.0,0.0,0.3,9.5,0.25
05:19:05.392,300000.0,1.1,1.7,-10.0,0.25
