,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
03:17:38.991,10355.0,0.25,0.1,1000.0,30.0
03:17:43.569,5925.0,0.25,0.1,1000.0,30.0
03:17:48.687,15395.0,0.25,0.1,1000.0,30.0
03:17:53.274,54022.0,0.25,0.1,1000.0,30.0
03:17:58.770,34909.0,0.25,0.1,1000.0,30.0
03:18:03.422,47467.0,0.25,0.1,1000.0,30.0
03:18:08.950,6767.0,0.25,0.1,1000.0,30.0
03:18:13.558,35978.0,0.25,0.1,1000.0,30.0
03:18:18.703,68954.0,0.25,0.1,1000.0,30.0
03:18:23.279,166626.0,0.25,0.1,1000.0,30.0
03:18:28.936,123834.0,0.25,0.1,1000.0,30.0
03:18:33.547,71731.0,0.25,0.1,1000.0,30.0
03:18:38.620,12538.0,0.25,0.1,1000.0,30.0
03:18:43.137,17983.0,0.25,0.1,1000.0,30.0
03:18:48.797,15608.0,0.25,0.1,1000.0,30.0
03:18:53.492,11433.0,0.25,0.1,1000.0,30.0
03:18:59.137,22006.0,0.25,0.1,1000.0,30.0
03:19:04.677,29053.0,0.25,0.1,1000.0,30.0
03:19:09.286,13965.0,0.25,0.1,1000.0,30.0
03:19:14.800,2847.0,0.25,0.1,1000.0,30.0
03:19:19.475,48607.0,0.25,0.1,1000.0,30.0
03:19:25.064,65398.0,0.25,0.1,1000.0,30.0
03:19:30.627,54751.0,0.25,0.1,1000.0,30.0
03:19:35.344,102859.0,0.25,0.1,1000.0,30.0
03:19:40.965,18146.0,0.25,0.1,1000.0,30.0
03:19:45.552,69507.0,0.25,0.1,1000.0,30.0
03:19:50.702,108212.0,0.25,0.1,1000.0,30.0
03:19:55.364,18674.0,0.25,0.1,1000.0,30.0
03:20:00.961,28943.0,0.25,0.1,1000.0,30.0
03:20:05.514,101183.0,0.25,0.1,1000.0,30.0
03:20:10.533,5798.0,0.25,0.1,1000.0,30.0
03:20:15.329,26047.0,0.25,0.1,1000.0,30.0
03:20:20.757,29234.0,0.25,0.1,1000.0,30.0
03:20:25.284,32022.0,0.25,0.1,1000.0,30.0
03:20:30.865,58377.0,0.25,0.1,1000.0,30.0
03:20:35.418,47105.0,0.25,0.1,1000.0,30.0
03:20:41.037,88524.0,0.25,0.1,1000.0,30.0
03:20:46.571,4291.0,0.25,0.1,1000.0,30.0
03:20:51.177,81547.0,0.25,0.1,1000.0,30.0
03:20:56.748,5484.0,0.25,0.1,1000.0,30.0
03:21:01.372,15212.0,0.25,0.1,1000.0,30.0
03:21:06.824,15107.0,0.25,0.1,1000.0,30.0
03:21:11.412,17779.0,0.25,0.1,1000.0,30.0
03:21:16.930,82955.0,0.25,0.1,1000.0,30.0
03:21:21.537,3822.0,0.25,0.1,1000.0,30.0
03:21:26.548,25590.0,0.25,0.1,1000.0,30.0
03:21:31.179,92643.0,0.25,0.1,1000.0,30.0
03:21:36.716,208052.0,0.25,0.1,1000.0,30.0
03:21:41.357,46381.0,0.25,0.1,1000.0,30.0
03:21:46.876,67319.0,0.25,0.1,1000.0,30.0
03:21:51.527,8623.0,0.25,0.1,1000.0,30.0
03:21:56.574,491.0,0.25,0.1,1000.0,30.0
03:22:01.136,3082.0,0.25,0.1,1000.0,30.0
03:22:06.749,23659.0,0.25,0.1,1000.0,30.0
03:22:11.480,72453.0,0.25,0.1,1000.0,30.0
03:22:16.996,118978.0,0.25,0.1,1000.0,30.0
03:22:21.514,59546.0,0.25,0.1,1000.0,30.0
03:22:26.660,42260.0,0.25,0.1,1000.0,30.0
03:22:31.299,8110.0,0.25,0.1,1000.0,30.0
03:22:36.922,7963.0,0.25,0.1,1000.0,30.0
03:22:41.565,93258.0,0.25,0.1,1000.0,30.0
03:22:46.643,16228.0,0.25,0.1,1000.0,30.0
03:22:51.338,76813.0,0.25,0.1,1000.0,30.0
