time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
12:14:15,STABILIZE,0.0,1.0,-1000.0,1.0,0.0,0.0,0.00043571332935243845,0.001581834047101438,0.029318058863282204,0.0002554598613642156,0.00022581976372748613,0.0024434844963252544,-35.3632621,149.1652374,15.0,-1.0,1.0,-2.0,1500.0
12:14:28,AUTO,0.0,1.5,-1000.0,0.0,0.5,0.25,-0.000819485227111727,0.0009662600787123665,0.023831345606595278,0.0002888507442548871,0.00023671716917306185,0.0017258082225453109,-35.3632622,149.1652375,3.5,-1.0,1.0,0.0,149187.0
12:14:29,AUTO,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0008234629058279097,0.0009756269282661378,0.023647097870707512,0.0002677929005585611,0.000275702856015414,0.0016094010788947344,-35.3632622,149.1652375,8.0,-1.0,1.0,0.0,149187.0
12:14:31,AUTO,0.0,2.0,-1000.0,1.0,1.0,0.0,-0.000298736325930804,0.0014231703244149685,0.023020587861537933,0.0003250211011618376,0.0003287646686658263,0.0015849724877625704,-35.3632621,149.1652374,23.0,0.0,0.0,-2.0,212613.0
12:14:33,AUTO,0.0,0.0,-1095.0,0.0,2.0,1.0,0.0008946711895987391,0.0012560109607875347,0.022554956376552582,-0.0007147173746488988,0.0020319048780947924,0.0026235373225063086,-35.3632621,149.1652375,581.0,0.0,0.0,-119.0,276039.0
12:14:34,AUTO,0.4,-4.0,-1000.4,18.4,11.4,-18.4,0.04754878021776676,-0.004300675855483859,0.014366941154003143,0.01838832497596741,0.010570197738707066,-0.0174236370716244,-35.36326182,149.16523848000003,2400.2,4.4,26.8,-148.4,234521.0
12:14:35,AUTO,3.0,-10.0,-993.0,-180.0,42.0,-80.0,0.021070748567581177,0.020810479298233986,-0.04050028324127197,-0.18055088818073273,0.0416695661842823,-0.08054173737764359,-35.3632613,149.1652415,3545.0,8.0,56.0,-145.0,234521.0
12:14:37,AUTO,-4.0,8.0,-1001.0,60.0,4.0,-5.0,-0.027403295040130615,-0.0009380693663842976,-0.09739718586206436,0.06040138751268387,0.004276064690202475,-0.005164693109691143,-35.3632611,149.1652426,6606.0,-5.0,-44.0,-150.0,233930.5
12:14:39,AUTO,-1.0,2.0,-999.0,-17.0,8.0,-5.0,0.018050897866487503,-0.0041161892004311085,-0.0799219012260437,-0.018103746697306633,0.007479194086045027,-0.005297110881656408,-35.3632624,149.1652352,9713.0,-1.0,-7.0,-150.0,233340.0
12:14:40,AUTO,-0.2,0.0,-999.4,-20.6,3.2,-16.8,0.0022357968613505364,0.0004909017763566226,-0.09904298037290574,-0.02128333302680403,0.0031344143208116293,-0.016678054258227347,-35.3632623,149.1652348,11643.6,1.8,0.2,-150.6,271562.0
12:14:41,AUTO,-1.0,0.0,-1006.0,26.0,1.0,-16.0,-0.018044929951429367,0.002501176903024316,-0.11429929733276367,0.02589135803282261,0.001450547482818365,-0.01667441800236702,-35.3632621,149.1652346,12802.0,1.0,-4.0,-151.0,271562.0
12:14:43,AUTO,2.0,-4.0,-1000.0,-44.0,-10.0,-19.0,0.008765310049057007,0.01051874365657568,-0.1514815390110016,-0.04543161764740944,-0.011233370751142502,-0.019033098593354225,-35.3632616,149.1652348,15917.0,0.0,21.0,-150.0,192138.5
12:14:45,AUTO,0.0,0.0,-1000.0,12.0,1.0,-20.0,-0.0014941944973543286,0.002938108053058386,-0.19550727307796478,0.01181939709931612,0.0008297401946038008,-0.02030489407479763,-35.3632616,149.1652368,19029.0,-3.0,1.0,-152.0,112715.0
12:14:46,AUTO,0.0,0.0,-999.8,0.8,0.6,-18.2,0.0036565349902957676,0.003206947445869446,-0.2172364264726639,0.00036798497894778847,5.161432782188058e-05,-0.018494867905974387,-35.3632618,149.16523665999998,20973.0,-3.0,0.6,-152.0,217917.0
12:14:47,AUTO,0.0,0.0,-1000.0,0.0,0.0,-18.0,0.003353952895849943,0.0028108065016567707,-0.22948580980300903,1.1772324796766043e-05,-0.0010370422387495637,-0.017428040504455566,-35.3632619,149.1652367,22141.0,-3.0,2.0,-152.0,217917.0
12:14:49,AUTO,0.0,0.0,-994.0,-50.0,23.0,21.0,-0.0035368395037949085,0.003909186460077763,-0.2615627646446228,-0.05178545042872429,0.022463850677013397,0.021602224558591843,-35.363262,149.1652367,25265.0,-1.0,2.0,-151.0,150333.5
12:14:51,AUTO,1.0,0.0,-1000.0,-8.0,0.0,20.0,0.006751060485839844,0.0009545403299853206,-0.20509038865566254,-0.008983207866549492,-0.00014369538985192776,0.0202224962413311,-35.3632624,149.1652368,28360.0,-1.0,7.0,-152.0,82750.0
12:14:52,AUTO,0.0,-1.0,-999.75,-2.0,1.25,18.5,0.000582258568101679,0.0019357047858648002,-0.18368612974882126,-0.003256170719396323,0.0006553488201461732,0.0189492329955101,-35.3632624,149.165237425,30111.5,0.0,6.25,-152.0,16352.0
12:14:53,AUTO,0.0,-0.5,-1000.0,1.5,1.0,16.0,-0.0006005601171636954,0.0015956925926730037,-0.1709742620587349,0.00034710741601884365,0.0003392577636986971,0.016987846232950687,-35.3632624,149.16523775000002,31278.5,0.0,3.5,-152.0,16352.0
12:14:55,AUTO,0.0,0.0,-1000.0,2.5,0.5,12.5,0.0012818947434425354,0.0015078485012054443,-0.14303182810544968,0.001520576304756105,-0.0001984035479836166,0.012978613376617432,-35.363262250000005,149.1652379,34382.0,0.0,0.0,-152.0,60408.0
12:14:57,AUTO,0.0,0.0,-1000.0,0.0,0.5,8.5,0.0025205074343830347,0.0015692671877332032,-0.12199859321117401,-0.0007851552218198776,-4.2883300920948386e-05,0.009131951723247766,-35.36326215,149.1652376,37491.5,0.0,0.0,-152.0,104464.0
12:14:58,AUTO,0.0,0.0,-1000.25,1.5,0.25,9.0,0.0022560186334885657,0.001543691207189113,-0.11175750382244587,0.0008360813662875444,-0.0006564879295183346,0.009657580289058387,-35.3632621,149.16523742500002,39436.0,0.0,0.0,-152.0,99015.0
12:14:59,AUTO,-0.5,-0.5,-987.0,-25.0,21.5,53.5,0.0011951307387789711,0.002165735582821071,-0.10413404181599617,-0.025806871126405895,0.020993142621591687,0.05381115386262536,-35.3632621,149.1652374,40602.0,-1.0,0.0,-151.5,99015.0
12:15:01,AUTO,-0.5,-1.0,-970.0,85.0,19.5,-32.5,0.042915213853120804,-0.0516229048371315,0.26327554881572723,0.0842856764793396,0.018727223156020045,-0.03301912546157837,-35.3632648,149.16523254999998,42566.5,-2.0,-9.0,-43.0,177992.0
12:15:03,AUTO,-0.5,12.5,-946.0,-129.0,38.5,-19.5,-0.01614574622362852,0.027001373935490847,0.20339849591255188,-0.131556186825037,0.03784282132983208,-0.020015224814414978,-35.36326205,149.1652365,43136.5,14.0,28.0,-5.0,256969.0
12:15:04,AUTO,4.75,-15.25,-1000.5,-208.0,-21.25,-12.5,0.046097759157419205,-0.005042451492045075,0.1809384971857071,-0.20896276086568832,-0.022655413951724768,-0.01329091505613178,-35.3632619,149.16523955,43062.0,-3.5,30.75,4.0,111252.0
12:15:05,AUTO,4.5,19.5,-1002.0,545.0,16.5,590.5,0.08610435575246811,-0.02415414433926344,0.2926699295639992,0.5437455475330353,0.01591485645622015,0.5907274335622787,-35.3632622,149.16524375,42991.5,0.5,75.0,9.5,111252.0
12:15:07,AUTO,-62.0,2.5,-1005.0,591.5,-36.5,360.0,0.011960264295339584,-0.198098823428154,1.7374498844146729,0.5903289467096329,-0.03853329177945852,0.36059869080781937,-35.3632615,149.16527975,42336.0,8.5,276.5,49.0,179081.0
12:15:09,AUTO,-95.0,-21.5,-1007.5,856.5,24.5,-24.5,0.05627277493476868,-0.14585646986961365,1.6856775879859924,0.8560627996921539,0.023757704766467214,-0.025467839441262186,-35.3632605,149.16536075,40677.5,2.0,445.5,96.5,246910.0
12:15:10,AUTO,-104.0,-104.5,-990.75,-873.5,28.25,33.25,0.054905547760427,-0.11125115118920803,1.6782200932502747,-0.8744523152709007,0.02742955950088799,0.03372990107163787,-35.363260225,149.165424575,39392.25,0.5,477.0,97.75,12983.0
12:15:11,AUTO,-106.5,-76.5,-1068.0,-642.5,24.0,-22.0,0.049076829105615616,-0.08615823090076447,1.6714056730270386,-0.6443909853696823,0.02350136876339093,-0.02198871783912182,-35.363260249999996,149.1654642,38653.0,-3.5,474.5,76.5,12983.0
12:15:13,AUTO,-98.0,-96.5,-977.5,-130.5,16.0,67.0,0.05762306787073612,-0.09831899404525757,1.6559408903121948,-0.130036860704422,0.015458181966096163,0.06752394512295723,-35.3632614,149.16556889999998,36802.0,3.5,472.0,97.5,77402.5
12:15:15,AUTO,-88.5,1.0,-1009.5,1092.5,60.5,-57.0,0.06179375760257244,-0.036723668687045574,1.6457512378692627,1.091405063867569,0.059730296954512596,-0.05753406696021557,-35.3632618,149.16567364999997,34758.0,6.5,441.5,92.5,141822.0
12:15:16,AUTO,-79.5,-12.0,-1032.25,1104.25,49.75,-26.75,0.0573407094925642,0.019429536681855097,1.640600860118866,1.1039306223392487,0.048757025972008705,-0.02798630576580763,-35.363262275,149.16572995,33654.75,6.5,351.5,77.25,200580.0
12:15:17,AUTO,-62.0,-40.0,-1008.5,640.0,62.5,14.5,0.0475481953471899,0.05584764666855335,1.6376413106918335,0.6408836096525192,0.06134653836488724,0.013978466391563416,-35.363262750000004,149.16575749999998,33094.0,8.5,280.0,69.0,200580.0
12:15:19,AUTO,-16.0,24.5,-1034.5,450.0,-18.0,-8.0,-0.004874392645433545,0.05356135405600071,1.6295339465141296,0.4491686299443245,-0.020194065757095814,-0.009317990392446518,-35.36326365,149.16579654999998,32232.0,10.5,68.5,23.5,101409.0
12:15:21,AUTO,-2.0,13.5,-1012.0,388.0,-19.0,-1.5,-5.191762465983629e-05,0.01589023508131504,1.6228119730949402,0.3886023312807083,-0.021827243268489838,-0.0023846603580750525,-35.3632635,149.16580365,32059.5,18.0,-6.0,4.5,2238.0
12:15:22,RTL,-4.75,15.75,-998.0,93.25,11.0,-0.25,0.016172768955584615,-0.01015870226547122,1.616043746471405,0.09253442659974098,0.008958353893831372,-0.001401436486048624,-35.363261025,149.165803625,32063.25,9.75,-6.25,0.75,210719.0
12:15:23,RTL,-3.0,-17.5,-1009.0,-255.0,11.5,12.5,0.03885437920689583,0.0032678551506251097,1.6129063367843628,-0.25507229939103127,0.009595704264938831,0.0118272858671844,-35.36325915,149.16580384999997,32066.5,-2.5,-4.0,2.0,210719.0
12:15:25,RTL,5.5,23.5,-1006.0,312.0,19.5,8.5,0.009334768517874181,0.04302063025534153,1.6091986298561096,0.31045160931535065,0.017761655151844025,0.0069432551972568035,-35.36325805,149.16580234999998,32080.5,-25.5,-36.0,1.0,185366.5
12:15:27,RTL,28.5,-11.5,-1000.5,-450.0,43.5,-7.5,-0.0031616330379620194,0.10040576383471489,1.6069332361221313,-0.4513399451971054,0.041377268731594086,-0.009811820462346077,-35.363258349999995,149.16578615,32066.5,-25.0,-132.5,2.5,160014.0
12:15:28,RTL,49.5,23.25,-1001.0,22.25,34.25,-2.75,-0.014274891174864024,0.15550758689641953,1.604997605085373,0.020231187343597412,0.03212927561253309,-0.004708432708866894,-35.363259075,149.16576125,32047.5,-24.25,-240.5,2.75,71898.0
12:15:29,RTL,66.0,26.0,-1006.0,40.5,9.5,-18.0,-0.023759842850267887,0.1656290590763092,1.6035096049308777,0.03874732553958893,0.006894807796925306,-0.020132772158831358,-35.3632596,149.16573879999999,32039.5,-22.0,-316.0,0.5,71898.0
12:15:31,RTL,93.5,46.5,-990.0,-151.5,-22.0,-1.5,-0.05357328802347183,0.16067367047071457,1.6008927822113037,-0.15419910661876202,-0.025013351812958717,-0.0026615536771714687,-35.3632608,149.16564985000002,32052.0,-15.0,-481.5,0.0,171307.5
12:15:33,RTL,114.5,56.5,-995.5,29.0,-31.0,-7.0,-0.0714544877409935,0.1281268633902073,1.5999732613563538,0.026909999549388885,-0.03437427058815956,-0.009117129724472761,-35.3632622,149.16553425,32070.5,-3.0,-551.5,-0.5,270717.0
12:15:34,RTL,120.0,50.75,-994.75,-0.75,-39.5,-11.75,-0.07212856784462929,0.1036141850054264,1.5998223721981049,-0.0030975285917520523,-0.042304299771785736,-0.013405805453658104,-35.363262875000004,149.1654579,32082.25,4.5,-549.25,0.25,193122.0
12:15:35,RTL,107.0,62.0,-996.5,-26.5,-51.0,18.0,-0.07829375565052032,0.06728432700037956,1.601705253124237,-0.02899634838104248,-0.05378315411508083,0.01698767114430666,-35.3632631,149.1654127,32091.5,6.5,-532.5,-2.5,193122.0
12:15:37,RTL,78.5,2.5,-985.5,-510.5,-62.5,-42.0,-0.056852178648114204,-0.031441327184438705,1.6025258302688599,-0.5119528919458389,-0.06508372351527214,-0.04415154829621315,-35.363262500000005,149.1653085,32115.0,10.5,-381.5,1.5,169768.5
12:15:39,RTL,28.5,-10.5,-1000.0,-226.5,12.0,-21.5,-0.023687271401286125,-0.07382776960730553,1.6011947989463806,-0.22728833556175232,0.009499670471996069,-0.0231296019628644,-35.36326135,149.1652499,32051.0,6.0,-152.0,0.0,146415.0
12:15:40,RTL,11.25,3.25,-1001.0,94.25,17.0,-3.0,-0.013741290662437677,-0.04078455734997988,1.5992539525032043,0.09247083216905594,0.014970336109399796,-0.0042846439173445106,-35.3632614,149.16523665,32047.25,3.75,-58.0,-0.5,291432.0
12:15:41,RTL,3.0,25.5,-990.5,149.5,21.0,1.0,-0.01351254666224122,-0.028809324838221073,1.5976243615150452,0.14641721546649933,0.019229484722018242,0.0003201381186954677,-35.3632614,149.1652335,32052.5,3.0,-24.0,-0.5,291432.0
12:15:43,RTL,0.0,1.5,-996.0,340.0,-24.0,0.5,0.013441144954413176,0.004331063246354461,1.5963632464408875,0.3394663371145725,-0.027172568254172802,-0.0005254955613054335,-35.363261,149.165233,32054.5,-2.5,-3.5,0.0,195313.0
12:15:45,RTL,0.0,-29.0,-1004.5,-577.5,11.5,2.0,-0.015001492109149694,0.0016615221684332937,1.5934710502624512,-0.5796240568161011,0.00942676281556487,0.0015444749733433127,-35.3632616,149.16523435,32066.5,-5.0,6.0,0.0,99194.0
12:15:46,RTL,1.25,-22.25,-1001.75,-229.5,5.5,6.5,-0.02554772375151515,0.008064929046668112,1.5912018120288849,-0.23117145895957947,0.0030066249310038984,0.005519747035577893,-35.36326335,149.165235775,32062.75,4.5,4.5,0.5,246398.0
12:15:47,RTL,1.5,17.5,-996.0,379.0,1.0,8.5,-0.036131298169493675,0.008298355154693127,1.5902310609817505,0.37694710213690996,-0.0011779372580349445,0.007570983842015266,-35.3632647,149.1652364,32063.5,14.0,2.5,0.0,246398.0
12:15:49,RTL,-2.5,11.5,-965.5,666.5,2.0,6.5,-0.002962560363812372,0.00047558635378663894,1.5914701223373413,0.6668621003627777,-0.00015821377746760845,0.005519101396203041,-35.363265049999995,149.1652371,31682.5,32.0,-2.0,64.5,253271.5
12:15:51,RTL,-1.5,50.5,-999.5,1375.0,7.5,5.5,0.01433669961988926,0.001226962951477617,1.5916589498519897,1.3746737837791443,0.0053709497442469,0.004145242797676474,-35.363263,149.16523734999998,29785.0,12.5,-1.0,99.0,260145.0
12:15:52,RTL,-0.75,70.5,-1035.25,1030.75,8.5,6.0,2.302169014001265e-05,0.0012731727329082787,1.5910220742225647,1.0288337022066116,0.0057684226194396615,0.004497427260503173,-35.363262625000004,149.16523755,28522.75,5.75,-2.0,99.5,5488.0
12:15:53,RTL,-3.0,74.0,-981.5,1094.0,3.0,-0.5,0.003900793264620006,0.0013365581398829818,1.5909687280654907,1.0919276177883148,0.0004527823766693473,-0.002474194741807878,-35.3632624,149.1652376,27748.0,1.5,-2.0,109.0,5488.0
12:15:55,RTL,-2.0,68.5,-995.5,740.0,5.0,-1.0,0.010005117394030094,-0.00043210218427702785,1.589544653892517,0.7378304898738861,0.002728867926634848,-0.002399641030933708,-35.363261050000006,149.1652378,25609.5,-6.5,-3.0,101.0,126751.0
12:15:57,RTL,1.5,-67.5,-1041.0,-1370.0,10.5,1.5,0.007620314601808786,0.0021634924924001098,1.5889689326286316,-1.3713719844818115,0.007792371558025479,3.80899291485548e-05,-35.36325935,149.1652379,23471.5,-23.5,-2.5,105.0,248014.0
12:15:58,RTL,7.0,-80.25,-969.75,-813.0,7.75,-6.25,-0.012979603779967874,0.008866561693139374,1.5889937281608582,-0.8130568712949753,0.005130298028234392,-0.00840320938732475,-35.363261175000005,149.16523805,22174.0,-18.0,-1.5,98.5,196664.0
