time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz
12:07:25,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-0.0003916966379620135,0.0016397860599681735,0.025429431349039078,0.00018858243129216135,0.00031864686752669513,0.002203330397605896,583900.0,-35.3632621,149.1652374,0.0,-1.0,1.0,1.0
12:07:27,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.0,STABILIZE,-0.0004832909326069057,0.001578359049744904,0.024905746802687645,0.00024651698186062276,0.00019523367518559098,0.0021548483055084944,583910.0,-35.3632622,149.1652374,0.0,-2.0,1.0,0.0
12:07:33,0.0,1.5,-1000.0,0.0,0.0,0.0,STABILIZE,-0.0009377021536541482,0.0009683553362265229,0.0232362716148297,0.0001876183863108357,0.0002593597067364802,0.0018081153587748606,583928.0,-35.3632621,149.16523746000001,0.0,-1.0,2.0,1.2
12:07:37,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.3333333333333333,STABILIZE,-0.0010452428444599111,0.0009493905236013234,0.02207974096139272,0.0002690399802910785,0.0002033833103875319,0.001625641171510021,583920.0,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0
12:07:41,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,STABILIZE,-0.0012041303562000394,0.0009683168027549982,0.021237125620245934,0.00014217768330127,0.00036424800055101514,0.0015135413268581033,583940.0,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0
12:07:42,0.0,1.5,-1000.0,0.5,0.0,0.25,STABILIZE,-0.001165802776813507,0.0009872568771243095,0.021027513965964317,0.000288032041862607,0.0002971980953589082,0.0015154140070080756,583948.0,-35.3632622,149.1652375,0.0,-1.0,0.2,-0.2
12:07:43,0.0,1.0,-1000.0,0.0,0.5,0.5,AUTO,-0.0011476220097392797,0.000978439929895103,0.020900389179587364,0.000355397816747427,0.00030144548509269953,0.0014784466475248337,583950.0,-35.3632622,149.1652375,4.0,-1.0,1.0,-1.0
12:07:44,0.0,1.5,-1000.0,0.5,0.25,0.0,AUTO,-0.0010435818112455308,0.0010780414566397666,0.020702632144093513,0.00028231507167220116,0.00026847640983760355,0.0014605317497625946,583950.0,-35.3632621,149.1652375,8.0,-0.2,0.0,-1.0
12:07:45,0.0,1.0,-1000.0,0.5,0.0,0.5,AUTO,-0.0009063452598638833,0.001235269708558917,0.020567206665873528,0.00039027800085023046,0.0002529845805838704,0.0013838637387380004,583960.0,-35.3632621,149.1652375,10.0,0.0,0.0,-1.0
12:07:46,0.0,1.4,-1000.0,0.6,0.4,0.6,AUTO,-0.0006135217263363302,0.0015779877780005337,0.02029922902584076,0.0003315129899419844,0.00027656146558001636,0.0013965577119961381,583960.0,-35.3632621,149.1652375,11.6,0.0,0.0,-1.0
