time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
12:19:38,1500.0,STABILIZE,-0.00019201745453756303,0.0015920550795271993,0.02819935232400894,0.0002465409052092582,0.0002965867461171001,0.0024915244430303574,-35.3632621,149.1652374,60.0,-2.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
12:19:48,1500.0,STABILIZE,-0.0005915937945246696,0.0009405158925801516,0.024003420025110245,0.00030512060038745403,0.00031106226379051805,0.0017434046603739262,-35.3632622,149.1652375,71.0,-1.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
12:19:54,1500.0,AUTO,-0.0010765311890281737,0.0011485522845759988,0.022060475312173367,0.0003291362663730979,0.00025090313283726573,0.0014793454320169985,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,0.0,1.0,-1000.0,0.5,0.0,0.5
12:19:55,174678.0,AUTO,-0.0009521903557470068,0.001345050404779613,0.021877850871533155,0.00020479175145737827,0.00031024141935631633,0.0013442993513308465,-35.3632621,149.165237475,0.0,0.0,0.0,0.25,0.0,1.5,-1000.0,0.25,0.25,0.25
12:19:56,174678.0,AUTO,-0.0007009864784777164,0.0017086545703932643,0.021562043577432632,0.00027681622304953635,0.00030745932599529624,0.001466586603783071,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.5,0.0
12:19:58,174678.0,AUTO,0.027462379075586796,-0.0017932910996023566,0.021201622672379017,0.04556478001177311,-0.007703894749283791,0.0026979484828189015,-35.363262,149.1652376,1581.5,1.0,8.0,-146.0,0.0,-1.0,-1012.0,45.5,-6.5,1.5
12:19:59,223615.0,AUTO,0.049750267527997494,-0.0021108887158334255,0.0021110845264047384,-0.018530515488237143,0.025624633999541402,-0.03551722096744925,-35.363261675000004,149.165239475,2732.25,6.25,36.0,-147.25,1.0,-6.5,-996.25,-17.75,26.5,-36.0
12:20:00,223615.0,AUTO,-0.039742808789014816,0.012339988257735968,-0.07820136472582817,-0.037089306861162186,-0.01992025598883629,-0.03534177504479885,-35.3632609,149.1652455,4636.0,-1.0,30.0,-149.0,4.0,-6.5,-1003.0,-36.0,-19.0,-35.5
12:20:02,223615.0,AUTO,-0.0011494280770421028,3.6248122341930866e-05,-0.09341135993599892,0.06531645357608795,0.013521440327167511,0.0017027402063831687,-35.363261249999994,149.16523985,7716.0,-3.5,-57.5,-150.5,-7.5,13.0,-1003.0,65.0,13.5,0.5
12:20:03,169286.0,AUTO,0.04633169528096914,0.0074064231012016535,-0.09044110588729382,0.051804288756102324,-0.0011995142558589578,0.012470978777855635,-35.363261725,149.16523587499998,8888.0,-7.75,-32.25,-152.75,-3.75,8.5,-1001.5,52.25,-0.75,11.5
12:20:04,169286.0,AUTO,0.007511443720431998,-0.005522777792066336,-0.07956839725375175,-0.058856530115008354,0.0028461329638957977,-0.014631450176239014,-35.3632625,149.16523505,10835.0,-1.0,18.0,-149.5,2.0,-2.5,-1001.0,-58.0,3.0,-14.5
12:20:06,169286.0,AUTO,0.000726592174032703,0.003842047182843089,-0.1317804455757141,0.01498461700975895,0.005927631864324212,-0.020612542517483234,-35.3632619,149.16523610000002,13940.0,3.5,-4.5,-152.0,-2.0,0.0,-1000.0,15.5,6.0,-20.5
12:20:07,180859.0,AUTO,0.00746658886782825,0.006504312972538173,-0.14568058028817177,0.00602597399847582,0.0026087747246492654,-0.015059514669701457,-35.363261675000004,149.165235575,15113.25,0.75,-2.0,-152.75,-1.25,0.0,-999.75,6.25,2.5,-14.5
12:20:08,180859.0,AUTO,0.007235291879624128,0.005271323258057237,-0.16220512986183167,-0.0023959483951330185,-0.000644833518890664,-0.01370814023539424,-35.3632616,149.1652354,17057.5,-2.5,4.5,-152.0,0.0,0.0,-1000.0,-1.5,0.0,-14.0
12:20:10,180859.0,AUTO,-0.04303920455276966,0.011664451914839447,-0.18151138722896576,-0.05953844450414181,0.050958193838596344,0.10659715998917818,-35.36326175,149.1652359,20161.5,-6.0,-7.0,-148.5,-0.5,1.0,-988.5,-58.0,51.5,106.5
12:20:11,30683.0,AUTO,-0.01563130464637652,0.01882394589483738,0.03081904910504818,0.07758923433721066,-0.07756581157445908,0.22616668418049812,-35.36326285,149.165233925,21216.75,-27.5,-30.25,-126.25,1.25,8.75,-962.5,78.0,-76.75,225.5
12:20:12,30683.0,AUTO,0.05361313372850418,-0.03503803163766861,0.06081990897655487,-0.020848088897764683,0.02897641994059086,-0.016561024822294712,-35.3632648,149.1652315,22515.5,1.5,15.0,-77.5,0.0,-1.5,-969.5,-19.5,29.5,-16.5
12:20:14,30683.0,AUTO,-0.009535303805023432,0.01408824184909463,0.05325192026793957,-0.030152293853461742,0.006494181114248931,-0.0015348527813330293,-35.36326205,149.16523805,23574.0,12.5,27.5,-29.0,0.0,-8.666666666666666,-976.0,-33.0,13.333333333333334,-1.0
12:20:15,200.0,AUTO,-0.020627504913136363,0.017361445585265756,0.0505296541377902,-0.024459210457280278,2.7946196496486664e-05,-0.0046691490861121565,-35.36326137499999,149.16523955,23698.5,4.5,12.5,-6.25,0.0,-0.75,-963.0,-23.75,1.0,-4.25
12:20:16,200.0,AUTO,0.014438681304454803,-0.037036627531051636,0.045628827065229416,-0.4793701469898224,-0.058317163959145546,-0.009319249540567398,-35.36326115,149.1652393,23538.0,4.5,-5.5,13.0,-2.0,-18.0,-1015.5,-477.5,-57.0,-9.0
