,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
08:15:25.915,119619.0,0.25,0.1,1000.0,30.0,0.8,2300.0,1000.0,1517.0,1120.0
08:15:31.543,35859.0,0.25,0.1,1000.0,30.0,0.3,8100.0,1000.0,7539.0,2040.0
08:15:36.950,74421.0,0.25,0.1,1000.0,30.0,0.4,1900.0,1000.0,19966.0,1450.0
08:15:41.949,47255.0,0.25,0.1,1000.0,30.0,0.1,5100.0,1000.0,19080.0,1390.0
08:15:47.532,3350.0,0.25,0.1,1000.0,30.0,0.2,5100.0,1000.0,24657.0,470.0
08:15:53.036,56345.0,0.25,0.1,1000.0,30.0,1.8,3200.0,1000.0,11893.0,220.0
08:15:59.129,49694.0,0.25,0.1,1000.0,30.0,4.5,12800.0,1000.0,196.0,470.0
08:16:05.062,20399.0,0.25,0.1,1000.0,30.0,2.1,12600.0,1000.0,15667.0,750.0
08:16:11.004,12881.0,0.25,0.1,1000.0,30.0,1.6,9700.0,1000.0,14506.0,720.0
08:16:17.031,108866.0,0.25,0.1,1000.0,30.0,0.1,14500.0,1000.0,15235.0,260.0
08:16:22.899,2457.0,0.25,0.1,1000.0,30.0,3.4,16700.0,1000.0,14818.0,150.0
08:16:27.961,260392.0,0.25,0.1,1000.0,30.0,0.3,1600.0,1000.0,8858.0,1160.0
08:16:33.436,70566.0,0.25,0.1,1000.0,30.0,1.1,1900.0,1000.0,12431.0,1410.0
08:16:39.483,119720.0,0.25,0.1,1000.0,30.0,0.2,1600.0,1000.0,10841.0,190.0
08:16:45.414,79386.0,0.25,0.1,1000.0,30.0,4.4,4000.0,1000.0,1851.0,1860.0
08:16:51.515,81201.0,0.25,0.1,1000.0,30.0,1.1,2900.0,1000.0,4882.0,610.0
08:16:56.937,162249.0,0.25,0.1,1000.0,30.0,1.6,5000.0,1000.0,6408.0,960.0
08:17:02.504,51803.0,0.25,0.1,1000.0,30.0,0.1,4500.0,1000.0,17830.0,2000.0
08:17:08.082,245273.0,0.25,0.1,1000.0,30.0,1.9,5800.0,1000.0,655.0,550.0
08:17:14.147,38080.0,0.25,0.1,1000.0,30.0,3.8,8900.0,1000.0,6686.0,110.0
08:17:19.992,46758.0,0.25,0.1,1000.0,30.0,2.5,2100.0,1000.0,3770.0,700.0
08:17:24.981,71455.0,0.25,0.1,1000.0,30.0,3.1,2100.0,1000.0,7917.0,30.0
08:17:30.559,5702.0,0.25,0.1,1000.0,30.0,0.1,6600.0,1000.0,257.0,1220.0
08:17:36.014,44809.0,0.25,0.1,1000.0,30.0,2.4,13700.0,1000.0,25175.0,20.0
08:17:41.820,47417.0,0.25,0.1,1000.0,30.0,1.3,8400.0,1000.0,14440.0,1130.0
08:17:46.843,12092.0,0.25,0.1,1000.0,30.0,1.0,4300.0,1000.0,2151.0,1560.0
