,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
23:13:58.146,60.0,440.0,0.0,0.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,38.0,-26.0,2834.0,0.05
23:14:02.163,160.0,3820.0,0.0,0.0,1.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,17.0,-25.0,6907.0,0.05
23:14:06.163,110.0,4040.0,0.0,0.0,1.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,76.1,0.1,0.0,5.0,-27.0,1710.0,0.05
23:14:10.188,90.0,9420.0,0.0,0.0,1.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,41.0,3.0,1651.0,0.05
23:14:14.135,120.0,610.0,0.0,0.0,1.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.1,0.1,0.0,32.0,-71.0,5243.0,0.05
23:14:18.089,190.0,4200.0,0.0,0.0,1.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.1,0.0,41.0,-79.0,3225.0,0.05
23:14:22.197,80.0,350.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,68.0,-2.0,2871.0,0.05
23:14:26.176,190.0,1870.0,0.0,0.0,1.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,47.0,-12.0,9816.0,0.05
23:14:30.168,100.0,2750.0,0.0,0.0,1.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,9.0,-90.0,374.0,0.05
23:14:34.173,120.0,9510.0,0.0,0.0,1.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,38.0,16.0,1915.0,0.05
23:14:38.161,170.0,3690.0,0.0,0.0,1.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,58.1,0.1,0.0,26.0,-88.0,2073.0,0.05
23:14:42.251,130.0,5070.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,15.0,77.0,4545.0,0.05
23:14:46.192,70.0,7690.0,0.0,0.0,1.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,67.1,0.1,0.0,14.0,-53.0,1334.0,0.05
23:14:50.167,200.0,4400.0,0.0,0.0,1.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,63.1,0.1,0.0,21.0,-12.0,1214.0,0.05
23:14:54.307,100.0,1290.0,0.0,0.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,78.0,-58.0,4709.0,0.05
23:14:58.249,130.0,1290.0,0.0,0.0,1.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,59.0,33.0,8476.0,0.05
23:15:02.159,200.0,8970.0,0.0,0.0,1.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.1,0.1,0.0,24.0,88.0,174.0,0.05
23:15:06.176,70.0,2680.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,11.0,-84.0,2452.0,0.05
23:15:10.170,50.0,8600.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.1,0.0,21.0,-37.0,1290.0,0.05
23:15:14.205,50.0,2760.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,79.0,-96.0,3475.0,0.05
