,A.RTL3
18:25:08.881,-1.0
18:25:09.083,-1.0
18:25:09.288,-1.0
18:25:09.490,-1.0
18:25:09.691,-1.0
18:25:09.893,-1.0
18:25:10.094,-1.0
18:25:10.298,-1.0
18:25:10.500,-1.0
18:25:10.701,-1.0
18:25:10.903,-1.0
18:25:11.105,-1.0
18:25:11.308,-1.0
18:25:11.510,-1.0
18:25:11.713,-1.0
18:25:11.917,-1.0
18:25:12.119,-1.0
18:25:12.324,-1.0
18:25:12.528,-1.0
18:25:12.730,-1.0
18:25:12.933,-1.0
18:25:13.135,-1.0
18:25:13.345,-1.0
18:25:27.064,-1.0
18:25:27.269,-1.0
18:25:27.478,-1.0
18:25:27.682,-1.0
18:25:27.887,-1.0
18:25:28.096,-1.0
18:25:28.425,-1.0
18:25:28.671,-1.0
18:25:28.880,-1.0
18:25:29.126,-1.0
18:25:29.328,-1.0
18:25:29.538,-1.0
18:25:29.741,-1.0
18:25:29.944,-1.0
18:25:30.146,-1.0
18:25:30.350,-1.0
18:25:30.551,-1.0
18:25:30.753,-1.0
18:25:30.954,-1.0
18:25:31.156,-1.0
18:25:31.358,-1.0
18:25:31.560,-1.0
18:25:31.762,-1.0
18:25:31.965,-1.0
18:25:32.168,-1.0
18:25:32.374,-1.0
18:25:32.580,-1.0
18:25:32.781,-1.0
18:25:32.983,-1.0
18:25:33.190,-1.0
18:25:33.458,-1.0
18:25:33.699,-1.0
18:25:33.903,-1.0
18:25:34.105,-1.0
18:25:34.315,-1.0
18:25:34.517,-1.0
18:25:34.722,-1.0
18:25:34.924,-1.0
18:25:35.126,-1.0
18:25:35.328,-1.0
18:25:35.533,-1.0
18:25:35.734,-1.0
18:25:35.937,-1.0
18:25:36.139,-1.0
18:25:36.342,-1.0
18:25:36.545,-1.0
18:25:36.747,-1.0
18:25:36.949,-1.0
18:25:37.151,-1.0
18:25:37.354,-1.0
18:25:37.558,-1.0
18:25:37.772,-1.0
18:25:37.975,-1.0
18:25:38.180,-1.0
18:25:38.385,-1.0
18:25:38.597,-1.0
18:25:38.799,-1.0
18:25:39.001,-1.0
18:25:39.203,-1.0
18:25:39.405,-1.0
18:25:39.610,-1.0
18:25:39.812,-1.0
18:25:40.014,-1.0
18:25:40.215,-1.0
18:25:40.417,-1.0
18:25:40.622,-1.0
18:25:40.824,-1.0
18:25:41.026,-1.0
18:25:41.228,-1.0
18:25:41.429,-1.0
18:25:41.641,-1.0
18:25:41.845,-1.0
18:25:42.048,-1.0
18:25:42.259,-1.0
18:25:42.496,-1.0
18:25:42.717,-1.0
18:25:42.938,-1.0
18:25:43.144,-1.0
18:25:43.349,-1.0
18:25:43.551,-1.0
18:25:43.755,-1.0
18:25:43.957,-1.0
18:25:44.165,-1.0
18:25:44.367,-1.0
18:25:44.569,-1.0
18:25:44.771,-1.0
18:25:44.976,-1.0
18:25:45.183,-1.0
18:25:45.389,-1.0
18:25:45.593,-1.0
18:25:45.794,-1.0
18:25:45.998,-1.0
18:25:46.202,-1.0
18:25:46.403,-1.0
18:25:46.606,-1.0
18:25:46.807,-1.0
18:25:47.008,-1.0
18:25:47.209,-1.0
18:25:47.421,-1.0
18:25:47.628,-1.0
18:25:47.836,-1.0
18:25:48.050,-1.0
18:25:48.260,-1.0
18:25:48.464,-1.0
18:25:48.667,-1.0
18:25:48.869,-1.0
18:25:49.071,-1.0
18:25:49.274,-1.0
18:25:49.480,-1.0
18:25:49.683,-1.0
18:25:49.886,-1.0
18:25:50.091,-1.0
18:25:50.293,-1.0
18:25:50.500,-1.0
18:25:50.702,-1.0
18:25:50.904,-1.0
