,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
18:25:24.083,5568.0,0.0,0.0,0.1,1.2,950.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.9,1000.0,5.0,2.0
18:25:30.035,32000.0,0.0,0.0,0.0,2.0,180.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,5.9,0.0,5.5,6.0
18:25:34.399,6635.0,0.0,0.0,0.8,0.7,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,4.7,0.0,565.0,6.0,4.0
18:25:38.528,0.0,0.0,0.0,0.0,2.0,40.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,0.0,645.0,3.5,4.0
18:25:44.041,5807.0,0.0,0.0,0.8,1.3,710.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.7,3.5,213.0,5.5,3.0
18:25:48.402,18071.0,0.0,0.0,0.8,0.0,340.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.4,1.8,1000.0,4.0,4.5
18:25:57.134,28036.0,0.0,0.0,0.0,1.7,480.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.4,525.0,4.0,2.5
18:26:02.333,0.0,0.0,0.0,0.4,0.0,320.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.1,0.3,22.0,2.5,6.0
18:26:06.929,19913.0,0.0,0.0,0.0,0.8,0.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,5.3,7.2,1000.0,6.0,4.0
18:26:11.107,32000.0,0.0,0.0,1.0,0.0,610.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,512.0,2.0,6.0
18:26:18.124,2128.0,0.0,0.0,1.0,2.0,680.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.7,6.1,651.0,4.5,4.5
18:26:24.278,17386.0,0.0,0.0,0.0,0.0,430.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,4.0,10.1,748.0,6.0,6.0
18:26:34.467,0.0,0.0,0.0,0.5,0.0,190.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,5.5,0.0,456.0,2.0,4.0
18:26:41.463,28294.0,0.0,0.0,0.7,0.7,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,5.0,4.5
18:26:48.375,18878.0,0.0,0.0,0.8,0.6,0.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8,1.3,208.0,2.5,4.0
18:26:52.942,22550.0,0.0,0.0,0.0,0.0,210.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,7.0,10.1,800.0,2.0,3.5
18:26:58.408,31210.0,0.0,0.0,0.1,0.4,270.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,10.1,9.8,684.0,3.0,2.0
18:27:07.242,0.0,0.0,0.0,0.5,0.5,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,8.8,0.0,626.0,6.0,2.0
18:27:11.992,0.0,0.0,0.0,0.9,1.0,50.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,1.9,8.5,1000.0,2.0,6.0
18:27:17.164,19487.0,0.0,0.0,1.1,0.8,620.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,6.7,0.0,908.0,2.0,2.0
18:27:21.939,18761.0,0.0,0.0,0.0,0.4,0.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,8.0,883.0,6.0,6.0
18:27:27.016,14123.0,0.0,0.0,0.7,0.0,310.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.8,756.0,6.0,6.0
18:27:31.116,0.0,0.0,0.0,0.4,2.0,620.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.1,6.4,0.0,4.0,4.0
18:27:35.434,6664.0,0.0,0.0,0.9,1.5,10.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.4,10.1,759.0,2.0,6.0
18:27:45.391,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,2.2,1.6,835.0,6.0,4.5
18:27:49.720,1910.0,0.0,0.0,0.0,0.0,200.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,0.0,366.0,4.5,3.0
18:28:03.387,26556.0,0.0,0.0,0.3,2.0,860.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,5.1,10.1,283.0,3.5,3.0
18:28:12.171,27523.0,0.0,0.0,0.7,0.8,0.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,5.1,9.0,868.0,3.5,2.0
18:28:19.873,1149.0,0.0,0.0,0.5,1.1,640.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.5,1.5,644.0,6.0,3.5
18:28:23.998,10939.0,0.0,0.0,1.1,1.6,820.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.8,624.0,3.5,2.0
18:28:30.421,0.0,0.0,0.0,1.1,1.5,1000.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,6.7,1.8,0.0,2.0,2.0
18:28:37.350,21007.0,0.0,0.0,0.3,1.9,110.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,2.0,747.0,4.5,4.5
