time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT
17:49:34,0.0,3.5,-996.5,4.0,0.5,0.0,-0.00017018461585394107,0.0015604138898197562,0.027435897383838892,0.0021455305177369155,0.0002934977019322105,0.0023072660551406443,-35.363262133333336,149.16523743333332,0.0,-1.3333333333333333,0.6666666666666666,-1.3333333333333333,STABILIZE,1500.0
17:49:40,0.0,1.5,-1000.0,0.5,0.0,0.25,-0.0008561521535739303,0.000914525066036731,0.024673818921049435,0.00025210081366822124,0.0002528307377360761,0.0018812667500848572,-35.3632621,149.1652375,2.3333333333333335,-1.0,1.0,0.0,AUTO,1500.0
17:49:42,0.0,1.3333333333333333,-1000.0,0.16666666666666666,0.0,0.3333333333333333,-0.0008362473745364696,0.0011207634039844077,0.02391911732653777,0.00027633683445552987,0.0003218145769399901,0.0018015779787674546,-35.36326209999999,149.1652374,4.333333333333333,0.0,0.0,0.0,AUTO,1500.0
17:49:44,0.0,0.8333333333333334,-1036.3333333333333,4.5,-1.8333333333333333,0.6666666666666666,0.0003201486203276242,0.001181692098422597,0.023274037055671215,0.004482686306194712,-0.0020032195801225803,0.0016907298801622044,-35.36326209999999,149.1652374,10.166666666666666,0.0,0.0,-6.833333333333333,AUTO,1500.0
17:49:46,0.0,-0.3333333333333333,-1018.1666666666666,5.5,-0.3333333333333333,-8.666666666666666,0.0033649938413873315,0.0014300730060009907,0.016648967129488785,0.004987547794977824,-0.0005512307883085062,-0.00824805178369085,-35.363262033333335,149.16523758333332,1672.0,0.16666666666666666,2.8333333333333335,-142.5,AUTO,1500.0
17:49:48,1.3333333333333333,-6.166666666666667,-998.8333333333334,-40.0,15.666666666666666,-43.0,0.027371423163761694,0.006626713400085767,-0.04528392603000005,-0.04073355346918106,0.015061891521327198,-0.04271398771864673,-35.36326123333333,149.1652402166667,4741.5,6.333333333333333,33.5,-147.16666666666666,AUTO,1500.0
17:49:50,-1.8333333333333333,4.333333333333333,-1001.1666666666666,28.666666666666668,-4.166666666666667,-4.5,-0.042052981754144035,-0.0017570878747695435,-0.10177115102608998,0.028614977995554607,-0.00465539051219821,-0.00431233240912358,-35.36326088333333,149.16524339999998,7814.5,-5.166666666666667,-26.166666666666668,-149.33333333333334,AUTO,1500.0
17:49:52,-1.1666666666666667,4.5,-998.8333333333334,-8.166666666666666,-3.5,4.833333333333333,0.024493429033706587,0.002022655913606286,-0.09428002188603084,-0.009208989329636097,-0.00440296115508924,0.005827244429383427,-35.363261916666666,149.16523601666668,10934.0,-7.333333333333333,-13.833333333333334,-150.66666666666666,AUTO,1500.0
17:49:54,0.0,0.0,-1000.3333333333334,1.0,4.666666666666667,-18.5,0.003254457958973944,-2.6445627251329522e-05,-0.11557235320409139,0.0007939765928313136,0.004456973013778527,-0.018243057032426197,-35.36326226666667,149.1652351,14045.666666666666,1.1666666666666667,1.3333333333333333,-151.33333333333334,AUTO,1500.0
17:49:56,0.0,-0.16666666666666666,-999.8333333333334,1.1666666666666667,1.5,-18.0,0.006472047884017229,0.006603998830541968,-0.15964816262324652,0.0009130585046174625,0.0012699548145368074,-0.01793621852993965,-35.36326171666667,149.16523505,17172.0,0.0,4.0,-152.0,AUTO,1500.0
17:49:58,0.0,-0.16666666666666666,-1000.0,-0.16666666666666666,0.16666666666666666,-18.833333333333332,0.002927556362313529,0.004919850422690312,-0.19426624973615012,-0.001044948575630163,-0.0006441949517466128,-0.018927950722475845,-35.36326161666667,149.16523578333334,20148.666666666668,-2.6666666666666665,6.5,-152.0,AUTO,1500.0
17:50:00,0.0,0.0,-1000.0,1.5,0.3333333333333333,-20.666666666666668,0.0013629543439795573,0.0034369913240273795,-0.23585040618975958,0.0010024752652194973,-2.239374831939737e-05,-0.020535810540119808,-35.363261783333336,149.16523656666666,23432.5,-2.8333333333333335,3.5,-153.0,AUTO,1500.0
17:50:08,0.0,-1.0,-1000.0,-2.0,0.0,19.0,-0.00042587376083247364,0.001683546113781631,-0.18293432891368866,-0.003686471376568079,-1.4004181139171124e-06,0.01974487118422985,-35.3632625,149.1652377,30499.0,0.0,6.0,-153.0,AUTO,1500.0
