,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
20:50:20.298,410.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.1,0.1,0.0,40.0,11.0,8828.0,0.05,-70.0
20:50:24.250,10.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,79.1,0.1,0.0,8.0,-7.0,1809.0,0.05,-70.0
20:50:28.283,470.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,90.0,70.0,6841.0,0.05,-70.0
20:50:32.301,410.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,74.1,0.1,0.0,18.0,-87.0,6277.0,0.05,-70.0
20:50:37.062,320.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,61.0,16.0,7259.0,0.05,-70.0
20:50:40.945,410.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,89.1,0.1,0.0,79.0,-6.0,3482.0,0.05,-70.0
20:50:45.247,350.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,68.0,8.0,5002.0,0.05,-70.0
20:50:49.092,130.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,11.0,-56.0,2200.0,0.05,-70.0
20:50:52.928,390.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,40.0,41.0,6745.0,0.05,-70.0
20:50:57.231,60.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,62.0,11.0,7492.0,0.05,-70.0
20:51:01.128,480.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,8.0,-27.0,6920.0,0.05,-70.0
20:51:04.972,500.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,18.0,33.0,6152.0,0.05,-70.0
20:51:09.255,470.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.1,0.1,0.0,23.0,-87.0,594.0,0.05,-70.0
20:51:13.184,60.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,57.0,46.0,7222.0,0.05,-70.0
20:51:17.001,110.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,67.1,0.1,0.0,90.0,47.0,2735.0,0.05,-70.0
20:51:20.849,190.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.1,0.1,0.0,72.0,-14.0,5724.0,0.05,-70.0
20:51:25.190,280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,68.1,0.1,0.0,5.0,-53.0,6385.0,0.05,-70.0
20:51:29.021,390.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,33.0,40.0,6647.0,0.05,-70.0
