time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
18:05:05,-35.3632621,149.1652375,0.0,0.0,0.3333333333333333,2.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0007007925499541064,0.0011090629268437624,0.022959517935911816,0.00030443336193760234,0.00025012871871391934,0.0016160528563583891,1500.0,AUTO
18:05:06,-35.3632621,149.16523746666667,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,-1000.0,0.0,0.0,0.3333333333333333,-0.00046051245105142397,0.001443842852798601,0.022632302716374397,0.0002553625381551683,0.0002499136026017368,0.0015718926830838125,64744.0,AUTO
18:05:07,-35.3632621,149.1652374,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.3333333333333333,-0.00027193122271758813,0.0016746363835409284,0.022397686416904133,0.0003493109834380448,0.00031488394597545266,0.0014458861357222001,64744.0,AUTO
18:05:09,-35.363262033333335,149.16523759999998,1515.0,1.0,7.0,-144.0,0.0,-0.6666666666666666,-1016.6666666666666,45.666666666666664,-6.333333333333333,1.6666666666666667,0.02535095065832138,-0.0014803923841100186,0.021938070033987362,0.0458832693596681,-0.00754710736994942,0.0024928933707997203,64744.0,AUTO
18:05:10,-35.363261333333334,149.1652415,3428.3333333333335,7.666666666666667,50.666666666666664,-145.66666666666666,2.3333333333333335,-11.0,-997.3333333333334,-114.66666666666667,43.0,-79.33333333333333,0.025750137865543365,0.012092890062679848,-0.034625036331514515,-0.11607056607802708,0.04248430393636227,-0.07924371461073558,261717.0,AUTO
18:05:11,-35.363260966666665,149.16524513333331,4569.666666666667,-1.0,32.0,-149.0,4.333333333333333,-8.333333333333334,-1005.0,-31.333333333333332,-15.333333333333334,-43.333333333333336,-0.037196857233842216,0.015576596682270369,-0.07937359809875488,-0.03235313482582569,-0.016592352961500485,-0.04337158674995104,261717.0,AUTO
18:05:13,-35.363261333333334,149.16524053333333,7655.666666666667,-1.3333333333333333,-56.666666666666664,-151.0,-6.666666666666667,11.333333333333334,-1002.6666666666666,64.33333333333333,13.666666666666666,2.3333333333333335,-0.0065995557233691216,-0.004165387925847123,-0.09123239666223526,0.06447355945905049,0.01316951805104812,0.0031458865075061717,261717.0,AUTO
18:05:14,-35.36326173333333,149.1652347,9608.333333333334,-6.0,-10.666666666666666,-152.66666666666666,-1.6666666666666667,4.0,-996.6666666666666,-6.333333333333333,2.0,2.0,0.058480095118284225,0.008977461140602827,-0.08809126416842143,-0.007048534074177344,0.001564224250614643,0.002391683248182138,300000.0,AUTO
18:05:15,-35.363262166666665,149.16523493333332,10768.0,-5.666666666666667,16.333333333333332,-149.66666666666666,2.6666666666666665,-1.6666666666666667,-999.6666666666666,-61.333333333333336,-13.333333333333334,-1.3333333333333333,0.01629160065203905,0.0008031355197696636,-0.08763972421487172,-0.06254412233829498,-0.014505348789195219,-0.0010736877835976582,300000.0,AUTO
18:05:17,-35.3632622,149.16523643333332,13878.0,3.0,-4.0,-152.66666666666666,-1.0,0.0,-1000.0,13.666666666666666,6.666666666666667,-21.666666666666668,-0.0016078680055215955,-0.0001849959953688085,-0.1266655996441841,0.013480845838785172,0.006560117782404025,-0.022004916643102963,300000.0,AUTO
