,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
23:16:51.814,73452.0,0.5,1.3,-9.2,0.25,0.6,0.0,7072.0,750.0,1.0,0.1,50.0,50.0,80.0,0.0
23:16:56.651,282585.0,0.4,0.2,-0.2,0.25,1.3,0.0,3495.0,560.0,1.0,0.1,50.0,50.0,33.0,0.0
23:17:01.838,100038.0,0.2,0.7,1.2,0.25,3.5,0.0,2470.0,750.0,1.0,0.1,50.0,50.0,106.0,0.0
23:17:06.623,113176.0,0.5,0.3,-6.8,0.25,1.1,0.0,2872.0,630.0,1.0,0.1,50.0,50.0,551.0,0.0
23:17:11.869,49726.0,0.7,0.4,-5.3,0.25,0.8,0.0,15943.0,40.0,1.0,0.1,50.0,50.0,552.0,0.0
23:17:16.498,85367.0,0.5,0.9,-9.0,0.25,0.6,0.0,700.0,440.0,1.0,0.1,50.0,50.0,201.0,0.0
23:17:21.744,201429.0,0.2,0.7,-6.3,0.25,4.4,0.0,24792.0,10.0,1.0,0.1,50.0,50.0,247.0,0.0
23:17:26.497,8585.0,0.5,0.5,-9.0,0.25,1.1,0.0,29067.0,110.0,1.0,0.1,50.0,50.0,62.0,0.0
23:17:31.657,101275.0,0.7,0.3,4.2,0.25,2.5,0.0,461.0,180.0,1.0,0.1,50.0,50.0,47.0,0.0
23:17:36.264,227267.0,0.5,0.2,-3.6,0.25,4.4,0.0,4762.0,60.0,1.0,0.1,50.0,50.0,146.0,0.0
23:17:41.952,125207.0,0.7,1.5,0.2,0.25,0.2,0.0,24005.0,880.0,1.0,0.1,50.0,50.0,149.0,0.0
23:17:46.659,241227.0,0.5,0.5,1.0,0.25,0.1,0.0,4120.0,650.0,1.0,0.1,50.0,50.0,575.0,0.0
23:17:51.876,55530.0,0.3,0.9,-8.8,0.25,0.1,0.0,5878.0,370.0,1.0,0.1,50.0,50.0,217.0,0.0
23:17:56.526,37762.0,0.7,0.5,-8.4,0.25,0.3,0.0,8358.0,990.0,1.0,0.1,50.0,50.0,147.0,0.0
23:18:01.732,260650.0,0.2,0.2,-4.8,0.25,3.9,0.0,3237.0,30.0,1.0,0.1,50.0,50.0,528.0,0.0
23:18:06.376,31230.0,0.9,1.9,-8.1,0.25,0.3,0.0,8785.0,100.0,1.0,0.1,50.0,50.0,936.0,0.0
23:18:12.000,117022.0,0.4,0.3,-1.9,0.25,1.2,0.0,6561.0,290.0,1.0,0.1,50.0,50.0,884.0,0.0
23:18:17.565,226405.0,0.5,1.1,0.6,0.25,0.4,0.0,10233.0,730.0,1.0,0.1,50.0,50.0,251.0,0.0
23:18:22.379,243616.0,0.5,0.5,0.1,0.25,0.6,0.0,3244.0,280.0,1.0,0.1,50.0,50.0,311.0,0.0
23:18:28.040,132895.0,0.3,1.8,-8.2,0.25,2.5,0.0,945.0,100.0,1.0,0.1,50.0,50.0,18.0,0.0
23:18:33.753,174502.0,0.5,0.5,-9.2,0.25,1.5,0.0,4750.0,30.0,1.0,0.1,50.0,50.0,928.0,0.0
23:18:38.506,196569.0,0.7,0.3,6.6,0.25,1.8,0.0,11994.0,150.0,1.0,0.1,50.0,50.0,124.0,0.0
23:18:43.610,96382.0,0.3,0.9,-7.6,0.25,2.1,0.0,538.0,470.0,1.0,0.1,50.0,50.0,843.0,0.0
23:18:48.365,117748.0,0.9,0.2,-7.1,0.25,3.9,0.0,10278.0,380.0,1.0,0.1,50.0,50.0,11.0,0.0
23:18:54.055,101248.0,1.1,0.2,-3.1,0.25,1.1,0.0,8858.0,440.0,1.0,0.1,50.0,50.0,144.0,0.0
23:18:59.632,1817.0,0.7,0.4,-3.1,0.25,2.4,0.0,8030.0,930.0,1.0,0.1,50.0,50.0,27.0,0.0
23:19:04.464,41600.0,0.5,0.4,-9.2,0.25,0.8,0.0,12275.0,180.0,1.0,0.1,50.0,50.0,283.0,0.0
23:19:10.147,13973.0,0.7,0.4,-9.6,0.25,1.3,0.0,8485.0,320.0,1.0,0.1,50.0,50.0,336.0,0.0
23:19:15.725,57339.0,0.2,0.3,-8.8,0.25,3.8,0.0,15738.0,680.0,1.0,0.1,50.0,50.0,173.0,0.0
23:19:20.513,123219.0,0.7,0.3,-9.2,0.25,3.2,0.0,16265.0,60.0,1.0,0.1,50.0,50.0,253.0,0.0
23:19:25.794,105635.0,0.4,0.3,-0.1,0.25,1.5,0.0,16365.0,690.0,1.0,0.1,50.0,50.0,18.0,0.0
23:19:30.499,40035.0,0.2,1.8,-1.0,0.25,0.2,0.0,1665.0,410.0,1.0,0.1,50.0,50.0,510.0,0.0
23:19:35.624,93311.0,0.2,1.1,-2.2,0.25,2.1,0.0,18291.0,260.0,1.0,0.1,50.0,50.0,197.0,0.0
23:19:40.231,59270.0,0.2,0.2,-9.0,0.25,5.1,0.0,8700.0,160.0,1.0,0.1,50.0,50.0,69.0,0.0
23:19:45.912,3018.0,0.2,0.4,-2.6,0.25,2.4,0.0,11372.0,280.0,1.0,0.1,50.0,50.0,625.0,0.0
23:19:50.583,20360.0,0.4,0.9,8.6,0.25,2.1,0.0,6454.0,120.0,1.0,0.1,50.0,50.0,36.0,0.0
23:19:55.739,30980.0,0.3,1.3,-6.8,0.25,2.9,0.0,5468.0,210.0,1.0,0.1,50.0,50.0,285.0,0.0
23:20:00.479,117991.0,0.5,0.2,-2.7,0.25,3.4,0.0,9299.0,60.0,1.0,0.1,50.0,50.0,308.0,0.0
23:20:06.202,286634.0,0.3,0.7,-6.5,0.25,3.8,0.0,4718.0,160.0,1.0,0.1,50.0,50.0,698.0,0.0
23:20:11.865,108565.0,0.7,0.5,-3.0,0.25,1.5,0.0,8157.0,120.0,1.0,0.1,50.0,50.0,399.0,0.0
23:20:16.470,186336.0,0.2,0.5,-7.1,0.25,2.1,0.0,9303.0,210.0,1.0,0.1,50.0,50.0,101.0,0.0
23:20:22.137,57180.0,0.5,1.4,-4.7,0.25,0.8,0.0,1713.0,40.0,1.0,0.1,50.0,50.0,260.0,0.0
23:20:27.826,168596.0,0.7,0.4,-0.4,0.25,0.4,0.0,23814.0,560.0,1.0,0.1,50.0,50.0,95.0,0.0
23:20:32.577,482.0,0.4,0.2,-6.2,0.25,0.2,0.0,20201.0,80.0,1.0,0.1,50.0,50.0,362.0,0.0
23:20:37.723,136283.0,0.7,0.2,-8.9,0.25,0.1,0.0,30722.0,410.0,1.0,0.1,50.0,50.0,91.0,0.0
23:20:42.472,67281.0,0.4,1.8,-1.8,0.25,1.2,0.0,23973.0,580.0,1.0,0.1,50.0,50.0,3.0,0.0
23:20:48.261,201008.0,0.9,1.2,-3.1,0.25,2.4,0.0,1680.0,80.0,1.0,0.1,50.0,50.0,615.0,0.0
23:20:53.919,13968.0,0.3,0.2,-5.3,0.25,2.1,0.0,5553.0,610.0,1.0,0.1,50.0,50.0,570.0,0.0
23:20:58.639,62181.0,0.3,1.3,-6.3,0.25,1.0,0.0,10865.0,980.0,1.0,0.1,50.0,50.0,44.0,0.0
23:21:03.843,141583.0,0.2,0.9,-5.8,0.25,2.4,0.0,22209.0,310.0,1.0,0.1,50.0,50.0,77.0,0.0
23:21:08.549,96776.0,0.7,0.7,-8.8,0.25,0.3,0.0,22810.0,340.0,1.0,0.1,50.0,50.0,31.0,0.0
23:21:13.723,170323.0,0.4,0.3,-4.2,0.25,0.8,0.0,1188.0,940.0,1.0,0.1,50.0,50.0,217.0,0.0
23:21:18.445,37250.0,0.7,1.9,-6.6,0.25,1.1,0.0,3958.0,840.0,1.0,0.1,50.0,50.0,134.0,0.0
23:21:24.179,90792.0,0.3,1.8,-0.5,0.25,1.6,0.0,12504.0,610.0,1.0,0.1,50.0,50.0,169.0,0.0
23:21:29.942,143438.0,1.1,0.7,-6.9,0.25,2.4,0.0,4953.0,380.0,1.0,0.1,50.0,50.0,239.0,0.0
23:21:34.647,17130.0,0.7,1.4,-8.4,0.25,0.3,0.0,13518.0,570.0,1.0,0.1,50.0,50.0,20.0,0.0
23:21:39.743,153526.0,0.2,0.9,-6.6,0.25,1.8,0.0,1747.0,890.0,1.0,0.1,50.0,50.0,153.0,0.0
23:21:44.505,205118.0,0.5,1.3,0.9,0.25,0.1,0.0,9299.0,630.0,1.0,0.1,50.0,50.0,412.0,0.0
23:21:49.685,130437.0,0.5,0.4,-2.0,0.25,0.8,0.0,7719.0,340.0,1.0,0.1,50.0,50.0,576.0,0.0
23:21:54.532,14437.0,0.4,0.4,-9.2,0.25,4.2,0.0,72.0,110.0,1.0,0.1,50.0,50.0,420.0,0.0
23:21:59.868,69257.0,0.5,0.4,4.7,0.25,0.4,0.0,7632.0,240.0,1.0,0.1,50.0,50.0,484.0,0.0
23:22:04.593,193407.0,0.3,0.3,10.1,0.25,1.0,0.0,16826.0,190.0,1.0,0.1,50.0,50.0,84.0,0.0
23:22:09.731,47463.0,0.9,0.4,-5.9,0.25,0.4,0.0,18972.0,150.0,1.0,0.1,50.0,50.0,157.0,0.0
23:22:14.401,166348.0,0.7,1.2,-8.9,0.25,3.4,0.0,8431.0,190.0,1.0,0.1,50.0,50.0,93.0,0.0
23:22:20.121,116043.0,0.9,0.7,-5.5,0.25,4.4,0.0,6115.0,320.0,1.0,0.1,50.0,50.0,2.0,0.0
23:22:25.826,135453.0,0.5,0.5,-8.8,0.25,2.9,0.0,11197.0,860.0,1.0,0.1,50.0,50.0,325.0,0.0
23:22:30.544,106794.0,0.4,1.2,-6.3,0.25,2.4,0.0,7219.0,450.0,1.0,0.1,50.0,50.0,219.0,0.0
23:22:35.815,162251.0,0.3,0.4,-4.4,0.25,1.3,0.0,4015.0,60.0,1.0,0.1,50.0,50.0,150.0,0.0
23:22:40.506,97348.0,0.5,1.2,-8.8,0.25,1.9,0.0,13837.0,820.0,1.0,0.1,50.0,50.0,442.0,0.0
23:22:45.646,31695.0,0.5,0.3,-2.7,0.25,0.1,0.0,7125.0,630.0,1.0,0.1,50.0,50.0,60.0,0.0
23:22:50.297,51220.0,0.3,1.2,0.1,0.25,0.1,0.0,6737.0,420.0,1.0,0.1,50.0,50.0,457.0,0.0
23:22:55.937,32326.0,0.2,1.1,-3.5,0.25,0.1,0.0,3780.0,320.0,1.0,0.1,50.0,50.0,141.0,0.0
23:23:00.617,93098.0,0.3,0.9,-7.4,0.25,1.1,0.0,11742.0,940.0,1.0,0.1,50.0,50.0,138.0,0.0
