time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
08:50:23,1500.0,-0.00021806496806675568,0.00141859584255144,0.027104157954454422,0.00018912057566922158,0.00031451524409931153,0.002303909626789391,STABILIZE,-35.3632622,149.1652374,0.0,-2.0,1.0,-1.0,0.0,1.0,-1000.0,0.5,0.0,0.5
08:50:27,1500.0,-0.0005511558265425265,0.000954807095695287,0.02520611323416233,0.00024224200751632452,0.00028009104426018894,0.0020077149383723736,STABILIZE,-35.3632621,149.1652375,0.0,-1.0,1.5,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
08:50:37,26402.0,-0.000927221029996872,0.0011138161644339561,0.02232368290424347,0.0002771439903881401,0.000262764428043738,0.0014775951276533306,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,2.0,0.0,1.0,-1000.0,0.5,0.5,1.0
08:50:38,45524.0,-0.0006767813902115449,0.0014644993643742055,0.02202462451532483,0.00030222037457861006,0.00033010994957294315,0.0014976017992012203,AUTO,-35.3632621,149.16523742500002,0.0,0.0,0.0,1.0,0.0,1.25,-1000.0,0.0,0.25,0.5
08:50:39,45524.0,-0.0004977437056368217,0.0016799691948108375,0.02181905973702669,0.00031606273842044175,0.00029360418557189405,0.0015064590843394399,AUTO,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,2.0,-1000.0,0.0,1.0,0.5
08:50:41,170274.5,0.026651856489479542,-0.001457870559534058,0.02140118181705475,0.045974187552928925,-0.007523769978433847,0.0025772644439712167,AUTO,-35.363262,149.1652376,1570.0,0.5,7.0,-145.5,0.0,0.0,-1013.0,46.0,-6.5,1.5
08:50:43,295025.0,-0.03819950483739376,0.014081265777349472,-0.0786331258714199,-0.028892214410007,-0.016693223733454943,-0.04026268236339092,AUTO,-35.3632609,149.16524535000002,4638.5,-1.0,31.0,-149.5,4.5,-8.0,-1004.0,-28.0,-15.5,-40.0
08:50:44,208224.0,-0.05102657899260521,-0.00839404365979135,-0.09060114808380604,0.05480986833572388,0.0033957615814870223,-0.002577161489170976,AUTO,-35.363261125,149.16524455,6560.5,-2.25,-41.25,-149.5,-3.5,6.25,-1001.75,55.0,3.75,-2.75
08:50:45,208224.0,-0.004584387643262744,-0.0017857400216598762,-0.09277568757534027,0.06587403267621994,0.01372497994452715,0.0022328694467432797,AUTO,-35.36326135,149.1652402,7718.0,-2.5,-58.0,-151.5,-7.5,14.0,-1003.5,66.0,14.0,1.5
08:50:47,199777.0,0.012343367328867316,-0.004794941050931811,-0.07982427626848221,-0.06686634011566639,0.0003346780431456864,-0.00942445290274918,AUTO,-35.3632624,149.165235,10838.0,-2.0,19.5,-150.0,2.0,-2.5,-1000.5,-65.5,1.0,-9.0
08:50:49,191330.0,-0.0009753621416166425,0.0026839058846235275,-0.13016477972269058,0.015383585821837187,0.006766118807718158,-0.02164665050804615,AUTO,-35.363261949999995,149.16523625000002,13946.0,3.5,-5.0,-153.0,-1.5,0.0,-1000.0,15.5,7.0,-21.5
08:50:50,61625.0,0.001040065020788461,0.0064724525436758995,-0.1519729606807232,-0.03359513939358294,-0.0002457917871652171,-0.012584676500409842,AUTO,-35.363261625,149.16523555,15890.5,-0.75,-1.5,-152.25,-0.5,0.0,-997.75,-33.25,0.75,-12.5
08:50:51,61625.0,-0.04589962773025036,0.010990389855578542,-0.15144263952970505,-0.05302564753219485,0.043855199532117695,0.08521977253258228,AUTO,-35.36326165,149.165235,17046.5,-6.0,-14.5,-148.5,-1.0,2.0,-989.5,-52.0,44.0,85.0
08:50:53,46544.5,0.05739694647490978,-0.02651465218514204,0.036422163248062134,-0.03944867290556431,0.02960934489965439,-0.010671440046280622,AUTO,-35.36326425,149.16523045,19381.5,1.0,23.5,-76.5,1.0,-3.0,-970.5,-38.5,30.0,-10.5
08:50:55,31464.0,-0.012142620980739594,0.013822673819959164,0.03176417388021946,-0.00412551686167717,0.0032520712120458484,-0.0016661635600030422,AUTO,-35.3632619,149.16523825000002,20423.5,9.0,28.0,-28.0,0.0,-7.0,-975.0,-3.5,3.5,-1.5
